weight logl Mphi g si norm mntot
0.000000000000000000e+00 -1.533563850504198854e+03 6.566027228711222019e-01 2.564897126234593205e-01 9.803941244045757397e-01 8.363245667137039208e-01 5.533028136633746374e-01
0.000000000000000000e+00 -1.501863723412315721e+03 6.346910599386076379e-01 2.843421299083610521e-01 9.345795197970132584e-01 9.467950743095886468e-01 6.121229294504909602e-01
0.000000000000000000e+00 -1.487711617167367876e+03 5.665571816174378439e-01 3.574430500285797896e-01 9.729501098509363288e-01 8.106797596418324758e-01 6.936664869309195902e-01
0.000000000000000000e+00 -1.472108074624249639e+03 7.196392780813979373e-01 6.520803207026316661e-01 9.704399704433986917e-01 8.106558034512257871e-01 8.498451677245022484e-02
0.000000000000000000e+00 -1.436117759029290028e+03 7.257787901545630360e-01 3.477115571513045289e-02 9.768254786874823736e-01 7.649994297804804111e-01 5.668744647902014266e-01
0.000000000000000000e+00 -1.349482264964392471e+03 2.806018310516574799e-01 4.986314786888834671e-01 9.073437505499084565e-01 9.609607203621558513e-01 6.324890984355868717e-01
0.000000000000000000e+00 -1.285942246472442548e+03 5.658990663770411267e-01 3.269020218380549458e-01 9.079983098041372047e-01 8.210203433865348455e-01 3.392742075665141632e-01
0.000000000000000000e+00 -1.257410444860077405e+03 2.657042599345862399e-01 8.053207321020006138e-02 8.971149518153421765e-01 8.335938296292073613e-01 4.218046396351281535e-01
0.000000000000000000e+00 -1.250497654798303074e+03 9.572781621773474026e-01 1.182850415309070202e-01 9.679549845203431202e-01 6.463127449998573582e-01 4.509572777079305927e-01
0.000000000000000000e+00 -1.219633249307762298e+03 7.628071963602086614e-01 9.083006880639754588e-02 8.379475696627491921e-01 9.803656048887421370e-01 5.689765125231456278e-01
0.000000000000000000e+00 -1.215700293790650676e+03 2.758035249772263775e-01 4.845843619428154003e-01 9.045048360266438880e-01 9.094418712434140240e-01 2.561232490037509413e-01
0.000000000000000000e+00 -1.151582428678225369e+03 9.802329988085853874e-01 7.702430611562999241e-01 9.110254186262853882e-01 7.091809736889974625e-01 6.915578854514035090e-01
0.000000000000000000e+00 -1.046442039588853277e+03 2.134022328529439072e-02 2.162805875295534808e-01 9.120992793060312964e-01 6.284298731873262378e-01 9.051991220683008876e-02
0.000000000000000000e+00 -1.037315730852815477e+03 7.027312103059586423e-01 3.180747774307323139e-01 8.647256011832720191e-01 7.342388998048385851e-01 7.218210003176718237e-01
0.000000000000000000e+00 -1.000057411849480218e+03 7.374106769752147850e-01 6.350492841130933597e-01 9.731547299579160759e-01 4.746841716444880621e-01 8.914709276525873971e-01
0.000000000000000000e+00 -9.862929684678314288e+02 8.712929970154070780e-02 2.021839744032571939e-02 8.326198455479379978e-01 7.781567509498504842e-01 8.700121482468191614e-01
0.000000000000000000e+00 -9.812232995364541921e+02 4.910551065184757258e-01 2.493565351662468954e-01 8.659585760825808665e-01 8.788521679856852176e-01 9.965657248143341418e-01
0.000000000000000000e+00 -9.706161542762278032e+02 8.023033605620326636e-01 7.194491031859984176e-02 8.311995735838545452e-01 7.684197109090137312e-01 4.744887908530408538e-01
