weight logl norm alpha beta
7.606061301711345069e-07 -1.927998218891221072e+01 1.904884505126928085e-01 9.678257967484158453e-01 8.891898827878017553e-01
8.038736457705899691e-07 -1.922215574419890416e+01 4.818137845367502781e-01 7.027967760425022359e-01 7.524052059326487019e-01
8.024133004898882843e-07 -1.922147403163060631e+01 2.349800009327850381e-01 8.169104197600265405e-01 7.963820728784956060e-01
8.072430115313252765e-07 -1.921297309155534805e+01 3.630644018867237310e-01 6.141512616921536161e-01 6.545704335494506587e-01
8.416265790049636969e-07 -1.916876142102359637e+01 1.779101461884428081e-01 9.731770946322536586e-01 8.146685646541257375e-01
8.460195035906876886e-07 -1.916105543079547147e+01 1.802155256925369597e-01 8.710567945167885240e-01 3.395563134382699744e-01
8.669130571952813782e-07 -1.913415915232507913e+01 3.373375222865817591e-01 9.099430170977116372e-01 8.368667049805732505e-01
9.230733362085164807e-07 -1.906888915849871680e+01 1.796698173743536131e-01 9.915937455345095186e-01 6.532992690262156010e-01
9.386975917709858572e-07 -1.904960447017979064e+01 4.929407378043995092e-01 6.785526604698580710e-01 6.392028681175230265e-01
9.375256267655804791e-07 -1.904835375133807673e+01 2.668485108714231391e-01 8.938724613750450576e-01 5.511601953217349914e-01
9.468472450922744427e-07 -1.903596006787130790e+01 4.508445651789320108e-01 5.855417225349605070e-01 5.270659657082810146e-01
9.514996350295958239e-07 -1.902855854086326204e+01 1.468390839974721418e-01 6.738648202198307402e-01 2.467313575844820583e-02
1.048038471719709779e-06 -1.892942227016224521e+01 3.090495430159461154e-01 8.282230035883449970e-01 9.704215660204921212e-01
1.049225146373263703e-06 -1.892579062913252130e+01 2.974317970971910308e-01 5.971374737541769173e-01 2.033971550383539828e-03
1.064871772506678646e-06 -1.890848817453314723e+01 1.676240796214132356e-01 9.472881589325875540e-01 5.387614374961661179e-01
1.079261948481715065e-06 -1.889256513855410091e+01 1.645094602166964348e-01 6.612765053514260138e-01 1.811756156621957548e-01
1.089490825900610930e-06 -1.888063211014398135e+01 2.493738344966244247e-01 9.975467991841561188e-01 8.305612450722096307e-01
1.089801497712246879e-06 -1.887784699757751028e+01 4.629002597217073411e-01 5.994474124493709422e-01 3.876414245458328356e-01
1.087407665597921743e-06 -1.887754598986478527e+01 3.412328879951743721e-01 9.092999767972341774e-01 8.743493109304552036e-01
1.131193682853526536e-06 -1.883556913336365213e+01 2.798068885469988665e-01 8.079123885778674019e-01 8.870634607582844611e-01
1.148169152374890203e-06 -1.881817393272610417e+01 1.925936398699517049e-01 8.643713551676707185e-01 3.408811851201429821e-01
1.151429005577357534e-06 -1.881283878052807879e+01 3.788242656108444795e-01 8.620701087585685984e-01 9.019876652396484618e-01
1.151903266346201768e-06 -1.880992697648110834e+01 3.672249056487210117e-01 8.043194877358801342e-01 9.612129052119054995e-01
1.190722539046463155e-06 -1.877428226650735610e+01 1.501433804269267647e-01 7.838778001957708019e-01 2.639056216453299353e-01
1.195533674055804435e-06 -1.876774989018327489e+01 1.670394911433714658e-01 9.747171974424901908e-01 6.735954435614400770e-01
1.217262499406017191e-06 -1.874723808045445850e+01 3.577193353099084039e-01 7.608309157386154986e-01 3.917240447805558912e-01
1.222063918870075946e-06 -1.874080139889441554e+01 1.921535435072552200e-01 9.551330756640177277e-01 8.544076115456122889e-01
1.243178343620117178e-06 -1.872117128443199618e+01 4.273623817954503856e-01 7.200647785514093790e-01 8.446787269246831542e-01
1.247233259549583506e-06 -1.871541485926307757e+01 4.228250005722533622e-01 7.323753139773596654e-01 4.771171431372313032e-01
1.291436603192890513e-06 -1.867808732042756148e+01 2.977046463369753537e-01 5.950629254203940732e-01 5.032624517614574522e-01
1.293043283153548162e-06 -1.867434399083067120e+01 3.732883877100170444e-01 8.670288918186908056e-01 8.999769634399613638e-01
1.300919354341487915e-06 -1.866577135487374406e+01 3.866097943476952681e-01 5.404239187762056584e-01 2.697091473970085751e-01
1.307946701684320571e-06 -1.865788406078650397e+01 4.875432301906965638e-01 6.428059047476546439e-01 5.553111518777567035e-01
1.323352905663943445e-06 -1.864367396894764539e+01 3.262038673693724578e-01 6.628092858385260522e-01 1.300439785448356256e-01
1.365931373208196153e-06 -1.860950604438961165e+01 2.365902787001925578e-01 8.569920475539766214e-01 3.942473016314539391e-01
1.396502688409931654e-06 -1.858487153353671317e+01 3.514968397417990165e-01 8.419504526588525994e-01 6.304051604847927814e-01
1.428994630124096044e-06 -1.855937142388865269e+01 4.770882468017605404e-01 7.056626737232215563e-01 6.856342775727092276e-01
1.426858132696203491e-06 -1.855836764796174521e+01 4.333271317964458857e-01 7.799003183619279689e-01 7.482253257607919261e-01
1.438493815978712882e-06 -1.854774595998058828e+01 4.383918698894558874e-01 5.831918634839285964e-01 3.145008961304807116e-01
1.491030754172831104e-06 -1.850937490293251386e+01 3.692894581409362775e-01 5.403466411140180892e-01 3.377561394018413488e-01
1.512129329597136287e-06 -1.849282375549629265e+01 2.343413101287616929e-01 9.418866452858900562e-01 6.216958495532939333e-01
1.533147423604502595e-06 -1.847651980304273778e+01 3.540338298453856725e-01 6.144221850245975558e-01 6.255477065898504829e-01
1.537228653219019366e-06 -1.847136134563163523e+01 3.143820788156403978e-01 7.270809705490850483e-01 7.987343608463904898e-01
1.563748313702153234e-06 -1.845175686061305242e+01 1.584628586081040513e-01 8.084655944272857164e-01 2.162979506060882517e-01
1.577604282955672983e-06 -1.844043514532570782e+01 3.740065932517779856e-01 8.594887388346983403e-01 8.483267176767879114e-01
1.610627228161796389e-06 -1.841721887920560619e+01 2.066784794682948734e-01 7.604299824803167906e-01 5.687328194833559669e-01
1.612409848986913187e-06 -1.841361270452363996e+01 3.821249636579240327e-01 8.291901486610580019e-01 7.055369765354994049e-01
1.615690982128625076e-06 -1.840907984716055523e+01 3.327813907704827434e-01 8.480095920979439095e-01 9.923531333633295315e-01
1.638106744066235584e-06 -1.839280141441834360e+01 4.105310698156739990e-01 8.089010329530084142e-01 7.970098343384873774e-01
1.677228891710141086e-06 -1.836669960272065083e+01 2.028320280084543459e-01 5.979882534087194168e-01 2.263309006967194614e-01
1.676355576569710499e-06 -1.836472042762811085e+01 4.658887131773149504e-01 6.038090259805376503e-01 4.544513224707114052e-01
1.705905556667604350e-06 -1.834474647702132089e+01 3.134445328788102447e-01 6.851322672699563521e-01 7.194061825879469740e-01
1.707335482870442512e-06 -1.834140860693249309e+01 4.481892715412209016e-01 6.590656277658859530e-01 7.260374569520575694e-01
1.739769622105851139e-06 -1.832008986167147668e+01 1.780031692491956807e-01 6.869201409503875588e-01 2.982866716912031535e-01
1.743452125066436808e-06 -1.831547543738278705e+01 4.720496771771129918e-01 6.327643143363966827e-01 6.146764105756142849e-01
1.757784085893004075e-06 -1.830478859135912728e+01 4.751430680264132622e-01 6.805863783266528078e-01 5.447666993745154951e-01
1.755679868605173072e-06 -1.830348639362302876e+01 4.454609575832704227e-01 6.631442264025164679e-01 3.853462403539045233e-01
1.848416499148384485e-06 -1.824951323889086652e+01 3.669733222522173488e-01 6.287755557076180057e-01 1.537123108126490223e-01
1.954949407865861522e-06 -1.819097825027052906e+01 2.181573608029506728e-01 7.868775331748071311e-01 6.560754047116513776e-01
2.048447955413231107e-06 -1.814176015355468152e+01 4.793075019134976911e-01 6.559671046278007234e-01 5.360648404320633720e-01
2.091223666128035877e-06 -1.811859318421130993e+01 2.885460511459515542e-01 9.160764365674497478e-01 7.012057537277360808e-01
2.098577836422122443e-06 -1.811258267048307857e+01 3.303115674449775829e-01 8.034258043871902455e-01 9.240431255387726583e-01
2.099140503344550146e-06 -1.810981458821540002e+01 4.645831042182189119e-01 6.149586607277178762e-01 4.280282977568317104e-01
2.152249367435443491e-06 -1.808232905239613686e+01 4.520908425038886458e-01 5.945396934521570698e-01 4.877701774925522482e-01
2.151475376452549058e-06 -1.808018873664050474e+01 1.560593262094595035e-01 7.053012585442498539e-01 1.816822667392614665e-01
2.222020238090064170e-06 -1.804542576581623337e+01 2.453441935675644281e-01 6.092773721023125866e-01 3.995266495733158507e-01
2.237088333622595545e-06 -1.803616739577710959e+01 3.522939052471664167e-01 8.638988452792925044e-01 9.631299204544429005e-01
2.291755951238816074e-06 -1.800952425037737115e+01 1.628883575833133257e-01 8.781580575538833200e-01 3.929644927867573800e-01
2.383871576576123829e-06 -1.796761668617725860e+01 2.519645068241028740e-01 9.089709498016891320e-01 9.672527010401102965e-01
2.409040185857852218e-06 -1.795461415999830734e+01 1.784373766257065785e-01 9.699883793301173895e-01 7.419825163950706237e-01
2.517477386373628306e-06 -1.790808520204583232e+01 4.440687023700194969e-01 7.373929259956624183e-01 6.069473813121066819e-01
2.523837922468009850e-06 -1.790306183697948939e+01 2.172250591303935829e-01 8.781999058467712116e-01 8.050739889161436791e-01
2.523049931326287459e-06 -1.790087410512213850e+01 2.387283777576498789e-01 8.853667420675221944e-01 8.904915544401649230e-01
2.522936145437177160e-06 -1.789841920468737513e+01 3.716653336460096213e-01 8.054265677633923870e-01 5.817196507207729184e-01
2.518046238122754222e-06 -1.789785926655472537e+01 4.087257686056308126e-01 6.215516074927751600e-01 2.388970139780450808e-01
2.533854670860582610e-06 -1.788910083646226568e+01 3.512724321521515369e-01 8.628438053423423959e-01 7.442391876246950977e-01
2.624365695574421311e-06 -1.785150333798070932e+01 1.975134761177963494e-01 9.889096717416056004e-01 8.923090007528757805e-01
2.636550354797005059e-06 -1.784437118612999740e+01 1.955673390327286043e-01 8.594512061322598928e-01 6.757984347959458127e-01
2.655295565190765921e-06 -1.783478659255669285e+01 4.210897961051089933e-01 5.809936695754759350e-01 2.765229994652986800e-01
2.731475575425101736e-06 -1.780400059804751578e+01 3.759766468673259032e-01 5.634179877578763262e-01 4.427949108723663318e-01
2.743183734293063152e-06 -1.779722337235900298e+01 3.733788698410949181e-01 5.675941193976021815e-01 4.626663343694515929e-01
2.750500607090583342e-06 -1.779205963099009580e+01 2.912196777785783786e-01 7.932642610101875436e-01 8.518307208256472585e-01
2.749276617880979350e-06 -1.779000473601153587e+01 3.281965723108948296e-01 7.961012804297393775e-01 9.008317380516281947e-01
2.783330049975317935e-06 -1.777519449449915712e+01 3.042569625227190544e-01 5.930976371405292102e-01 4.856544061708867321e-01
2.863090227349486614e-06 -1.774444102445749749e+01 2.241809618724689424e-01 9.102609322780712553e-01 5.235173162049733264e-01
2.870629179211257385e-06 -1.773931133309253738e+01 3.157562319082068969e-01 7.343993793581997664e-01 7.922994012337294389e-01
2.868965457297222940e-06 -1.773739106809683719e+01 4.304387162300920000e-01 7.305476333884785012e-01 7.999074017981143703e-01
2.881004521595339031e-06 -1.773070353948893541e+01 2.094613697973888300e-01 6.102519292497595726e-01 2.710060421370138473e-01
2.883771779305349490e-06 -1.772724348214130430e+01 2.452709698354482715e-01 9.899342330449441008e-01 8.348301740089438816e-01
2.971773961721758002e-06 -1.769468349702868082e+01 2.827823866471848024e-01 9.393387252251055308e-01 7.819226450713927523e-01
2.986952556745626378e-06 -1.768708890918122023e+01 1.643246881080461241e-01 7.486878113647075228e-01 3.068693382770466549e-01
3.018236360123165722e-06 -1.767416989095759305e+01 3.580254609913550157e-01 5.966463548606081302e-01 5.560463125090868708e-01
3.037752455696986102e-06 -1.766522464684389249e+01 2.656398709267873137e-01 8.964951792982761569e-01 9.639840586362410368e-01
3.049963197554932185e-06 -1.765871304087244198e+01 2.441210976949099720e-01 6.056559490349182617e-01 3.781122283211381108e-01
3.054594961423788564e-06 -1.765469556339510504e+01 4.029811879639610961e-01 7.738966500599927523e-01 8.525211359335009842e-01
3.083265721683848916e-06 -1.764285323053026389e+01 3.898615658610957713e-01 6.010762789795567329e-01 1.827694215129790356e-01
3.099643284866498011e-06 -1.763505552957132139e+01 3.427941296208357747e-01 8.098866722286856001e-01 9.182412312809057342e-01
3.122413581067062549e-06 -1.762523627860842623e+01 3.600839232691831482e-01 5.380106592635299778e-01 2.290508801990827070e-01
3.141783811058485898e-06 -1.761655183373315126e+01 4.508624090763695413e-01 7.316480574993385888e-01 6.750552991684313220e-01
3.264190503908926472e-06 -1.757583076447667381e+01 2.785734836560886940e-01 6.739233416761232220e-01 6.134396445589116453e-01
3.354458312731872254e-06 -1.754605226436723342e+01 2.510542473250214623e-01 6.187017521866857717e-01 4.272232663632249405e-01
3.380620526778554570e-06 -1.753578328459447278e+01 3.623102705629045461e-01 6.593486028659159004e-01 7.039067519139151630e-01
3.663335169378503586e-06 -1.745296858410101137e+01 4.117607155585069068e-01 7.857463462972676949e-01 7.112971613269020166e-01
3.837515278874909481e-06 -1.740401747067236471e+01 3.474119855447640459e-01 8.060859679807276246e-01 9.046160248281841509e-01
3.888699783467958056e-06 -1.738826770918091214e+01 4.276905146379219591e-01 7.594854904983273647e-01 7.606734110035030527e-01
3.965725145728883756e-06 -1.736615383998768536e+01 4.462557921456911103e-01 6.061549679479583119e-01 3.811983494499129321e-01
3.971402337439202789e-06 -1.736222329910484774e+01 3.279587222914104316e-01 8.203112922665902751e-01 9.147392219086829535e-01
3.997454897319360671e-06 -1.735318468210306975e+01 2.964992391326417565e-01 6.584146506500315743e-01 6.136737744519329407e-01
4.063790256145285815e-06 -1.733422646629967190e+01 3.135113456360588691e-01 9.191919856301166147e-01 8.801763583009710734e-01
4.150117629958093978e-06 -1.731070588663440901e+01 4.188517332742306420e-01 5.823231839522968745e-01 4.654852322913268781e-01
4.151750045039795885e-06 -1.730781262209041671e+01 3.250169084912801765e-01 8.851845212603594026e-01 7.519654786376713806e-01
4.152096609171875165e-06 -1.730522915134566020e+01 3.857167186626238031e-01 7.937056321356598110e-01 8.619342949326335157e-01
4.184317606867018294e-06 -1.729499893129885990e+01 4.216232234257462075e-01 6.266825890978636737e-01 6.300379553628363549e-01
4.245366520203584938e-06 -1.727801440738115701e+01 3.770058589382083714e-01 6.779096040754115648e-01 7.382091815939253454e-01
4.324063079912724833e-06 -1.725714707704903361e+01 3.814747385738584962e-01 5.593282077125059093e-01 1.944852162121208927e-01
4.387359199206414762e-06 -1.724011506811545047e+01 3.167549391605071207e-01 9.115923213266771130e-01 9.411065832515462803e-01
4.459204251019379983e-06 -1.722137223398408068e+01 3.146543557403502778e-01 7.484520024463471310e-01 2.913649185792813734e-01
4.565551074457281895e-06 -1.719530334098611490e+01 3.795481031848445541e-01 6.017827076322462831e-01 1.670977027948451488e-01
4.596617759630993706e-06 -1.718602180163721727e+01 4.534464119016528016e-01 6.333313718931851133e-01 4.166124397519331835e-01
4.775671058697803226e-06 -1.714530806513213079e+01 1.789213760147003729e-01 7.869030133411151207e-01 4.472583686119029345e-01
4.813520947967509428e-06 -1.713491374289699465e+01 2.217505214678950898e-01 9.163935018360480633e-01 8.579371228637475699e-01
4.943648964811455592e-06 -1.710573884967197600e+01 2.247104007437440432e-01 5.366900214695883298e-01 1.631289972226823703e-02
4.931733626956678339e-06 -1.710565199033284856e+01 2.281283877809581195e-01 9.365407436096460092e-01 9.083355011899929554e-01
5.004745377349067661e-06 -1.708845602722698587e+01 1.981255222453154330e-01 9.622176942513860354e-01 8.167799724935581596e-01
5.035017705090264308e-06 -1.707992552247595697e+01 2.136718088403646298e-01 9.201132888190038939e-01 5.449406874442571658e-01
5.030939864717437071e-06 -1.707823574655402155e+01 3.001779682238331359e-01 8.764086360066841719e-01 6.276992389014364182e-01
5.107139578501335066e-06 -1.706070308693080051e+01 1.783102916517560477e-01 8.953398813629757091e-01 4.442706014414432580e-01
5.203657706564809550e-06 -1.703948078162095570e+01 2.661443508293267479e-01 9.682504219667561474e-01 8.757468042016244292e-01
5.223108213266523210e-06 -1.703324989720040961e+01 2.990313524893872810e-01 9.243189244322055353e-01 8.301723606580424519e-01
5.249987966359033016e-06 -1.702561678056471450e+01 3.364301239909597285e-01 7.852032082042746941e-01 4.351302960655197838e-01
5.304590074133233404e-06 -1.701277006756860999e+01 2.056806141077361927e-01 9.432510723770163308e-01 8.272661624250238210e-01
5.348715757914137029e-06 -1.700198607820078323e+01 1.597412288927075874e-01 6.919783994196054833e-01 1.566467090605770940e-01
5.597174735253372015e-06 -1.695408060617310397e+01 2.849233010536355026e-01 7.383431209457990141e-01 7.264880500123604978e-01
5.746801395319636201e-06 -1.692519914408972781e+01 3.218169873103098322e-01 7.137245838538774922e-01 7.429556057594306484e-01
5.733083153724841230e-06 -1.692508910682253642e+01 3.119712529224789588e-01 8.848097933812983928e-01 7.086042561111285387e-01
6.174059447141567009e-06 -1.684848601038316573e+01 2.172848604859537458e-01 8.697158244373685010e-01 4.168025830408726984e-01
6.331035209493430741e-06 -1.682087880205435582e+01 3.964331533400576868e-01 6.947754927967499938e-01 7.511689690154671473e-01
6.398834312548405972e-06 -1.680772672993147765e+01 2.777508609136960516e-01 9.342613651691290544e-01 9.714442669492843185e-01
6.464124654308463503e-06 -1.679507495961890129e+01 3.883330804912474843e-01 7.957221201541264666e-01 8.161857311578232244e-01
6.512202368643400510e-06 -1.678516486056027190e+01 1.848895024395927900e-01 9.292028841644022208e-01 6.745317870872108434e-01
6.588858748110494175e-06 -1.677096241087229345e+01 1.921887339257810634e-01 9.667494380511785224e-01 6.945248139021207301e-01
6.591900110974165943e-06 -1.676800092561941113e+01 3.481735832650906248e-01 7.989899695149496051e-01 8.700930353381295390e-01
6.674366907624343240e-06 -1.675306821055504258e+01 3.661053429187488550e-01 5.670400532250026160e-01 4.144514036843160998e-01
6.908995407224522396e-06 -1.671601832028965973e+01 1.891101776229657805e-01 6.764989560765899412e-01 3.018866153498991345e-01
6.997369560503631207e-06 -1.670080826368102578e+01 3.221770663404859292e-01 6.352043987428550587e-01 5.886061264745983124e-01
7.037459835092410504e-06 -1.669259527886329408e+01 2.497488749831625610e-01 8.268328720733593151e-01 3.661101496196241811e-01
7.390494133535927496e-06 -1.664114796715831801e+01 3.686594369367913737e-01 8.014415803334216104e-01 8.495248493012945712e-01
7.429778499777382735e-06 -1.663334651836289879e+01 3.997792346095789817e-01 7.872785352927332836e-01 7.238689573029711832e-01
7.461679487961976888e-06 -1.662656204373178426e+01 3.532503053401295778e-01 7.858151708576407435e-01 8.516101919167982093e-01
7.768589870584175259e-06 -1.658375390097146251e+01 4.411303578579531814e-01 6.257046057911849202e-01 5.571611710789724503e-01
7.785057131592780589e-06 -1.657913642110848329e+01 1.892201587586161970e-01 9.545428096395208728e-01 6.838295387378371393e-01
7.790152927514972734e-06 -1.657598207409361990e+01 2.537954467057282892e-01 8.766402868463777365e-01 8.671773418009178780e-01
7.797286541114539251e-06 -1.657256677121633004e+01 4.146721329327315297e-01 6.630909600512475688e-01 6.835659565889558031e-01
7.830608912948071453e-06 -1.656580229140445581e+01 2.311601401573070147e-01 8.969015951670974429e-01 8.367480093135833963e-01
7.921890613672257075e-06 -1.655171267385730971e+01 3.636129158980657694e-01 7.813247228380896248e-01 8.413390963237286080e-01
7.973979473687367857e-06 -1.654265889024276603e+01 2.158870075203832561e-01 7.140143783355497042e-01 4.815806813813712228e-01
7.997709664352539353e-06 -1.653718735630899417e+01 2.547730827541262455e-01 9.291266382681482305e-01 9.337075850870500959e-01
8.023152041641745717e-06 -1.653151119772968158e+01 1.864255811903948734e-01 8.538316931092180262e-01 5.757833297509058479e-01
8.035956605635623517e-06 -1.652741651810099199e+01 2.930484441051121047e-01 9.035705295823539540e-01 9.374249262428193674e-01
8.084693163892621684e-06 -1.651887002401569049e+01 3.063582418355436099e-01 6.608929148523107200e-01 6.143662854330034229e-01
8.167921861895176361e-06 -1.650612805059627064e+01 2.930898856400451225e-01 6.343193546630845336e-01 5.353209344031579775e-01
8.199247879632825864e-06 -1.649980013697604164e+01 3.597319975992970820e-01 6.341717551374421724e-01 6.174474239006372267e-01
8.274169164994233581e-06 -1.648820405184297400e+01 2.680390808457057128e-01 7.547280869347732235e-01 7.060091896934903577e-01
8.286889920060314761e-06 -1.648416782671359115e+01 1.732867855942261670e-01 6.888029122223097156e-01 2.339059292488104846e-01
8.782381761841477456e-06 -1.642359492290355760e+01 2.546628040157306039e-01 9.414045406609842237e-01 7.394549788420908820e-01
8.803281974471311260e-06 -1.641871796144408080e+01 2.700232123546526530e-01 9.449896851526783381e-01 9.366779898744551636e-01
8.870212184244449842e-06 -1.640864384744734394e+01 3.292701633686152540e-01 8.654761054827947442e-01 8.836043546661009884e-01
8.903709616638336022e-06 -1.640237456428871354e+01 3.449123897259894767e-01 6.926816283964828402e-01 7.166038644488318399e-01
8.975400456207326171e-06 -1.639185501258856448e+01 2.067206270456967143e-01 9.503633231983744656e-01 8.046695652407266364e-01
9.049960138060551625e-06 -1.638108221197559189e+01 3.202687772436882963e-01 8.074462233496280117e-01 8.568264406299123115e-01
9.132419634337217239e-06 -1.636951188535802970e+01 1.932986149700791634e-01 8.651743054569739355e-01 6.251457518545545655e-01
9.250398375606436749e-06 -1.635417594681345577e+01 2.311327707364496664e-01 8.199548363104984805e-01 7.089975559359560364e-01
9.227656514603414610e-06 -1.635413744750937326e+01 2.523644017738448930e-01 7.437007575879887034e-01 6.455128323595676898e-01
9.213135883149236802e-06 -1.635321228595905296e+01 3.790582251341144682e-01 7.995269343522062311e-01 6.516403364975368318e-01
9.233034963909000431e-06 -1.634855475541855796e+01 2.000525597331819228e-01 7.892450739824551365e-01 5.389068375995165194e-01
9.459589778761141272e-06 -1.632181354668730222e+01 3.085832187600832111e-01 8.640313824455932989e-01 9.024835693880529641e-01
9.535587464452156427e-06 -1.631131171651494327e+01 3.760895004136144415e-01 7.786638183508778344e-01 8.174771845572367246e-01
9.563293506263023568e-06 -1.630591038828650241e+01 4.277625147982974108e-01 7.368685633954755732e-01 6.787833038489429205e-01
9.663729533174129425e-06 -1.629296291129009688e+01 4.381588451037884413e-01 6.373271783610717778e-01 5.813176204423119442e-01
9.962710401277770331e-06 -1.625999340182496411e+01 2.827639145067090132e-01 9.326934390722368962e-01 8.868207354404712417e-01
9.957033984256750248e-06 -1.625806333054139685e+01 2.376133510340586730e-01 8.001923972073721192e-01 6.945243551700650553e-01
1.001969270384717554e-05 -1.624929013813581946e+01 2.451213614375329364e-01 9.370236467821763116e-01 9.070593851288637488e-01
1.008001942029191274e-05 -1.624078737578590648e+01 4.045957401062485470e-01 7.286336559530344203e-01 4.736652267111475245e-01
1.019017107188278373e-05 -1.622741892973757416e+01 4.386945870607343867e-01 6.613282767173789267e-01 4.275322623785281495e-01
1.034404935969292419e-05 -1.620993115176663224e+01 4.477513365299760073e-01 6.631924423132201651e-01 5.986551306627013735e-01
1.040194956239511831e-05 -1.620184931854164034e+01 3.594912180497182863e-01 8.153950118219506216e-01 8.334673956091239733e-01
1.056292878572147708e-05 -1.618399197808631129e+01 3.293436491944955469e-01 7.538779678901847969e-01 7.890723322469720413e-01
1.055804884781600467e-05 -1.618195407203640812e+01 3.738059570152870714e-01 8.126979432656539215e-01 7.576546836980264654e-01
1.064037853096275931e-05 -1.617168650554454956e+01 3.565211438467140725e-01 8.351931007439510335e-01 7.647303074030465941e-01
1.063957406020969495e-05 -1.616926211386651602e+01 4.336787042571593753e-01 6.565681861277284925e-01 4.006100233803664423e-01
1.061460944959777810e-05 -1.616911126287814326e+01 2.229681839775170538e-01 9.593743181727720781e-01 7.286636866665426870e-01
1.060162079377530853e-05 -1.616783567054115878e+01 2.861957005126299913e-01 8.421154200826832525e-01 8.597538931613821767e-01
1.067876101758642852e-05 -1.615808574783040186e+01 2.814822373309417980e-01 9.295248912275221320e-01 8.368234410521522282e-01
1.068138237101337679e-05 -1.615534030439939173e+01 2.510532108816340147e-01 7.699153453311283757e-01 2.390954611458036005e-01
1.074743885175092966e-05 -1.614667508520378192e+01 3.010632656725945600e-01 7.263494810769191012e-01 7.127449924566529038e-01
1.075422429662056379e-05 -1.614354392983240061e+01 4.351091083561112738e-01 6.621995602435590822e-01 4.171760329943026702e-01
1.095296361063516282e-05 -1.612273249602688452e+01 2.345356448943579641e-01 9.681672821411347885e-01 8.134159945517368540e-01
1.110951580400731608e-05 -1.610604054433925825e+01 3.103300088969901394e-01 6.303740851207727536e-01 5.448735561950031059e-01
1.142962314295927254e-05 -1.607513405865007172e+01 4.041542724307476409e-01 5.928847745177229234e-01 2.662635156423363014e-01
1.143948934286776747e-05 -1.607177121794939012e+01 2.535103507575899862e-01 8.393443128631682404e-01 7.932850087282561358e-01
1.143857330397370957e-05 -1.606935129806007723e+01 2.509539208833778678e-01 9.312075377634287943e-01 7.027213799464837596e-01
1.142631184487062912e-05 -1.606792381254669166e+01 2.236169020540991204e-01 9.605003204830829810e-01 8.531046941568505293e-01
1.151668959989127036e-05 -1.605754531219245962e+01 3.171055434046718968e-01 6.050706918247570343e-01 6.394444378385510941e-02
1.157310145643538635e-05 -1.605015899956645953e+01 3.329828382287487454e-01 7.698391866711772336e-01 8.074801988004076669e-01
1.173225953283036381e-05 -1.603400029238385827e+01 2.395269901721531758e-01 9.648474227408057047e-01 8.720702729104206075e-01
1.259591973838358670e-05 -1.596046963381746941e+01 3.047952000537866857e-01 8.698186780205494628e-01 6.562846470143640643e-01
1.257899693911223375e-05 -1.595931405151998383e+01 2.847751694987058491e-01 7.775047256611101743e-01 7.603779207629893788e-01
1.275306044202095242e-05 -1.594307128757450087e+01 2.450493507417256245e-01 9.072655202585098166e-01 8.603192627300831896e-01
1.279551646725544423e-05 -1.593724773147459928e+01 3.341851603395415982e-01 6.047012685495063433e-01 5.049646538847235577e-01
1.284732424804808319e-05 -1.593070700510901005e+01 3.868281401262038122e-01 6.395944305492450299e-01 6.190618697660688063e-01
1.296187466346374592e-05 -1.591933023462158125e+01 2.912829379374562988e-01 5.466838510677392016e-01 2.325104852133420552e-01
1.293329081789876247e-05 -1.591903789436369010e+01 2.926217592064703776e-01 8.481767814676191009e-01 8.630956620745188212e-01
1.299302393359518490e-05 -1.591192997210698223e+01 1.652526250517244444e-01 6.689186062189094173e-01 8.567656307372772950e-03
1.296902244582382069e-05 -1.591127893996247522e+01 3.246494999805551451e-01 6.265135344495164071e-01 5.498591039314011386e-01
1.295119382140683597e-05 -1.591015459416572320e+01 4.017444489485709758e-01 5.873466336502778384e-01 4.338749072104026716e-01
1.295799194354910135e-05 -1.590712982875163739e+01 1.860108247305641838e-01 8.759229430472795785e-01 4.223731271853286007e-01
1.322936179100112901e-05 -1.588390382761151720e+01 1.595499449647562740e-01 6.869934224946184775e-01 8.579933403038630946e-02
1.353591030131182106e-05 -1.585849638887775903e+01 2.409981181376830150e-01 7.513818683911476226e-01 6.140447496834867680e-01
1.362802833444958590e-05 -1.584921398611213661e+01 3.423687502642708269e-01 5.770096974137831625e-01 4.170874577761747304e-01
1.373079882600583572e-05 -1.583920116589231952e+01 4.155218837201271054e-01 6.296483875000536967e-01 3.141357257425902993e-01
1.376377542360667775e-05 -1.583430239345714519e+01 2.944693175510242344e-01 8.677024311833124726e-01 8.773224166752335851e-01
1.431002463039031276e-05 -1.579288225027537784e+01 3.139705242788132233e-01 8.656032534790846222e-01 6.853236339871970895e-01
1.435492651882132744e-05 -1.578724937033966569e+01 2.150454718093409712e-01 5.518953257300971416e-01 2.620753056073499287e-02
1.437461829788128799e-05 -1.578337853190353002e+01 4.251554558712090648e-01 6.500285687417206582e-01 6.084311481026861701e-01
1.468961062269730772e-05 -1.575920208149241830e+01 3.300816000204671585e-01 8.382178651686649218e-01 6.316874938940838513e-01
1.469839792196466649e-05 -1.575610406209849401e+01 2.987930030791703384e-01 5.448340262855450034e-01 2.221179232860776009e-01
1.484988801896880352e-05 -1.574335024063344157e+01 1.934282787074982357e-01 7.597200101475036771e-01 4.449461796470450814e-01
1.517190191412682403e-05 -1.571939740616483050e+01 1.838859756060143846e-01 6.694918308876036672e-01 2.395484175582578423e-01
1.525116707869267812e-05 -1.571168653516802749e+01 2.818243870239913740e-01 8.391919024549910899e-01 8.324121226364156190e-01
