weight logl norm alpha beta
1.705905556667604350e-06 -1.834474647702132089e+01 3.203100875500221711e+00 2.712830668174890825e+00 1.093138964752523146e+00
1.707335482870442512e-06 -1.834140860693249309e+01 4.537073788258086715e+00 2.647664069414714660e+00 1.102754312580483509e+00
1.739769622105851139e-06 -1.832008986167147668e+01 1.862231375567037439e+00 2.717300352375969119e+00 4.825156739522445393e-01
1.743452125066436808e-06 -1.831547543738278705e+01 4.773291804053418019e+00 2.581910785840991984e+00 9.412807953346407075e-01
1.757784085893004075e-06 -1.830478859135912728e+01 4.803916373461491141e+00 2.701465945816631908e+00 8.399117140930474346e-01
1.755679868605173072e-06 -1.830348639362302876e+01 4.510063480074377296e+00 2.657860566006291059e+00 6.087520485131615589e-01
1.848416499148384485e-06 -1.824951323889086652e+01 3.733035890296951820e+00 2.571938889269044903e+00 2.728828506783410601e-01
1.954949407865861522e-06 -1.819097825027052906e+01 2.259757871949211960e+00 2.967193832937017994e+00 1.001309336831894381e+00
2.048447955413231107e-06 -1.814176015355468152e+01 4.845144268943626820e+00 2.639917761569501753e+00 8.272940186264918783e-01
2.091223666128035877e-06 -1.811859318421130993e+01 2.956605906344920598e+00 3.290191091418624314e+00 1.066748342905217362e+00
2.098577836422122443e-06 -1.811258267048307857e+01 3.370084517705278060e+00 3.008564510967975725e+00 1.389862532031220343e+00
2.099140503344550146e-06 -1.810981458821540002e+01 4.699372731760367294e+00 2.537396651819294746e+00 6.706410317474059690e-01
2.152249367435443491e-06 -1.808232905239613686e+01 4.575699340788497160e+00 2.486349233630392952e+00 7.572667573642007932e-01
2.151475376452549058e-06 -1.808018873664050474e+01 1.644987329473649229e+00 2.763253146360624690e+00 3.134392867719291154e-01
2.222020238090064170e-06 -1.804542576581623337e+01 2.528907516318887883e+00 2.523193430255781244e+00 6.293136418813080057e-01
2.237088333622595545e-06 -1.803616739577710959e+01 3.587709661946947737e+00 3.159747113198231094e+00 1.446538384658942133e+00
2.291755951238816074e-06 -1.800952425037737115e+01 1.712594740074802058e+00 3.195395143884708133e+00 6.197985145407982621e-01
2.383871576576123829e-06 -1.796761668617725860e+01 2.594448617558618775e+00 3.272427374504222719e+00 1.452516416508159880e+00
2.409040185857852218e-06 -1.795461415999830734e+01 1.866530028594495239e+00 3.424970948325293474e+00 1.125874648772852371e+00
2.517477386373628306e-06 -1.790808520204583232e+01 4.496280153463192875e+00 2.843482314989155935e+00 9.300737029025547553e-01
2.523837922468009850e-06 -1.790306183697948939e+01 2.250528085390896660e+00 3.195499764616927862e+00 1.217357283928408362e+00
2.523049931326287459e-06 -1.790087410512213850e+01 2.463410939800733779e+00 3.213416855168805597e+00 1.341212753938239244e+00
2.522936145437177160e-06 -1.789841920468737513e+01 3.779486803095495340e+00 3.013566419408480801e+00 8.934934935451207538e-01
2.518046238122754222e-06 -1.789785926655472537e+01 4.146385109195744434e+00 2.553879018731938011e+00 3.964006702681653338e-01
2.533854670860582610e-06 -1.788910083646226568e+01 3.577597078306300471e+00 3.157109513355855768e+00 1.129146822055807853e+00
2.624365695574421311e-06 -1.785150333798070932e+01 2.055383413566183926e+00 3.472274179354013945e+00 1.343848051091669937e+00
2.636550354797005059e-06 -1.784437118612999740e+01 2.036116656424013183e+00 3.148628015330649621e+00 1.029907730454121317e+00
2.655295565190765921e-06 -1.783478659255669285e+01 4.268788981440578389e+00 2.452484173938689782e+00 4.509583492246830860e-01
2.731475575425101736e-06 -1.780400059804751578e+01 3.822168803986526697e+00 2.408544969394690760e+00 6.920526207649312367e-01
2.743183734293063152e-06 -1.779722337235900298e+01 3.796450811426840044e+00 2.418985298494005676e+00 7.208661848357048596e-01
2.750500607090583342e-06 -1.779205963099009580e+01 2.983074810007926292e+00 2.983160652525469025e+00 1.285154545197188636e+00
2.749276617880979350e-06 -1.779000473601153587e+01 3.349146065877858902e+00 2.990253201074348333e+00 1.356206020174860916e+00
2.783330049975317935e-06 -1.777519449449915712e+01 3.112143928974918872e+00 2.482744092851322915e+00 7.541988889477857505e-01
2.863090227349486614e-06 -1.774444102445749749e+01 2.319391522537442629e+00 3.275652330695177916e+00 8.091001084972113677e-01
2.870629179211257385e-06 -1.773931133309253738e+01 3.225986695891248424e+00 2.835998448395499416e+00 1.198834131788907742e+00
2.868965457297222940e-06 -1.773739106809683719e+01 4.361343290677910822e+00 2.826369083471196308e+00 1.209865732607265931e+00
2.881004521595339031e-06 -1.773070353948893541e+01 2.173667560994149373e+00 2.525629823124399209e+00 4.429587610986700508e-01
2.883771779305349490e-06 -1.772724348214130430e+01 2.528182601370938087e+00 3.474835582612360252e+00 1.260503752312968739e+00
2.971773961721758002e-06 -1.769468349702868082e+01 2.899545627807129655e+00 3.348346813062764049e+00 1.183787835353519391e+00
2.986952556745626378e-06 -1.768708890918122023e+01 1.726814412269656707e+00 2.871719528411768696e+00 4.949605405017176163e-01
3.018236360123165722e-06 -1.767416989095759305e+01 3.644452063814414888e+00 2.491615887151520603e+00 8.562671531381760293e-01
3.037752455696986102e-06 -1.766522464684389249e+01 2.729834722175194628e+00 3.241237948245690337e+00 1.447776885022549420e+00
3.049963197554932185e-06 -1.765871304087244198e+01 2.516798867179609100e+00 2.514139872587295876e+00 5.982627310656503106e-01
3.054594961423788564e-06 -1.765469556339510504e+01 4.089513760843215273e+00 2.934741625149981825e+00 1.286155647103576438e+00
3.083265721683848916e-06 -1.764285323053026389e+01 3.959629502024848424e+00 2.502690697448891832e+00 3.150156611938195739e-01
3.099643284866498011e-06 -1.763505552957132139e+01 3.493661883246274247e+00 3.024716680571713834e+00 1.381449785357313331e+00
3.122413581067062549e-06 -1.762523627860842623e+01 3.664830840364913467e+00 2.345026648158825111e+00 3.821237762886698919e-01
3.141783811058485898e-06 -1.761655183373315126e+01 4.563537849856058592e+00 2.829120143748346194e+00 1.028830183794225306e+00
3.264190503908926472e-06 -1.757583076447667381e+01 2.857877488195278204e+00 2.684808354190308055e+00 9.394874846104218635e-01
3.354458312731872254e-06 -1.754605226436723342e+01 2.585437048517712721e+00 2.546754380466714540e+00 6.694737362266761638e-01
3.380620526778554570e-06 -1.753578328459447278e+01 3.686871678572755329e+00 2.648371507164789751e+00 1.070664790275176914e+00
3.663335169378503586e-06 -1.745296858410101137e+01 4.176431084029218255e+00 2.964365865743169515e+00 1.081380883924007996e+00
3.837515278874909481e-06 -1.740401747067236471e+01 3.539378656893164443e+00 3.015214919951819006e+00 1.361693236000867113e+00
3.888699783467958056e-06 -1.738826770918091214e+01 4.334136094915427506e+00 2.898713726245818467e+00 1.152976445955079532e+00
3.965725145728883756e-06 -1.736615383998768536e+01 4.517932342242342081e+00 2.515387419869895780e+00 6.027376067023737516e-01
3.971402337439202789e-06 -1.736222329910484774e+01 3.346791350684963362e+00 3.050778230666475466e+00 1.376371871767590349e+00
3.997454897319360671e-06 -1.735318468210306975e+01 3.035342467413153500e+00 2.646036626625078991e+00 9.398269729553028196e-01
4.063790256145285815e-06 -1.733422646629967190e+01 3.203762321796983059e+00 3.297979964075291370e+00 1.326255719536407973e+00
4.150117629958093978e-06 -1.731070588663440901e+01 4.246632159414883034e+00 2.455807959880742075e+00 7.249535868224239454e-01
4.151750045039795885e-06 -1.730781262209041671e+01 3.317667394063673836e+00 3.212961303150898562e+00 1.140349944024623419e+00
4.152096609171875165e-06 -1.730522915134566020e+01 3.918595514759975806e+00 2.984264080339149583e+00 1.299804727652318581e+00
4.184317606867018294e-06 -1.729499893129885990e+01 4.274069911914887498e+00 2.566706472744659351e+00 9.635550352761127479e-01
4.245366520203584938e-06 -1.727801440738115701e+01 3.832358003488263165e+00 2.694774010188528912e+00 1.120403313311191695e+00
4.324063079912724833e-06 -1.725714707704903361e+01 3.876599911881199123e+00 2.398320519281264662e+00 3.320035635075752611e-01
4.387359199206414762e-06 -1.724011506811545047e+01 3.235873897689020673e+00 3.278980803316692949e+00 1.414604545714742034e+00
4.459204251019379983e-06 -1.722137223398408068e+01 3.215078121829467950e+00 2.871130006115867772e+00 4.724791319399579415e-01
4.565551074457281895e-06 -1.719530334098611490e+01 3.857526221529961497e+00 2.504456769080615430e+00 2.922916690525254602e-01
4.596617759630993706e-06 -1.718602180163721727e+01 4.589119477826362647e+00 2.583328429732962839e+00 6.540880376403030994e-01
4.775671058697803226e-06 -1.714530806513213079e+01 1.871321622545533803e+00 2.967257533352787746e+00 6.985246344872593216e-01
4.813520947967509428e-06 -1.713491374289699465e+01 2.295330162532161378e+00 3.290983754590119936e+00 1.294008828152434010e+00
4.943648964811455592e-06 -1.710573884967197600e+01 2.324632967363066349e+00 2.341725053673970880e+00 7.365370459728894093e-02
4.931733626956678339e-06 -1.710565199033284856e+01 2.358471039031485361e+00 3.341351859024114912e+00 1.367086476725489774e+00
5.004745377349067661e-06 -1.708845602722698587e+01 2.061442670228622820e+00 3.405544235628465088e+00 1.234330960115659348e+00
5.035017705090264308e-06 -1.707992552247595697e+01 2.215350907519610058e+00 3.300283222047509568e+00 8.401639967941728626e-01
5.030939864717437071e-06 -1.707823574655402155e+01 3.071761885415948079e+00 3.191021590016710263e+00 9.601638964070827731e-01
5.107139578501335066e-06 -1.706070308693080051e+01 1.865271887352385027e+00 3.238349703407439328e+00 6.941923720900927686e-01
5.203657706564809550e-06 -1.703948078162095570e+01 2.734829073210335082e+00 3.420626054916890535e+00 1.319832866092355506e+00
5.223108213266523210e-06 -1.703324989720040961e+01 3.060410389644934170e+00 3.310797311080513783e+00 1.253749922954161544e+00
5.249987966359033016e-06 -1.702561678056471450e+01 3.430658227510501312e+00 2.963008020510686791e+00 6.809389292950036587e-01
5.304590074133233404e-06 -1.701277006756860999e+01 2.136238079666588519e+00 3.358127680942540660e+00 1.249535935516284502e+00
5.348715757914137029e-06 -1.700198607820078323e+01 1.681438166037805271e+00 2.729945998549013986e+00 2.771377281378367696e-01
5.597174735253372015e-06 -1.695408060617310397e+01 2.920740680430991887e+00 2.845857802364497591e+00 1.103407672517922711e+00
5.746801395319636201e-06 -1.692519914408972781e+01 3.285988174372067583e+00 2.784311459634693620e+00 1.127285628351174518e+00
5.733083153724841230e-06 -1.692508910682253642e+01 3.188515403932541847e+00 3.212024483453245871e+00 1.077476171361136492e+00
6.174059447141567009e-06 -1.684848601038316573e+01 2.251120118810942206e+00 3.174289561093421419e+00 6.543637454092654515e-01
6.331035209493430741e-06 -1.682087880205435582e+01 4.024688218066571288e+00 2.736938731991874985e+00 1.139195005072427325e+00
6.398834312548405972e-06 -1.680772672993147765e+01 2.849733523045590911e+00 3.335653412922822802e+00 1.458594187076462267e+00
6.464124654308463503e-06 -1.679507495961890129e+01 3.944497496863350161e+00 2.989305300385316055e+00 1.233469310178843648e+00
6.512202368643400510e-06 -1.678516486056027190e+01 1.930406074151968854e+00 3.323007210411005552e+00 1.028071091276455684e+00
6.588858748110494175e-06 -1.677096241087229345e+01 2.002668465865232506e+00 3.416873595127946306e+00 1.057060980158075036e+00
6.591900110974165943e-06 -1.676800092561941113e+01 3.546918474324397330e+00 2.997474923787374124e+00 1.311634901240287920e+00
6.674366907624343240e-06 -1.675306821055504258e+01 3.724442894895613865e+00 2.417600133062506540e+00 6.509545353422583336e-01
6.908995407224522396e-06 -1.671601832028965973e+01 1.972190758467361471e+00 2.691247390191474853e+00 4.877355922573537450e-01
6.997369560503631207e-06 -1.670080826368102578e+01 3.289552956770811054e+00 2.588010996857137869e+00 9.034788833881676196e-01
7.037459835092410504e-06 -1.669259527886329408e+01 2.572513862333309476e+00 3.067082180183398066e+00 5.808597169484550626e-01
7.390494133535927496e-06 -1.664114796715831801e+01 3.749728425674234700e+00 3.003603950833554137e+00 1.281811031486877139e+00
7.429778499777382735e-06 -1.663334651836289879e+01 4.057814422634831608e+00 2.968196338231833487e+00 1.099609988089308210e+00
7.461679487961976888e-06 -1.662656204373178426e+01 3.597178022867283165e+00 2.964537927144101914e+00 1.284834778279357437e+00
7.768589870584175259e-06 -1.658375390097146251e+01 4.467190542793736618e+00 2.564261514477962578e+00 8.578836980645100363e-01
7.785057131592780589e-06 -1.657913642110848329e+01 1.973279571710300440e+00 3.386357024098802349e+00 1.041552831169863857e+00
7.790152927514972734e-06 -1.657598207409361990e+01 2.612574922386710075e+00 3.191600717115944175e+00 1.307407145611330979e+00
7.797286541114539251e-06 -1.657256677121633004e+01 4.205254116034041978e+00 2.657727400128119033e+00 1.041170637053985937e+00
7.830608912948071453e-06 -1.656580229140445581e+01 2.388485387557339745e+00 3.242253987917743441e+00 1.263284613504696008e+00
7.921890613672257075e-06 -1.655171267385730971e+01 3.699767867390851173e+00 2.953311807095223784e+00 1.269941689669406459e+00
7.973979473687367857e-06 -1.654265889024276603e+01 2.237281374451794314e+00 2.785035945838874483e+00 7.482919880029883508e-01
7.997709664352539353e-06 -1.653718735630899417e+01 2.622253519265850041e+00 3.322816595670370354e+00 1.403875998376222567e+00
8.023152041641745717e-06 -1.653151119772968158e+01 1.945613253784909347e+00 3.134579232773044843e+00 8.848858281388134461e-01
8.035956605635623517e-06 -1.652741651810099199e+01 3.001179596640609848e+00 3.258926323955884996e+00 1.409266143052088083e+00
8.084693163892621684e-06 -1.651887002401569049e+01 3.132946594171881927e+00 2.652232287130776633e+00 9.408311138778550076e-01
8.167921861895176361e-06 -1.650612805059627064e+01 3.001589867836446768e+00 2.585798386657711223e+00 8.262153548845790896e-01
8.199247879632825864e-06 -1.649980013697604164e+01 3.661346776233041389e+00 2.585429387843605653e+00 9.452987646559239954e-01
8.274169164994233581e-06 -1.648820405184297400e+01 2.753586900372486657e+00 2.886820217336933059e+00 1.073713325055561052e+00
8.286889920060314761e-06 -1.648416782671359115e+01 1.815539177382839098e+00 2.722007280555774233e+00 3.891635974107751639e-01
8.782381761841477456e-06 -1.642359492290355760e+01 2.621161759755733289e+00 3.353511351652460615e+00 1.122209719321031862e+00
8.803281974471311260e-06 -1.641871796144408080e+01 2.773229802311061309e+00 3.362474212881696012e+00 1.408183085317959993e+00
8.870212184244449842e-06 -1.640864384744734394e+01 3.359774617349291059e+00 3.163690263706986805e+00 1.331226314265846478e+00
8.903709616638336022e-06 -1.640237456428871354e+01 3.514632658287295985e+00 2.731704070991207267e+00 1.089075603450806229e+00
8.975400456207326171e-06 -1.639185501258856448e+01 2.146534207752397450e+00 3.375908307995936219e+00 1.216770869599053562e+00
9.049960138060551625e-06 -1.638108221197559189e+01 3.270660894712514200e+00 3.018615558374070140e+00 1.292398338913372857e+00
9.132419634337217239e-06 -1.636951188535802970e+01 2.013656288203783618e+00 3.162935763642434672e+00 9.564613401891041145e-01
9.250398375606436749e-06 -1.635417594681345577e+01 2.388214430290851897e+00 3.049887090776246090e+00 1.078046456107136342e+00
9.227656514603414610e-06 -1.635413744750937326e+01 2.598407577561064663e+00 2.859251893969971814e+00 9.859936069213731669e-01
9.213135883149236802e-06 -1.635321228595905296e+01 3.852676428827733535e+00 2.998817335880515689e+00 9.948784879214284116e-01
9.233034963909000431e-06 -1.634855475541855796e+01 2.080520341358500946e+00 2.973112684956137564e+00 8.314149145192989421e-01
9.459589778761141272e-06 -1.632181354668730222e+01 3.154973865724823856e+00 3.160078456113983414e+00 1.358601175612676792e+00
9.535587464452156427e-06 -1.631131171651494327e+01 3.823286054094783282e+00 2.946659545877194475e+00 1.235341917607993167e+00
9.563293506263023568e-06 -1.630591038828650241e+01 4.334848896503143756e+00 2.842171408488688655e+00 1.034235790580967151e+00
9.663729533174129425e-06 -1.629296291129009688e+01 4.437772566527505624e+00 2.593317945902679611e+00 8.929105496413523024e-01
9.962710401277770331e-06 -1.625999340182496411e+01 2.899362753616419486e+00 3.331733597680592407e+00 1.335890066388683239e+00
9.957033984256750248e-06 -1.625806333054139685e+01 2.452372175237181207e+00 3.000480993018430187e+00 1.057060314996594252e+00
1.001969270384717554e-05 -1.624929013813581946e+01 2.526701478231576203e+00 3.342559116955440945e+00 1.365236108436852502e+00
1.008001942029191274e-05 -1.624078737578590648e+01 4.105497827051860504e+00 2.821584139882586051e+00 7.368145787311639605e-01
1.019017107188278373e-05 -1.622741892973757416e+01 4.443076411901270006e+00 2.653320691793447317e+00 6.699217804488658556e-01
1.034404935969292419e-05 -1.620993115176663224e+01 4.532738231646762372e+00 2.657981105783050246e+00 9.180499394609170638e-01
1.040194956239511831e-05 -1.620184931854164034e+01 3.658963058692211057e+00 3.038487529554876332e+00 1.258527723633229733e+00
1.056292878572147708e-05 -1.618399197808631129e+01 3.360502127025505992e+00 2.884694919725462103e+00 1.194154881758109576e+00
1.055804884781600467e-05 -1.618195407203640812e+01 3.800678974451342285e+00 3.031744858164134637e+00 1.148599291362138342e+00
1.064037853096275931e-05 -1.617168650554454956e+01 3.629559324082469729e+00 3.087982751859877695e+00 1.158858945734417611e+00
1.063957406020969495e-05 -1.616926211386651602e+01 4.393419172145877738e+00 2.641420465319320954e+00 6.308845339015313192e-01
1.061460944959777810e-05 -1.616911126287814326e+01 2.307385021377418965e+00 3.398435795431930195e+00 1.106562345666486813e+00
1.060162079377530853e-05 -1.616783567054115878e+01 2.933337435075037192e+00 3.105288550206708020e+00 1.296643145084004134e+00
1.067876101758642852e-05 -1.615808574783040186e+01 2.886674149576323956e+00 3.323812228068805386e+00 1.263393989525620764e+00
1.068138237101337679e-05 -1.615534030439939173e+01 2.585426787728176912e+00 2.924788363327820662e+00 3.966884186614151875e-01
1.074743885175092966e-05 -1.614667508520378192e+01 3.080526330158686488e+00 2.815873702692297975e+00 1.083480239062146744e+00
1.075422429662056379e-05 -1.614354392983240061e+01 4.407580172725501733e+00 2.655498900608897817e+00 6.549052478417388690e-01
1.095296361063516282e-05 -1.612273249602688452e+01 2.421902884454143923e+00 3.420418205352837138e+00 1.229453192100018466e+00
1.110951580400731608e-05 -1.610604054433925825e+01 3.172267088080202413e+00 2.575935212801931939e+00 8.400666564827544702e-01
1.142962314295927254e-05 -1.607513405865007172e+01 4.101127297064401489e+00 2.482211936294307364e+00 4.360820976813876149e-01
1.143948934286776747e-05 -1.607177121794939012e+01 2.609752472500141085e+00 3.098360782157920656e+00 1.200263262655971497e+00
1.143857330397370957e-05 -1.606935129806007723e+01 2.584443816745440881e+00 3.328018844408572097e+00 1.068946000922401440e+00
1.142631184487062912e-05 -1.606792381254669166e+01 2.313807330335581280e+00 3.401250801207707397e+00 1.287001806527433345e+00
1.151668959989127036e-05 -1.605754531219245962e+01 3.239344879706251845e+00 2.512676729561892586e+00 1.427194434865899086e-01
1.157310145643538635e-05 -1.605015899956645953e+01 3.396530098464612735e+00 2.924597966677943361e+00 1.220846288260591050e+00
1.173225953283036381e-05 -1.603400029238385827e+01 2.471317202704316429e+00 3.412118556852014262e+00 1.314501895720109781e+00
1.259591973838358670e-05 -1.596046963381746941e+01 3.117472480532488266e+00 3.174546695051373657e+00 1.001612738170827743e+00
1.257899693911223375e-05 -1.595931405151998383e+01 2.919274178037188250e+00 2.943761814152775713e+00 1.152547985106334716e+00
1.275306044202095242e-05 -1.594307128757450087e+01 2.525988572343083938e+00 3.268163800646274542e+00 1.297462930958620531e+00
1.279551646725544423e-05 -1.593724773147459928e+01 3.408433087361462110e+00 2.511753171373765969e+00 7.821987481328491754e-01
1.284732424804808319e-05 -1.593070700510901005e+01 3.929598587249417907e+00 2.598986076373112297e+00 9.476397111607998136e-01
1.296187466346374592e-05 -1.591933023462158125e+01 2.983701085580817480e+00 2.366709627669347782e+00 3.871402035593459745e-01
1.293329081789876247e-05 -1.591903789436369010e+01 2.996955416144056805e+00 3.120441953669047752e+00 1.301488710008052330e+00
1.299302393359518490e-05 -1.591192997210698223e+01 1.736000988012072144e+00 2.672296515547273543e+00 6.242310164569052355e-02
1.296902244582382069e-05 -1.591127893996247522e+01 3.314030049807496159e+00 2.566283836123790962e+00 8.472957007005316177e-01
1.295119382140683597e-05 -1.591015459416572320e+01 4.077270044590852294e+00 2.468366584125694541e+00 6.791186154550838960e-01
1.295799194354910135e-05 -1.590712982875163739e+01 1.941507164832585675e+00 3.189807357618199113e+00 6.624410344187264821e-01
1.322936179100112901e-05 -1.588390382761151720e+01 1.679544455151087190e+00 2.717483556236546249e+00 1.744090343440601321e-01
1.353591030131182106e-05 -1.585849638887775903e+01 2.485881369563061938e+00 2.878454670977869334e+00 9.403648870410558080e-01
1.362802833444958590e-05 -1.584921398611213661e+01 3.489450627616281331e+00 2.442524243534458073e+00 6.547768137754533813e-01
1.373079882600583572e-05 -1.583920116589231952e+01 4.213666648829257788e+00 2.574120968750134075e+00 5.054968023267559785e-01
1.376377542360667775e-05 -1.583430239345714519e+01 3.015246243755139943e+00 3.169256077958281015e+00 1.322117504179088687e+00
1.431002463039031276e-05 -1.579288225027537784e+01 3.208308190360251277e+00 3.164008133697711500e+00 1.043719269281435658e+00
1.435492651882132744e-05 -1.578724937033966569e+01 2.228950170912475937e+00 2.379738314325242854e+00 8.800091931306575077e-02
1.437461829788128799e-05 -1.578337853190353002e+01 4.309039013124969841e+00 2.625071421854301867e+00 9.322251647488949411e-01
1.468961062269730772e-05 -1.575920208149241830e+01 3.367807840202625247e+00 3.095544662921662304e+00 9.659468661464215566e-01
1.469839792196466649e-05 -1.575610406209849401e+01 3.058050730483786506e+00 2.362085065713862342e+00 3.720709887648124825e-01
1.484988801896880352e-05 -1.574335024063344157e+01 2.014939959204232522e+00 2.899300025368759304e+00 6.951719604882153902e-01
1.517190191412682403e-05 -1.571939740616483050e+01 1.920471158499542641e+00 2.673729577219009279e+00 3.973452054594738270e-01
1.525116707869267812e-05 -1.571168653516802749e+01 2.890061431537514824e+00 3.097979756137477558e+00 1.256997577822802636e+00
1.531796365626943526e-05 -1.570481633017486267e+01 3.501505662206725322e+00 3.093286757880244320e+00 1.219908831882831057e+00
1.539588429945520245e-05 -1.569724234462460544e+01 4.038456051560363136e+00 2.466125499778799579e+00 6.617275954375192448e-01
1.538562295074792093e-05 -1.569540906630291488e+01 2.477155725278241238e+00 3.146414988497329812e+00 6.997050064272277714e-01
1.616227036566296528e-05 -1.564366302889410321e+01 3.216071656576772853e+00 2.350599429658347006e+00 2.263655734136454933e-01
1.683873668151188806e-05 -1.560016057795601085e+01 3.644867717931209228e+00 2.756202687824127917e+00 1.086590791481552243e+00
1.728385750047701784e-05 -1.557156959159954113e+01 4.414397707387349712e+00 2.714828774055705551e+00 7.938351866141452051e-01
1.726892241962770484e-05 -1.556993407091576209e+01 3.864503116235924463e+00 2.439600038005857119e+00 6.059349746468132292e-01
1.732249673252319125e-05 -1.556433651915032179e+01 4.246730843503819131e+00 2.797035966795307083e+00 1.039628376708809254e+00
1.729301681779266082e-05 -1.556353979717997760e+01 3.404524201073273471e+00 2.432626082649593791e+00 1.794226390070665644e-01
1.790726158850677944e-05 -1.552613625912524498e+01 2.215641603315063879e+00 3.326780587864431205e+00 1.153413964823037707e+00
1.803014463325443089e-05 -1.551679750604936814e+01 4.273912926767564180e+00 2.568629562604106020e+00 8.315700765517131110e-01
1.830989470628275557e-05 -1.549890095698628301e+01 2.861721140604930547e+00 3.248440031149297358e+00 1.306284028488243543e+00
1.858659643668904716e-05 -1.548140186578037714e+01 3.785517200008712724e+00 3.000158686410347109e+00 1.088359897449845404e+00
1.863833974357297267e-05 -1.547612182930382652e+01 3.650264634679062148e+00 3.024947411339995007e+00 1.182134967964808991e+00
1.868449555962091929e-05 -1.547114849954727056e+01 2.037374557117672680e+00 3.288883132877812976e+00 8.847725262971579685e-01
1.872943577531728971e-05 -1.546624617315674755e+01 4.328934940493447847e+00 2.579032646352318991e+00 6.003176884897353238e-01
1.888119553156555262e-05 -1.545567608368449442e+01 2.400869699340848928e+00 3.150723605014250417e+00 6.917136208403048547e-01
1.886847460212317875e-05 -1.545385004612596092e+01 3.669252157905505296e+00 2.608086491342073376e+00 9.266058994291639372e-01
1.910095339169950752e-05 -1.543910431544091644e+01 2.818084518212549572e+00 2.487653020628506351e+00 5.902696129434268357e-01
1.921645684899393123e-05 -1.543057552558208911e+01 3.473249241754999606e+00 2.645921095461295725e+00 9.514770976182866935e-01
1.927092694592446724e-05 -1.542524498071634120e+01 2.039721852503062482e+00 3.240721022834209375e+00 7.791286119845197700e-01
2.019790562248137438e-05 -1.537576364806711027e+01 2.404272045928847135e+00 2.424286886965204335e+00 3.091338850810965710e-01
2.027714691851695983e-05 -1.536934808070881964e+01 3.397921260038404778e+00 3.066018388082784707e+00 1.236790239786705214e+00
2.045073747562428892e-05 -1.535832362082724245e+01 3.837719547834849809e+00 2.460059891537894394e+00 6.595605281424685717e-01
2.125258213041713557e-05 -1.531736416503546927e+01 3.636133648935906848e+00 2.561270144618877254e+00 8.541179705970003422e-01
2.167977619483813675e-05 -1.529496271164169841e+01 2.920650655656526151e+00 3.250568727059635066e+00 1.259116317466143942e+00
2.177807122472219948e-05 -1.528793900863542987e+01 4.429034906411580153e+00 2.672719457924339181e+00 8.441587808816741756e-01
2.215501212711870331e-05 -1.526827881301607981e+01 3.652310266286089568e+00 2.775078902975869788e+00 1.086183344204360912e+00
2.241057628299621444e-05 -1.525430956212197131e+01 2.869671519551578953e+00 3.132869718073409970e+00 8.255070086469666890e-01
2.252097860448166097e-05 -1.524689530781024871e+01 3.056144910767510492e+00 3.069239005830054268e+00 1.235566542054922223e+00
2.299140976530041671e-05 -1.522372190734377639e+01 3.550591407987061299e+00 2.855433985102435734e+00 5.948405698366107108e-01
2.318726679925587199e-05 -1.521273928190140623e+01 4.281638713618977299e+00 2.555905128871844401e+00 7.649096952454077503e-01
2.331359433081057437e-05 -1.520480592693702704e+01 3.006270338743925130e+00 3.161090543344842629e+00 9.518649124232456682e-01
2.346873474530749627e-05 -1.519567346607955649e+01 3.371011094524928975e+00 2.490709698922894511e+00 1.837347557581950896e-01
2.367816508105328473e-05 -1.518428924616129017e+01 3.836211202928596187e+00 2.942996975453241681e+00 1.122391044957218753e+00
2.445034003456781583e-05 -1.514969844187507420e+01 3.646578386899773427e+00 2.471074283827183748e+00 2.712422639775783906e-01
2.442614838955668773e-05 -1.514818835124731677e+01 3.923623351634026424e+00 2.468812726958634407e+00 4.028846078803953734e-01
2.443500276309762797e-05 -1.514532592124192334e+01 3.206158179974954336e+00 3.133557832356449246e+00 1.008476151012552391e+00
2.462809662900596660e-05 -1.513495463445972256e+01 2.202105334610347409e+00 2.855878213351587203e+00 2.538635817697458830e-01
2.475023090908765267e-05 -1.512750774641225249e+01 1.971770027056246821e+00 3.227005433227289277e+00 8.102421519181705056e-01
2.469369016857956992e-05 -1.512729481280671351e+01 2.212010010074550337e+00 3.076329713158133305e+00 5.402080343677891916e-01
2.473191815479819039e-05 -1.512324792263628304e+01 3.352447675474187427e+00 2.759967840140515882e+00 1.038549692771917554e+00
2.467202976702556212e-05 -1.512317236115290697e+01 3.700534170697054925e+00 2.795118402321443707e+00 1.095027646018564171e+00
2.480292188233690451e-05 -1.511538110097641052e+01 2.796740480605764745e+00 3.167612114950752567e+00 1.244851598331313092e+00
2.522081853660385943e-05 -1.509617277918079381e+01 3.714943581781926518e+00 2.597882617376581660e+00 8.985776483360841116e-01
2.548033482385258654e-05 -1.508343559377235721e+01 2.169470653502648450e+00 3.100925161449106238e+00 5.705258414015825785e-01
2.599892200380071771e-05 -1.506078748927388311e+01 1.820424045972843574e+00 2.594132939873409427e+00 1.794716023478616362e-01
2.608372749740790050e-05 -1.505503091268385951e+01 2.398441149416134621e+00 3.335630232930634431e+00 1.119031962013365522e+00
2.637952304824383218e-05 -1.504125449796922531e+01 2.957695058266052612e+00 2.395513131901737758e+00 4.168627309603518682e-01
2.648249657665421140e-05 -1.503485855682325933e+01 2.604716575854734817e+00 2.696214433987164760e+00 7.753599663506235418e-01
2.645409913439925845e-05 -1.503343144202101200e+01 3.412514540862590984e+00 2.383539437478223721e+00 3.929716890946944874e-01
