weight logl Mphi g si norm
0.000000000000000000e+00 -1.623165363009394468e+03 2.493615775887971608e+01 5.841167578829678173e-03 3.470466255412615109e+00 1.848723970133569239e+01
0.000000000000000000e+00 -1.548268191273958791e+03 5.336527862422262708e-02 8.808928028560033402e-03 3.465808296756757390e+00 1.860306047970315291e+01
0.000000000000000000e+00 -1.471867883411709045e+03 4.640712922863828283e+01 5.470117800979704681e-01 3.413899320425034745e+00 1.989439160926499284e+01
0.000000000000000000e+00 -1.305914456572900917e+03 5.274078088955611587e-01 9.575303903045567430e-03 3.465836852630686860e+00 1.573854619993646331e+01
0.000000000000000000e+00 -1.270804229044496878e+03 7.507781390353256146e-02 2.837858983760858109e-04 3.404035384517885454e+00 1.504182489123766153e+01
0.000000000000000000e+00 -1.257413447703586144e+03 2.348448402983241223e+01 1.193152063316225281e-01 3.392722587788753241e+00 1.526441564837907094e+01
0.000000000000000000e+00 -1.245558356311785474e+03 4.247804597308623364e+00 2.343815671553041164e-04 3.421545216126345323e+00 1.414125118077939547e+01
0.000000000000000000e+00 -1.237320173461117747e+03 1.823680970192852513e+01 5.562050746461539956e-03 3.476790440196783294e+00 1.240735043056414177e+01
0.000000000000000000e+00 -1.216505233793365051e+03 7.246762162867324264e+01 3.772839875659748108e-04 3.266484422387669451e+00 1.917194192726580937e+01
0.000000000000000000e+00 -1.198851759367201794e+03 3.078238877918835770e-01 1.426778867044416156e-03 3.255780904436611944e+00 1.927953128427940399e+01
0.000000000000000000e+00 -1.183759462060936585e+03 8.575352322391507798e+00 4.702101705971733353e-02 3.391175674130968432e+00 1.416295901953701808e+01
0.000000000000000000e+00 -1.133918569560129981e+03 3.603870658913301828e+00 6.314203898353048204e-04 3.252395060838096263e+00 1.836046976957129928e+01
0.000000000000000000e+00 -1.092555410223888430e+03 3.949482403029403788e+00 1.622067044030769609e-02 3.219715793525430136e+00 1.888928422829792453e+01
0.000000000000000000e+00 -1.076186683968154057e+03 4.829398185410356537e-02 2.887397286946549301e-03 3.464546594423305148e+00 1.079095577413134599e+01
0.000000000000000000e+00 -1.071036060103055661e+03 3.210975511051695097e+00 2.128244267039773163e-03 3.256457302774666829e+00 1.713278991444875032e+01
0.000000000000000000e+00 -1.067232252060279052e+03 6.235539552004920605e-02 1.901699431130096868e-04 3.369263801222849075e+00 1.319201348756764602e+01
0.000000000000000000e+00 -1.029960919133667630e+03 7.030652441834645217e+00 1.713672482813637446e-03 3.216246428997608042e+00 1.778513508192871129e+01
0.000000000000000000e+00 -1.003669414531901111e+03 1.905193000917733415e-01 6.975189725409942964e-04 3.222755164303267694e+00 1.701294224282510825e+01
0.000000000000000000e+00 -9.674429313134621680e+02 3.769316897580397840e-02 1.708406820589494562e-03 3.465475364924325952e+00 9.559128960418824761e+00
0.000000000000000000e+00 -9.651264716470207077e+02 2.204876139893619680e+01 8.000972211329129835e-03 3.274659798138296551e+00 1.459103965152631588e+01
0.000000000000000000e+00 -9.573349814426447892e+02 1.912212655804179373e-01 2.331010619709330135e-04 3.146583445459278039e+00 1.910684409331388878e+01
0.000000000000000000e+00 -9.083022489890714724e+02 1.221618287270550773e+00 8.634286676995406914e-04 3.362203377893439260e+00 1.940047608325775030e+01
0.000000000000000000e+00 -9.023871895184146297e+02 7.475364575669327105e-02 3.056125266301217545e-04 3.177799972167899334e+00 1.686184130904623046e+01
0.000000000000000000e+00 -8.830401074388239522e+02 6.410154982293735093e-02 5.266437344470352964e-03 3.185302741123869019e+00 1.641609913175561530e+01
0.000000000000000000e+00 -8.680136231159660838e+02 3.323970948544656778e+01 1.098971609149326323e-04 3.227225158153593121e+00 1.458541837318627721e+01
0.000000000000000000e+00 -8.168967308408442705e+02 2.419319688086326359e+00 3.196118233269126959e-04 3.146189177936361325e+00 1.716104201202570323e+01
0.000000000000000000e+00 -7.870499089429973765e+02 8.641029279946683961e-02 1.703815030732226947e-04 3.269516273290662856e+00 1.212012262884145208e+01
0.000000000000000000e+00 -7.822637179920288872e+02 3.206175922772518949e-01 2.908246571193919602e-04 3.290520161037598257e+00 1.149729244359177294e+01
