logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.623165363009394468e+03 -1.629158077296085821e+03 7.349999999999999867e-01
-1.629158077296085821e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.548268191273958791e+03 -1.554263405560650199e+03 2.399999999999999911e-01
-1.554263405560650199e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.471867883411709045e+03 -1.477865597698400279e+03 3.250000000000000111e-01
-1.477865597698400279e+03 4.800814839256520372e+01 -7.499999999999999722e-03 4.000000000000000000e+02 -1.305914456572900917e+03 -1.311914670859592206e+03 3.300000000000000155e-01
-1.311914670859592206e+03 8.913457466684177177e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -1.270804229044496878e+03 -1.276806943331188222e+03 2.899999999999999800e-01
-1.276806943331188222e+03 5.589544668287882700e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.257413447703586144e+03 -1.263418661990277542e+03 2.700000000000000178e-01
-1.263418660457274655e+03 1.459832004009022732e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -1.245558356311785474e+03 -1.251566070598476699e+03 1.274999999999999911e+00
-1.251566063478409660e+03 5.859002432035707919e+00 -1.750000000000000167e-02 4.000000000000000000e+02 -1.237320173461117747e+03 -1.243330387747809027e+03 3.300000000000000155e-01
-1.243330122755095772e+03 6.562173914367030569e+00 -2.000000000000000042e-02 4.000000000000000000e+02 -1.216505233793365051e+03 -1.222517948080056385e+03 1.064999999999999947e+00
-1.222517948079141433e+03 1.345456906888025728e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -1.198851759367201794e+03 -1.204866973653893183e+03 1.510000000000000009e+00
-1.204866973632301779e+03 1.671051090866748012e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -1.183759462060936585e+03 -1.189777176347627801e+03 1.165000000000000036e+00
-1.189777176067997516e+03 2.041926492759074208e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -1.133918569560129981e+03 -1.139938783846821252e+03 1.510000000000000009e+00
