"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
4.817547877546973112e+00,1.006770530779740014e+01,6.523118652200962098e-01,5.618428679268416825e-01,5.337538280479759756e+00,8.309844295868222541e-02,1.871591883379140897e-01,2.655077679965477111e-02,1.245070415460323987e-02,4.389427626161496870e-02,2.719673025824262069e+00,3.407489059531034759e-01,2.785575263855530448e+00,2.341062289086500936e+00,3.086034065828390460e+00,1.186492158799369001e+01,5.775986459623964286e+00,9.309642807060802383e+00,7.357891726506445629e+00,1.814683265371720466e+01
