M_phi,g,si
44.666489126599714,0.12038241149598593,2.5002003673329503
30.30540415044516,0.008035126773658988,2.973710255365475
382.0280737191543,0.19833171997034407,2.896014110638513
6.716708566704677,0.0034375005773635103,2.7119913694699465
7.105224917764666,0.873661600323671,2.270490159354144
6.131199801294377,0.02490387032190882,2.3913902457803498
269.32591677040335,0.0003297613736701176,2.7661796371862435
48.13596017745446,0.5932391692522743,2.2087034779737627
7.766196933094617,0.0009593922931932617,2.1895670166393817
0.34955705655540864,0.00031507170287063224,2.5860161430703617
5.876257147583276,0.0003190919288077159,2.9389916952771125
1.160888592356428,0.32516638639786216,2.685558738769278
14.443558027105906,0.052353201142652066,2.192872750041964
258.52733411466477,0.0006769093937903525,2.406677341482088
5.747520792441443,0.05060799233928108,2.7601477800766165
44.666489126599714,0.12038241149598593,2.5002003673329503
30.30540415044516,0.008035126773658988,2.973710255365475
367.745402746068,0.19092180164659991,2.8844137748066294
6.716708566704677,0.0034375005773635103,2.7119913694699465
7.105224917764666,0.873661600323671,2.270490159354144
6.4073925173340225,0.01477788192769143,2.5426223030069255
269.32591677040335,0.0003297613736701176,2.7661796371862435
48.13596017745446,0.5932391692522743,2.2087034779737627
7.766196933094617,0.0009593922931932617,2.1895670166393817
5.317162488020802,0.01957105682053279,2.457227803669955
5.876257147583276,0.0003190919288077159,2.9389916952771125
1.160888592356428,0.32516638639786216,2.685558738769278
13.737662126691584,0.05221153480585721,2.2389209795174123
249.89710857198045,0.0006648140813352514,2.4126721808671725
5.747520792441443,0.05060799233928108,2.7601477800766165
44.666489126599714,0.12038241149598593,2.5002003673329503
30.30540415044516,0.008035126773658988,2.973710255365475
311.5861887559136,0.16134177667806723,2.8928838340866774
6.37027871019015,0.00743104224027623,2.6489297047706195
7.105224917764666,0.873661600323671,2.270490159354144
6.4073925173340225,0.01477788192769143,2.5426223030069255
269.32591677040335,0.0003297613736701176,2.7661796371862435
48.13596017745446,0.5932391692522743,2.2087034779737627
7.766196933094617,0.0009593922931932617,2.1895670166393817
5.317162488020802,0.01957105682053279,2.457227803669955
5.876257147583276,0.0003190919288077159,2.9389916952771125
1.160888592356428,0.32516638639786216,2.685558738769278
12.377892051436852,0.04526756634305683,2.2952577847788618
249.89710857198045,0.0006648140813352514,2.4126721808671725
5.747520792441443,0.05060799233928108,2.7601477800766165
56.69880955353928,0.14837389974789328,2.5765720603078726
32.66008318200436,0.0039531205030294905,2.9941872270637164
311.5861887559136,0.16134177667806723,2.8928838340866774
6.37027871019015,0.00743104224027623,2.6489297047706195
7.105224917764666,0.873661600323671,2.270490159354144
6.12977856507695,0.01336018450634955,2.554124161630515
269.32591677040335,0.0003297613736701176,2.7661796371862435
48.13596017745446,0.5932391692522743,2.2087034779737627
6.870926653238577,0.007763081862972166,2.287413230355713
5.317162488020802,0.01957105682053279,2.457227803669955
5.876257147583276,0.0003190919288077159,2.9389916952771125
1.160888592356428,0.32516638639786216,2.685558738769278
12.377892051436852,0.04526756634305683,2.2952577847788618
184.30458855208488,0.0024872578598150053,2.476306756060726
5.747520792441443,0.05060799233928108,2.7601477800766165
56.69880955353928,0.14837389974789328,2.5765720603078726
32.66008318200436,0.0039531205030294905,2.9941872270637164
423.8864207469634,0.10207617665228697,2.9678862784410622
6.37027871019015,0.00743104224027623,2.6489297047706195
7.105224917764666,0.873661600323671,2.270490159354144
6.139789646531623,0.01238468874166547,2.5487285375948536
269.32591677040335,0.0003297613736701176,2.7661796371862435
48.13596017745446,0.5932391692522743,2.2087034779737627
6.870926653238577,0.007763081862972166,2.287413230355713
5.304597790701958,0.020003711841503343,2.4464009832493683
