Mphi g si norm
1.968012400998970124e+00 1.799406721140131213e-02 2.498150976152180736e+00 3.660406975433700971e+00
2.277859480570557871e+00 5.120456984664974870e-02 2.422821732379606186e+00 4.689739940885020886e+00
1.922819108760489115e+00 3.179722738538661494e-04 2.572561398445469827e+00 2.633923842756625611e+00
2.037100775475229053e+00 2.883493582102807790e-03 2.543285987431092465e+00 3.593123166153211923e+00
2.180218553438201923e+00 2.021594306950843742e-04 2.570849030054754625e+00 1.921339307687388143e+01
2.158222646700975744e+00 3.532615015700177330e-02 2.484924210643702391e+00 1.890144161924935773e+01
1.976385916018542632e+00 5.554988656396581473e-03 2.505444977497550241e+00 1.473458114452432355e+01
2.315108311099318250e+00 8.355701956767458416e-02 2.535410538644508271e+00 1.641904096398626223e+01
2.100296076895364017e+00 2.013893423247654641e-04 2.443226186785044884e+00 1.130817797832666116e+00
2.133648200555793739e+00 4.350454174099264645e-03 2.423904692563423335e+00 9.025923109891264673e+00
1.836812060325326623e+00 2.523759345459655745e-01 2.485403058562824175e+00 1.705973124190538215e+01
1.860775381908470472e+00 2.187056866712469849e-01 2.470829688470856045e+00 1.689681252597197769e+01
2.170753593113762481e+00 4.299114213699874350e-03 2.468978603202568678e+00 1.271944470122294923e+01
2.538186283751977523e+00 4.951268326390213456e-04 2.527016235748649642e+00 1.651520971659137915e+00
2.178814373237700774e+00 1.106622204497251846e-03 2.490832082716151419e+00 1.710741587649309281e+01
2.316097454913725429e+00 3.361411393547705795e-02 2.479977405427389314e+00 1.619574255405703056e+01
1.980395237356503024e+00 2.743188088196988339e-01 2.628843056356324759e+00 1.451030177652883424e+01
2.097342156916418787e+00 3.945311555183175223e-01 2.508126315303750964e+00 1.332430259010563667e+00
1.913035349214514458e+00 8.103555574549921661e-03 2.609382597688967742e+00 1.435619821453405498e+00
2.329992744019768747e+00 3.581930938592164156e-03 2.430600840507202598e+00 3.110436695888121328e+00
2.136165869117521598e+00 6.698153399498590899e-01 2.428954049931883574e+00 1.994989453760433307e+01
2.386628883322831740e+00 5.298050082279297853e-04 2.547273267680889575e+00 6.957917103704282624e+00
2.076274102608728356e+00 4.074945503858108664e-02 2.596748521498613904e+00 1.507082812146986761e+01
2.197827778209306526e+00 1.485413127750471541e-03 2.457966416187157499e+00 5.451010537894874552e+00
2.256998080219899894e+00 3.258370857313784758e-04 2.492122300426512282e+00 1.267045588437322401e+01
2.171128840414854988e+00 1.392821888424637493e-02 2.391096175668759205e+00 1.460621985115388810e+01
