"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
5.441817804380486123e+00,1.360558312792093538e+01,7.771147483693559010e-01,8.761822834203286670e-02,6.552422206021174311e+00,6.213989839211035704e-02,1.573947055966560260e-01,2.203431444626908695e-02,3.143802773628683045e-03,3.321856190580575047e-02,2.691479155499154174e+00,2.767928073008830148e-01,2.703007644595156300e+00,2.402603992942722755e+00,2.979636997534951703e+00,1.071599428941698129e+01,3.624898423427430849e+00,9.453481312723972962e+00,7.338864473190889193e+00,1.506178287244569880e+01
