,nu_e,nu_mu,nu_tau
112201.84543019652,69.98539622538851,24.922523602782075,46.10028085848417
125892.54117941661,81.31027772319317,31.41903028589347,55.62448807954925
141253.75446227554,89.56552396274985,40.35818019867509,63.32682532780115
158489.3192461114,98.1917680615017,46.84120198537978,77.85107235871236
177827.94100389228,106.47793446897163,57.592036639529425,84.20234440785177
199526.2314968883,114.52863413148565,65.51858111483467,95.7594854639656
223872.11385683378,125.27706258913219,78.90312373701703,107.1077366992081
251188.6431509582,134.76125704229884,87.40547646910669,117.07366834861588
281838.2931264455,148.54883170188398,100.40159897699054,134.27793023507616
316227.7660168379,153.93811479917042,108.69736079922923,144.14752603550565
354813.389233576,169.53660702158288,124.13542465085959,151.4256711193622
398107.1705534969,179.59391146112478,135.95216013342932,175.73067738498634
446683.5921509635,190.47812369078298,147.342943884453,179.29177601534997
501187.2336272725,203.2773776510393,164.24839381862319,196.85143008973327
562341.3251903491,218.91248247284193,182.79365477987682,205.22049247315135
630957.3444801943,223.23655216961072,201.98013424196105,224.5261055664118
707945.7843841374,236.1969747404438,211.18502508294995,242.81652295098291
794328.2347242822,242.86448495558759,227.6123138048268,257.32885420612524
891250.9381337459,273.2805205848155,238.54133089715904,286.007046824967
1000000.0,285.3692917951557,268.305859737482,298.2953644324403
1122018.4543019629,301.3217012936017,280.85885996256,317.8735211636029
1258925.4117941686,314.1380320076693,303.3365729228875,347.68695544060813
1412537.5446227554,338.6186512933889,312.3637726000649,353.0845602550607
1584893.1924611141,368.10058926015137,343.65680812109696,366.9030494465168
1778279.410038923,375.1907007089669,347.9099713655265,415.75833378123286
1995262.3149688789,402.08809684503126,371.6992236563652,432.9929958391751
2238721.138568342,426.66982573592463,384.4596538682937,460.8421015444494
2511886.4315095823,455.5745209779376,434.0426889087822,423.0023522020162
2818382.931264455,458.8294615391396,433.15501491216264,488.62545565986863
3162277.6601683795,528.3233112370397,479.90806963234326,536.8350602712369
3548133.892335753,569.0598011148616,496.50858252502337,551.1394776090592
3981071.7055349774,646.6661614121477,512.6039374428121,567.901621986239
4466835.921509635,775.3462145825638,538.3326548191693,619.6217338297034
5011872.336272725,1322.5834298779228,568.1785547624887,647.2307784835866
5623413.251903491,8838.434804994557,588.2736542088854,711.4368846963258
6309573.444801942,9450.31688673386,607.2858793975819,762.9679212537076
7079457.843841388,1404.7117954124255,650.4822467922646,739.3711424181218
7943282.347242822,884.5789442841539,646.5554668262739,806.6287395028961
8912509.381337458,848.9621456943398,716.4737975737969,848.3247577181879
