weight logl norm si1 si2 E_break
2.639711096667280898e-96 2.693179439200312686e+01 1.329528381216418254e-01 5.334489250623607459e-01 8.994776024719655094e-01 2.483649584056403237e-01
5.024830921311549195e-96 2.757801671979260050e+01 7.735925016352047656e-01 5.242529217164699773e-01 2.835673356841260651e-01 1.577966820430526385e-01
5.477312199075106414e-96 2.766673941993030894e+01 9.949346198695333543e-01 1.253775024904211222e-01 1.143525994500715903e-02 2.021094413358531794e-01
1.068138690454046300e-95 2.833712759899040634e+01 9.595177244471813083e-01 4.973392845254056560e-01 5.156556010675070745e-01 9.636277679715419264e-01
1.114954264946734939e-94 3.068510848598765506e+01 9.816114907317526894e-01 4.897827758488864092e-01 2.138485894845454371e-02 2.376915772241413594e-01
2.582749754669514193e-93 3.383023482065519261e+01 8.387177011135658056e-01 3.915968711156172510e-01 1.599745880678088428e-01 8.380982035902072580e-01
6.018748844628950464e-93 3.467875959749818549e+01 9.977721506352841274e-01 5.155638064106058405e-01 9.231230235392529071e-01 9.522130605178260598e-01
3.062166174015343302e-92 3.630808785141618955e+01 7.857247543332978035e-01 8.990772467042736915e-01 1.666454314283429827e-01 6.764081445949585714e-01
5.593592903680988633e-92 3.691308710427841788e+01 5.996914645662732024e-02 4.190071048356698302e-01 9.985374525771057996e-01 2.158602932577269318e-02
6.019453068692965943e-92 3.698896168870672341e+01 7.395557787821526174e-01 9.454178314310053288e-01 1.664939791108807077e-01 7.897585352967001482e-01
1.579262927507891101e-91 3.795600861549982596e+01 9.773996261485881076e-01 7.768408305424290283e-02 1.319712471397667120e-01 3.873154139898516979e-01
2.510551832817211185e-91 3.842205296157538896e+01 9.650709903155728631e-01 6.983612348325505259e-01 2.361182447622998115e-01 9.998158238950601850e-01
7.401940989575578660e-91 3.950579264058910667e+01 3.621107399146872297e-01 5.127138896705019100e-03 6.175280330080020752e-01 8.552498297836204078e-01
1.094923070558770039e-90 3.989981957748096875e+01 9.999978243668203870e-01 6.729975436246208309e-01 6.679926400259033059e-01 9.895579453294933714e-01
2.030691299907500225e-90 4.052001174878685674e+01 8.364130424492939309e-01 7.095542063154339774e-01 2.053480636710414142e-01 1.307566519155032303e-01
2.600711858106053524e-90 4.076992067101062389e+01 9.504723739278362338e-01 5.327841295291918522e-01 1.861583632619278061e-01 8.370699300761809125e-01
6.935634437041364391e-90 4.175330800481177107e+01 6.303354416222473056e-01 7.146289701964070318e-03 3.958489520097645542e-01 2.662104701514181881e-01
2.226797956172713530e-89 4.292228522436730032e+01 7.165915119525335664e-01 9.367930218454256774e-01 1.580565150689420273e-01 6.568535180504913029e-01
8.961290680928605919e-89 4.431713483069557924e+01 2.918568038557487476e-01 3.290026230874099067e-02 3.030563321446122504e-01 8.785197016325575481e-01
4.574469987915049752e-88 4.594979650024643547e+01 4.697027815013026242e-01 1.535258182829770668e-01 1.069113398642744794e-01 8.311624672192613472e-01
8.673465483134976734e-88 4.659207407850004756e+01 7.311073781371341118e-01 9.617935739330035760e-01 3.631211059896868321e-01 7.721626480544303561e-01
2.731899101024874663e-87 4.774188775961172837e+01 9.440790637507076033e-01 2.022876525543644277e-01 4.087506341446056624e-03 3.899091294532925911e-01
3.912433102200310879e-87 4.810355020810106907e+01 7.424268647578565750e-01 7.948512989215884561e-01 2.889400900177294673e-01 3.370599990810170254e-01
4.992538922840284787e-87 4.834983533340002282e+01 2.924237066995738488e-03 6.207355173741855303e-01 1.249021516013892885e-02 7.405541822497130333e-02
1.004742548105929718e-86 4.905170718150893094e+01 9.890519795551232507e-01 1.548935547489631581e-01 6.066275924366493211e-02 4.405953800941120324e-01
1.241581993082740629e-86 4.926586221120192022e+01 6.861511815175478368e-01 9.489022876644886972e-01 6.737602975433343300e-02 6.237114057179615756e-01
1.483283635416675247e-85 5.174881923958352559e+01 6.286365578132364629e-01 3.437761450197631685e-01 1.842051715785917310e-01 9.106431631537861282e-01
1.566999061676380053e-85 5.180622330141937937e+01 3.669236105489644961e-01 1.317835528252183641e-01 6.833037990199607448e-01 9.820637464813493089e-01
6.475681349881414777e-85 5.322761476667869829e+01 4.302867520986852767e-03 1.659678302575284814e-01 7.338569472178813058e-02 9.993678078971773848e-01
