norm si1 si2 E_break
2.344283727688369456e+00 1.694828810936769070e+00 3.368041111847539071e+00 5.554195459997835133e+04
2.224314882899533163e+00 1.597460213943094232e+00 2.917611126449959347e+00 3.242327630959917587e+04
2.993982662154715868e+00 1.649029887371844083e+00 3.323171979852582503e+00 5.145675733427593514e+04
2.436609363498721592e+00 1.412356263833628445e+00 3.396689861691215118e+00 5.243499090206762776e+04
2.268924358377948369e+00 1.621000974358290936e+00 3.351943101287833127e+00 4.833845775525498175e+04
2.317324180773847608e+00 1.006883081482229381e+00 2.785449463429108263e+00 2.785027361704367286e+04
3.079194543829046449e+00 1.919384791259107104e+00 3.366944268219141279e+00 6.980110214371723123e+04
2.484849604127033817e+00 1.044526724515144833e+00 3.105638126842761970e+00 3.462741717642988078e+04
2.437759375777005744e+00 1.682565408645817273e+00 3.198588693365918889e+00 4.924925845644198125e+04
2.098220841310434182e+00 1.147859842404153286e+00 3.060847689666591709e+00 3.134007184464392412e+04
2.265739658486066510e+00 1.674849332883827202e+00 2.968685211987066364e+00 2.967806964905754648e+04
1.933670804776439045e+00 1.291866405114660665e+00 3.282656116904662191e+00 3.769537332495861483e+04
2.202443475894267699e+00 1.239116505718019123e+00 3.110914415578540204e+00 3.801645656363668968e+04
1.634207001816686766e+00 1.621019989004619521e+00 2.889803916630667491e+00 2.227242305942040184e+04
2.197859232661997897e+00 1.555113007934252556e+00 3.283121957949971303e+00 4.592674383963176660e+04
2.229406502572468085e+00 1.558379880382127602e+00 3.088586221842727131e+00 3.566594352430357685e+04
2.022808468493448864e+00 1.752503161236377949e+00 3.364329877651194067e+00 4.858136291314457776e+04
2.265741410601724848e+00 1.379026958030015626e+00 3.294675568229142648e+00 4.223445822616142686e+04
1.589291022659185648e+00 1.749626441306243674e+00 3.310429594530996056e+00 3.566039494420031406e+04
1.725388433267158073e+00 1.525885429974549456e+00 3.458221476067341982e+00 4.153973863514145341e+04
1.786311067876384717e+00 1.165214867221304518e+00 3.319208609225025697e+00 3.120543939382313329e+04
2.475574402071457403e+00 1.014144328674900564e+00 3.236453012951197472e+00 3.736879740183500689e+04
2.468714605357778868e+00 1.413617390572722954e+00 3.252549574416513600e+00 4.870928161103503226e+04
2.439526560704396552e+00 1.406231884868334170e+00 2.974733790634196851e+00 3.728614094131331512e+04
2.863816366019556359e+00 1.736100434095664502e+00 3.256270048170438969e+00 6.006161019946813030e+04
2.554169427552661187e+00 1.509015965460148267e+00 3.373735054697122315e+00 5.238036685703658441e+04
2.246254745133143160e+00 1.077228524969021883e+00 3.459513745121998163e+00 4.464266767354458716e+04
2.743949491633164151e+00 1.454646915150372699e+00 2.943629255010395074e+00 3.920279679298929841e+04
2.260457204411042031e+00 1.694880238190129784e+00 2.897368288951362558e+00 4.812636834593280946e+04
2.290612043498374550e+00 1.438543177443543319e+00 3.471177152149873102e+00 4.631917193484484596e+04
2.321183005280070599e+00 1.282454004306345263e+00 2.731912101962550299e+00 2.740414477563940454e+04
1.880930295439446898e+00 1.422337907430197168e+00 3.112147236380070403e+00 3.240586800744434004e+04
2.187524292239505730e+00 1.412992359067929860e+00 2.988590602553369724e+00 3.389813109745307884e+04
2.234278645253483297e+00 1.346361671848418151e+00 3.136821320774970445e+00 4.034598805903253378e+04
2.208672846646305032e+00 1.469237802934219461e+00 3.062793838480528663e+00 3.446023929043966200e+04
2.243595870180959295e+00 1.999308509144071433e+00 3.270039453485085623e+00 5.426152311314380495e+04
2.521517974277434959e+00 1.175356422496274034e+00 3.379499571842435657e+00 4.410039581181507674e+04
2.383104868604906112e+00 1.717134327285933182e+00 3.189603038785223887e+00 4.420241573273007816e+04
2.178386379996238187e+00 1.319217595291796608e+00 3.130099257571401061e+00 3.715854420164869225e+04
1.752916804516956084e+00 1.211678673548339580e+00 3.159698560691304614e+00 3.613727572795861488e+04
2.497714488559211521e+00 1.093428475198734651e+00 2.957122173256084174e+00 3.300368070558830368e+04
2.057413329226684517e+00 1.107596066503446552e+00 3.026659741495174583e+00 2.883889400806786216e+04
2.057655528991815252e+00 1.052621634048523047e+00 3.127944448051611648e+00 3.467702900969666371e+04
2.318867160247731096e+00 1.062449876923772019e+00 3.108595005543282497e+00 3.541162221749476885e+04
2.291158032343926454e+00 1.554456668583036549e+00 3.091622603512015566e+00 3.437782751911011292e+04
2.232653322255281569e+00 1.492396240298999199e+00 3.382782132643916917e+00 4.524168309239656082e+04
2.139161453838146265e+00 1.274455432106211816e+00 3.126186424573385469e+00 3.728727388588454778e+04
1.913841727810094984e+00 1.004239043526925501e+00 3.246872699315062505e+00 3.559815422269154806e+04
2.016853484057136381e+00 1.156490689179669351e+00 3.304636389528679885e+00 3.650375111451726843e+04
2.626107222920791351e+00 1.176886308422598004e+00 2.998361692530556954e+00 3.535719773731625901e+04
2.522140193544007314e+00 1.439539710270080874e+00 2.944528603323226967e+00 3.871556698097543267e+04
1.849620875104282636e+00 1.756804737166277830e+00 3.124167622427584057e+00 4.258203123718817369e+04
2.336915213090754673e+00 1.357094449516895285e+00 3.277451260338047234e+00 5.005302955206644401e+04
2.179163474461652594e+00 1.336719732819966922e+00 3.260550274654117509e+00 4.127442736186995171e+04
2.644777523285972709e+00 1.342541587423960570e+00 2.973872381372943963e+00 3.430914309308404336e+04
1.890209920334467331e+00 1.982271987014502024e+00 3.226579525040365937e+00 3.427260437847796129e+04
2.565000477908610854e+00 1.612765532384537792e+00 3.398671066327486834e+00 5.619762275243741169e+04
2.358700542492762953e+00 1.050581414632326682e+00 2.882231251156377017e+00 2.297257368323724586e+04
2.028168153765870674e+00 1.454029951889064698e+00 3.069326873541830203e+00 2.973888791196329839e+04
2.362246044620287311e+00 2.018040858254130931e+00 3.218050685079149709e+00 5.309942749815213756e+04
1.911756939869392324e+00 1.469924141999888967e+00 3.112661320329875636e+00 3.044390682558688422e+04
2.163103299489929743e+00 1.313817396191810039e+00 3.053789876732641240e+00 3.044184763205871786e+04
2.661088237609563034e+00 1.952285272064551158e+00 3.241302768609590323e+00 5.848888831823130749e+04
2.595790183560673370e+00 1.521860545869769155e+00 3.268478614298568008e+00 5.104241895293080597e+04
2.496594955564412466e+00 1.761583513247368948e+00 2.925524990294655847e+00 3.795924862300533277e+04
2.414000140357165147e+00 1.552543941387121151e+00 3.366340779778103531e+00 5.248016474174088944e+04
2.645199908929037669e+00 1.777058339245746410e+00 2.955972591703217578e+00 3.582744155832231627e+04
2.521079513133996475e+00 1.145498725552300812e+00 3.294534608671948028e+00 4.594311105342290102e+04
1.981245526331608886e+00 1.374948459341409190e+00 2.929118945548120134e+00 3.164809287009350373e+04
2.444870839104992921e+00 1.648933274783573211e+00 3.059676301392352471e+00 4.096508514385165472e+04
2.061994566847570542e+00 1.800849392340469146e+00 3.065063171476543502e+00 3.816564816314860218e+04
2.742655284618022549e+00 1.853078112395583510e+00 3.207785058409049483e+00 5.545510453363015404e+04
2.637397861027754420e+00 1.842376141492410024e+00 3.291010078647507608e+00 5.331790773119793448e+04
1.816426832308839723e+00 1.132377889995177300e+00 3.036724303934292823e+00 2.666285913549672114e+04
2.264998232972379011e+00 1.176237887502132207e+00 2.809458938973159903e+00 2.973430712113554910e+04
2.361929455886694562e+00 1.737478510655606767e+00 3.468062635643419434e+00 5.133426055848743272e+04
2.113166871944256009e+00 1.442339561809548032e+00 3.011442486486311854e+00 3.127672043097273126e+04
2.724337992461182356e+00 1.617693400366110978e+00 3.330536286705828353e+00 4.966214982549036358e+04
2.364863109433326560e+00 1.344881024562876837e+00 3.320684804339211205e+00 4.028964121786990290e+04
2.252316942587492932e+00 1.400744480811107584e+00 3.394260815090961003e+00 4.415687559257823887e+04
2.268637078142499153e+00 1.786004338926817425e+00 3.052665754127194209e+00 3.347221097305371222e+04
2.488680291665361199e+00 1.256416702988145673e+00 3.173572656633389499e+00 4.291701751977772074e+04
1.997286924723656432e+00 1.587870747956670492e+00 2.829630322615058535e+00 2.704584923489109860e+04
2.088190708772876825e+00 1.952643420528394902e+00 3.119690223323403178e+00 4.644173278952474357e+04
2.380719546146334409e+00 1.510054500786436549e+00 2.953666338600925201e+00 3.641146533543159603e+04
2.431214252986834801e+00 1.196903655453660953e+00 3.020714340612403515e+00 3.318825625765493896e+04
2.218298888654260281e+00 1.604255200650998470e+00 3.381004354477415319e+00 4.554967284555840160e+04
2.160573385149433978e+00 1.394869124616911815e+00 2.908853438667503788e+00 3.195505665490054162e+04
1.978948315511096734e+00 1.954560529642154432e+00 3.449925960746003550e+00 4.780405735152550187e+04
2.770269203417111914e+00 1.994731805582347528e+00 3.177200594855202009e+00 7.156935816318997240e+04
2.186475473445199214e+00 2.015353532919480273e+00 3.098199209993287795e+00 4.368364252203370415e+04
2.017716672937600819e+00 1.563842595474918218e+00 3.209870893065518427e+00 4.538797622220237827e+04
2.298755642553578227e+00 1.014334631479744342e+00 3.238003226935290080e+00 3.809807838022730721e+04
3.008495620711367557e+00 2.249064052954313997e+00 3.447342773691428164e+00 1.357959111755157937e+05
2.226787187436884086e+00 1.137767061865407214e+00 3.491498323652791669e+00 4.860092276963036420e+04
2.240887980463145635e+00 1.499248273973450729e+00 3.004128335198524180e+00 3.710176358929992421e+04
3.157542295724961257e+00 1.394566991715451509e+00 3.314307932726969330e+00 5.817267922018197714e+04
1.973986365933594556e+00 1.029603783576593434e+00 3.108590195003523071e+00 3.507776828810758161e+04
2.123143009496780476e+00 1.031452738005915970e+00 3.145586975790295892e+00 3.512248076650533039e+04
2.529855809960090074e+00 2.298066688473332952e+00 2.972676072663824165e+00 5.936198600667656137e+04
2.143497086871883894e+00 2.136228162971916866e+00 3.102193385250596513e+00 4.952195828411298135e+04
2.435439042201445137e+00 1.828288519927612876e+00 3.327280660103957732e+00 5.484174648858678120e+04
2.173548052670443820e+00 1.273488814798569901e+00 2.877215675940956174e+00 2.548044162428925483e+04
1.864013972510656814e+00 1.237180268014447249e+00 3.028135803230697309e+00 2.562741449316786384e+04
2.348255333031630698e+00 1.667923507006071615e+00 3.300502375042516867e+00 5.071953013260940497e+04
2.174127859750669689e+00 1.279472069299816273e+00 3.088376868911747675e+00 3.943554376375296124e+04
2.273781105976739436e+00 1.226615905608872570e+00 2.979572851915995635e+00 3.109991143167267364e+04
1.637526699481637316e+00 1.000743725408786533e+00 3.159753738620549424e+00 2.400448815316636319e+04
2.311369263242853744e+00 1.718574102153282990e+00 3.418209970449583857e+00 4.929175388966759783e+04
2.243595870180959295e+00 1.999308509144071433e+00 3.270039453485085623e+00 5.426152311314380495e+04
1.894912593147774604e+00 1.235547327655729610e+00 2.953674123124992335e+00 3.759040538776997710e+04
2.513741577367604840e+00 2.051368985846249604e+00 3.305006926650330357e+00 5.724522640241872432e+04
3.219676373680486758e+00 1.983876222302730863e+00 3.330098875700832295e+00 7.749240899192812503e+04
1.924109972051585515e+00 1.093158936202534237e+00 2.991732083427940392e+00 2.440451173591665429e+04
2.996319093734780115e+00 1.747806169085637906e+00 3.429606023559037986e+00 6.575473442014504690e+04
2.516535389185084792e+00 1.860157553204589753e+00 3.286031395021735690e+00 5.524037099899908208e+04
2.932752170932188651e+00 1.063609188249497350e+00 3.362389652067432788e+00 4.318368584418827231e+04
2.825924895204284581e+00 1.476916093299925237e+00 3.466035039203944290e+00 4.855515050317550049e+04
2.489879567715438835e+00 2.166063712467354296e+00 3.161309168194346597e+00 4.924271150640521228e+04
1.889593701865745601e+00 1.527416217495579875e+00 3.222393316241923156e+00 3.603188686912428966e+04
2.188834964048186116e+00 1.661095611515313486e+00 3.276619149311801316e+00 4.736536635966230824e+04
2.255427969116679865e+00 1.706363717463808438e+00 3.224060123197859618e+00 4.210296646034123842e+04
2.585779149977186719e+00 1.852563964495857363e+00 3.419288183197032538e+00 5.880357400859754853e+04
2.626282154837075389e+00 1.311290408291590603e+00 3.386763027035871509e+00 4.782829395539996040e+04
2.577952463010193096e+00 2.013493468745925163e+00 3.092089411154769429e+00 6.472975568534273771e+04
2.779618563899614259e+00 1.843959213907354400e+00 2.991335195048682394e+00 4.783510971237216290e+04
2.546393162150268452e+00 1.079570922698680269e+00 3.175553919805467196e+00 3.921276295913047943e+04
1.932875746716810061e+00 1.192657690207221011e+00 3.036462619040364075e+00 2.824092869872306255e+04
2.047432461138439130e+00 1.293331733734297773e+00 2.964436172940422498e+00 2.813094883440600825e+04
2.932179157985175255e+00 1.530264212431636572e+00 3.490520225727118397e+00 5.297784651796864637e+04
2.105635412630061154e+00 1.099194372979598100e+00 3.092506155786105104e+00 2.997303892771733081e+04
2.452357537835582413e+00 1.245218322112582321e+00 2.963557424930433726e+00 3.257043332667649884e+04
2.421185343934297851e+00 1.047156095841249801e+00 2.952181945809798869e+00 2.747203913411618487e+04
2.146281628904891381e+00 1.947285109945552151e+00 3.140303054294343976e+00 4.587155477509332559e+04
2.622619925067879443e+00 1.606199966286294023e+00 2.888965092976011118e+00 3.414433581733602477e+04
2.505302102996549873e+00 1.573254155496446982e+00 3.086351380366663122e+00 4.212719737824206095e+04
1.800099092185763139e+00 1.110265887470765156e+00 3.177502318293387695e+00 3.340805082900034176e+04
2.649890523326610126e+00 1.395457937135186732e+00 3.074296810218637876e+00 4.496027343613656558e+04
2.001155596666988945e+00 2.000777379915009924e+00 3.071039384077018930e+00 4.182308111812033894e+04
2.509131697275269079e+00 1.734735315391096933e+00 2.824227917133508736e+00 3.245144194616270397e+04
2.390432712239564772e+00 1.543801956028012068e+00 3.253109084574599130e+00 4.174895158875396010e+04
2.233046176044659159e+00 1.303438450463766607e+00 3.355625152967316005e+00 3.732980545254905883e+04
1.381460206167420601e+00 1.435809070913968366e+00 3.246065364789082253e+00 3.116479318022818916e+04
3.103125997528238145e+00 1.935264545409767001e+00 3.312130114679622928e+00 7.124443942444222921e+04
2.223495024759269523e+00 1.297849343989204929e+00 3.126017347767306109e+00 3.278955927280917967e+04
2.051831146281798191e+00 2.014315724624510917e+00 3.100854034976320950e+00 4.775579167246423458e+04
2.177121890984873964e+00 1.234606550910047229e+00 2.880397677304723736e+00 3.013812172271740201e+04
2.514386398331442951e+00 1.737832303536360756e+00 3.154252284796419836e+00 4.541791597599453235e+04
2.348746881548831045e+00 1.213620596314459066e+00 3.226530256294319887e+00 4.135628782690807566e+04
2.518261294428279395e+00 1.725551945341355253e+00 3.306971597686016562e+00 5.432058255129458848e+04
2.862809380117047109e+00 1.793965992430958334e+00 3.150531842622939394e+00 4.741609706413316599e+04
2.266949771224746613e+00 1.409379853537896965e+00 2.932941576008092355e+00 3.293551035269492422e+04
2.433960333998956838e+00 1.300665005207417346e+00 3.249628685424120977e+00 4.077925262311934057e+04
1.973370527770083482e+00 1.082129955569737234e+00 3.047395262083794076e+00 3.247508688103701570e+04
2.386732024566120547e+00 1.747457830447564753e+00 3.085732837903048420e+00 4.419822126833474613e+04
1.856930139355220222e+00 2.042149843425431044e+00 3.300674677603524731e+00 4.180661400756877993e+04
2.319560662442287313e+00 1.677387637200599357e+00 3.270797199980548076e+00 4.979380164738960593e+04
2.347851110601633540e+00 1.024320867831054027e+00 3.002039081580299751e+00 2.833485995720187930e+04
2.673876407195194815e+00 1.871190618641310976e+00 3.101445265153948583e+00 5.261782441944631864e+04
2.168932102454622868e+00 1.549139225364175365e+00 3.484511390083640414e+00 4.535440523849135934e+04
1.932582801483501145e+00 1.488441127277555509e+00 2.811433899005373327e+00 1.931875007027509128e+04
1.633486611363739627e+00 1.328005223115835909e+00 3.056306092147671460e+00 2.684698682581953835e+04
2.057655528991815252e+00 1.052621634048523047e+00 3.127944448051611648e+00 3.467702900969666371e+04
1.972305678613125224e+00 1.616274498526388381e+00 3.222938769438536077e+00 3.533486483733956265e+04
2.248685595607998966e+00 1.178685901632183786e+00 2.773994716239017944e+00 2.627671527702015374e+04
2.093654011085824163e+00 1.648042903617598309e+00 3.149726421852045100e+00 3.575749835236999206e+04
2.280345241961193814e+00 1.035659296028676124e+00 2.938070970475918919e+00 2.932030685884026025e+04
2.279755608633390995e+00 1.337407765079993371e+00 3.316369849806653392e+00 4.559181272188940056e+04
2.121477833092357379e+00 2.041902630276102748e+00 3.194480163220467794e+00 6.380446659678426659e+04
2.087619250210136279e+00 1.709946075168133017e+00 3.329971076703377886e+00 4.636260864325493458e+04
2.592235637776393986e+00 1.289577332993945280e+00 2.990499036072649996e+00 3.587561157074401126e+04
2.772582922760665980e+00 1.722805944772074938e+00 3.475811565752218169e+00 5.061361734384840383e+04
2.702453883116894051e+00 1.216009539361467384e+00 3.465090803262412145e+00 5.208635232689113764e+04
2.047037065818983148e+00 1.182932316538852779e+00 2.971562105142364629e+00 2.430928489266987162e+04
2.609575389861557682e+00 1.702393667351545847e+00 3.472927471612269112e+00 5.670983580076971703e+04
2.404730567913396566e+00 1.607149854275164991e+00 3.257212674178879386e+00 4.924160008047657175e+04
2.693404400235651419e+00 1.643487498715044293e+00 3.195734763828655289e+00 5.385272000172956905e+04
2.179609924304999780e+00 1.388882112496421239e+00 3.407307875644047357e+00 3.772851783971604164e+04
1.786311067876384717e+00 1.165214867221304518e+00 3.319208609225025697e+00 3.120543939382313329e+04
1.972305678613125224e+00 1.616274498526388381e+00 3.222938769438536077e+00 3.533486483733956265e+04
2.533200662869793174e+00 1.807604571448035546e+00 3.245765371105410857e+00 5.200798509450376878e+04
2.257824335536567251e+00 1.404239551287888688e+00 3.024851002077706408e+00 3.519792123263960093e+04
2.420624476695167004e+00 1.829086434231155245e+00 3.324851520749514400e+00 4.941017760043015733e+04
2.299266675643639957e+00 1.477354679370456392e+00 3.100613449210222861e+00 3.578007692593819229e+04
2.166061383269791918e+00 1.778343910868514843e+00 2.971497985812969311e+00 4.228602799879138183e+04
2.305372899940640430e+00 1.441893837336694961e+00 2.720377178849304300e+00 2.598200568554619895e+04
2.688287008922340071e+00 1.599523271419429182e+00 3.121832704819002657e+00 4.492676599554602581e+04
2.180763173909284092e+00 1.395981922759638838e+00 3.102805181727914530e+00 3.198103925548578627e+04
2.644955438808130221e+00 1.563474400638793060e+00 3.257650371805297151e+00 4.980899589332345204e+04
2.819644158990684435e+00 1.556690388180137052e+00 3.060640198687258007e+00 4.575595869045369909e+04
2.158510052998630968e+00 1.672912540099213086e+00 3.346987149225538083e+00 4.257353801525467861e+04
2.348435931882373762e+00 1.727361167101987505e+00 3.437680805916746962e+00 5.675762288579106826e+04
1.927866861469585524e+00 1.618739654110043835e+00 2.975039093721385086e+00 3.353640610635170742e+04
2.218169830084793404e+00 1.020011938837927623e+00 3.249912870642301943e+00 3.949304116522611002e+04
2.309616333525169818e+00 1.261940336352657344e+00 3.191637019832791022e+00 3.631708466355325072e+04
2.186475473445199214e+00 2.015353532919480273e+00 3.098199209993287795e+00 4.368364252203370415e+04
2.161457526112048999e+00 1.286950641663344719e+00 3.257312160054724792e+00 4.643468545459199959e+04
1.753957775785794482e+00 1.364242975114817069e+00 3.080516476840911011e+00 2.999966266485283995e+04
2.194341414817118530e+00 1.408002041013859396e+00 3.304736517935358275e+00 4.783797628171573888e+04
2.079776437914357068e+00 1.730619278336830824e+00 3.280709429011122946e+00 4.516220507339117466e+04
2.609575389861557682e+00 1.702393667351545847e+00 3.472927471612269112e+00 5.670983580076971703e+04
2.577410624968010655e+00 1.323635907351607077e+00 3.446387261081843789e+00 5.139813514268410654e+04
2.429932638879459983e+00 1.496706080630813673e+00 3.399686100325422622e+00 4.179665446909690945e+04
1.798825384682851469e+00 1.098647518253276445e+00 3.193140624195752952e+00 3.475708609797395911e+04
2.085409631783781581e+00 1.486269053510717697e+00 3.088329002702182358e+00 3.742057480331995612e+04
2.208216491618462118e+00 1.719883881793671465e+00 3.431205146575996956e+00 5.147310137089108321e+04
2.031444997981557865e+00 1.176023332549017919e+00 3.224701122229787664e+00 4.017239464200256043e+04
2.237748923804824486e+00 1.064175682953750535e+00 2.822007382309231538e+00 2.279913287235940879e+04
2.828710388392920994e+00 1.582521434522571324e+00 2.998301930848696006e+00 4.407021534268057439e+04
2.194851536534451419e+00 1.629221500337644457e+00 3.232027484443345422e+00 3.718910471443051210e+04
2.209989268577467580e+00 1.226446352556847197e+00 2.969336320285556052e+00 2.806114992460161375e+04
2.362246044620287311e+00 2.018040858254130931e+00 3.218050685079149709e+00 5.309942749815213756e+04
2.127223017890824242e+00 1.353134063095744910e+00 3.081093208618335133e+00 3.900059015554865618e+04
2.723250438571124921e+00 1.754771666157604271e+00 3.240932683985663143e+00 5.392447665411474736e+04
2.250928685293680509e+00 1.157221455952513356e+00 3.138706307516951011e+00 3.272537072786022327e+04
1.817419118334890005e+00 1.858534044483908021e+00 3.091834721471122815e+00 3.721065456323973194e+04
2.463422289565850409e+00 1.739091410064565579e+00 2.856485919114370553e+00 3.814501241023994226e+04
2.202908052352313018e+00 1.755442032137815689e+00 3.087543326586714265e+00 4.342082386863077409e+04
1.970577816056127807e+00 1.617220764487351081e+00 3.473825611870089869e+00 4.648187206313601928e+04
2.141359516773396088e+00 1.739011395660662984e+00 3.285203786568474005e+00 4.115771314808032912e+04
2.050461969930332362e+00 1.144297512765067193e+00 3.120589148771736987e+00 3.696447440644181188e+04
2.099958015730719385e+00 2.143368079056439779e+00 3.266847772761392488e+00 6.035092573556785646e+04
2.433960333998956838e+00 1.300665005207417346e+00 3.249628685424120977e+00 4.077925262311934057e+04
1.826801608860727288e+00 1.132676348955272472e+00 3.197659694270665653e+00 3.501176437931930559e+04
1.990627245695600900e+00 1.225695438975070051e+00 3.087292734042547337e+00 3.764596787764879264e+04
2.028443563868425059e+00 1.430467771571704017e+00 3.152212448698724412e+00 3.632582595940269675e+04
2.393988110051627149e+00 1.200592584391350748e+00 3.144326266168295803e+00 4.131725446209007350e+04
2.344644055033862085e+00 1.409761010093892208e+00 3.335924399080985481e+00 4.344897337645788502e+04
1.883309940522492010e+00 1.724368465329521705e+00 3.008338375668962783e+00 3.389280559262423776e+04
2.629642624653608429e+00 2.136429001956122953e+00 3.224829508001795464e+00 6.888470644030242693e+04
1.890915179792096890e+00 1.792460251836915042e+00 3.433304797525426721e+00 4.478143779284576158e+04
2.568724850347158917e+00 1.845843930338740613e+00 3.152130416326538676e+00 4.234339519338835089e+04
2.065172892950134731e+00 1.161679460748288317e+00 3.337381786390629657e+00 4.148347814304412896e+04
2.001155596666988945e+00 2.000777379915009924e+00 3.071039384077018930e+00 4.182308111812033894e+04
2.115843185617183764e+00 1.854306493179285420e+00 3.317121215093084885e+00 4.762976227190511418e+04
1.878107010324592707e+00 1.486874080676355847e+00 3.070597974753044745e+00 3.135174319979990833e+04
3.135379454117238396e+00 1.935691043721472271e+00 3.428759141740756355e+00 6.771901329182347399e+04
1.782060387006201729e+00 1.142598220540377740e+00 3.124777961775855317e+00 2.784921220828002333e+04
3.133116876941968165e+00 1.673912160149843897e+00 3.394540051790055912e+00 6.221775267851922399e+04
1.878107010324592707e+00 1.486874080676355847e+00 3.070597974753044745e+00 3.135174319979990833e+04
2.338492179881508815e+00 1.563581774560108606e+00 3.367158457246651082e+00 4.740249643554112845e+04
2.544107883038427165e+00 1.395675043130415460e+00 3.242365105835490979e+00 4.967199357277085801e+04
2.347338710682715490e+00 1.033288738613019619e+00 2.987796572999586786e+00 3.167250256265256030e+04
2.275326628547327701e+00 1.389638906108743299e+00 2.965230316403339117e+00 3.201080172627959473e+04
2.256749018809439455e+00 1.576839399569384126e+00 3.240102712670588136e+00 3.992524071784602711e+04
1.974082358673503901e+00 1.133816402003398505e+00 3.119319458613018625e+00 3.195565686947129871e+04
2.011547078272180489e+00 1.888796575658000965e+00 2.923730554293127337e+00 3.626585698888793559e+04
2.687339075458751392e+00 1.748506869944209008e+00 3.371490083973613050e+00 6.422901468279796973e+04
2.244718495254923951e+00 1.663435344339378563e+00 3.209835289841919792e+00 4.033934094704829477e+04
3.564405128084938035e+00 1.961927423279687055e+00 3.261912031274696311e+00 7.923911651564337080e+04
2.154770707765799376e+00 1.500104731814268177e+00 3.174830398950084565e+00 3.846948980628215213e+04
1.973862829135099028e+00 1.216192673422126891e+00 3.211554174245725868e+00 4.040902208111278742e+04
2.568090164612803594e+00 1.470074369443682860e+00 3.076212625046265359e+00 3.683073104552452423e+04
2.475574402071457403e+00 1.014144328674900564e+00 3.236453012951197472e+00 3.736879740183500689e+04
2.407736043442588070e+00 1.784353860253437674e+00 3.275691366538317606e+00 5.184899308264273714e+04
2.028430793090779893e+00 1.073008996988285446e+00 3.073867184005849573e+00 2.956396381452696005e+04
1.949545981596839006e+00 1.474487560062635705e+00 2.925146976519415354e+00 2.636962053196141642e+04
1.851074184293057368e+00 1.184156315420034966e+00 3.162161151064625919e+00 3.110956046233276720e+04
2.032977359039637388e+00 1.906076895892821366e+00 3.483683445106502408e+00 5.462911933732641046e+04
2.081132394607463798e+00 1.535370274128983636e+00 3.039559820872818285e+00 3.017456791695137872e+04
2.125873960928101880e+00 1.293864592090532284e+00 3.012104633380777496e+00 2.747787049597072109e+04
2.286740464169494835e+00 1.153915447427002805e+00 3.153479593323620378e+00 3.995181907793891151e+04
2.114630086295574696e+00 1.248273909055928499e+00 3.026456586409238092e+00 3.670782088916332577e+04
1.965113595388786827e+00 1.395220633547130884e+00 3.287539589701180098e+00 3.670437627876519400e+04
2.384689595129785733e+00 1.530419378008435638e+00 3.015023576029107311e+00 4.059244467368169717e+04
2.153007147414933709e+00 1.302414403513934671e+00 3.333272027844089713e+00 4.660520562958602386e+04
2.438254038291860493e+00 1.615527054492496450e+00 2.765710340092785380e+00 3.837315402114963217e+04
2.361929455886694562e+00 1.737478510655606767e+00 3.468062635643419434e+00 5.133426055848743272e+04
2.172471590395915086e+00 1.184761384860629319e+00 3.412507571386017347e+00 4.321816011580826307e+04
2.871909975558433192e+00 1.036570314196296971e+00 3.368463075679267060e+00 5.195472009754099417e+04
2.350584379110511435e+00 1.226171608008949088e+00 3.120747406258108647e+00 3.465287644579311018e+04
2.417269944288978234e+00 1.128996767632411746e+00 2.972654732939794986e+00 3.909661571517979610e+04
2.246606527369776618e+00 1.483205730564282954e+00 3.257515989955265034e+00 3.260492668524955297e+04
2.634407442407638911e+00 1.650330534431154739e+00 3.164440738677968490e+00 5.376612322322042746e+04
2.331217804112514447e+00 1.344996402889060860e+00 3.319858288626294396e+00 4.374589816250541480e+04
2.689987373784310520e+00 1.537703673678886496e+00 3.106416081244246730e+00 4.735769239590450161e+04
1.894141970326582047e+00 1.683292875557875323e+00 2.827645068422233621e+00 2.761582735329057687e+04
1.774727877134561815e+00 1.078722449604138545e+00 2.978720585496210660e+00 2.766796407865478614e+04
2.056961626604538740e+00 1.801031769013099915e+00 3.296449376034257917e+00 5.049924999986952025e+04
2.208942354140190467e+00 1.651295301504162261e+00 3.318227267949297676e+00 4.530065592780637235e+04
1.869421214869085857e+00 1.288759842696561408e+00 3.054607144164315891e+00 2.601283547462246497e+04
2.424299004061502227e+00 1.152496588438282288e+00 3.140351166622865176e+00 3.466040351534018555e+04
2.153804341986263804e+00 1.366184486996647518e+00 3.457279582820404151e+00 4.333069841318966064e+04
1.872416052138779818e+00 1.823599430084386963e+00 3.419731593599860453e+00 4.814863563773010537e+04
2.253978164422245190e+00 1.095525956466746553e+00 3.061354354994941573e+00 3.129667888474507345e+04
2.764585625330782115e+00 1.838433284543170121e+00 3.069684275290833764e+00 5.707981384347048879e+04
1.973434700325140456e+00 1.373710469100592579e+00 3.186087192611184005e+00 3.253791607646371631e+04
2.172370393415741674e+00 1.514101460971107205e+00 2.939116186497122918e+00 3.817806145499007835e+04
2.236685214124528809e+00 1.160529593374824087e+00 2.887097617249831494e+00 2.740377945749811624e+04
2.025048563301274474e+00 1.579153378613076253e+00 3.060359962880458973e+00 3.376404523148086446e+04
1.845047593396818453e+00 1.577035546971229385e+00 3.297247714296059229e+00 3.923925469779411651e+04
