Mphi g si norm mntot
6.918066887583468549e+00 1.192644283548829065e-01 2.111608692177760815e+00 8.468894821683317531e+00 6.788829914070079741e-02
6.069217714949953768e-01 2.509366027920340719e-02 2.893617978801707125e+00 1.182446366584858843e+01 9.948990107901352353e-02
6.629750465077012045e+00 5.278153109386823916e-02 2.250224118816182894e+00 8.346268763954292069e+00 1.218265868731831514e-01
6.118180401911764932e+00 8.915671362493272911e-02 2.246550674889676635e+00 7.563991307791252616e+00 6.529362293587021027e-02
6.140659459469328674e-01 3.567264557630200894e-02 3.149475511898989666e+00 1.801711553838563873e+01 1.071893084224335713e-01
7.303320472427406784e+00 5.805145257966062150e-02 2.335154311269401983e+00 7.010115793100297310e+00 2.270085452729634912e-01
6.627954190095610265e+00 7.408777454402252875e-03 2.478297452603690498e+00 6.922107429593223671e+00 1.513680859911220589e-01
2.359280682261838180e+01 3.408748655284999929e-01 2.217815815304204463e+00 8.376475770070985760e+00 2.152396422237497775e-01
5.909703111419966071e+00 1.210933311767629084e-01 2.117734289255334801e+00 9.267826122614030382e+00 6.341641781956958157e-02
5.418019576241615454e+00 6.026460772574068064e-02 2.307344311036748419e+00 6.731905738646951853e+00 7.374484274043972831e-02
2.714618841354417711e+01 6.327799416774685382e-01 2.178323667059001600e+00 1.005426261720043790e+01 9.430530275288040443e-02
3.738653432376341623e+00 1.737650536508548614e-03 2.372866329231712701e+00 8.787533533770062633e+00 8.657443160077696320e-02
5.881392712415355994e+00 2.972314491156891753e-02 2.513552333954966578e+00 5.825158327238143308e+00 8.680310096398971553e-02
5.894958994536436236e+00 2.541894609846211779e-04 2.495908270588203859e+00 7.312682605716211093e+00 1.384120850346810816e-01
3.895962684233708018e+01 9.103890220780586073e-01 2.190270345930104501e+00 9.194091064100545552e+00 8.361128919138711979e-02
6.180622379211976991e+00 8.507681296836674956e-02 2.190515216721072633e+00 7.843689682852414968e+00 8.290532725902166611e-02
4.886469693816740123e-01 2.936633920413377757e-02 3.109538067646548498e+00 1.330970671354111801e+01 1.033842397904477795e-01
5.600803390491321254e-01 3.032008258415986104e-02 3.088828855836599274e+00 1.557968687787869833e+01 9.005219433038562371e-02
8.196439417550892281e-02 1.573877298544145223e-02 2.759472203163933823e+00 8.746538062007722658e+00 9.992672426564670751e-02
6.779592205890220491e+00 3.336737570215816961e-02 2.466249266661023842e+00 7.671639102839207247e+00 1.300579284018059112e-01
6.364351056076832158e+00 2.045267375222892953e-02 2.350396977807367449e+00 6.667612497445809971e+00 1.955743653656737691e-01
7.247088709215288915e+00 9.814242353853287748e-02 2.199392844120648061e+00 8.271938097909188770e+00 1.958342571271703136e-01
6.270588583781242953e+00 7.695757458805861650e-02 2.320724023871211905e+00 8.999960105304591451e+00 6.368200927863197636e-02
6.544411717320819832e+00 1.166518986743556585e-01 2.079605570261309211e+00 6.498925811932712904e+00 6.179584165773845811e-02
4.863448149813654614e-02 2.414038693082031992e-02 2.893978778996086465e+00 1.074698664838050810e+01 1.998797644307497845e-01
6.288713447674102675e+00 5.982203611347844396e-02 2.198540401298846092e+00 8.661839196241583494e+00 1.345503531031919109e-01
7.419547429983090581e+00 9.741190711774690147e-02 2.178441592214280131e+00 1.006606946920195966e+01 2.060482505497883143e-01
6.425148481592835026e-01 3.049377255949033486e-02 2.893014593906521714e+00 1.732673466886772573e+01 9.906230540678925833e-02
3.524017506797475718e+00 2.976232959672807377e-02 2.272018507188921177e+00 9.611719503838230594e+00 7.882934738666118324e-02
7.617623136555038421e+00 6.044949961037756475e-02 2.501728785357138385e+00 7.793355337949512851e+00 2.381738078546913884e-01
6.184735879510602885e+00 1.076730645371079265e-01 2.138015850175677190e+00 9.307013726746809823e+00 1.328290943969845928e-01
2.795707714434830238e-01 1.046528887645313891e-02 2.640821036008368594e+00 7.621330646849957979e+00 6.415492393428721962e-02
5.257871241210214208e+00 5.652299867608209100e-02 2.322669322296975203e+00 8.267322559970065043e+00 6.042680877594047012e-02
5.215531669420449212e+00 3.133310876126934718e-03 2.444166804666604964e+00 8.186772603691260031e+00 1.354097964523323649e-01
7.591654188604984199e+00 1.576227853538159085e-02 2.300524968056424591e+00 8.535052774028674349e+00 2.208047296268647319e-01
2.451362033655914274e+01 5.935055809624777412e-01 2.178690670978958188e+00 8.595387483603822432e+00 6.618174214354134721e-02
6.962138377108200160e+00 8.969348602135994442e-02 2.212354941883028836e+00 8.104642365888629740e+00 6.790482202416052437e-02
6.662496438393805676e+00 5.021142587427591258e-02 2.505990252452895639e+00 8.313500107427564956e+00 1.540232144068253151e-01
5.645979618072030526e+00 8.628005147472288250e-02 2.087843119803545644e+00 6.581780969560752759e+00 6.943961334273521246e-02
5.846305668443866210e+01 9.655286132883961203e-01 2.054920349746971020e+00 7.219282357576682685e+00 2.426748401392989363e-01
4.872813630784674999e+00 8.131723494514164416e-03 2.433878348474285414e+00 6.792075290797331633e+00 7.383257875341775467e-02
7.484466471273791555e-02 2.940013569250981770e-02 3.100348857130961200e+00 1.588338194838939543e+01 1.674157155442927702e-01
6.311199212956907445e+00 4.274105197489268260e-02 2.376916955906239082e+00 7.351074121102015191e+00 1.934657255579850244e-01
4.556251033576422138e+00 1.419922450210425215e-02 2.504470678344696832e+00 6.211453706714583411e+00 1.196045209134639353e-01
3.706025061246347452e+00 1.420924610835385586e-03 2.432457146385991642e+00 7.245859046758978295e+00 8.054740374226782018e-02
5.534942558878144681e+00 4.285935313406865829e-03 2.524023490446698048e+00 6.669537045080375037e+00 1.218418966376668550e-01
6.134439114669513415e+00 4.401643114386334654e-02 2.304135812859819943e+00 9.212734534349761972e+00 1.489776050015667042e-01
6.999079257565497869e+00 4.841709945563961448e-02 2.463992158165026147e+00 7.242903985629720154e+00 1.548485421806087281e-01
1.605471388988426540e+01 3.436315086464457602e-01 2.160409335818969101e+00 1.029724808366680833e+01 9.544969727486848909e-02
6.265482889205236106e-01 2.061824726040558872e-02 2.711912135278354619e+00 1.073244403598407004e+01 8.938314630833381347e-02
7.924970056120329787e+00 9.553886926437572813e-02 2.212273765866887398e+00 8.476091971439256412e+00 2.218916851482225228e-01
5.919906947255118013e+00 6.698059811034824673e-02 2.410434813892800676e+00 6.848948092650755548e+00 1.121349901489981093e-01
1.681859584493449233e+01 2.493566729544154092e-01 2.078618664105495562e+00 7.313892941886320997e+00 2.103829072614998019e-01
4.868211656026996126e-01 2.698192381350551783e-02 2.906346346181930329e+00 1.507437269938276714e+01 8.260799477051933293e-02
7.952470398758070935e+00 8.530248178567180484e-02 2.363283991378694715e+00 8.386207186434113225e+00 1.908945333053889970e-01
7.163176850627616332e+00 6.677190448535286205e-02 2.358613195621733993e+00 7.051046085754196113e+00 1.788470885545231925e-01
5.231852307148929349e+00 4.393688375846172695e-02 2.348019075560924929e+00 7.723077877549713754e+00 1.025446447813640749e-01
5.355800584391305463e+00 8.722031958702347598e-02 2.187021658202065844e+00 8.133465650049609863e+00 6.544198063273425070e-02
6.523302312999366137e+00 6.755341358169300592e-02 2.256735104778167855e+00 8.863533970274954044e+00 1.876796269958472541e-01
3.125735351156398029e-02 2.585856855895765985e-02 3.003699568422381283e+00 1.387700241391553213e+01 1.593184628375262646e-01
5.497293914723258901e+00 5.789803291422029180e-02 2.245352525746078687e+00 8.903422329562669546e+00 1.318579326547185127e-01
5.825976793731887149e+00 2.259158599223904263e-03 2.485556508673508525e+00 6.858290514164759877e+00 1.046474709985710239e-01
6.562130998616201305e-01 2.200167416946148882e-02 2.921000405128197919e+00 8.332628771537258672e+00 1.023770268566960989e-01
5.321898694281387066e+00 6.166355610854044877e-02 2.385819014918381775e+00 7.429055179300548595e+00 6.148325864617586178e-02
1.401606921397411665e-01 2.155356090638587199e-02 2.809689496424446542e+00 1.373869088260055449e+01 8.656934767888974092e-02
3.813922535667171182e-02 2.278241160678756705e-02 2.964522397955333677e+00 9.983813718215248656e+00 1.479440744966706023e-01
6.172390029169754655e+00 9.830502129677110013e-02 2.268063524463551417e+00 6.569470011981954016e+00 6.378875330814096078e-02
4.050472213525626447e-02 2.277539872184697681e-02 2.916212256472588304e+00 1.021968331620526094e+01 1.893721601903011198e-01
5.531400388205220509e+00 5.443100806608171249e-02 2.260205491885167284e+00 7.939184610754453253e+00 1.281193574413384551e-01
3.460153953128251164e-02 1.857223234133481560e-02 2.607984334577193586e+00 8.670873151114250277e+00 2.470793530233890978e-01
6.755107309598693099e+00 9.773849042888346772e-02 2.157885682320316967e+00 7.822865502675790950e+00 7.518464686205739156e-02
6.425817287158855917e-01 3.529803147907033950e-02 3.148486868632657920e+00 1.915850386749576373e+01 1.039213175112996684e-01
7.878749663869182018e-02 2.123931871988921430e-02 2.778453332508349138e+00 1.010425771801377870e+01 1.552549560999376688e-01
7.102855630152160593e+00 4.647150773837230991e-02 2.253582053280843933e+00 8.869215656509009449e+00 2.165696705952663004e-01
5.487430912611007017e+00 6.903313512439084032e-02 2.271390317329820885e+00 6.970909960438952169e+00 6.539049846794092735e-02
1.213091369425586125e-01 2.115069363444111589e-02 2.733269484986731612e+00 1.042026969569015193e+01 2.057124276087930470e-01
5.893363909134236245e+00 1.108264455098189744e-01 2.036992217069328426e+00 6.975102586293385976e+00 6.774719872001631893e-02
5.616704809945014532e+00 6.505857265278514046e-02 2.337570357492434692e+00 7.721461330947715140e+00 6.032621417079479104e-02
5.379861729977188034e+00 8.159842932473147792e-02 2.157750595090711876e+00 8.419229218921966407e+00 6.583107860187649429e-02
6.526071223403250299e-01 1.878710320234220146e-02 2.579552186173470929e+00 8.881663952221796166e+00 1.393378667889721423e-01
7.170416346740140945e+00 8.813976151123342762e-02 2.160155349027904403e+00 9.780160074354046884e+00 2.086387844797706337e-01
6.829421837629280567e+00 6.721731007612501141e-02 2.390791269299021415e+00 7.863816482901571092e+00 1.582492855447899249e-01
4.155332249012910317e+00 1.690162929411376594e-02 2.528078708432281108e+00 7.152948864086434710e+00 9.008449512568959816e-02
5.636016174322001637e-01 2.822722919462903116e-02 3.080679990903496090e+00 1.610597854963596731e+01 8.611548328810410269e-02
6.217719250000215858e+00 5.363003907115642885e-03 2.420927161096085634e+00 8.877308217986144001e+00 9.193852894521169217e-02
6.356197655801894442e+00 9.886261364354098635e-02 2.142979205398094500e+00 8.413993231384354843e+00 8.748387126609509512e-02
5.065627507573269739e+00 6.760082463052971558e-02 2.248797941385741517e+00 6.354030750825644169e+00 6.178751014913293205e-02
5.785424830901807702e+00 6.852586492952632280e-02 2.208524077550639841e+00 8.069052154962436774e+00 6.167503861490303274e-02
7.043487909744808873e-01 2.028433725508519900e-02 2.782943920174738128e+00 9.491833630183119652e+00 1.031600027186217738e-01
7.077412466264007662e+00 2.928032522731381301e-02 2.402884631267073967e+00 8.480828398915949862e+00 2.319809118236731138e-01
6.065077349371672533e+00 3.208184771127106649e-02 2.436033849032068321e+00 6.546953358293433389e+00 1.035658127647466897e-01
6.706125726437840662e+00 7.463277739670125255e-02 2.146687788506103090e+00 8.047607914925423600e+00 1.564558699360945049e-01
5.521596461091293762e+00 6.385045902171131160e-02 2.315907970820668016e+00 9.229464719070385570e+00 7.418036924564588852e-02
5.556764811195600728e+00 5.643776479878091779e-02 2.293563356617500215e+00 7.723276225552393015e+00 6.117430091492437327e-02
3.591341491877420022e-02 2.062879236658785378e-02 2.695844574337171728e+00 1.097557788716225957e+01 1.712590339539648565e-01
6.314957016678119928e+00 9.511098943486280544e-02 2.276331784571157257e+00 7.386345015288528160e+00 6.781286460896354673e-02
6.900656444116605392e+00 9.007705720330323740e-02 2.226183836357704227e+00 7.204580552009674399e+00 7.480956976584206275e-02
5.914967757287454830e+00 1.211631471022915213e-01 2.233555690655792958e+00 8.836617514354879077e+00 6.588468375619820072e-02
7.462504372475311953e+00 4.786624823176455212e-02 2.394889696117038280e+00 7.374829223786941945e+00 2.242036157747338831e-01
5.198669041175879357e+00 4.511479305336206502e-02 2.474425423928086065e+00 7.122843554896136631e+00 6.488689131097395701e-02
5.871240648689379782e-02 3.065953487736797559e-02 3.006601011095772158e+00 1.680580071661276520e+01 2.061781718445700462e-01
5.962549063509006153e+00 3.567094002926730900e-02 2.411591057237822078e+00 7.456572721892055888e+00 1.135462857020550775e-01
6.108988495766798366e+00 8.603046568098822455e-02 2.345494467964027940e+00 8.560770796914621172e+00 6.454552824530548905e-02
5.299720358556001543e+01 9.763309272030917807e-01 2.060122910051839007e+00 9.088191410511827328e+00 1.433443991384047989e-01
6.532955588340986885e+00 6.255836660176017014e-03 2.475281281300757641e+00 6.994356318393941230e+00 1.778421173268741606e-01
7.564529172429829806e+00 9.659617269625681013e-02 2.185440711927553181e+00 8.316073324420599988e+00 1.981243467751105380e-01
6.010262671536970025e-01 2.403203268063291986e-02 2.968182262878030109e+00 9.608701314420192929e+00 9.280226038942482325e-02
5.893903148726143293e+00 8.260406471217719704e-02 2.221117457633350778e+00 7.576386381668452685e+00 6.941078096556518862e-02
7.404655257500616372e+00 7.931994004726468372e-02 2.283894196219866224e+00 8.563523501999315002e+00 1.996131003329265352e-01
6.228005778485732336e+00 1.134861529225261179e-01 2.144482082107645571e+00 7.742618890719498381e+00 5.944843937830483066e-02
2.743782973306534601e+01 5.905165790774996593e-01 2.162308558968256023e+00 9.266485067058523484e+00 7.320841913265624390e-02
6.179631953548602397e+00 2.863476122832411472e-02 2.461700765201932928e+00 6.527941642753678941e+00 1.804636859061530263e-01
6.913444977496952859e+00 7.811328843044562653e-02 2.355642616870460948e+00 8.132325118701224653e+00 6.534293241729031976e-02
6.259783751166569932e-01 3.629714859128171933e-02 3.186827562799529723e+00 1.874345982075504935e+01 1.266436739745624984e-01
2.788065608493139891e-01 2.677267141132786202e-02 3.030781262812470622e+00 1.840950249898516233e+01 6.971713648655310236e-02
5.365238653350895781e+00 1.074591300625824539e-03 2.492437907958712895e+00 6.874633128303442753e+00 2.112417359458382271e-01
6.004249814565371324e+00 9.554987599156176958e-02 2.193111906571603154e+00 7.601526504702749598e+00 7.085746994846170432e-02
1.764538840646520945e-01 2.561299728904201101e-02 2.811833030382447696e+00 1.169569041519192076e+01 2.283085032013115745e-01
6.621752735735467077e+00 6.029540686370689351e-02 2.362921795730661856e+00 7.068023035295260215e+00 9.874949262580728915e-02
5.338581410272291716e-01 1.680328480619139656e-02 2.793869342000425249e+00 7.626858622581220715e+00 7.906317666115096621e-02
6.805092694085720595e+00 6.679340333418384845e-02 2.428330388410145257e+00 7.130388458606539359e+00 1.508864480733423941e-01
3.156651015738698995e-01 2.773773422905616987e-02 2.881239006726784346e+00 1.327712954408262824e+01 1.638140516390643731e-01
5.555423988424072063e-02 2.225608574724814367e-02 2.923960010970469980e+00 1.495360250489688703e+01 9.838291462797565945e-02
6.397918622080724482e+00 4.032050236767606433e-02 2.479536612479109170e+00 6.676497877561571315e+00 1.919298919421395522e-01
5.804250510163027954e+00 6.121358079854938294e-02 2.293383473340358414e+00 8.138567860609629889e+00 1.159681427544033971e-01
7.952470398758070935e+00 8.530248178567180484e-02 2.363283991378694715e+00 8.386207186434113225e+00 1.908945333053889970e-01
8.568166091237089388e-01 4.355507543756650599e-03 2.586122264751376854e+00 7.509049419587334739e+00 1.443684082052265616e-01
9.590216705212684101e-01 3.258149334488352755e-02 2.891683086889608845e+00 1.019748575272571678e+01 2.456748148951216348e-01
5.918647104972243334e+00 9.813834468764420782e-02 2.203422671353510776e+00 7.073090755590558665e+00 6.583721075929084565e-02
6.217527909795719093e-02 2.121594964544645107e-02 2.744171106544520011e+00 1.071864039457907047e+01 1.668301114342921609e-01
5.977843981264876483e+00 4.088047008424444684e-02 2.377591249864388523e+00 8.229370026149963380e+00 1.634064479129977432e-01
6.210524038221803877e+00 5.214449323373211709e-02 2.332462772223606429e+00 7.406139618877082498e+00 1.162840415910836589e-01
6.318256322378641876e+00 6.668852776117717429e-02 2.298980105371612126e+00 7.879396625923909880e+00 1.403322320703647708e-01
7.715812218698222757e+00 6.368196550531211777e-04 2.404512662909470855e+00 6.503214385060351432e+00 1.644173796887618555e-01
3.702918302234051939e+00 2.543541803159526243e-02 2.325785568139018267e+00 7.596545049874247724e+00 8.677080964472355662e-02
3.878550705109967822e+01 6.878267987937302097e-01 2.102262867238454014e+00 7.768342659749339241e+00 2.375117176934812835e-01
5.501392196661709200e+00 7.839825321348287135e-02 2.321510053965889053e+00 8.422970892825095035e+00 6.295829326532555170e-02
2.804546777123644863e-01 1.260847594141516030e-02 2.767620535607643983e+00 9.473167632223145063e+00 6.278688523870570859e-02
1.909297858912113455e+01 3.330790712140611620e-01 2.158783436068245187e+00 8.615131873414494379e+00 2.295464227176155503e-01
6.398369603229485669e+00 5.549927114199878359e-04 2.491761204253978512e+00 7.175513931294339010e+00 1.682700644247035471e-01
5.936989588889578506e+00 5.299711408570245003e-02 2.312319732364437996e+00 7.129559784889889507e+00 1.379404988596120152e-01
6.422401239241409598e+00 5.333113296422948429e-02 2.411872554042529426e+00 7.898455868990718720e+00 1.331237746046282644e-01
6.187424820271356651e-01 2.238916334191077759e-02 2.842688220007329569e+00 1.027975952434146123e+01 8.914893352170315255e-02
8.467821982903481981e+00 8.015013737956819262e-02 2.367557062126811829e+00 8.482261144635126371e+00 2.313207451536798132e-01
5.707368765577943925e+00 1.904956021823519738e-02 2.514416596926012382e+00 7.618935811946411896e+00 1.563358850168942993e-01
6.674741283527161340e-01 2.258304264652245472e-02 2.818404263585982505e+00 1.060062677941392906e+01 1.175185274568081029e-01
7.111992330183931621e-01 3.414051656599845913e-02 2.966385668632500305e+00 1.740149858283424322e+01 1.325516951597248694e-01
4.424605374820832715e+00 6.009517349226689044e-03 2.435666091985423609e+00 7.419879919096822540e+00 1.022159345157767352e-01
1.881971442437954067e+01 4.290108944391929358e-01 2.056545404973707303e+00 9.159501237665734763e+00 8.180190864826392128e-02
6.334390493434989722e+00 9.762763213113123673e-02 2.062717762008486222e+00 6.801901031288037025e+00 6.301358749329863396e-02
7.308857650309122711e+00 6.028113960927313636e-02 2.300863922587752519e+00 8.799001320858671704e+00 1.950685608918999447e-01
7.989389066870757894e+00 7.946335173766970461e-02 2.329954661442518393e+00 8.321403993983590652e+00 2.229803105657436335e-01
6.678379526539126587e-01 3.074755843134645977e-02 3.104068797730401563e+00 1.528581768484708725e+01 1.066568626784783896e-01
6.178153007157920484e+00 9.693902878522271671e-02 2.186658220304638522e+00 6.493357244935339168e+00 7.596902427938451163e-02
8.216185448463251717e+00 4.011896272150751452e-02 2.378560519457146860e+00 7.850994673166813875e+00 2.421244033254201233e-01
6.260282428419193579e+00 4.048195611461493509e-02 2.360267033275064374e+00 9.221653921348938354e+00 1.779305138794153862e-01
9.941756455915911062e-01 7.302582620159405336e-04 2.669585871318532977e+00 5.584053088161523348e+00 2.205728639828878068e-01
5.467192252167184741e+00 2.131656306793430419e-02 2.442252140393915916e+00 7.116264891185186237e+00 1.688119753207446005e-01
5.884613605210023413e-02 1.984664537910256141e-02 2.798632892159631069e+00 1.373601867069022298e+01 7.683278484208565240e-02
1.267016192209689807e-01 3.083848772711848471e-02 3.009828175801055217e+00 1.665738091723080316e+01 1.771170486693784962e-01
6.034888888970412424e+00 1.006950693022539978e-01 2.273661288833837890e+00 7.884201763774534300e+00 6.041064217940744774e-02
6.192947362028867531e+00 8.328887461095978162e-02 2.127841739320285974e+00 8.812846008845411916e+00 1.182338074399238159e-01
6.202542755577311162e+00 5.703303604345767719e-02 2.356381615716434119e+00 7.881662137267875679e+00 1.405973961547095641e-01
6.657625837995061246e+00 1.013446037963842555e-01 2.306913409406468940e+00 7.647743609999595016e+00 6.772662043541237409e-02
6.973725298560083941e-01 1.691649020316720459e-02 2.729317013812016413e+00 8.106835202683109642e+00 9.732635137398037983e-02
1.719973193893425645e+01 2.748350142941201613e-01 2.178536850942409231e+00 7.279762914689891673e+00 1.711708199122717877e-01
8.068634827146981436e+00 9.214888956191386038e-02 2.166599192873681634e+00 8.540177795451228349e+00 2.280281753165405156e-01
5.811794422860670828e+00 7.966835116933092265e-02 2.213659967063298151e+00 7.856097006835854657e+00 6.838090869069533839e-02
6.590982057872216693e+00 2.750751040141648923e-02 2.573145567885557483e+00 6.403015756254363922e+00 1.826531217835479226e-01
5.238403484876239702e+01 9.188930745414347623e-01 2.035814613290566122e+00 7.523405764515610272e+00 2.259415753704449303e-01
8.947056537945258237e-02 1.951931933752078241e-02 2.683538356827587013e+00 8.721481909461678228e+00 1.981526034447987084e-01
6.057436998698222386e-01 2.411147863405825945e-02 2.911684646870548843e+00 1.001802365264281036e+01 9.649699909660069963e-02
6.487103472419478933e+00 7.490137626475035226e-02 2.331397339130375279e+00 6.982285437876902812e+00 1.613887999895327330e-01
6.602867882104055397e+00 1.030072852498786912e-01 2.079820377549583377e+00 7.529717980817147271e+00 6.882794169515882299e-02
6.394046348989089745e-01 1.604736026496382181e-02 2.832288698586346243e+00 9.328486745825644633e+00 9.017920215680427787e-02
5.708703835467360932e+00 7.571620066483243650e-02 2.266209013180580101e+00 8.200209840726769173e+00 6.765810237141008099e-02
8.252951111671610884e-02 1.906572744012939580e-02 2.990227372880852830e+00 1.076200360585665372e+01 7.301613423806485592e-02
