logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.661035327984962123e+03 -1.667028042271653476e+03 1.949999999999999956e+00
-1.667028042271653476e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.568635348376086540e+03 -1.574630562662777947e+03 1.169999999999999929e+00
-1.574630562662777947e+03 4.346356540150816983e+01 -5.000000000000000104e-03 4.000000000000000000e+02 -1.384834200787071268e+03 -1.390831915073762502e+03 1.090000000000000080e+00
-1.390831915073762502e+03 1.127309145194794695e+02 -7.499999999999999722e-03 4.000000000000000000e+02 -1.309788239471003408e+03 -1.315788453757694697e+03 5.799999999999999600e-01
-1.315788453757694697e+03 1.109018471785021944e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -1.285926236332734561e+03 -1.291928950619425905e+03 8.249999999999999556e-01
-1.291928950619382476e+03 1.155893221662588033e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.278799178130973132e+03 -1.284804392417664531e+03 1.810000000000000053e+00
-1.284803587652956139e+03 8.744923885168297772e+00 -1.500000000000000118e-02 4.000000000000000000e+02 -1.278749503490032339e+03 -1.284757217776723564e+03 3.150000000000000022e-01
-1.284086986787677915e+03 8.712323252795073358e+00 -1.750000000000000167e-02 4.000000000000000000e+02 -1.225107364132574503e+03 -1.231117578419265783e+03 1.385000000000000009e+00
-1.231117578419265783e+03 2.453864260472248660e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -1.223605682361856680e+03 -1.229618396648548014e+03 1.395000000000000018e+00
-1.229416834054724404e+03 1.456129099691617235e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -1.157220438432027095e+03 -1.163235652718718484e+03 7.650000000000000133e-01
-1.163235652718718484e+03 3.192598912402485922e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -1.096497347723543271e+03 -1.102515062010234487e+03 1.864999999999999991e+00
-1.102515062010234487e+03 3.936223820134043905e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -1.064544543074559670e+03 -1.070564757361250940e+03 9.300000000000000488e-01
-1.070564757361250940e+03 2.608126155175212091e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -1.045488462901710136e+03 -1.051511177188401462e+03 1.754999999999999893e+00
-1.051511177183090922e+03 8.443182366108120007e+00 -3.249999999999999417e-02 4.000000000000000000e+02 -1.023688522191852826e+03 -1.029713736478544206e+03 4.149999999999999800e-01
-1.029713736478202691e+03 1.415275225289435923e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -1.016147679941941533e+03 -1.022175394228632854e+03 5.899999999999999689e-01
-1.022174862090966258e+03 1.587584275607035700e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -1.001655296787461566e+03 -1.007685511074152828e+03 7.000000000000000666e-02
-1.007685510564405831e+03 2.011830843677171643e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -9.970451537198626966e+02 -1.003077868006554013e+03 7.099999999999999645e-01
-1.003067942124693445e+03 2.394598090785833300e+00 -4.250000000000000305e-02 4.000000000000000000e+02 -9.862929696155268857e+02 -9.923281839022181430e+02 1.854999999999999982e+00
-9.923281622362768530e+02 6.479408382294692181e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -9.755152617120658078e+02 -9.815529759987571197e+02 3.499999999999999778e-01
-9.815529550869514424e+02 8.167040504239773568e+00 -4.750000000000000749e-02 4.000000000000000000e+02 -9.737333242492169347e+02 -9.797735385359083011e+02 6.899999999999999467e-01
-9.796176152272061017e+02 4.861388281612328832e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -9.730000431287298852e+02 -9.790427574154211925e+02 4.749999999999999778e-01
-9.785962880033345073e+02 1.076985260525352039e+00 -5.250000000000001193e-02 4.000000000000000000e+02 -9.691076760785346096e+02 -9.751528903652259714e+02 5.899999999999999689e-01
-9.751214344064447914e+02 2.210173928225838580e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -9.495763310619003050e+02 -9.556240453485916078e+02 1.070000000000000062e+00
-9.556240453451844132e+02 9.972453174459587899e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -9.468220240684775035e+02 -9.528722383551688608e+02 1.530000000000000027e+00
-9.528103792499879319e+02 1.007037779638116071e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -9.460632083061171897e+02 -9.521159225928084879e+02 2.000000000000000000e+00
-9.517108937864090876e+02 6.195835339367623540e+00 -6.250000000000001388e-02 4.000000000000000000e+02 -9.325529633571077284e+02 -9.386081776437990811e+02 3.500000000000000333e-02
-9.386081756041181734e+02 1.025293335562789565e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -8.985528880319476457e+02 -9.046106023186389393e+02 3.300000000000000155e-01
-9.046106023186389393e+02 1.497647808333292296e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -8.904144687687081614e+02 -8.964746830553995096e+02 1.864999999999999991e+00
