weight logl Mphi g si norm mntot
0.000000000000000000e+00 -7.679151976841567375e+02 3.398492920377654603e+00 5.753963748931799132e-04 3.097587941717393267e+00 1.706726758571111802e+01 1.531138970625405271e-01
0.000000000000000000e+00 -7.646708183468131210e+02 1.318939792898528296e+01 9.165239679618973623e-02 3.374709716963052664e+00 9.262988030260187244e+00 2.081297818002602051e-01
0.000000000000000000e+00 -7.633823436644812546e+02 1.412029372599535648e+00 1.799189173681991398e-03 3.175918652542481624e+00 1.914839644221477855e+01 2.170038732889401356e-01
1.482196937523739633e-323 -7.527460053310499006e+02 1.765427856313877442e+01 1.642997909599322503e-03 3.331357979123524604e+00 1.011915111512773890e+01 6.532596445578019162e-02
2.961269102127882742e-313 -7.289714359857971431e+02 1.438067658079894118e+00 5.149913526912648816e-04 3.199603935627826523e+00 1.807303172023237181e+01 1.887115906080102101e-01
1.003280521247261732e-302 -7.047228427379457116e+02 7.048341604614944345e+01 6.301672626748642267e-04 3.329630063760014469e+00 9.574738936187097593e+00 1.719562374754896594e-01
2.885417533788255761e-297 -6.921510228098140942e+02 3.780794212382378561e+00 2.276680625444554168e-04 3.012865387162764641e+00 1.890985520751219795e+01 5.950788697498378410e-02
5.244000879546686983e-292 -6.800381822264561151e+02 2.060940781081620266e+00 2.311827095950715408e-02 3.258931685760289021e+00 1.107132712996004820e+01 7.363332687406896893e-02
7.582832777753478002e-287 -6.681539546478907141e+02 3.278981549842793441e+01 1.920416644557604025e-01 3.399433421466032890e+00 7.764677754695648915e+00 1.152797557563161462e-01
2.126761725914728687e-275 -6.417917198727875530e+02 6.371569521439933936e+01 1.770755115041576142e-04 2.986141420288496828e+00 1.890057469614037799e+01 1.004949753551701019e-01
1.021492151685870890e-263 -6.148915348111355570e+02 2.158470644213262291e-01 2.357030895301569402e-03 3.007792700978317413e+00 1.747520851875397696e+01 8.565700914131496591e-02
1.415176636962121896e-262 -6.122604598151808659e+02 7.184881086040523712e+01 1.984946687243305252e-01 3.332112449197039972e+00 8.434668642545243955e+00 1.629274419280613007e-01
3.567947325372922025e-250 -5.837022026027914308e+02 4.315066362485665330e+00 4.486619362685585755e-02 3.256045414723457654e+00 9.268045306073128486e+00 2.080164311421182632e-01
2.073900946715584053e-246 -5.750319213332282970e+02 5.962987528917617652e+01 9.547961909825960006e-04 3.189064803173908835e+00 1.115052338531476472e+01 7.916939958441697456e-02
5.300156785502239225e-239 -5.579730206291068271e+02 4.714819244567951095e+00 3.447143501291480977e-02 2.906029183837541829e+00 1.968718129102503411e+01 2.271264135144303031e-01
8.062231844393401940e-237 -5.529458964234507903e+02 2.119982410688003860e+00 2.903451305466891942e-04 3.253077368791834623e+00 9.927320819991409806e+00 2.371819534094540272e-01
3.450017452599509544e-233 -5.445818671836783551e+02 6.335319014144970851e+01 2.794267985126597936e-03 3.032073553941343036e+00 1.513752524678731248e+01 2.196558059618732295e-01
4.423753301107040884e-228 -5.328178325095620949e+02 4.807870503382328797e-01 3.318286661258611171e-04 3.215607026323870521e+00 1.093710213697722544e+01 1.004865983763075510e-01
1.459070714602165718e-226 -5.293193510862527091e+02 1.878096184868457286e+01 6.794402999612900867e-03 3.340667704051754061e+00 7.337532483288958574e+00 1.504104593122500000e-01
3.725621536022823648e-225 -5.260768320362600434e+02 9.335461498481450349e+01 5.237797965283529740e-04 2.966026668333927141e+00 1.698615811849834856e+01 1.413586810775613878e-01
9.193739752654494912e-224 -5.228684578457190355e+02 6.474580570667343160e-02 2.974529799153678624e-03 2.929411002742012826e+00 1.826845043574807548e+01 1.805772362891995275e-01
3.001162544176512314e-223 -5.216828958151636471e+02 3.732740649995756194e-02 4.501781220715289633e-03 2.993871829006701901e+00 1.618000435992358987e+01 7.619609127134954751e-02
1.598532137999118147e-216 -5.061922140981209850e+02 3.183375366597081424e+01 6.230288386349549512e-01 3.004651489150857557e+00 1.848576111220019413e+01 2.321678190521200558e-01
2.388835491113486698e-216 -5.057879938875441326e+02 2.268127543912481947e+00 2.642073299450909199e-02 2.940927257784616167e+00 1.807660106744943462e+01 1.437715742762187554e-01
9.778016461257553399e-206 -4.813503123149396288e+02 2.745650166457443753e+00 6.345186164884581738e-03 3.007916133998355779e+00 1.424447112129937487e+01 1.888732177431832471e-01
3.450721795971279136e-204 -4.777841953512218538e+02 5.262452054740064611e+00 4.003942991413381863e-03 2.884086796185838963e+00 1.876300888449948445e+01 1.878745059700390463e-01
8.292350776017766479e-197 -4.607868496290241751e+02 4.276231888013725779e+00 3.059161402696647966e-04 3.198626778467133835e+00 9.177481553555171701e+00 1.558049030305335425e-01
