logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.715887813135326269e+03 -1.721880527422017622e+03 2.600000000000000089e-01
-1.721880527422017622e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.513128909913031066e+03 -1.519124124199722473e+03 1.849999999999999978e-01
-1.519124124199722473e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.506917352658671007e+03 -1.512915066945362241e+03 8.000000000000000167e-02
-1.512913057832424784e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -1.472800209634622206e+03 -1.478800423921313495e+03 1.185000000000000053e+00
-1.478800423921313495e+03 6.684373237439372417e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -1.422204857193018597e+03 -1.428207571479709941e+03 1.245000000000000107e+00
-1.428207571479709941e+03 8.154403573181878073e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.414933327204020770e+03 -1.420938541490712169e+03 3.850000000000000089e-01
-1.420937844945798361e+03 1.517335282392194351e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -1.346539462282265276e+03 -1.352547176568956502e+03 2.049999999999999878e-01
-1.352547176568956502e+03 3.311388774284198178e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -1.317990061033287020e+03 -1.324000275319978300e+03 5.999999999999999778e-02
-1.324000275319977845e+03 3.631313045811275941e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -1.315091683862340687e+03 -1.321104398149032022e+03 1.580000000000000071e+00
-1.321050619931942492e+03 1.252335680229070158e+00 -2.249999999999999917e-02 4.000000000000000000e+02 -1.313346000998019463e+03 -1.319361215284710852e+03 1.469999999999999973e+00
-1.319191785292444365e+03 1.742274979845784388e+00 -2.499999999999999792e-02 4.000000000000000000e+02 -1.248853351035261994e+03 -1.254871065321953211e+03 1.399999999999999911e+00
-1.254871065321953211e+03 3.109222113603312820e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -1.231366054041068764e+03 -1.237386268327760035e+03 5.000000000000000104e-03
-1.237386268302265307e+03 2.242901019005799768e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -1.223149699863158276e+03 -1.229172414149849601e+03 8.100000000000000533e-01
-1.229172143311815034e+03 3.330602994051040877e+00 -3.249999999999999417e-02 4.000000000000000000e+02 -1.196476817248067618e+03 -1.202502031534758999e+03 5.799999999999999600e-01
-1.202502031534756497e+03 1.417067727583157222e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -1.185732697040645235e+03 -1.191760411327336442e+03 1.000000000000000021e-02
-1.191760389701698841e+03 1.338466103796990758e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -1.163335433935194260e+03 -1.169365648221885522e+03 2.300000000000000100e-01
-1.169365648221697484e+03 1.263284391795420980e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -1.152380985996705022e+03 -1.158413700283396338e+03 1.689999999999999947e+00
-1.158413682759703306e+03 1.583771175044828361e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -1.133160976110985303e+03 -1.139196190397676673e+03 6.850000000000000533e-01
-1.139196190393168990e+03 1.887927989174926324e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -1.121775827334667156e+03 -1.127813541621358581e+03 4.550000000000000155e-01
-1.127813530229988146e+03 2.483919418107505095e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -1.093633128032244713e+03 -1.099673342318935966e+03 1.364999999999999991e+00
-1.099673342318935283e+03 2.645951876560009453e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -1.067421163437994664e+03 -1.073463877724685972e+03 1.489999999999999991e+00
-1.073463877724681879e+03 2.217635459422333000e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -1.042083053772205403e+03 -1.048128268058896765e+03 4.099999999999999756e-01
-1.048128268058886761e+03 2.224392761611852265e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -1.041027856735744308e+03 -1.047075571022435724e+03 1.659999999999999920e+00
-1.046776210984261979e+03 2.213806805844868819e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -1.021026363278527811e+03 -1.027076577565219168e+03 2.550000000000000044e-01
-1.027076577562435887e+03 2.743873415779872360e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -1.019785918445269544e+03 -1.025838632731960843e+03 1.774999999999999911e+00
-1.025584006356253212e+03 5.688780382701082772e+00 -6.250000000000001388e-02 4.000000000000000000e+02 -9.815757770541763421e+02 -9.876309913408676948e+02 2.550000000000000044e-01
-9.876309913408676948e+02 2.025089365240497585e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -9.647758742378771331e+02 -9.708335885245684267e+02 1.895000000000000018e+00
-9.708335884738716004e+02 2.449604482572558695e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -9.309567507282490624e+02 -9.370169650149404106e+02 1.534999999999999920e+00
-9.370169650149404106e+02 1.002917176833809210e+00 -7.000000000000002054e-02 4.000000000000000000e+02 -9.258008222081761005e+02 -9.318635364948673896e+02 1.760000000000000009e+00
-9.318577735770256822e+02 2.124575032761373272e+00 -7.250000000000002276e-02 4.000000000000000000e+02 -9.202486612928491923e+02 -9.263138755795405359e+02 1.064999999999999947e+00
-9.263099719575581048e+02 3.209998353261964255e+00 -7.500000000000002498e-02 4.000000000000000000e+02 -9.132545516332272655e+02 -9.193222659199185500e+02 1.504999999999999893e+00
-9.193213431839673149e+02 4.718660379588195397e+00 -7.750000000000002720e-02 4.000000000000000000e+02 -8.878362851439557062e+02 -8.939064994306470453e+02 5.250000000000000222e-01
-8.939064994306378367e+02 1.489327498653258530e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -8.749626620705889763e+02 -8.810353763572802563e+02 1.054999999999999938e+00
-8.810353737860456249e+02 1.362736402355455390e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -8.624070289639741986e+02 -8.684822432506655332e+02 1.274999999999999911e+00
-8.684822397168496764e+02 1.662871877007665944e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -8.615375838029134457e+02 -8.676152980896047211e+02 7.700000000000000178e-01
-8.672644758650346830e+02 1.017526670514665810e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -8.613603238835941056e+02 -8.674405381702854356e+02 1.125000000000000000e+00
-8.666554900894077491e+02 8.363039356349183606e+00 -9.000000000000003830e-02 4.000000000000000000e+02 -8.595278283048401136e+02 -8.656105425915313845e+02 1.995000000000000107e+00
-8.653091719235374057e+02 8.127325879058469482e+00 -9.250000000000004052e-02 4.000000000000000000e+02 -8.551043290023418422e+02 -8.611895432890331676e+02 1.155000000000000027e+00
-8.611734233677050270e+02 9.054615519099231236e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -8.485155109085364984e+02 -8.546032251952277647e+02 4.849999999999999867e-01
-8.546018246567977030e+02 1.103894272613833571e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -8.388865173690450092e+02 -8.449767316557363301e+02 1.885000000000000009e+00
-8.449766656075526043e+02 4.875602730386003891e+00 -1.000000000000000472e-01 4.000000000000000000e+02 -7.711606334636852580e+02 -7.772533477503765198e+02 1.510000000000000009e+00
-7.772533477503765198e+02 3.642375344078011068e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -7.570816945796144637e+02 -7.631769088663057801e+02 5.450000000000000400e-01
-7.631769080959699068e+02 2.235566027573477044e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -7.433086168871317341e+02 -7.494063311738229913e+02 1.290000000000000036e+00
-7.494063301278650897e+02 8.371000962408052359e+00 -1.075000000000000538e-01 4.000000000000000000e+02 -6.951606359349508466e+02 -7.012608502216421584e+02 1.849999999999999978e-01
-7.012608502216421584e+02 1.691869269918649010e+01 -1.100000000000000561e-01 4.000000000000000000e+02 -6.940638460072261751e+02 -7.001665602939175415e+02 6.550000000000000266e-01
-6.998777958784555722e+02 1.425246278962297275e+00 -1.125000000000000583e-01 4.000000000000000000e+02 -6.730802256619587070e+02 -6.791854399486500142e+02 4.500000000000000111e-01
-6.791854399476186472e+02 9.141751753742104469e+00 -1.150000000000000605e-01 4.000000000000000000e+02 -6.716031329373560084e+02 -6.777108472240473702e+02 1.350000000000000089e-01
-6.775047506119086620e+02 8.158193081432182581e+00 -1.175000000000000627e-01 4.000000000000000000e+02 -6.684180856703750351e+02 -6.745282999570663378e+02 1.610000000000000098e+00
-6.744785831409591310e+02 1.661713734045269231e+00 -1.200000000000000649e-01 4.000000000000000000e+02 -6.396919728207872140e+02 -6.458046871074785713e+02 7.049999999999999600e-01
-6.458046871074782302e+02 1.489880958086449603e+01 -1.225000000000000672e-01 4.000000000000000000e+02 -6.316468818824347409e+02 -6.377620961691260391e+02 1.100000000000000006e-01
-6.377617747458396025e+02 1.707312809620812999e+01 -1.250000000000000555e-01 4.000000000000000000e+02 -6.076651824347964066e+02 -6.137828967214877594e+02 9.300000000000000488e-01
-6.137828967214492195e+02 1.902689769945182618e+01 -1.275000000000000577e-01 4.000000000000000000e+02 -6.004920701996336447e+02 -6.066122844863249384e+02 1.340000000000000080e+00
-6.066115159298711887e+02 8.363184182857915872e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -5.972044712438007537e+02 -6.033271855304921019e+02 4.650000000000000244e-01
-6.032904046531191398e+02 3.640163120456992640e+00 -1.325000000000000622e-01 4.000000000000000000e+02 -5.921555184995064565e+02 -5.982807327861977456e+02 1.225000000000000089e+00
-5.982740818601125738e+02 3.643314892929892412e+00 -1.350000000000000644e-01 4.000000000000000000e+02 -5.899629754444372338e+02 -5.960906897311285775e+02 1.314999999999999947e+00
