weight logl Mphi g si norm
0.000000000000000000e+00 -1.987181513021947239e+03 6.247216344506964503e-02 1.354535462337447434e-03 3.480751235695235035e+00 2.617149174909507892e+01
0.000000000000000000e+00 -1.894327845276596008e+03 5.263050587740805003e-02 1.934052678002794520e-05 3.491283426197212769e+00 2.325600421658260686e+01
0.000000000000000000e+00 -1.891939522402102511e+03 4.369720515264365446e+00 1.446077179260334480e-03 3.405239372603054093e+00 2.768391796564354479e+01
0.000000000000000000e+00 -1.870740452344543883e+03 2.390786729472877070e+01 4.089489557202673903e-02 3.379301649955346765e+00 2.857804852532852635e+01
0.000000000000000000e+00 -1.867775487184109579e+03 2.790287292994807800e+01 1.295362967173118275e-03 3.370928964519743332e+00 2.898715687313266898e+01
0.000000000000000000e+00 -1.804136339057199621e+03 1.002134052204040238e+01 5.398031932472686228e-02 3.464961568399201663e+00 2.231534045671797628e+01
0.000000000000000000e+00 -1.703040580878631090e+03 1.641016839114293746e-01 4.581688513058321515e-04 3.372365760446558447e+00 2.456222834571754277e+01
0.000000000000000000e+00 -1.670752820815262339e+03 4.162616960372042541e-01 4.741213015662451027e-04 3.299982358432115959e+00 2.765546345161929054e+01
0.000000000000000000e+00 -1.645473072890773210e+03 6.838849914290619836e+01 1.152381120889497913e-03 3.300003168421354438e+00 2.699055496788483666e+01
0.000000000000000000e+00 -1.634543476686133545e+03 5.599668357938500929e-01 1.145090569391926704e-04 3.445455383954453055e+00 2.104341553517810937e+01
0.000000000000000000e+00 -1.599143061022775100e+03 9.964080506606382670e+00 1.633702130246988561e-05 3.231881853616244804e+00 2.972272475779855228e+01
0.000000000000000000e+00 -1.499071512985480013e+03 1.885462358761332613e+00 4.910154323145865280e-05 3.483554316482027513e+00 1.624439859995371904e+01
0.000000000000000000e+00 -1.492571937215146590e+03 6.466233715687143224e+00 1.566398974917229681e-02 3.296255853011393899e+00 2.358380698410594078e+01
0.000000000000000000e+00 -1.470002444860222340e+03 8.776845140496900566e-01 4.603536408958540729e-03 3.494505246609502347e+00 1.907630400302641505e+01
0.000000000000000000e+00 -1.441672688785841274e+03 3.692690393212944011e-02 3.328594947960906644e-03 3.238923218238455526e+00 2.528893348587988044e+01
0.000000000000000000e+00 -1.440416226324710124e+03 4.952018608627137275e-02 4.480172671327988491e-05 3.391403102983840956e+00 1.826973858142464380e+01
