Mphi g si norm
3.525392691324508859e-02 2.353995283789293846e-02 2.863745897561646547e+00 1.383225624685865718e+01
6.215760475187777523e+00 7.208934117080413595e-02 2.294422403957848910e+00 6.812957527285604442e+00
1.548079823493297147e-01 2.023345610172141290e-02 2.739082576866421981e+00 1.036614181823620839e+01
5.256411745987487727e+00 3.576803315300774305e-02 2.291319145442501704e+00 8.732789764367057117e+00
6.593705438682638587e+00 7.027257766066195843e-02 2.309000498297315129e+00 8.308175578181092646e+00
6.316682799828085670e+00 7.174293986294545677e-02 2.208529894215663703e+00 7.204376739842306421e+00
6.094677229332849500e+00 7.536188870049284616e-02 2.220354010422893154e+00 8.312133371627961509e+00
5.845820441343138718e+00 6.444160506737772742e-02 2.136687906223853961e+00 7.662685275471380564e+00
6.441758471654201124e+00 5.782685442573240464e-02 2.374729545333747804e+00 7.695853969959641105e+00
3.570504546072114649e-01 4.074315337223729377e-02 3.000120355788154836e+00 2.955500941453623653e+01
6.169681698874994069e+00 6.864476509335502852e-02 2.221599640474457349e+00 7.470511731876257500e+00
5.239051746011942612e+01 8.758108104860606868e-01 2.270748896277136275e+00 8.324169323606088966e+00
5.425390681999384235e+00 3.304369235788090498e-02 2.434197432337014799e+00 6.210370884942086889e+00
6.630296769107597576e+00 3.051434420491487554e-02 2.394248549898580158e+00 6.877801414753443865e+00
6.204560473392084496e+00 9.540846568460935317e-02 2.124564828325471666e+00 9.208218997833549579e+00
3.565179931800421809e-02 2.770292270027576581e-02 3.020960303424584215e+00 1.778043045951349654e+01
2.333272631426259380e+01 3.916332288376636050e-01 2.097713491571766120e+00 8.002166516796787477e+00
7.401361809049499252e-01 2.697564949523122493e-02 2.866101653399221849e+00 1.080881749297934746e+01
5.127799319500491748e+01 8.657796253970648781e-01 2.126756501374563513e+00 7.957680923011348995e+00
6.931519461839011242e+00 4.635746269933893604e-02 2.397168469179243200e+00 6.652639291197979254e+00
6.276400255691368280e+00 1.468450525271285069e-03 2.350524345686568761e+00 7.686558687182090566e+00
5.862881166615689033e+00 8.626181394290096793e-04 2.525544231827659303e+00 7.108374845989604118e+00
5.343905098605873150e+00 1.877855958662585922e-02 2.455810386755508112e+00 7.647514608966946348e+00
6.678239731016188951e-01 4.728877484000201803e-02 3.273844741756475329e+00 2.875816002431830753e+01
6.147577513733152976e+00 5.567256720095002664e-02 2.440338594236685754e+00 6.917177579344222060e+00
5.901202468244980820e-02 2.402527298700438824e-02 2.930511746324465427e+00 1.260855153129672068e+01
7.594154854710535751e+00 9.158582102936600744e-02 2.241702492386987267e+00 8.231236459036370690e+00
1.581948559873661564e-01 4.676622354750434177e-04 2.483085947597924559e+00 6.506832520770976735e+00
6.885893106113324946e-02 2.352933414390760009e-02 3.014613756866277861e+00 1.166807873809005969e+01
5.047108836423963396e+01 9.466662972442843049e-01 2.156450743762127420e+00 7.782748196649303729e+00
4.463728775281152394e+01 8.564215882789082412e-01 2.072318480991338863e+00 6.975110495822022472e+00
4.300523761145628043e+01 9.126584915494493355e-01 2.170071029500534099e+00 1.017934422987515042e+01
1.471398070501735988e-01 3.195025060296556585e-02 2.942678746985392557e+00 2.043500183216855604e+01
6.206280856707705240e+00 1.123062254163048612e-02 2.495213115016219341e+00 7.387715651558510288e+00
5.567503487335008217e+00 3.571499457315526621e-02 2.463725998335756451e+00 6.874560915340897083e+00
3.817386933045798258e+01 7.455196948891853470e-01 2.007490338819981623e+00 7.665360201616963742e+00
5.636696420250060235e+00 3.201979451833736334e-02 2.369555510481565541e+00 7.856453620572744434e+00
5.630741785775135355e+01 9.542226034472683915e-01 2.055676734683631324e+00 7.022022521431170006e+00
5.731469870483917539e+00 5.400014846791546114e-02 2.296003350987768421e+00 7.793657564396638371e+00
