weight logl Mphi g si norm
0.000000000000000000e+00 -1.625426522847422348e+03 9.654110777451503367e-01 7.525525770968923833e-01 9.909126771531380218e-01 8.904437807351410772e-01
0.000000000000000000e+00 -1.617746409806349220e+03 2.838966442408553670e-01 6.987383022366577823e-02 9.654317940307775014e-01 9.618831890284759156e-01
0.000000000000000000e+00 -1.561577538153133901e+03 8.377684706284654892e-01 9.016460295087022070e-01 9.522787237713034036e-01 9.955071703051737719e-01
0.000000000000000000e+00 -1.556465104011385165e+03 6.674670781383991169e-01 4.315254060428059812e-01 9.609556824931819730e-01 9.156887230550113665e-01
0.000000000000000000e+00 -1.543749181175426202e+03 9.121953193070916344e-01 6.950609043189247549e-01 9.557179334170858853e-01 9.201421282185167083e-01
0.000000000000000000e+00 -1.471695469838404733e+03 2.434464114145948876e-01 2.579641115028722398e-01 9.413013527009801429e-01 8.963794068640119628e-01
0.000000000000000000e+00 -1.450830048880317463e+03 2.814073736044755414e-01 6.678174287896221362e-02 9.564934893628336265e-01 8.330154610363335044e-01
0.000000000000000000e+00 -1.438737177673612223e+03 9.037044323042145999e-01 7.911186153124305509e-01 9.996201254823701143e-01 7.092176461930941311e-01
0.000000000000000000e+00 -1.379613364778381310e+03 8.132223801050751932e-01 1.676540282900866874e-01 8.860602844022358315e-01 9.822430939094161095e-01
0.000000000000000000e+00 -1.334957924313864851e+03 9.805197638977739549e-01 4.866074742595748459e-01 9.398482572289205139e-01 7.807911716874191832e-01
0.000000000000000000e+00 -1.306870694816471769e+03 5.371854307754413416e-01 3.417504904615672467e-01 9.075171126325279891e-01 8.369333257384339309e-01
0.000000000000000000e+00 -1.283385873570475496e+03 6.337690635548699492e-01 7.707715552163185713e-02 9.957907082511701091e-01 6.067059439667474852e-01
0.000000000000000000e+00 -1.268561768921893645e+03 8.649148371785357892e-01 5.929966518172741230e-01 9.659661353753633550e-01 6.638223103444687023e-01
0.000000000000000000e+00 -1.260248386387499750e+03 8.464908252214748963e-01 3.577708884901985575e-01 9.021236571264387161e-01 8.217814707380324268e-01
0.000000000000000000e+00 -1.194575456649240778e+03 2.708515147274438428e-01 2.927486779037027365e-01 8.501116797594422403e-01 9.167204872244375524e-01
0.000000000000000000e+00 -1.156605265784897483e+03 7.490459693122255569e-01 1.465932392755563418e-01 9.945915920207720751e-01 5.285404555596548981e-01
0.000000000000000000e+00 -1.142548853733559554e+03 6.176279344323933884e-01 7.265437247995191195e-01 9.279762802210960171e-01 6.992653236225020441e-01
0.000000000000000000e+00 -1.132367010451291435e+03 7.344397054066645891e-01 5.775799555218290582e-01 9.293991793644594823e-01 6.500221183076420051e-01
0.000000000000000000e+00 -1.038360923145531160e+03 5.731862247180018466e-01 6.930801870894113259e-01 8.031323307446460724e-01 9.927658248503122840e-01
0.000000000000000000e+00 -1.036479881740347992e+03 5.850566886707774250e-01 6.444305853165058773e-01 8.416060017557959183e-01 7.937534997108758317e-01
0.000000000000000000e+00 -1.010685970757815198e+03 3.156001069308890239e-01 2.066303849962467520e-01 7.909663244342434174e-01 9.925228277571338520e-01
0.000000000000000000e+00 -1.004995731140526686e+03 6.133812045185588202e-01 9.624642622820200888e-02 8.946457172574108219e-01 6.374878192541996169e-01
0.000000000000000000e+00 -9.983247660302922668e+02 5.054865343879348938e-01 5.689967819676885474e-01 8.362450819976230409e-01 8.713006632613046198e-01
0.000000000000000000e+00 -9.925084043699124550e+02 7.512866281931462886e-01 1.140830793268687859e-01 7.950595157026322246e-01 8.920238974553861278e-01
0.000000000000000000e+00 -9.792941579536484369e+02 9.762833514742246255e-01 9.474981983285076792e-01 8.528867193131415281e-01 7.201780557466134214e-01
0.000000000000000000e+00 -9.693013239163499293e+02 3.418610971057539638e-01 3.808258445764288735e-01 9.149169026064561949e-01 6.303572844495413108e-01
0.000000000000000000e+00 -9.667323957602520750e+02 8.675332562393012203e-02 4.535031601093261200e-01 8.218117238786554202e-01 8.246412349282555843e-01
0.000000000000000000e+00 -9.575404227535555037e+02 8.946743919853094029e-01 3.187995562222687429e-01 9.241122948096700540e-01 5.422762881614279218e-01
0.000000000000000000e+00 -9.438995014450694043e+02 5.635204423521330552e-01 6.599082903620913099e-01 7.618590278408734484e-01 9.599617546411532976e-01
0.000000000000000000e+00 -9.373282352557368995e+02 5.357889461169933476e-01 4.093109071074522154e-01 8.582323599447898577e-01 6.628381947012452757e-01
0.000000000000000000e+00 -9.162216937991966006e+02 6.954608140662332794e-02 1.753095337039799473e-01 7.947496006976202398e-01 8.204831161215683233e-01
