logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.625426522847422348e+03 -1.631419237134113700e+03 5.000000000000000278e-02
-1.631419237134113700e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.617746409806349220e+03 -1.623741624093040627e+03 9.350000000000000533e-01
-1.623741161121297637e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.561577538153133901e+03 -1.567575252439825135e+03 1.485000000000000098e+00
-1.567575252439825135e+03 2.469457349739276708e+01 -7.499999999999999722e-03 4.000000000000000000e+02 -1.556465104011385165e+03 -1.562465318298076454e+03 3.850000000000000089e-01
-1.562459299964171123e+03 1.786208465814062762e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -1.543749181175426202e+03 -1.549751895462117545e+03 1.864999999999999991e+00
-1.549751892433505191e+03 2.181690351292167662e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.471695469838404733e+03 -1.477700684125096132e+03 1.064999999999999947e+00
-1.477700684125096132e+03 3.439935485266726545e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -1.450830048880317463e+03 -1.456837763167008688e+03 5.799999999999999600e-01
-1.456837763166138984e+03 2.584241606519024970e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -1.438737177673612223e+03 -1.444747391960303503e+03 1.185000000000000053e+00
-1.444747386347016118e+03 3.011634317391850857e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -1.379613364778381310e+03 -1.385626079065072645e+03 1.925000000000000044e+00
-1.385626079065072645e+03 3.338664910114158602e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -1.334957924313864851e+03 -1.340973138600556240e+03 4.249999999999999889e-01
-1.340973138600556240e+03 3.196931403952456918e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -1.306870694816471769e+03 -1.312888409103162985e+03 2.999999999999999889e-01
-1.312888409103162303e+03 2.135536287474275241e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -1.283385873570475496e+03 -1.289406087857166767e+03 2.449999999999999956e-01
-1.289406087857103330e+03 1.076771254006856715e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -1.268561768921893645e+03 -1.274584483208584970e+03 2.449999999999999956e-01
-1.274584482842940588e+03 1.147628746969296643e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -1.260248386387499750e+03 -1.266273600674191130e+03 4.849999999999999867e-01
-1.266273354877314887e+03 8.481710295904184349e+00 -3.499999999999999639e-02 4.000000000000000000e+02 -1.194575456649240778e+03 -1.200603170935931985e+03 6.550000000000000266e-01
-1.200603170935931985e+03 3.684084895274717297e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -1.156605265784897483e+03 -1.162635480071588745e+03 3.900000000000000133e-01
-1.162635480071588745e+03 4.991695815814253478e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -1.142548853733559554e+03 -1.148581568020250870e+03 6.250000000000000000e-01
-1.148581567232364932e+03 1.471374426381139955e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -1.132367010451291435e+03 -1.138402224737982806e+03 1.989999999999999991e+00
-1.138402186792552129e+03 1.805925034784253569e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -1.038360923145531160e+03 -1.044398637432222586e+03 1.310000000000000053e+00
-1.044398637432222586e+03 4.989881787296680926e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -1.036479881740347992e+03 -1.042520096027039244e+03 1.760000000000000009e+00
-1.042377891127384601e+03 3.285136019693447906e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -1.010685970757815198e+03 -1.016728685044506506e+03 5.799999999999999600e-01
-1.016728685044499230e+03 3.934105212103087723e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -1.004995731140526686e+03 -1.011040945427218048e+03 5.500000000000000444e-01
-1.011037563910213407e+03 8.395882492883096404e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -9.983247660302922668e+02 -1.004372480316983570e+03 5.100000000000000089e-01
-1.004371206478590693e+03 5.283520741073923332e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -9.925084043699124550e+02 -9.985586186566038123e+02 1.650000000000000078e-01
-9.985556334335344673e+02 7.355904019745207023e+00 -6.000000000000001860e-02 4.000000000000000000e+02 -9.792941579536484369e+02 -9.853468722403397351e+02 4.400000000000000022e-01
-9.853468704058828962e+02 1.004836138017242675e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -9.693013239163499293e+02 -9.753565382030412820e+02 1.330000000000000071e+00
-9.753564923631163310e+02 9.834615833384134476e+00 -6.500000000000001610e-02 4.000000000000000000e+02 -9.667323957602520750e+02 -9.727901100469433686e+02 2.999999999999999889e-01
-9.727161043609147555e+02 8.937113764507078173e+00 -6.750000000000001832e-02 4.000000000000000000e+02 -9.575404227535555037e+02 -9.636006370402468519e+02 1.649999999999999911e+00
-9.636005270943647929e+02 6.993205184171901401e+00 -7.000000000000002054e-02 4.000000000000000000e+02 -9.438995014450694043e+02 -9.499622157317606934e+02 1.830000000000000071e+00
-9.499622145378925779e+02 1.133695903996134113e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -9.373282352557368995e+02 -9.433934495424282431e+02 1.729999999999999982e+00
-9.433920469967476947e+02 1.162923090928325998e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -9.162216937991966006e+02 -9.222894080858878851e+02 1.294999999999999929e+00
-9.222894080852036041e+02 1.440494388637709555e+01 -7.750000000000002720e-02 4.000000000000000000e+02 -9.091336866263773118e+02 -9.152039009130686509e+02 1.195000000000000062e+00
-9.152030641131829043e+02 1.772432784313361509e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -9.056823232218833937e+02 -9.117550375085746737e+02 6.899999999999999467e-01
-9.117237245710442721e+02 1.837413596188158138e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -8.966878090906424177e+02 -9.027630233773337523e+02 1.419999999999999929e+00
-9.027628950293510570e+02 1.107066962591495773e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -8.859411795835318344e+02 -8.920188938702231098e+02 1.889999999999999902e+00
-8.920188722960133418e+02 6.663306043343499852e+00 -8.750000000000003608e-02 4.000000000000000000e+02 -8.834311087679545835e+02 -8.895113230546459135e+02 6.450000000000000178e-01
-8.894330039986807606e+02 3.764117247973968183e+00 -9.000000000000003830e-02 4.000000000000000000e+02 -8.740006678537115477e+02 -8.800833821404028185e+02 1.895000000000000018e+00
-8.800832951458763773e+02 5.146219154238804272e+00 -9.250000000000004052e-02 4.000000000000000000e+02 -8.696035826876097872e+02 -8.756887969743011126e+02 3.750000000000000000e-01
-8.756765274794619245e+02 4.667028367168063241e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -8.374788564361192584e+02 -8.435665707228105248e+02 1.209999999999999964e+00
