weight logl Mphi g si norm
0.000000000000000000e+00 -1.625426522847422348e+03 7.553485867160769374e+01 1.023788644940266945e-01 3.486369015729707144e+00 1.791843183396768069e+01
0.000000000000000000e+00 -1.617746409806349220e+03 3.000922008208432024e-01 1.903247731802124162e-04 3.448147691046166141e+00 1.927578059154104295e+01
0.000000000000000000e+00 -1.561577538153133901e+03 2.682118695430783717e+01 4.041886538014163865e-01 3.428418085656955050e+00 1.991463623579830156e+01
0.000000000000000000e+00 -1.556465104011385165e+03 6.737935316281934206e+00 5.322327862647936551e-03 3.441433523739772848e+00 1.839808573804521430e+01
0.000000000000000000e+00 -1.543749181175426202e+03 4.905403726338409598e+01 6.028976863970966771e-02 3.433576900125628661e+00 1.848270043615181635e+01
0.000000000000000000e+00 -1.471695469838404733e+03 2.161491057462546495e-01 1.076109451941771556e-03 3.411952029051469992e+00 1.803120873041622829e+01
0.000000000000000000e+00 -1.450830048880317463e+03 2.940934214740799635e-01 1.849809355222554281e-04 3.434740234044250329e+00 1.682729375969033470e+01
0.000000000000000000e+00 -1.438737177673612223e+03 4.578912993155445577e+01 1.460408867360300511e-01 3.499430188223555227e+00 1.447513527766878916e+01
0.000000000000000000e+00 -1.379613364778381310e+03 2.197885646260577630e+01 4.683991660375650301e-04 3.329090426603353858e+00 1.966261878427890508e+01
0.000000000000000000e+00 -1.334957924313864851e+03 8.538340898394716305e+01 8.839544714903615000e-03 3.409772385843380604e+00 1.583503226206096492e+01
0.000000000000000000e+00 -1.306870694816471769e+03 2.341857100835103900e+00 2.328101774417244696e-03 3.361275668948791928e+00 1.690173318903024580e+01
0.000000000000000000e+00 -1.283385873570475496e+03 5.126403872474115886e+00 2.033801775270368476e-04 3.493686062376755164e+00 1.252741293536820244e+01
0.000000000000000000e+00 -1.268561768921893645e+03 3.342807370720958460e+01 2.354976660235519326e-02 3.448949203063045310e+00 1.361262389654490512e+01
0.000000000000000000e+00 -1.260248386387499750e+03 2.878762196555155484e+01 2.698258500746673980e-03 3.353185485689658130e+00 1.661384794402261633e+01
0.000000000000000000e+00 -1.194575456649240778e+03 2.699593035602732005e-01 1.482500032697035928e-03 3.275167519639163416e+00 1.841768925726431405e+01
0.000000000000000000e+00 -1.156605265784897483e+03 1.305928438110980139e+01 3.858095353480450610e-04 3.491887388031158057e+00 1.104226865563344262e+01
0.000000000000000000e+00 -1.142548853733559554e+03 4.497276374605446492e+00 8.057028487538273054e-02 3.391964420331643915e+00 1.428604114882753962e+01
0.000000000000000000e+00 -1.132367010451291435e+03 1.160014138643443893e+01 2.043242070130910429e-02 3.394098769046689057e+00 1.335042024784519832e+01
0.000000000000000000e+00 -1.038360923145531160e+03 3.136077761854208390e+00 5.919986936246254133e-02 3.204698496116969331e+00 1.986255067215593328e+01
0.000000000000000000e+00 -1.036479881740347992e+03 3.453067182532793655e+00 3.782007112634439006e-02 3.262409002633694044e+00 1.608131649450664113e+01
0.000000000000000000e+00 -1.010685970757815198e+03 3.880986780457926222e-01 6.706895505018353352e-04 3.186449486651365071e+00 1.985793372738554297e+01
0.000000000000000000e+00 -1.004995731140526686e+03 4.344990816544531675e+00 2.426530222937033510e-04 3.341968575886116177e+00 1.311226856582979217e+01
0.000000000000000000e+00 -9.983247660302922668e+02 1.810877291716319837e+00 1.887935391423506762e-02 3.254367622996434672e+00 1.755471260196478767e+01
0.000000000000000000e+00 -9.925084043699124550e+02 1.329881512892252182e+01 2.859777976670660016e-04 3.192589273553948281e+00 1.794845405165233743e+01
0.000000000000000000e+00 -9.792941579536484369e+02 8.249908332770829134e+01 6.165847701641768985e-01 3.279330078969712403e+00 1.468338305918565467e+01
0.000000000000000000e+00 -9.693013239163499293e+02 4.802379180209152554e-01 3.336594106103930348e-03 3.372375353909684570e+00 1.297678840454128490e+01
0.000000000000000000e+00 -9.667323957602520750e+02 6.063769742843105881e-02 6.516473604260054377e-03 3.232717585817983075e+00 1.666818346363685777e+01
0.000000000000000000e+00 -9.575404227535555037e+02 4.255500581449871333e+01 1.884509039069184877e-03 3.386168442214505081e+00 1.130324947506712974e+01
0.000000000000000000e+00 -9.438995014450694043e+02 2.899582324038397108e+00 4.361472730436838363e-02 3.142788541761309951e+00 1.923927333818191343e+01
0.000000000000000000e+00 -9.373282352557368995e+02 2.315478458273394935e+00 4.337541354594178986e-03 3.287348539917184898e+00 1.359392569932366079e+01
0.000000000000000000e+00 -9.162216937991966006e+02 5.273800131671644437e-02 5.026181123942328414e-04 3.192124401046430471e+00 1.658917920630979737e+01
0.000000000000000000e+00 -9.091336866263773118e+02 1.859916107706184873e-01 1.736004468801795265e-04 3.226583819550053356e+00 1.527311141284513951e+01
0.000000000000000000e+00 -9.056823232218833937e+02 2.609316321793197702e+01 1.276334279096737537e-02 3.229424857738712795e+00 1.512111321471808623e+01
0.000000000000000000e+00 -8.966878090906424177e+02 4.860973644171487251e+01 4.413198434133498022e-02 3.351405705371750976e+00 1.142593110146122193e+01
0.000000000000000000e+00 -8.859411795835318344e+02 3.008685217484308794e+01 1.171897549646929854e-01 3.293981831414785955e+00 1.283530506094856527e+01
0.000000000000000000e+00 -8.834311087679545835e+02 2.695746081013385531e+00 6.354568184568393664e-04 3.180511822579209280e+00 1.615237570928692534e+01
0.000000000000000000e+00 -8.740006678537115477e+02 4.885183088798657991e+01 1.269899423726485166e-04 3.293584268207133903e+00 1.267792175566958512e+01
0.000000000000000000e+00 -8.696035826876097872e+02 7.933028896873828284e-02 3.449432077936264752e-03 3.298422020622223005e+00 1.251798272844619042e+01
0.000000000000000000e+00 -8.374788564361192584e+02 2.592926393591978851e+01 1.783961492970991269e-01 3.108022805614304218e+00 1.827663666685780797e+01
0.000000000000000000e+00 -8.317008425752819676e+02 2.550288450280895902e-01 1.943730016126755868e-04 3.345740408064770577e+00 1.075042915800331400e+01
0.000000000000000000e+00 -8.114678988613426327e+02 2.586216075052072938e+01 1.638726054350618316e-04 3.176656052808439323e+00 1.530477713378119198e+01
0.000000000000000000e+00 -8.052527044886784324e+02 1.576942227821216136e+01 1.235435556008910793e-03 3.174254482098159080e+00 1.527426610852125322e+01
0.000000000000000000e+00 -7.899795461037518862e+02 4.869999351491115930e-02 1.101888179470854713e-03 3.261472987167834958e+00 1.238265379533529931e+01
0.000000000000000000e+00 -7.863357159878028142e+02 9.708991020766418956e+00 9.662438749199666471e-03 3.080817601432654929e+00 1.826034709570073034e+01
0.000000000000000000e+00 -7.804824933995834044e+02 1.511754563295728104e+00 1.398664903455335527e-02 3.405969498512948057e+00 1.128946504077750035e+01
0.000000000000000000e+00 -7.757456488086323816e+02 5.646167885980593049e-01 1.146322784183379873e-03 3.334626000526916378e+00 1.265093107647647841e+01
0.000000000000000000e+00 -7.678120967000957080e+02 9.593940354217091127e+00 2.100400420760955567e-01 3.300780845317149659e+00 1.278521848028037589e+01
0.000000000000000000e+00 -7.595534832341616038e+02 7.035050152273851498e-02 4.355320218259986671e-03 3.320728622540850772e+00 1.053725835432807401e+01
2.964393875047479265e-323 -7.516998611156212746e+02 7.649956222383774707e-02 2.872001278075998320e-03 3.035269241346620905e+00 1.942088399358694772e+01
2.272701970869734103e-322 -7.496225007040475248e+02 1.194667784918300280e+00 1.314070352223874281e-03 3.299732538064303000e+00 1.341416606497094222e+01
7.567899936737878065e-319 -7.415182193194964384e+02 1.086133264735534887e+01 1.660241586893942208e-04 3.016932157035080220e+00 1.992335861636912853e+01
1.478994557414779706e-313 -7.293327636722636953e+02 1.403764807006229853e+00 7.389822058983755264e-03 3.339657381685986248e+00 1.190726006395031433e+01
4.753413294812028585e-306 -7.120446675767591387e+02 8.028996758348275198e-02 1.081810220354270310e-04 3.043825394224327407e+00 1.819688148467352562e+01
3.310355004387065877e-300 -6.985884645314433783e+02 2.165111493127564735e-01 1.539842788287513857e-03 3.017277435861687618e+00 1.894936028439287057e+01
2.018599991501799170e-291 -6.783573499326028013e+02 1.353239897482975684e-01 5.001373218171087679e-04 3.479757712045151941e+00 6.497406565744722862e+00
1.099186264718420564e-288 -6.720549287045329265e+02 3.666101766892230357e-02 7.827209182861836687e-03 3.418140894080282877e+00 8.263189961521526072e+00
3.391009981596337780e-288 -6.709258710445387806e+02 4.446352079903316934e+01 7.916447742975656109e-04 3.245396895109083246e+00 1.112290980985281053e+01
4.636464860875830661e-286 -6.660053764728197621e+02 8.687761695329864153e+01 1.927481419020777784e-02 3.358494976452516045e+00 8.520939809639280327e+00
2.880575022240188322e-285 -6.641762536375327954e+02 3.408443730474239319e-02 1.502096692434408550e-04 3.347317265045815837e+00 8.725170380805302273e+00
3.560124205633310570e-284 -6.616593630457790596e+02 5.344027114150922841e+01 1.302459975917409363e-01 3.005103122134460403e+00 1.860715054658499312e+01
4.823571675114363041e-272 -6.337221226982450162e+02 9.922803655493406438e+01 3.992049031261418919e-03 3.083691784170873085e+00 1.519875681557811831e+01
6.670223475779931007e-266 -6.195799734413834585e+02 5.560104369823684500e+00 3.762302198480903248e-02 3.309154232652183669e+00 8.914967058789901699e+00
3.685500421355640863e-262 -6.109603801174130240e+02 3.853884892153313046e+01 2.062206749770237237e-04 3.203828667036043409e+00 1.131378611034647541e+01
9.761594967643999088e-258 -6.007734902555224608e+02 7.356087687230492556e+00 1.241109491679258381e-01 3.140813411471489403e+00 1.334584390552363864e+01
1.841640298027690855e-255 -5.955310341416096662e+02 5.183600572189449807e+00 1.767718089286675620e-01 3.246661528249531248e+00 1.693572360163837942e+01
1.596291467413535698e-254 -5.933689225833892351e+02 6.425908116483597610e+00 1.986573739963664598e-01 3.311479735223894494e+00 1.271576516761513354e+01
2.010802430339706659e-251 -5.862278165489749426e+02 4.792304544953814194e+00 4.865549305978300251e-03 3.087533231929012967e+00 1.416944125441685287e+01
5.439718101819787178e-250 -5.829275380774529367e+02 3.307674777596186289e+01 1.553284824060990280e-03 3.236996044782226356e+00 1.010449661127915100e+01
2.726472680028816683e-249 -5.813131715092936247e+02 7.316017054089161320e+01 5.013846634280359760e-02 3.074360425898822413e+00 1.450477748607547213e+01
5.578616003844630110e-247 -5.759895693208330840e+02 2.382279637496309999e+00 1.952900295645623252e-03 3.495226405377742651e+00 5.226507567188980907e+00
6.103509052389456554e-244 -5.689893908992214620e+02 3.306759576063347250e-01 1.122267451150108761e-04 3.021118526810285587e+00 1.639206490900640034e+01
1.578917091229972508e-243 -5.680364304397437536e+02 2.402595888054497753e+00 4.805473743482212290e-02 3.166402760900445035e+00 1.216801643043440073e+01
1.386708290290557186e-242 -5.658611517713162584e+02 7.447119303026413206e+01 3.417952912061010193e-03 3.187587557123996884e+00 1.104900347530518445e+01
7.512637482433234374e-238 -5.549586576013468857e+02 7.810316819775555075e+01 3.988791841158061124e-02 3.060285065677007754e+00 1.444187717561424478e+01
1.809963339593297861e-236 -5.517742674248387402e+02 5.912697332318642474e+00 2.359186332008670131e-02 3.132589730645731319e+00 1.222383951524050261e+01
1.884298771347970594e-235 -5.494289331754497425e+02 3.852075412122622566e+01 2.133571420032574772e-02 3.255764682142485711e+00 9.234590718056718828e+00
3.652259511206038897e-231 -5.395543025303411468e+02 1.574477007453008248e+01 7.541913910312010583e-02 3.055378540991769309e+00 1.426720577831438597e+01
4.415987936911373575e-230 -5.370593318802852991e+02 3.102675362650922919e-01 6.479198264509675696e-03 3.090415985245827724e+00 1.359451332215476960e+01
5.049719415428028094e-225 -5.254098053121662133e+02 5.446595145917912717e+00 2.608739813008788006e-03 3.061322231113903669e+00 1.382745040634512890e+01
