Mphi g si norm
5.501291485185264007e-02 1.719849276608498637e-02 2.767672821726522514e+00 8.463252236353341118e+00
2.025783485423651720e-01 1.428147020429777064e-02 2.656610249663932777e+00 8.188669218358269219e+00
1.438002429883470656e-01 2.199282154544576415e-02 2.847137049880568593e+00 1.068994630194992190e+01
6.080159037471277728e-01 3.279007707626879070e-02 3.034301013054902185e+00 1.863326946431021369e+01
4.403593277737140710e+00 2.608853894187379910e-02 2.349576245285100562e+00 8.300154669893327508e+00
5.958689686010955056e-01 3.505777438482610836e-02 3.147934180240330448e+00 1.985439162189593887e+01
4.879023595483427123e+00 5.000501824607765655e-02 2.270251543149245155e+00 8.429312786372925359e+00
7.005696462244517253e-01 1.722921341206294990e-02 2.688458957519332948e+00 7.922491674718088461e+00
8.465572428842956798e-01 1.188382849653938142e-04 2.534241690033804506e+00 7.471597133157498405e+00
6.322895345503337650e-01 2.245402627253733838e-02 2.864019615200055213e+00 8.215468137148004502e+00
3.786863319411775120e+00 1.487252148149839984e-02 2.456632309268847347e+00 7.137918805245282883e+00
4.242768731032895424e+00 2.720915430638604776e-02 2.280098797550559997e+00 9.162113355225738331e+00
2.500058177948607252e+01 3.442557921265141374e-01 2.418874096336191215e+00 6.601962544851391002e+00
1.597794856537546049e-01 1.946157465052356789e-02 2.800778625785568465e+00 9.073152544589609292e+00
6.312704551466434832e-01 3.308544291863432102e-02 2.960276097775515591e+00 1.836926355601363525e+01
1.095069105915391083e-01 2.816831970353684406e-02 3.046524187206218315e+00 1.641915717962279331e+01
5.886752999847377765e-01 3.566665190750602232e-02 3.263491302883314127e+00 1.957161815039527042e+01
6.191745088815855391e-01 2.540729907022161102e-02 2.932958144136091683e+00 1.274081931678722057e+01
2.275862229537243264e-01 5.131431924580788550e-04 2.533984243868240060e+00 7.612446813419833092e+00
6.147873676831484557e-01 2.323366117295486838e-02 2.925690769960930915e+00 1.022075028213151171e+01
4.146691365905636140e+00 5.104659444363765508e-03 2.415021880985443126e+00 7.265223026743942825e+00
2.313463769222348920e-01 2.181473987264430370e-02 2.951053490856283545e+00 9.270664838304224276e+00
4.120174758438093221e-01 1.515929852276835105e-02 2.702748756417146403e+00 7.710899512948598655e+00
5.424970343689356156e+00 5.051263640477483136e-02 2.388960029435263088e+00 7.263833280591606822e+00
5.032095315752430409e+00 5.399871526607992467e-02 2.218290309056450305e+00 9.067350374599429941e+00
5.178094381424729775e+00 4.726176018482771551e-02 2.330462284476732204e+00 8.670648351013301891e+00
6.158493132671666315e-01 3.361165194998918387e-02 3.247093987435319740e+00 1.579547042207063257e+01
7.476200553443645092e+00 1.227099213432353841e-01 2.133455145211561099e+00 8.798514778053334595e+00
4.558564936796826395e+00 3.266098594720517195e-02 2.424488769828446078e+00 7.531583712110424322e+00
6.088763484893378042e-01 2.610303802824280942e-02 2.978063886221445244e+00 1.080936285941802488e+01
4.543129110062151810e+00 4.197305384829360352e-03 2.390111422019999932e+00 7.471058466861182801e+00
4.942376115804136133e-02 2.638254764368525365e-02 3.045261958894373233e+00 1.999841258034155445e+01
6.276038355585630280e-01 3.249943744994163164e-02 3.071821152934835375e+00 1.931727012682064526e+01
7.342389244262809145e-02 9.935952636219214096e-03 2.504235106744110428e+00 7.301186552457174628e+00
3.875403784405270358e+01 8.257500730751788920e-01 2.099967416594254566e+00 8.707564686516608532e+00
5.090447093570312775e-01 2.037852019951684815e-02 2.734475968637680054e+00 8.589132066848714331e+00
5.239456152639877295e+00 5.598405553946720487e-02 2.158065651124670303e+00 8.385151797882119951e+00
6.172181608734511604e-01 3.346405686342078523e-02 3.192198403922693384e+00 1.936644138736440013e+01
6.534569815341916277e-01 2.906061871698395471e-02 3.111689133006639629e+00 1.313615994773968509e+01
3.342826791936986552e+01 6.952180896732470528e-01 2.160312934956870379e+00 8.921769918967282109e+00
6.310671715949653926e-01 3.270345390720866968e-02 2.997443744544014521e+00 1.840681228636741551e+01
1.669426977718169725e-01 8.705577670051563646e-03 2.581671445559507561e+00 6.492637846861701867e+00
1.977085836468448576e+01 4.240269036160096428e-01 2.005419440350892923e+00 7.406708287111718469e+00
4.950284069542213672e+00 2.292446867312408418e-02 2.450047012732135876e+00 6.778801856954272509e+00
5.823448143784366593e+00 4.085306680094086262e-02 2.342005968393640281e+00 7.190282636043216158e+00
7.416290601455264309e-01 5.973683564470567975e-03 2.567012053364954749e+00 6.968253695063545194e+00
6.835915823093274835e-01 2.408881820676604321e-02 2.813103040641104169e+00 1.214431029757297509e+01
5.144882997035820971e+00 4.207268444471676944e-02 2.370934501827681284e+00 6.814893046739991078e+00
4.779553155761810945e-01 1.313112209585334290e-02 2.622742235053646009e+00 7.818592079699713260e+00
6.717218258175569057e-01 1.889851525008219568e-02 2.838923326704127170e+00 8.363380626654382866e+00
3.726724695497136280e-02 2.393008945833979481e-02 2.961346176720331957e+00 1.716361870932087896e+01
5.251006525830264060e+00 5.583342572782270391e-02 2.249894053063258070e+00 7.849812539397065692e+00
6.736314959869653674e-01 2.351441267539359017e-02 2.905978750178995984e+00 1.001959543849214818e+01
5.173171171019866676e+00 1.848732966882293046e-03 2.398663924833855265e+00 6.867275462882614256e+00
6.957365089429853322e-01 2.716780481279986587e-02 2.875663609810902521e+00 1.521674187062368766e+01
6.312375844932134328e-01 2.384451001818400917e-02 2.839421680859292252e+00 1.003099558593163643e+01
6.418793510461184848e-01 2.431594108815994526e-02 2.955060593987532069e+00 1.053694791083671944e+01
6.595476490094280830e-01 3.138630278760773384e-02 3.070160902774381029e+00 1.578206965411042084e+01
7.003213377137658124e-01 2.299672254072345629e-02 2.889261355499423978e+00 1.002583294102289813e+01
1.749379952656711978e+01 3.569080032961834403e-01 2.172907014164327855e+00 8.597374595697431232e+00
4.080406432277623452e+00 9.669138073622553231e-03 2.526061578801344965e+00 6.406292496887127541e+00
6.451562907255482537e-01 2.944072658535058784e-02 3.100942974992281442e+00 1.411807843771996929e+01
6.825055936300247206e-01 2.838939456608334869e-02 2.837140257554815914e+00 1.493342303450313580e+01
3.768487430547561967e+00 3.412660019745358646e-03 2.475052821313657336e+00 7.937627936776496362e+00
4.496084663066729270e+00 1.621087025178512622e-02 2.359896437231742361e+00 7.794740573245731774e+00
2.777882441461267859e+01 5.819495686631804832e-01 2.011575315951476206e+00 7.210854698023202225e+00
6.426475544501837334e-01 2.433131329467746670e-02 2.889292908332319776e+00 1.163950561290098484e+01
3.168264048674209477e+01 6.845148077645379914e-01 2.104674780876364171e+00 7.771714596071176651e+00
4.354989928868729265e+00 1.933307740757396129e-02 2.363365651625801256e+00 8.019238697506754221e+00
6.838003711262555795e-01 1.802947971141144815e-02 2.743835953053063381e+00 8.846500127809029834e+00
6.853119399716123272e-01 1.752138436817999093e-02 2.697475617272378834e+00 8.880668624143854828e+00
7.717740916846973498e-01 9.511159699000631615e-03 2.578341708998647341e+00 7.656284693491658189e+00
6.056182553880232744e-01 3.172544476406499031e-02 3.081165078131588686e+00 1.747848292763554312e+01
5.087546766199211312e+00 4.646609405377194468e-02 2.317515415858952377e+00 7.050507527421010501e+00
6.938937865086961532e-01 1.995909727798483510e-02 2.859582274039324190e+00 8.486521804460348761e+00
5.577567438753091578e-01 1.220951198531741895e-02 2.571943597319900299e+00 6.755382265412788634e+00
3.519291721951389035e-02 1.668459758225353945e-02 2.742683518697823342e+00 1.083940770499802753e+01
3.748734532409594067e+01 7.958089215157164720e-01 2.073834647173349310e+00 8.434649426513079362e+00
3.029037987752516159e+01 1.202033716584725940e-04 2.477933837374045378e+00 6.542429319274649657e+00
7.276729855353043952e+00 1.036511752690801452e-01 2.133343548077550889e+00 7.889241187391107246e+00
4.404418537627625696e+00 1.473543933303767504e-02 2.397166961600628365e+00 6.869911784920031295e+00
4.502038602662346567e-01 2.231334904044525447e-02 2.802565930405402028e+00 9.324274983573079822e+00
2.423559683533425257e+01 4.782422677544927447e-01 2.028510650651474290e+00 8.080568343152989996e+00
5.330653977626563567e+00 5.163893332422383325e-02 2.286923845628243690e+00 8.070594154131651266e+00
3.491999414433998083e+00 6.974574495691794780e-03 2.507584657140318640e+00 7.442651047037461609e+00
4.433080666952825766e+00 3.127117793814123553e-02 2.269519278740642410e+00 7.982483396877566584e+00
6.663071940111810143e+00 5.449420890946315987e-02 2.494278759710436777e+00 6.824913739967999327e+00
2.742083618662614342e+01 5.746446379790224324e-01 2.069578179583139388e+00 8.525641997468703437e+00
