norm si1 si2 E_break
2.295823198275107835e+00 1.512583380123059484e+00 2.902956741439485899e+00 3.121032033539424810e+04
2.428298573131785876e+00 1.501187953172463008e+00 2.849276394394924861e+00 3.549914868152535200e+04
2.274428482845777921e+00 1.370440866357925058e+00 2.925913743296796543e+00 3.369575694725276117e+04
3.122040193401761865e+00 1.539266151600287458e+00 2.833827879579404740e+00 3.518270872669558594e+04
2.787804498724180569e+00 1.763667734952987010e+00 2.932782164622295351e+00 4.399604153786529787e+04
2.498536989616687354e+00 1.105731541768734782e+00 3.075362541641814662e+00 3.351799430476182170e+04
2.684781691142511306e+00 1.824486137527884466e+00 2.674867145792248380e+00 4.575632365749228484e+04
2.332675903245373217e+00 1.552446049202868217e+00 2.818351183498196466e+00 3.340668178821813490e+04
2.026348265235212054e+00 2.126107924374894598e+00 2.821762876929378994e+00 2.778356789691316590e+04
2.894322537536509365e+00 2.170710604742176919e+00 2.894847644789233065e+00 8.095144688132469309e+04
2.257426464549207701e+00 1.326128933725145842e+00 2.862363037992690096e+00 3.138060910815461830e+04
2.238472726700412974e+00 1.326281730790104696e+00 2.820370265372305951e+00 2.474417566843877648e+04
2.169817556991983309e+00 1.215621165543105064e+00 2.885881985286491869e+00 3.017574620973434867e+04
2.333399699122071791e+00 2.115352842096041464e+00 2.787422362110834495e+00 3.171616733698670578e+04
2.654862543657646068e+00 2.221454498279539447e+00 2.993190712038286350e+00 7.382106898333216668e+04
1.799964689507591364e+00 1.753192467281524669e+00 3.011237262432562289e+00 2.908178512517987838e+04
2.977968023646044404e+00 1.985458757567782673e+00 3.115717325726154563e+00 6.578213854037305282e+04
2.581453676085742721e+00 1.505757567928464713e+00 2.807560106466895800e+00 3.374164641084022151e+04
2.544313719853480205e+00 1.516487027959751765e+00 3.006362774096271728e+00 4.706148238071835658e+04
2.556155810136376161e+00 1.563712673582893675e+00 2.906599231115123416e+00 4.375844320745277946e+04
2.718490280609988208e+00 1.457321081401661500e+00 2.557209926845166681e+00 3.360548469136274798e+04
1.953551618550436908e+00 2.218659371349181786e+00 2.797057012753662253e+00 3.975532010794121743e+04
2.632570740109917207e+00 1.575658723425218621e+00 2.797479585188169082e+00 3.375239457941523142e+04
2.452465815537767213e+00 2.119881491354203007e+00 2.721765794678320027e+00 3.682053717113254970e+04
2.417297320859432386e+00 1.461924096158605080e+00 2.743011384976520972e+00 3.068604403561759682e+04
2.131942651740164951e+00 1.597812141257582308e+00 3.155009227176866382e+00 3.814587632090722036e+04
2.050202633626185378e+00 1.371637057686556416e+00 2.941300551664348895e+00 3.632900245337645174e+04
2.567369812262846995e+00 1.842916506080016115e+00 2.635001635949032028e+00 3.513140531887058023e+04
2.398873808960998222e+00 1.850618590678677178e+00 2.775296355160387307e+00 3.379146398598312953e+04
2.776281076933933001e+00 1.807170778949418022e+00 2.877961750302013400e+00 4.111221966646945657e+04
2.220632434304117719e+00 1.979344183777075106e+00 2.833392216222256899e+00 3.301818822487846774e+04
2.165149936202503067e+00 2.060723641564606634e+00 2.783164532492334420e+00 3.698253777229184925e+04
3.035387066378648413e+00 1.800853813274801096e+00 2.741005629900638674e+00 3.991131888346988853e+04
2.098654803369463195e+00 1.092238362032651011e+00 2.668305277288491872e+00 2.012691668709784790e+04
2.872357744703484261e+00 1.924322593783949653e+00 2.761169313307885176e+00 4.407308717043064826e+04
2.541429219955045671e+00 1.913641036073411517e+00 2.822102553209702158e+00 4.009614508271799423e+04
2.997578966397761224e+00 1.489302569192626713e+00 2.750620064260367315e+00 3.895994130032545218e+04
