weight logl Mphi g si norm
0.000000000000000000e+00 -1.660610614064668880e+03 9.334305213331919315e-01 3.777080880208143476e-01 9.814895282695852430e-01 9.535184374642001748e-01
0.000000000000000000e+00 -1.582161776002474880e+03 9.520649790931932088e-01 4.802230344288810349e-01 9.755488096330704462e-01 8.959680265790528342e-01
0.000000000000000000e+00 -1.564589916617203926e+03 6.715425874162843645e-01 2.197100754570024961e-02 9.489175777162410785e-01 9.620023564909353508e-01
0.000000000000000000e+00 -1.373305508082500864e+03 2.045434188747506932e-01 2.321555016844434327e-02 8.847084207415355506e-01 9.803891450582538081e-01
0.000000000000000000e+00 -1.369212798122899585e+03 6.602913876624657563e-01 4.783579944931587447e-01 9.906462167217729986e-01 6.773144828944586138e-01
0.000000000000000000e+00 -1.301170702183092317e+03 5.580125347093112254e-01 5.756070859580985077e-01 9.051222337705069343e-01 8.858002784312042355e-01
0.000000000000000000e+00 -1.242017108354905304e+03 9.997730172018373107e-01 8.724714965114906962e-01 9.293640516807014640e-01 7.336936917838113859e-01
0.000000000000000000e+00 -1.219786041729744738e+03 5.862457377930822000e-01 5.679962346213307534e-02 8.945220062196653776e-01 8.104351866668115800e-01
0.000000000000000000e+00 -1.136568759034954610e+03 1.130854524507901582e-01 3.469390408463183251e-01 8.081906525196288493e-01 9.953176406152599576e-01
0.000000000000000000e+00 -1.098820636139644648e+03 5.762630832831969752e-01 7.168597577656169451e-01 9.582033228917667955e-01 9.617601826227621942e-01
0.000000000000000000e+00 -1.081547790950354965e+03 9.515278039211672034e-01 8.791002229207985907e-01 9.462595646642915082e-01 5.794905562829045786e-01
0.000000000000000000e+00 -1.066174918997664690e+03 5.916992204948331446e-01 3.971847908578284292e-01 9.507905172179627051e-01 5.597426258779143460e-01
0.000000000000000000e+00 -1.058353945007739412e+03 8.615372993658548806e-01 3.595367891970606689e-01 9.071753032299852970e-01 6.482636493781733789e-01
0.000000000000000000e+00 -1.015385807615830117e+03 6.884552052755348317e-01 7.662030027842573476e-01 9.334877559565369909e-01 6.475200292837024474e-01
0.000000000000000000e+00 -1.009802068976724740e+03 9.728318121507920635e-01 9.940418661918631882e-01 9.237143030592109838e-01 6.416058258492801647e-01
0.000000000000000000e+00 -1.000528375143586914e+03 6.331960152007207743e-01 1.643176099826225700e-01 9.195279625950234514e-01 5.804124736158891018e-01
0.000000000000000000e+00 -9.515796275040635237e+02 3.642296902118313806e-01 1.804402819444277384e-01 9.758421123436126221e-01 5.937238452078660300e-01
0.000000000000000000e+00 -9.097607369374579775e+02 6.569731089472209407e-01 2.101072352405276567e-01 7.782311785177573604e-01 8.643981175179268339e-01
0.000000000000000000e+00 -8.822954200684371244e+02 9.154333500130128476e-01 5.502565108039780828e-01 7.420978014508575749e-01 9.456535737152933496e-01
0.000000000000000000e+00 -8.751373439963825831e+02 8.163562160804250789e-01 8.858655713756542482e-01 8.862950890719283326e-01 6.767026945999863319e-01
0.000000000000000000e+00 -8.287906035017207387e+02 8.787972205852859764e-01 7.639500923345581285e-01 8.081897405717586302e-01 7.070909531336918574e-01
0.000000000000000000e+00 -8.021800289794916807e+02 9.027249749210614072e-01 4.429228139513241569e-02 8.347196150102513812e-01 6.222780503841255362e-01
0.000000000000000000e+00 -7.939133188693828060e+02 2.752196743730054296e-01 8.693631886234587380e-02 9.409551635764030753e-01 4.130902067958257540e-01
0.000000000000000000e+00 -7.935564629041441549e+02 8.164007705164956219e-01 7.650643127572065438e-02 7.629567797255872863e-01 7.942529599251888506e-01
0.000000000000000000e+00 -7.818113818473871106e+02 1.572806338129172365e-01 3.334222221771976358e-02 9.834832522566538948e-01 3.429249239920482140e-01
2.348914153036397965e-314 -7.310124963920609389e+02 7.920802854794061210e-01 6.748487110053045246e-01 8.180438920224895050e-01 6.038419426477765750e-01
2.614775575133799035e-314 -7.309027712792843658e+02 4.035887675593818891e-02 1.238274992640553407e-02 7.641940385832906024e-01 7.323055051376342606e-01
1.455181726467265447e-304 -7.084604678302511047e+02 9.849210260207719170e-02 4.631423420715258255e-01 8.610310608588879200e-01 5.292051247564348859e-01
3.821000470451576541e-296 -6.890719055854514181e+02 4.011518576894608223e-01 3.312035840740261694e-01 7.942931577748055805e-01 9.838896834044726925e-01
1.940936891621135707e-283 -6.598131408777906017e+02 2.913033671144027448e-02 1.406513549804825347e-01 6.595015271820878766e-01 9.575053179891178656e-01
3.079217914592010576e-282 -6.570465509342145651e+02 8.110183849451636506e-01 5.333677727965187021e-01 8.950941349616188258e-01 4.072691277600103410e-01
5.519537601475655522e-274 -6.380397517422380815e+02 5.082630138141875920e-01 5.790136379203048023e-02 9.706057943332982996e-01 3.089680247952976133e-01
5.031911847352436419e-273 -6.358271607373427514e+02 1.781977978652649064e-01 5.952893501473544013e-02 8.851936181488258004e-01 4.103033869337531225e-01
