weight logl Mphi g si norm
0.000000000000000000e+00 -1.660610614064668880e+03 5.827520346597608381e+01 3.242144387670929835e-03 3.472234292404377864e+00 1.911685031181980321e+01
0.000000000000000000e+00 -1.582161776002474880e+03 6.778455256577655064e+01 8.334741555297731086e-03 3.463323214449605558e+00 1.802339250500200407e+01
0.000000000000000000e+00 -1.564589916617203926e+03 6.964410513826600813e+00 1.224289233202287871e-04 3.423376366574361729e+00 1.927804477332777111e+01
0.000000000000000000e+00 -1.373305508082500864e+03 1.576532461751290193e-01 1.238403585322709092e-04 3.327062631112303492e+00 1.962739375610682302e+01
0.000000000000000000e+00 -1.369212798122899585e+03 6.356934696106590899e+00 8.192792922773734984e-03 3.485969325082659331e+00 1.386897517499471277e+01
0.000000000000000000e+00 -1.301170702183092317e+03 2.772884325846482145e+00 2.006450009643409582e-02 3.357683350655760179e+00 1.783020529019287892e+01
0.000000000000000000e+00 -1.242017108354905304e+03 9.981604712724586648e+01 3.089484253529747315e-01 3.394046077521052140e+00 1.494018014389241600e+01
0.000000000000000000e+00 -1.219786041729744738e+03 3.486533993460164460e+00 1.687324038905161890e-04 3.341783009329498011e+00 1.639826854666942069e+01
0.000000000000000000e+00 -1.136568759034954610e+03 7.507711776434559947e-02 2.442059062533027264e-03 3.212285978779443330e+00 1.991103517168993875e+01
0.000000000000000000e+00 -1.098820636139644648e+03 3.215334959467214038e+00 7.369517102499277550e-02 3.437304984337650193e+00 1.927344346983248258e+01
0.000000000000000000e+00 -1.081547790950354965e+03 6.748982945571833625e+01 3.283982935094239552e-01 3.419389346996437151e+00 1.201032056937518711e+01
0.000000000000000000e+00 -1.066174918997664690e+03 3.644230698162433058e+00 3.879173134963894744e-03 3.426185775826944280e+00 1.163510989168037213e+01
0.000000000000000000e+00 -1.058353945007739412e+03 3.252465472829935322e+01 2.742503287138018525e-03 3.360762954844978001e+00 1.331700933818529364e+01
0.000000000000000000e+00 -1.015385807615830117e+03 7.988504137466577504e+00 1.160945977576258448e-01 3.400231633934805764e+00 1.330288055639034717e+01
0.000000000000000000e+00 -1.009802068976724740e+03 8.022131347665235523e+01 9.466021025479144368e-01 3.385571454588816476e+00 1.319051069113632302e+01
0.000000000000000000e+00 -1.000528375143586914e+03 5.102629532283529556e+00 4.542243790971847218e-04 3.379291943892535066e+00 1.202783699870189338e+01
