Mphi g si norm
6.623188054177504558e-01 2.074230294077207548e-02 2.832700647566434249e+00 9.074964726671545634e+00
6.250471795829003474e-01 1.956088166494129518e-02 2.936967457234197720e+00 8.158099526169223736e+00
6.930046857199168020e-01 2.379977438841803655e-02 2.859154594600492594e+00 1.077289413570298926e+01
3.190566182939581080e-02 2.254582701300203093e-02 3.027749371024701652e+00 1.299056818440772965e+01
6.611958338860850493e-01 2.110505441640502314e-02 2.774823078040587365e+00 1.004300092074007189e+01
3.883265089792342084e-01 1.673359304529694128e-02 2.640721422308145883e+00 8.675585566557852957e+00
7.326942743391763324e-01 1.574514646244042429e-02 2.711243760259900881e+00 8.188449742259521713e+00
6.708881525784833322e-01 2.395097959218301861e-02 3.016824529923611387e+00 1.013011104531174134e+01
2.094421689773866835e-01 2.569834698626816561e-04 2.580561040249830462e+00 5.964053767524250205e+00
7.191279468112323769e-01 2.073572946784220383e-02 3.061131781237727445e+00 6.974751233950261309e+00
6.700508406976692921e-01 1.223112860870327265e-02 2.625369016321031701e+00 7.976441736852196485e+00
6.813110654195245752e-01 1.483309271887842465e-02 2.745737087025334588e+00 6.995675777853620048e+00
6.663800162256572346e-01 2.862446311507761687e-02 3.092434412814988764e+00 1.601957073366513384e+01
7.344771884375727034e-01 1.661320706988578255e-02 2.802154025659036041e+00 8.057113310876658829e+00
7.248325220222139320e-01 1.843888551704141870e-02 2.816349565235252594e+00 8.667504833533641317e+00
5.971125564007834230e-01 2.573478929133334731e-02 2.953766599544181748e+00 1.280199115382949238e+01
3.401129473663373481e-01 2.133461028245703384e-02 2.732969675945659649e+00 1.060971707616925030e+01
6.490756947666465049e-01 2.536365084911211890e-02 3.010745363755490622e+00 1.316440898287047290e+01
7.456550488638953311e-01 1.132517781242364796e-02 2.614307189488090710e+00 8.938283041081824365e+00
7.981861974693962303e-01 1.327041695790627876e-02 2.737510935713373339e+00 8.549365164547459983e+00
7.641148806085423795e-01 2.462607326650991533e-04 2.729848115670320929e+00 6.848250311120683165e+00
8.375571601596398796e-01 3.504147534799432161e-04 2.670947907428588231e+00 7.319862356099404721e+00
4.082915642506713128e-01 3.207166188411087610e-02 3.138896700243455573e+00 1.799391848811085737e+01
5.942980902202381621e-01 3.023212898209361177e-02 3.081287230588270809e+00 1.519434267225104485e+01
6.046363352796632062e-01 1.184656584254405350e-02 2.629404424828229558e+00 6.664290336926375957e+00
7.576298239289011027e-01 1.134691845199031594e-02 2.642516952479597947e+00 8.634812407491757824e+00
6.681110590116094983e-01 2.486830910844068168e-02 3.079109213932816225e+00 1.120546264780873180e+01
6.904817368588662685e-01 2.507428640061710318e-02 3.109007134916733861e+00 1.047043451378287315e+01
7.422862924615785118e+00 1.244643836276647896e-03 2.470892649296832833e+00 8.628643432218211728e+00
3.780320111765081981e-01 2.263230460262901853e-02 2.934828493713034003e+00 9.496067814890546188e+00
6.711777209006384304e-01 1.911011725467949909e-02 2.888743743316278589e+00 7.390550166925966558e+00
6.501341182797035767e-01 2.159147184037681425e-02 2.908685110768983506e+00 9.811093525241110669e+00
6.434304357338990199e-01 2.857072497516379567e-02 3.064090134157641199e+00 1.592963597938306819e+01
6.974632020863998916e-01 2.091779399524109143e-02 2.835936424943894973e+00 1.077240240538302629e+01
7.402688021358471149e-01 2.688744552267613983e-04 2.593922756335424129e+00 6.860060995152751140e+00
1.715019244575679280e-01 2.350600828895187122e-02 2.871726685306235538e+00 1.366492505938151680e+01
9.113391171465545781e-01 1.025932455628172750e-02 2.715836617077923343e+00 7.862895595421051986e+00
1.368579205110456720e-01 2.080700393784907717e-02 2.939192650650001681e+00 1.205239377458021899e+01
3.897986509930936316e-01 1.846727486241259500e-02 2.634222653352195298e+00 9.383078711277407891e+00
3.476579428371353447e-02 2.292232786720554624e-02 2.961987845620003057e+00 1.619944086229860858e+01
7.026346780852320562e-01 4.110979928101055926e-03 2.588543645420179118e+00 7.399924007979543639e+00
