"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
6.486841190470270746e+00,1.515931510006249106e+01,7.674726234000678327e-01,7.002088813987386584e-02,7.157038038126274593e+00,7.014392037827012205e-02,1.632992193321866625e-01,2.281534407325449057e-02,4.430645441554815697e-03,3.555841458146253437e-02,2.670103255374454143e+00,2.820361494599454844e-01,2.698187145934865860e+00,2.369536650267496380e+00,2.964995845924948803e+00,1.086902743903489998e+01,3.550325661770784791e+00,9.821985521982984579e+00,7.503904492384698699e+00,1.498069991656708844e+01
