"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
5.356089777482383241e+00,1.049933806605180386e+01,6.720410935438396738e-01,5.642446387052100221e-01,5.668455217462829765e+00,9.126925659048835959e-02,1.998721554929736299e-01,2.549635404500854435e-02,1.292461813989670069e-02,5.287354948382926717e-02,2.662923301333163462e+00,3.214303988044539540e-01,2.724881100371233877e+00,2.310693938575422823e+00,3.005957449656704750e+00,1.019711881699272205e+01,3.418527492967824877e+00,8.817302256327923971e+00,7.268627653569483371e+00,1.411355953380141592e+01
