Mphi g si norm
5.929333277969962346e+00 1.709064857749497887e-02 2.569130668710447374e+00 6.141374081827478904e+00
6.046186850347761155e-01 2.789804835332378163e-02 3.120010111078242332e+00 1.324617105144589324e+01
7.001658941913246892e-01 1.557571671869170671e-02 2.723016255822232168e+00 7.955602388671762171e+00
6.714783409666048586e-01 2.546215607095310418e-02 2.899684793448569220e+00 1.155986502231689528e+01
4.031657020602811947e+00 1.153192114029510593e-03 2.530331766896963597e+00 7.451261215982498243e+00
6.988101427695553314e-01 1.734242141184205721e-02 2.694700442716121636e+00 8.969099522196739116e+00
5.582735472031369328e-01 2.919774783688519268e-02 2.978893191629282455e+00 1.359611189930433639e+01
6.424380060062615527e-01 3.031012979258121062e-02 3.115231551371450802e+00 1.464892288248657515e+01
6.866498042770300403e-01 1.342660303050210828e-02 2.561821761640340256e+00 6.339730535657676747e+00
6.073848515106458068e-01 2.661473552155410593e-02 2.924266566029872116e+00 1.216461136055950831e+01
4.204480217790944330e-02 2.023672797493769604e-02 2.798548884823740757e+00 1.212396101269909643e+01
4.370063472409823291e+00 1.012914443837553691e-02 2.466588843241321882e+00 6.861503336075465143e+00
4.112433930437556029e+01 8.516570076653914301e-01 2.045939236768760328e+00 8.185588829775587882e+00
1.213063358961813942e-01 1.902404406201496992e-02 2.766086330288997974e+00 1.140384640543109285e+01
4.019408969562226375e+00 2.986950636796480846e-02 2.344251533318743697e+00 8.082365554963564236e+00
6.809340134657408949e-01 1.779753473058581434e-02 2.688500223497310770e+00 8.460450398005900041e+00
6.299237126998887826e-01 2.706458253502208935e-02 2.884974440674805241e+00 1.351912456507320748e+01
6.015383662881099713e-01 3.069519062720741168e-02 3.121971222983808580e+00 1.652130112976609766e+01
6.482111124800363777e-01 2.377209326992575991e-02 2.967904436501647591e+00 9.537948307043125240e+00
5.754807362199748644e-01 3.546475177819685687e-02 3.195920740673826810e+00 1.861480183463257632e+01
6.619044300987454443e-01 2.294941252301041512e-02 2.808983431887364546e+00 1.241536188105367700e+01
5.639854989666172047e-01 3.292880873379640944e-02 3.045956920361110765e+00 1.887802971856847378e+01
9.516677778723078518e+00 2.271692487575837521e-04 2.446726667979589820e+00 7.503755914012979034e+00
5.663122473563669823e-01 8.023634297067969157e-03 2.626046962415145902e+00 6.743398659721227872e+00
3.465021300065362908e-01 2.251110848201549539e-02 2.753392201672454132e+00 1.015128767241515284e+01
6.377561016418188400e-01 2.893752543889322598e-02 3.042797290942806931e+00 1.421516349280000746e+01
5.869934842594356494e-01 3.125027113378956584e-02 3.119331496165053341e+00 1.461289560547750810e+01
5.560948078590572941e-01 2.751658309878760728e-02 2.842612939901244751e+00 1.456274912137764233e+01
7.017671578395312526e-01 1.672327102922580369e-02 2.777205193767422919e+00 8.199851744915905627e+00
2.184921116427569387e+01 4.468821690456967199e-01 2.128474414275194793e+00 7.829908007743193288e+00
5.130099169117329438e+00 4.186336605128405941e-02 2.393439386332122609e+00 7.823314169092244974e+00
5.386945841398069312e+00 6.189413936002356731e-02 2.264761022558454684e+00 8.854137955111173852e+00
3.665005764405361521e+00 2.801195492570821184e-03 2.415771096095429726e+00 6.547369327571484376e+00
6.415774328422219064e-01 3.426376314469276041e-02 3.054148257777677955e+00 1.898060919151657089e+01
5.287491611116235113e+00 4.438640481511985092e-02 2.350483302242283745e+00 8.090911857108451954e+00
6.138440535112014151e-01 2.516551884179542287e-02 2.799432597785301624e+00 1.192203044146184965e+01
6.416410505407896814e-01 2.982296932950988244e-02 2.949261449460929718e+00 1.711049375307510445e+01
2.316725926068514596e+01 4.594441991111791190e-01 2.248463028366740168e+00 7.565212578086645046e+00
4.683044931756566998e-01 2.777207783276230621e-02 2.819782594534201436e+00 1.340954068924935960e+01
7.278681031338405383e-01 1.506210250319492362e-03 2.503691329271854116e+00 7.814888836288672813e+00
5.100127870563772703e+00 1.516717363115187983e-03 2.492668293757430931e+00 6.644459015955723302e+00
2.931492502533837197e+01 5.770637396322865209e-01 2.280979065687398943e+00 8.307379065978537369e+00
3.670517701775864783e+00 1.646955256892873587e-02 2.458902534716715937e+00 7.457903735890443642e+00
4.157263738543102605e+00 2.015214432807451578e-02 2.319067199328240125e+00 7.966004537450054990e+00
6.662922593605158372e-01 2.343632075262513242e-02 2.895259956255630485e+00 1.014290627670542477e+01
5.714866489454458076e+00 6.738352927751865840e-02 2.295065421139824924e+00 8.669832808586138029e+00
6.134438614849500038e-01 3.200419160591591594e-02 2.997685755514040373e+00 1.749736173116539817e+01
3.395347910646757583e+01 6.632745030557483101e-01 2.227434378014462979e+00 9.020687222935045213e+00
5.077501409783768516e+00 4.669024698418156732e-02 2.401070356400476058e+00 7.202818331066151103e+00
4.564304606235695116e-01 2.448757661999723112e-02 2.961185443571573650e+00 9.170735257959995224e+00
6.014908213432353934e-01 2.864141726019158243e-02 3.109761743649964050e+00 1.319514461828049257e+01
9.048734742881545112e-02 1.743485313153366259e-02 2.851940830771381830e+00 9.009313443918538056e+00
5.980668541019132922e-01 3.422458287339424921e-02 3.201173499860934246e+00 1.886127351848280398e+01
8.724059074969825467e-02 1.782086361284472564e-02 2.831393574820444847e+00 9.194299705875797812e+00
6.363101493776088802e+00 6.223417164469024349e-02 2.383085086634573635e+00 7.237107983829347724e+00
2.540973111473328672e+01 5.263766992271934342e-01 2.247708212112007775e+00 8.543466970189724563e+00
6.068797442640905260e-01 2.976552987365405079e-02 3.060339833926241315e+00 1.434635843287038526e+01
4.141863616218373956e+00 3.956498967338678042e-03 2.421747541177146523e+00 6.591042941037139613e+00
7.736689859767557076e-01 2.031399372890717661e-02 2.743891465243456729e+00 1.021838327312636885e+01
5.557967199558274674e-01 3.030600633529486471e-02 2.967620763723906485e+00 1.571531975130435832e+01
6.988101427695553314e-01 1.734242141184205721e-02 2.694700442716121636e+00 8.969099522196739116e+00
6.501528256041792631e+00 4.911459558013865634e-02 2.483108361935067787e+00 7.200811707658766103e+00
6.904102301546727327e-01 1.552756792676606053e-02 2.647712826059644531e+00 8.338346509303359966e+00
6.306922034976581770e+00 8.574597946081585764e-02 2.324466745182113048e+00 7.906884517632488674e+00
2.445952175177754029e+01 5.577616104295906041e-01 2.060271863660170233e+00 7.998621156220930395e+00
6.973154580055599405e-01 1.604146297102393773e-02 2.775918780371290140e+00 8.088303205713549104e+00
4.374603294782640539e+00 8.432179801968303981e-03 2.450921536926217392e+00 7.298556054503815282e+00
7.038410048721620571e-01 3.770674332517615773e-03 2.566757244562942297e+00 6.320528480291263129e+00
5.818664697645549166e-01 5.117581435952258187e-03 2.581217419550013492e+00 7.114031834053263559e+00
5.212959877331112324e+00 4.640497629815419633e-02 2.341615741377276461e+00 7.658894819729214376e+00
6.789907448153955638e-01 2.188763817863322025e-02 2.879302129853551051e+00 1.096251971483895815e+01
5.799699641097971758e-01 2.831472704182787931e-02 2.940833742284823416e+00 1.273880328083084557e+01
3.533284540026559312e-02 2.040791804790631492e-02 2.951884797645599967e+00 1.256854284448741588e+01
6.149213484179552047e-01 2.954482397976805966e-02 3.021947356645215521e+00 1.448107642349714830e+01
7.114628834044326444e-01 1.685604593279923027e-02 2.753799338324079748e+00 8.863638337151449775e+00
4.516084424473067183e-02 1.746511043890365891e-02 2.889323619673501486e+00 8.456213501424484136e+00
8.096434048353944313e-01 1.267214976059353321e-02 2.561438600296053636e+00 7.695511419156479960e+00
6.143821999550935775e-01 2.968880373331023170e-02 2.914402352448763889e+00 1.679385909656770082e+01
3.392418430437911780e+01 7.037629424130097400e-01 2.043557215274704575e+00 7.197676923963686413e+00
6.021048377690698672e-01 2.774218685900246492e-02 3.034022584814662249e+00 1.240172713500692936e+01
4.964271481543402587e+00 3.595458984493132143e-02 2.247710465401703939e+00 9.790669038849706851e+00
9.063706174410701699e-02 2.548976444699524099e-02 3.010260342370669306e+00 1.545054803244220842e+01
5.443920832441177637e+00 3.992583034064525055e-02 2.337338567330424333e+00 7.399714152576571280e+00
6.326470807775896876e-01 2.847793712041874620e-02 2.961444727808565602e+00 1.375753803032605482e+01
6.586051805369470546e-01 2.566123478949529704e-02 2.974072668853113832e+00 1.238967569560026760e+01
6.780094505440509289e-01 1.436629316472095783e-02 2.587641785307658537e+00 7.322853605018289080e+00
9.107796213543133124e-02 1.890197193546302654e-02 2.759598804428713414e+00 1.003164286176613373e+01
4.467663806272638816e+00 2.128173037378570248e-02 2.273827752598363006e+00 9.675966581833453262e+00
6.531543111110276634e+00 6.253609304928489654e-02 2.258812011344809800e+00 8.045338424318259740e+00
5.810591698232204783e-01 2.628053433303585013e-02 3.020925012391447950e+00 1.153879511622183074e+01
6.177961436784907834e-01 3.158305305033975302e-02 3.141874879204692661e+00 1.703682207240818158e+01
6.721214904125595302e-01 1.343492057538046326e-02 2.642059018864510112e+00 9.204430159295164060e+00
6.465722245960098036e+00 6.016800406190936368e-02 2.276842963996562386e+00 6.916569341918139990e+00
3.968040283615747121e+00 5.292156142171657376e-03 2.469231917692662037e+00 7.144755821320458722e+00
3.838617202511025450e+00 2.252630134393369954e-02 2.380703177725638220e+00 7.688229383228748048e+00
6.306200767739130741e-01 2.022150135333866325e-02 2.805919254788443062e+00 8.044722399051874362e+00
6.315857427133430013e-01 3.202161123682547433e-02 3.190311220571134587e+00 1.518508116021020093e+01
