"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
4.785263621907364318e+00,8.615099508466482092e+00,4.230092438741437921e-01,2.726291938579553098e-01,7.110422945206672729e+00,6.105228448142104719e-02,1.111242513515740132e-01,2.312390338881190749e-02,1.058084936824685990e-02,9.066794494371993585e-02,2.512142717542154458e+00,3.608225105572693270e-01,2.526004174081973197e+00,2.109922865319520557e+00,2.930736580098219690e+00,1.196452047727963119e+01,3.685332491070462346e+00,1.151092824514083901e+01,7.874388757618915768e+00,1.636125037527241943e+01
