weight logl Mphi g si norm
0.000000000000000000e+00 -1.640385651832755912e+03 4.024762789580581313e+00 2.983457778114787353e-04 3.448014164279077143e+00 1.974953000138845383e+01
0.000000000000000000e+00 -1.574323648871329624e+03 2.345879937230320067e+01 6.651670794567135503e-02 3.460825001143410518e+00 1.798152921826761386e+01
0.000000000000000000e+00 -1.548971010571717898e+03 5.590536979367738724e+01 3.914324362905375297e-03 3.461358592672705736e+00 1.751489001961353154e+01
0.000000000000000000e+00 -1.517788579717352150e+03 1.464331176820049940e+01 3.717107569226745910e-03 3.439970004484125710e+00 1.776395154502483820e+01
0.000000000000000000e+00 -1.458795453608789330e+03 5.644691519194248741e+01 3.390511974986205618e-03 3.495396943868233741e+00 1.489500071007567605e+01
0.000000000000000000e+00 -1.448637882356772025e+03 1.295608811916934577e+01 5.156917173966606323e-03 3.405615102496837743e+00 1.785528237446161981e+01
0.000000000000000000e+00 -1.394448258667830032e+03 3.517000231341990135e-01 5.842661030795918628e-03 3.435622795082542424e+00 1.625765719548004995e+01
0.000000000000000000e+00 -1.284019509011561468e+03 3.417988619128519900e+01 4.681620948138964788e-02 3.406656199731719958e+00 1.515455938666670654e+01
0.000000000000000000e+00 -1.281197644862055540e+03 4.572427854279923487e+00 1.438272915214459415e-02 3.399763753193573823e+00 1.536252942608331118e+01
0.000000000000000000e+00 -1.267887794219666603e+03 3.800449024170949031e+01 4.198041369110522107e-03 3.288414722559867442e+00 1.923614662506262363e+01
0.000000000000000000e+00 -1.226552181530259077e+03 6.970698519725931241e+00 1.917525386830416442e-02 3.341026923391927639e+00 1.652591749422144218e+01
0.000000000000000000e+00 -1.220927499869732173e+03 8.195662464267893910e+00 3.014030103362557236e-04 3.336578672857263950e+00 1.656484766529159458e+01
0.000000000000000000e+00 -1.208317240155735590e+03 6.925873149052706879e+01 4.483225624265313675e-04 3.249708897943135000e+00 1.971302344399880013e+01
0.000000000000000000e+00 -1.189091334681398166e+03 2.721533532139605249e+00 9.737469049151118621e-04 3.355879220621671877e+00 1.553610345261348691e+01
0.000000000000000000e+00 -1.151336268274721533e+03 3.753372297201533314e+00 1.971987670193399607e-04 3.427052579208685223e+00 1.268798689853329620e+01
0.000000000000000000e+00 -1.102195965281794315e+03 2.096446468349051884e+01 8.134703387196994808e-04 3.404812917726638855e+00 1.264952774361252352e+01
0.000000000000000000e+00 -1.075372665819965277e+03 1.611069959135825869e+01 4.099772143672974134e-04 3.281083122331373669e+00 1.613421280785996359e+01
0.000000000000000000e+00 -1.064709853793848879e+03 3.530278180410856059e+00 8.298229265607045754e-03 3.329928360734754733e+00 1.439720972223824091e+01
0.000000000000000000e+00 -1.035949601772988444e+03 1.724013048851744401e+01 2.656711436520864389e-01 3.379483646086215209e+00 1.434309651306073619e+01
0.000000000000000000e+00 -1.026767956087345055e+03 8.230509195169579684e+00 1.252224251696750163e-03 3.353504417842664953e+00 1.307800461953016580e+01
0.000000000000000000e+00 -1.019785918995096608e+03 7.928852116570926967e+01 1.027966728600498866e-04 3.459964059731563513e+00 1.025079248785251096e+01
0.000000000000000000e+00 -1.013417951258095968e+03 9.578026046158502615e-02 1.675154976801504362e-03 3.478577241205616399e+00 1.102514777860058892e+01
0.000000000000000000e+00 -9.921689478890798455e+02 9.215939070147548262e-02 5.133260457377364448e-04 3.351616288994666348e+00 1.399148615870267776e+01
0.000000000000000000e+00 -9.715817185427904406e+02 1.817272493286588464e+00 2.851486812720704835e-03 3.433512651120160353e+00 1.116573329495621358e+01
0.000000000000000000e+00 -9.430458101987126156e+02 6.033157760555149451e+01 1.678273611523812547e-01 3.150705291746386472e+00 1.866395268071345726e+01
0.000000000000000000e+00 -9.264179142061086623e+02 2.509864594646843416e-01 6.683216411522216330e-04 3.426591047187042882e+00 1.051211385482116967e+01
0.000000000000000000e+00 -9.157382234384707544e+02 7.375218201861945211e+00 6.940352113242649612e-02 3.195040035804606049e+00 1.695187855278592437e+01
0.000000000000000000e+00 -9.154288306949036951e+02 8.531668253042981043e-01 5.703020091671757476e-03 3.416129491606101354e+00 1.222080964909525491e+01
0.000000000000000000e+00 -9.132504362064603356e+02 3.662690279649897795e-01 1.875649791587671563e-03 3.360910389800388920e+00 1.143337875923425706e+01
0.000000000000000000e+00 -8.747924935261302153e+02 2.807099027558629389e-01 3.500001673472678213e-04 3.373951646298642082e+00 1.092155954840004917e+01
0.000000000000000000e+00 -8.568628788811018921e+02 7.475389927540528667e+00 8.100292608677583939e-02 3.203477567327871256e+00 1.585712748503977743e+01
0.000000000000000000e+00 -8.442189266257107647e+02 8.400590859430786539e-01 1.939384386893948462e-03 3.199469481689846795e+00 1.790906226407130575e+01
0.000000000000000000e+00 -8.225525966167062961e+02 6.056537199275108252e-01 5.472559140899113661e-04 3.462702410661288255e+00 8.942801715767490833e+00
0.000000000000000000e+00 -7.933267250089987783e+02 1.506595986366695561e-01 7.579043531404844325e-03 3.459506925817562362e+00 1.565664599539502078e+01
0.000000000000000000e+00 -7.769639579950875259e+02 1.776252753991408306e-01 1.551921829278528385e-04 3.217475464495879844e+00 1.795347863074369954e+01
0.000000000000000000e+00 -7.581848273099175231e+02 7.610938059591132454e-02 9.435621069537271279e-04 3.456252344038778901e+00 8.335787395822096713e+00
4.940656458412465442e-324 -7.531844006649371295e+02 1.021954344647635615e+01 5.783609013809835105e-04 3.144572855219184504e+00 1.536009476394437456e+01
1.912034049405624126e-320 -7.448223734168244619e+02 1.464807776966881026e-01 2.260543890855678997e-03 3.278906018803036559e+00 1.443966880071936743e+01
2.810111007689341524e-317 -7.375269612991058921e+02 1.844108440760416556e+01 1.608328092021397244e-04 3.333766858311367542e+00 9.878017753775491627e+00
2.048453156909713815e-312 -7.263276749356920163e+02 2.275938045552891698e+00 4.777998004706884285e-04 3.204435948767696996e+00 1.342919237718033543e+01
2.358252119350490051e-309 -7.192765838901894995e+02 8.080392668182906846e+01 4.751777194729345059e-03 3.305694502566090875e+00 1.029931528781489725e+01
2.475778564624878748e-308 -7.169228645963200961e+02 6.231382566561054404e+01 1.493908980238031108e-03 3.273969039967556061e+00 1.103770895498757199e+01
7.966016488238871060e-304 -7.065413945878790400e+02 8.797760267449624694e-01 2.133008582978870860e-02 3.337747970771276051e+00 1.979467947265691663e+01
1.205820032348983925e-289 -6.738881428872906554e+02 4.985630707228906289e+01 6.833364775492608567e-01 3.323349278031622944e+00 1.021717987185764542e+01
2.919772260990019921e-288 -6.706987120341311766e+02 8.168044526642900816e-02 2.455746634984238229e-04 3.078397074626423091e+00 1.748002190546588963e+01
1.885957934284000394e-283 -6.596203563098226823e+02 1.031853778659579568e+01 5.667732612130713804e-02 3.105218393624416873e+00 1.500214840051073750e+01
1.917063362898022468e-281 -6.549963274869276120e+02 6.122383220054755881e+00 2.885959961140950689e-04 3.170425006764303610e+00 1.291156558058267301e+01
3.333374507790269536e-268 -6.245070306380905549e+02 4.193588776461713158e-02 1.286474463369102924e-04 3.133699181654151733e+00 1.346582917621404540e+01
3.751226529976227684e-258 -6.013605820035713805e+02 5.177906219155821166e-01 1.119504355618372972e-03 2.977115174458565328e+00 1.916607849872245239e+01
9.952361135785635929e-256 -5.957771848556504892e+02 3.649165932665487055e+00 4.116882771521772994e-04 3.184358383359577882e+00 1.160533635322063262e+01
3.484897061123196317e-255 -5.945214710796761892e+02 2.530831289467850453e+01 1.183513397675943821e-04 3.213520208956144320e+00 1.082947213823705290e+01
2.124219666651257489e-254 -5.927114199735179909e+02 1.098607589769437926e-01 6.732660912720368589e-03 3.261881137801076580e+00 1.600452467257561651e+01
1.246633546119996260e-249 -5.817289522726683799e+02 1.537571429484064822e+01 1.642761717244006986e-03 3.035647464207827717e+00 1.577445502515430853e+01
1.214419261864225708e-247 -5.771474628530500013e+02 9.529128639315018745e+01 2.143405769865837016e-03 2.976380372998305379e+00 1.778683414258198425e+01
9.642670618310862161e-243 -5.658626903644762933e+02 7.447119303026413206e+01 3.417952912061010193e-03 3.187587557123996884e+00 1.104900347530518445e+01
3.265125639225993600e-239 -5.577327498552414227e+02 4.649113685452037348e-02 6.240075310922732314e-03 3.144794628463841946e+00 1.530534990788606642e+01
5.375795792891786006e-237 -5.526264712943155928e+02 1.040836693464889073e+01 1.574415446244537974e-04 2.908660025789483683e+00 1.982003232651388203e+01
1.234992866583548950e-235 -5.494896425318562478e+02 5.294688685344559076e+01 3.223312205067703582e-03 3.011270380546530845e+00 1.593154043270747167e+01
2.572429052747141522e-234 -5.464507720236409796e+02 1.053483540226581816e+01 1.261576033622319876e-02 3.484320917045660160e+00 5.277685496259270082e+00
1.961659002117701147e-232 -5.421141619020169173e+02 4.415058069911025562e+00 6.495937867785018995e-04 3.323685111367563838e+00 7.754197764699176432e+00
1.869879415622299017e-228 -5.329492381297525299e+02 7.030192476540255697e-01 3.336304408155327684e-03 3.219683524360558824e+00 1.104134469767689986e+01
3.169289745870275308e-221 -5.163010089161025462e+02 1.254308619861072494e+01 4.438254205159289497e-04 3.067593230447776875e+00 1.347722104577636415e+01
2.703976926585654551e-216 -5.049443673339100087e+02 2.630347414609924828e-01 1.171677053509782119e-04 3.449309983259264190e+00 5.466499998082113621e+00
4.281368899718760326e-216 -5.044823181641470455e+02 9.136375595687092899e-01 2.084432014655408436e-02 3.213716972389929261e+00 1.895310957073510849e+01
6.199541837612048888e-215 -5.018070304738316736e+02 4.904062365782398125e-02 2.440227457279587025e-04 3.473364143760137246e+00 5.053706800361286611e+00
1.391213474080829436e-209 -4.894833189387955485e+02 6.945668816152509351e+01 3.164419389779054431e-03 3.290986365798278968e+00 7.771949510806095418e+00
1.091364511258347516e-208 -4.874209814565072065e+02 1.574444491885957920e-01 6.329860155301059860e-03 3.188483799791730355e+00 1.579194042240646034e+01
7.637408893549201127e-201 -4.693547561684811740e+02 8.106791986372710035e-01 1.290955106154864944e-03 2.969271464053819365e+00 1.788230271209357625e+01
4.403706119953651383e-200 -4.676002829847040516e+02 5.710755952889350340e+01 3.596292496560450375e-03 3.301462875613094816e+00 7.318745588462332030e+00
1.046351281955787184e-188 -4.414038992122806349e+02 1.858139066779466120e+01 2.605166320088815879e-01 3.251200095367881460e+00 8.545377226024180928e+00
3.512763209815254259e-185 -4.332825501091404021e+02 1.545317121678151118e+01 2.693219213610673589e-03 3.335658016739844633e+00 6.349286978729505648e+00
1.604217480560996744e-179 -4.202483064315692332e+02 7.658646603217141191e+00 4.213179435328163222e-04 2.897718325845521026e+00 1.684182918440871646e+01
1.234553431766462534e-174 -4.089948077422591837e+02 1.579341923505073808e+01 2.885289018005032010e-03 3.327112294059046071e+00 6.209837417571840490e+00
2.314028479103291648e-174 -4.083640271172364464e+02 1.529504903531443638e+00 3.685033500579529536e-03 3.400897871289434882e+00 5.986425355963315376e+00
1.456665482110072381e-170 -3.996140267740184981e+02 5.493117122488143167e+01 9.211492673781428442e-01 3.234014488148234001e+00 9.238659937546758627e+00
1.538460071877928911e-166 -3.903465543464719758e+02 5.459498921745548766e-02 3.565162942133076607e-04 3.139106093885695170e+00 9.447035884385510229e+00
2.208180117772505816e-166 -3.899826676091187210e+02 1.323158157872932783e+00 3.414163286818141727e-04 3.376539407991605568e+00 6.439411129313311832e+00
