Mphi g si norm
8.310288003858229411e-01 2.006549106984305969e-02 2.472600018317507864e+00 1.097890697398265658e+01
9.018989677205252464e-01 2.302774248057183962e-02 2.597587698521915733e+00 1.059996809025870945e+01
8.478791079158322086e-01 2.703073987679818768e-02 2.706732351883979426e+00 1.310851660776656047e+01
9.550492518848769929e-01 1.951045149723294042e-02 2.643773304155373260e+00 9.637117373698131928e+00
8.208240307158862770e-01 2.382994665855029531e-02 2.518411080556776760e+00 1.268716555658485845e+01
9.773236216579112012e-02 1.463053807346011148e-02 2.997231456847367692e+00 1.546932111083746442e+01
7.723380448311877311e-01 2.931020136829702930e-02 2.405247799566296862e+00 1.740212049846171638e+01
7.643587514367562452e-01 5.815497466422603866e-04 2.510766518673806402e+00 6.949286169384160772e+00
7.854752828533944076e-01 3.131562628013796756e-02 2.638331826188094809e+00 1.802567181769400051e+01
9.439912470504713271e-01 1.905529726810598068e-02 2.523266030120224102e+00 8.775839313856227619e+00
8.726024074126442764e-01 2.822323564641259289e-02 2.475470302503226083e+00 1.844789502712688645e+01
8.346386267334366948e-01 1.815317668512861013e-02 2.559537890280309202e+00 8.892952654292599846e+00
8.634519241800387990e-01 2.404181840824751171e-02 2.555392290493428753e+00 1.125282091077562185e+01
8.447876904071497384e-01 2.106252586567383331e-02 2.555275993832347048e+00 9.336580539720621630e+00
8.284757408805800694e-01 2.285307519245308172e-02 2.565072118328662221e+00 1.071600391663836227e+01
8.682514110769513627e-01 2.271594413926686720e-02 2.517316822776610064e+00 9.732251728614917496e+00
8.803008398692492298e-01 3.059440856673174489e-02 2.674704060238795478e+00 1.608116299835143082e+01
9.053856774113041572e-01 1.604097707900754496e-02 2.520407178653745639e+00 8.071688969906183786e+00
7.208453363099058819e-01 2.363963365877885109e-02 2.535368905977472664e+00 1.264256621308724959e+01
8.649664734672445343e-01 3.095682919110024842e-02 2.665778978836001123e+00 1.772970101033165591e+01
8.470137547940589373e-01 2.472349383818780999e-02 2.503000901794732780e+00 1.227563524206367873e+01
8.208423610046099439e-01 2.642983988290633496e-02 2.482745082158438699e+00 1.546291022206800037e+01
9.369166642601916006e-01 2.391460855394466831e-02 2.554509466586459610e+00 1.304909321224935503e+01
