weight logl Mphi g si norm mntot
9.672893527618820564e-252 -5.871525391370246325e+02 3.482406436607472511e+00 1.704566450855661205e-02 3.245338276412117473e+00 1.000198252475083116e+01 1.257850527081852132e-01
7.617949270485352723e-247 -5.758759339551517087e+02 8.297075183610456151e+00 5.541242334880822767e-02 3.006244301522147389e+00 1.689114460112693195e+01 1.364979103928240234e-01
3.389028344263540593e-243 -5.674730575358486249e+02 1.022791749454531052e-01 3.602790508314358191e-04 2.938108289822121577e+00 1.902136963795718216e+01 1.149739482749475711e-01
8.998599601701661991e-243 -5.664940318266269514e+02 9.122160541654308119e+00 1.264170263533684058e-01 3.146085494906108337e+00 1.384077745873854326e+01 1.363080850922785414e-01
3.092820565085377099e-242 -5.652569322202593867e+02 2.276238145662612677e-01 3.683216951279561641e-03 3.167741076059117589e+00 1.194014895263983611e+01 1.120367141502462971e-01
4.008475611341335888e-236 -5.511795941188403276e+02 1.009543096315616006e+00 5.113272600856098469e-04 3.362854840701452019e+00 1.014281637106579659e+01 1.264991544463215656e-01
1.095189446069296785e-231 -5.409616523177039653e+02 1.377717447429834330e+01 1.268546383128853249e-04 3.261200089904005672e+00 9.008055451773561373e+00 1.101648326163614661e-01
1.179287579691917767e-225 -5.270696586080267707e+02 2.481153170389985840e-01 4.089400789437726974e-03 2.928737039037415446e+00 1.843005798029846432e+01 1.402789142127314759e-01
4.316555549046122906e-219 -5.119541008025759083e+02 7.509121462601269226e-01 7.752858761448352780e-03 3.296085450666692562e+00 1.018667895265964596e+01 1.076846210431357115e-01
6.232286967012114132e-219 -5.115843152053416816e+02 7.784035594913946143e-01 9.702189839088619719e-03 3.364129433674058589e+00 1.218517739030297342e+01 1.193616355471975171e-01
2.406781622602906202e-217 -5.079280979454798057e+02 8.425059021357559352e-01 6.471397587872474051e-03 3.191337149587517796e+00 1.493385305631239390e+01 1.454182500560110003e-01
1.208935448796547782e-216 -5.063115631032267174e+02 3.577500675549048492e-01 1.336704225413538069e-03 3.073273362518043950e+00 1.550021401026605616e+01 1.058607740320298696e-01
1.087502343178357324e-215 -5.041123345495869330e+02 6.032791036282782926e+01 9.056911098596583110e-03 3.296389474690498922e+00 7.848419800692036929e+00 1.484876133944734722e-01
9.289365178205895495e-213 -4.973596777856183735e+02 4.775614443221370742e+00 2.698902017251989666e-02 2.998781882080271632e+00 1.538254246229152855e+01 1.105536882067894439e-01
4.271279642927972596e-212 -4.958315494447006131e+02 1.816028731108581817e-01 2.014498847827655720e-03 3.207829638284998897e+00 9.545039127242896271e+00 1.304151586203058377e-01
2.768898571280052341e-208 -4.870521729238261059e+02 1.023161639366281905e+00 1.348900005321151604e-03 3.412165369021788131e+00 9.535534018475805951e+00 1.396860306199728397e-01
1.277570375096219788e-206 -4.832179922215493093e+02 9.117708147305575439e-02 1.231332330858161744e-03 3.434606958554279998e+00 5.403530229513921590e+00 1.147581253572622084e-01
