Mphi g si norm mntot
7.455328959803716238e+00 5.197605505009739169e-02 2.344671136093166908e+00 1.066438712137887279e+01 1.348381702320386455e-01
6.873775846518834776e-01 1.560974557467255906e-02 2.732216460084643472e+00 7.910003775571261109e+00 1.274456228389946599e-01
3.830005105659256559e-01 2.449900788381952424e-02 2.928392164155782851e+00 1.254794681356953134e+01 1.179100622954809968e-01
3.580826141978457056e-01 2.076976801586320753e-02 2.673798309849100274e+00 1.077435128693855049e+01 1.444568415040299036e-01
6.645901466422038384e-01 1.867221391963772709e-02 2.812189792101833952e+00 8.625203967560796769e+00 1.290190626732465595e-01
5.919589068904596019e-01 3.047558709245653391e-02 3.148368920171822349e+00 1.657461090749740862e+01 1.246947796816639531e-01
1.039718581312785439e-01 1.808799681614272833e-02 2.739636263054024745e+00 1.040090093354000800e+01 1.247930860102042933e-01
6.058459427499538474e-01 2.365340986509262278e-02 3.048441034386446979e+00 1.094405088781535618e+01 1.197697873812533231e-01
7.851721874312587168e-01 1.873591756049265700e-02 2.877567070707300889e+00 7.369742051938606764e+00 1.288124026289593493e-01
4.924218516643494303e-01 2.420607302083756934e-02 3.085807479197679282e+00 1.002187764233562994e+01 1.150165372238977773e-01
5.084562168292642292e-01 2.103510852636119449e-02 2.788319922007042706e+00 1.094316133886613152e+01 1.181353825940236330e-01
6.552540465144632842e-01 3.017241306113568888e-02 3.080990908239341408e+00 1.840228521731776823e+01 1.296991888193224085e-01
7.465903923715047075e-01 2.365945661035060224e-02 2.947262247690316972e+00 9.696513668460662316e+00 1.381269011651362622e-01
7.026588730769667279e+00 5.933785845502498324e-02 2.363561021911460891e+00 9.429550805777529021e+00 1.121815368665435575e-01
5.685574075607883193e-01 3.287679456311410481e-02 2.964394970978903032e+00 1.685248090261200815e+01 1.485162179734614285e-01
8.399157357966607895e-01 1.820135414556233247e-02 2.940905080865301890e+00 6.917686721563723218e+00 1.428313617734158769e-01
5.540457472009760131e+00 2.839093929736302702e-02 2.390735099969686583e+00 8.120221647887035488e+00 1.290336390375670106e-01
7.552913735569426468e-01 2.563594237171314474e-02 2.846187542086040523e+00 1.180958913643806518e+01 1.374369473043439982e-01
5.595486183644726719e-01 2.150421531274666551e-02 2.757627658288834827e+00 9.389260335809794356e+00 1.277385774481295255e-01
1.039249310976279927e+00 2.463339182213692552e-02 2.603781836929031979e+00 1.140379040667711941e+01 1.004983356465202482e-01
8.062032919888213744e-02 2.243759570429274333e-02 2.904605565704328818e+00 1.410178306857259400e+01 1.241348426050522952e-01
6.184183423191779383e+00 2.528981549188747888e-02 2.393582131961372816e+00 8.327725613968228302e+00 1.469639934822559446e-01
5.774416919012380633e-01 2.508264810387667368e-02 2.969440554773718155e+00 1.359040979644541025e+01 1.246282521896730222e-01
9.763836627695146597e-02 2.203471747625769181e-02 2.811232073062810422e+00 1.151159329811172860e+01 1.439927216076762329e-01
5.385260466426194936e-01 2.065798095628966491e-02 2.954230665591701221e+00 9.479762318203929894e+00 1.170228705124200241e-01
6.045125070599099981e-01 1.085470549237640449e-02 2.522885098605473608e+00 7.998453507476610547e+00 1.432480169829602468e-01
8.499615977650019083e-01 1.160715985395497848e-02 2.631734451264666319e+00 8.794691756527061699e+00 1.369532180729955140e-01
3.805278432786329129e-02 2.088871699558568842e-02 2.860884477028421191e+00 1.294356153643189522e+01 1.274104453042647078e-01
5.445860166308801320e-01 6.314663732365989775e-03 2.476691857144480480e+00 7.745373546106882223e+00 1.363226766273112900e-01
5.225848752528741148e-01 1.696103580486993043e-02 2.781990366576366558e+00 8.631425933971064168e+00 1.161548951906672400e-01
7.109108955351776116e-01 1.936897031999832569e-02 2.810412965957063580e+00 8.159605320113914928e+00 1.328385274877103561e-01
7.117909528719660983e+00 4.376002919149347276e-02 2.414417612839411031e+00 8.675708831707392932e+00 1.142648481743734623e-01
6.970400365472653625e+00 2.653605833281481169e-02 2.410071648889661855e+00 8.491590298693310501e+00 1.404161422293216943e-01
4.657749288995092773e-01 2.773943534189068222e-02 3.092571398254701176e+00 1.736238568300462859e+01 1.139493194858431369e-01
6.132580665009956800e-01 2.758928976682580025e-02 3.006150005889987487e+00 1.467901017293251265e+01 1.255913344052770886e-01
7.148234879268567932e-01 2.621634482929117646e-02 2.854169959700800341e+00 1.281083103363205744e+01 1.408057488182684613e-01
3.645240426679538515e-02 1.405263752821476336e-02 2.702918214100618499e+00 8.830967612267166089e+00 1.167293931779460614e-01
6.433547145347310314e-01 2.012069985101491709e-02 2.851564015068245972e+00 1.055181131043530662e+01 1.220693298467659671e-01
1.027619637335104663e+01 8.995738862984321849e-02 2.302413692949721646e+00 8.532435593975229438e+00 1.272175847190609999e-01
4.144436418665787825e-01 2.336741525186575644e-02 3.114499105365013065e+00 1.102372596658003978e+01 1.098264120600685040e-01
7.770875636565003353e-01 2.214746253952682223e-02 2.826306866183255551e+00 9.819235252061623953e+00 1.497930261364914528e-01
6.335527579569124601e-01 2.797641711717856194e-02 3.263285605682002988e+00 1.007218805719521271e+01 1.252498772479808953e-01
8.819448487804866232e-01 2.996643449747567970e-03 2.528130104176618431e+00 8.302623297908473532e+00 1.356022168349145518e-01
6.374186672941556386e-01 2.769107944652616365e-02 3.083083564703488655e+00 1.155229883532518365e+01 1.269488574509484713e-01
6.006602694272302756e-01 1.784897910162337731e-02 2.827185501302416526e+00 8.439391963130457697e+00 1.180290644249496756e-01
7.402314157858691512e-01 1.799851482227486296e-02 2.686759755263486760e+00 7.386747962384154320e+00 1.409460012778492310e-01
8.529596057248424179e-01 1.040743407596853715e-02 2.531698987072472651e+00 8.434218789265063521e+00 1.444020979625748324e-01
6.076116000099753833e-01 2.107266655237743230e-02 2.869915374190079582e+00 1.001436646830268273e+01 1.207011694486906095e-01
6.274138737819313860e+00 5.802629551709764105e-02 2.378400034671568353e+00 9.754716975042702742e+00 1.055955786187607881e-01
8.636690010811544083e-01 7.499921442211749528e-03 2.664413092491900947e+00 7.133868785389080536e+00 1.327242046815009235e-01
1.078775438655800833e+01 1.242841249387368480e-01 2.168999990774544084e+00 1.314602455729658104e+01 1.191048207110735196e-01
1.290370171007293010e+00 2.692300953088648703e-03 2.473732099939243589e+00 8.181805856612371031e+00 1.015890471490941416e-01
6.135131943512806885e+00 2.713427508823208073e-02 2.310933878634409577e+00 9.256606322620246630e+00 1.271279437079202712e-01
3.811493708462255353e-02 1.727572867646228957e-02 2.757375715620935974e+00 1.025865611762002771e+01 1.157820264352235479e-01
7.058292855960752732e-01 1.721897338935576491e-02 2.648821616318270067e+00 1.025462827846047098e+01 1.308468151035964699e-01
5.276535542373721882e-02 2.186618772753367093e-02 2.929314635571317105e+00 1.348852597135272369e+01 1.215523525976928698e-01
7.073281984989292503e-01 1.312301581368061076e-02 2.739301594049184718e+00 7.555050181735502690e+00 1.287352382002610596e-01
6.408113033750560961e-01 3.474139701536317626e-02 3.141505616657582323e+00 1.789544447603756083e+01 1.299040197541884434e-01
3.998107213909807972e-02 2.387481440942584507e-02 2.960001146059848764e+00 1.888744219728850027e+01 1.149187605103391130e-01
4.648048544089847245e-01 2.880466857860712951e-02 2.978466925781559915e+00 1.783016422556364944e+01 1.199352541871092498e-01
7.046513267322405127e+00 4.208957939989954079e-03 2.459477067147475715e+00 8.839091946098303509e+00 1.403755699376197652e-01
5.448219539351469853e-01 2.517154057677208415e-02 2.954990497937056926e+00 1.366671569640863027e+01 1.183125961754328548e-01
5.147364189457249301e-02 2.449322634214079475e-02 3.059448589941359486e+00 1.361241976516728336e+01 1.303682294597126590e-01
6.660473227972518728e-02 2.250518751099449960e-02 2.910582531139918938e+00 1.027746273004620825e+01 1.471421090592643366e-01
5.500907961997000273e-01 2.815250155309055591e-02 3.086052463757903652e+00 1.522178823624206601e+01 1.187535337785321499e-01
6.730921995742814801e+00 9.082822727231709692e-03 2.378061673698452338e+00 8.574023324449239425e+00 1.133664309310034451e-01
8.066911679921908274e+00 4.713448179286726381e-02 2.423430117668791794e+00 8.363411539495849922e+00 1.475614414182785106e-01
3.739225087296355055e-01 2.347834355885977664e-02 2.946053297883440614e+00 1.277869585251380968e+01 1.130879385260702835e-01
1.037024591255724326e+00 1.269548005458144210e-02 2.684427760081358194e+00 8.447465005370554891e+00 1.436926999207029376e-01
6.068006790210849744e+01 8.693750635166460627e-01 2.072453214407063982e+00 1.931429871886156135e+01 1.236870663791581754e-01
7.137944525566230602e+00 1.628168780568705828e-02 2.452558366463756911e+00 7.742962824462805038e+00 1.239546694629115042e-01
7.159982808570478641e-01 2.452992317635917588e-02 3.024212730651415271e+00 9.492065502745747452e+00 1.409394071986195818e-01
3.322936999147600989e-01 2.590548017091057545e-02 2.944266321087969374e+00 1.450557121408098915e+01 1.166824342849630408e-01
6.494536251487656564e+00 5.295363478876358165e-02 2.253763317514521525e+00 1.115524197702816878e+01 1.093635889687905038e-01
6.943939087106363317e-01 6.906735918702456775e-03 2.608122122839628076e+00 6.780460258343429025e+00 1.344661767735495506e-01
6.917684551785964198e-01 3.738510627758420690e-02 3.226638722427351169e+00 1.910723653471655936e+01 1.369002443773017497e-01
5.010615890372077663e-01 2.979404368312933357e-02 3.098047354854788882e+00 1.336342535520910602e+01 1.324921904765801739e-01
7.916881517767259124e-01 2.036432227263057157e-02 2.549030385863577219e+00 9.557178498065283634e+00 1.000345384347067768e-01
6.617285136429449821e+00 3.277934453761449131e-03 2.350935596676738015e+00 8.678837411186059114e+00 1.348955834473820614e-01
8.256093720299222394e-01 1.359530943854132985e-02 2.714164835086958938e+00 7.710146440667848822e+00 1.372082899613207008e-01
7.685460270876980360e-01 8.791031300399949205e-03 2.671832536903812283e+00 7.101992670494682081e+00 1.356006285370748576e-01
7.107761021535672352e-01 3.014466874622213216e-02 2.895911581410139046e+00 1.170588796074592253e+01 1.478121555435337742e-01
6.621154114955182246e-01 2.557690017665248047e-02 2.920376910089156119e+00 1.109168455891033922e+01 1.355102002693133745e-01
5.554986906241797806e-01 2.699524259821308239e-02 3.155367118182413222e+00 1.310224066245184282e+01 1.181267113606327829e-01
2.121355143328509107e-01 2.374899654705635646e-02 3.045910782789731375e+00 1.094210162538312225e+01 1.185614982401632655e-01
6.579940857212148053e+00 6.108132011211781648e-02 2.276878271786716201e+00 1.051537591551775819e+01 1.163210484146940393e-01
5.504379614008466648e-01 3.319893965199333108e-02 3.293704837777131633e+00 1.504171388539867493e+01 1.236194397976521087e-01
5.902727813573582782e-01 2.965165286848907289e-02 2.944924918579968409e+00 1.457869990443714237e+01 1.383434789379649199e-01
6.886005750501699163e-01 3.170722777611639093e-02 3.099234096839705188e+00 1.743046801420382153e+01 1.334633863160894496e-01
8.829723395746897907e-01 1.121567899241564595e-02 2.514072527966961790e+00 7.459018400930158776e+00 1.006402550964281689e-01
7.128230420743910667e-01 2.176221178346889398e-02 2.816017635452269019e+00 1.085449286460778850e+01 1.339338303134057495e-01
4.046144267301320241e+01 6.196979641138007366e-01 2.140949599454817331e+00 1.941454147483234749e+01 1.165154457670012772e-01
7.593311421466799604e-01 1.958032782086382290e-02 2.796811513068078625e+00 9.382202417227087921e+00 1.345095372613697160e-01
8.689380973355212978e-01 2.406444014652564523e-02 2.515779866563736089e+00 1.201098294379144527e+01 1.000248378667339400e-01
7.337923564185061531e-01 4.915929568797492051e-03 2.561414922541271011e+00 8.062712371475463158e+00 1.308817904911450669e-01
5.722497172731444426e-02 1.517256994325407934e-02 2.850650505771459287e+00 1.068281863347748839e+01 1.035274779051002098e-01
1.212005155026494169e-01 1.368387839340317810e-02 2.608179477779512645e+00 7.788246613435935828e+00 1.351550904546910958e-01
1.178033021390904461e-01 1.895963214775238034e-02 2.726810039889488557e+00 1.130928179823319191e+01 1.384001678025341686e-01
4.357411067493702461e+01 4.298034989715863174e-01 2.300859090603516233e+00 1.088584667770431835e+01 1.147806782876795023e-01
6.340661701292771291e-01 3.557619256711182926e-02 3.148511140650360751e+00 1.947899997718540988e+01 1.351744353338605598e-01
1.178033021390904461e-01 1.895963214775238034e-02 2.726810039889488557e+00 1.130928179823319191e+01 1.384001678025341686e-01
6.226190217805187999e+00 6.483909293216225112e-02 2.240041443285226475e+00 1.230578138050121240e+01 1.114185081639734870e-01
6.527826401102539977e-01 2.820981284394108099e-02 3.217948802477360815e+00 1.186203313585992447e+01 1.274167327193933275e-01
6.051885190495680938e-02 2.625279591249818703e-02 3.058694738176022998e+00 1.404833528143862864e+01 1.388355337437029713e-01
7.972975115376904620e-01 2.364444366903377392e-02 2.852221110019590000e+00 1.112442376577317482e+01 1.461899603993534191e-01
3.580826141978457056e-01 2.076976801586320753e-02 2.673798309849100274e+00 1.077435128693855049e+01 1.444568415040299036e-01
7.800614604735179869e-01 1.635229701103106323e-02 2.734472015521324462e+00 7.642496309130375032e+00 1.417769074208291291e-01
7.951288201968665925e-01 1.893513230925868206e-04 2.662885024142102708e+00 6.911947816587492355e+00 1.349784571174446057e-01
5.448931316513310197e-01 3.077248547590792985e-02 3.158486109570204370e+00 1.800601087232142561e+01 1.174913006243958752e-01
1.074973772622501933e+00 3.566373662153324211e-03 2.539395731754213070e+00 7.435322795609550894e+00 1.008943251459698265e-01
7.077885061830127000e-01 1.426506980472136941e-02 2.716183717309635703e+00 8.296389671443613167e+00 1.231868030327964852e-01
7.789857684947401051e-01 1.668476985921446901e-02 2.740878595289085951e+00 7.261985830540975684e+00 1.473791191392045397e-01
5.875067529680367828e-01 3.570430765494302366e-04 2.618198513802775018e+00 7.106026660551932217e+00 1.188918483767736900e-01
4.789668907884401250e-01 1.895484281827174503e-02 2.879050897420104782e+00 9.398544461831253471e+00 1.150734665962957481e-01
5.278347621234759091e-01 2.722608540576060276e-02 3.002193493109805544e+00 1.333971207946689219e+01 1.227576909892688084e-01
6.048073097109405438e-01 2.912332161220294868e-02 3.217928847940387360e+00 1.240638599155350263e+01 1.249435673619330583e-01
3.318744261445892363e+01 3.447974199489971525e-01 2.352622211817725795e+00 9.627669673355349289e+00 1.185472242501402346e-01
5.572833528145133553e-01 6.379716751364725331e-04 2.578139224256183137e+00 7.327571538469489276e+00 1.128953540666135652e-01
3.072301360211104337e-01 2.382495398984093779e-02 2.964088778771126531e+00 1.377550248449204773e+01 1.118072005819177039e-01
6.804865725094475515e-01 3.065964282201007890e-02 2.955381919013890801e+00 1.457997199749870276e+01 1.445207818880832051e-01
6.904909974223158109e+00 1.139189459494837449e-03 2.460850212843307183e+00 7.480542783655028671e+00 1.043947830484764916e-01
4.877894648491420959e-01 6.591447630620445031e-03 2.667134207263555989e+00 7.002912787321479371e+00 1.121656066570915072e-01
6.153069706788439897e-01 2.675824642989546240e-02 2.994162773447904602e+00 1.179269184156455097e+01 1.258388919099056591e-01
4.402726745637036698e-02 1.867800279372822461e-02 2.764924881193434825e+00 8.652897679807505682e+00 1.436197427420461692e-01
4.340197698038663621e-01 2.871590628747125104e-02 3.123654479062301093e+00 1.356140713897119454e+01 1.237098977401369232e-01
2.067724652986936695e-01 2.822315088470780595e-02 3.059467359543075915e+00 1.349206023984894642e+01 1.411248935985049968e-01
3.904902739035657078e+01 5.516165667139050210e-01 2.177180848259112178e+00 1.879163478798881570e+01 1.492405870779789645e-01
6.774303340038550836e+00 8.005728838295951555e-02 2.104112244943749044e+00 1.341252690457390528e+01 1.049788384375218292e-01
6.634965160183252664e-01 2.725039808379394954e-02 3.059143737865232637e+00 1.086193627984335563e+01 1.384023576546120349e-01
6.385760511435222275e-01 3.500457361351175939e-02 3.289598164763521737e+00 1.684338084165143101e+01 1.350499822534272920e-01
5.516226114633695232e+01 6.201500707080085384e-01 2.225933985652793545e+00 1.168976540952171916e+01 1.330107622454451688e-01
6.158773361270607483e-01 2.009282939398243650e-02 2.862859707545553078e+00 9.232857625352311359e+00 1.189086163711924188e-01
8.696048927605920520e-01 3.406051903734062629e-03 2.681991873894818745e+00 6.391661289392786216e+00 1.486311213918949936e-01
5.329743413289231846e-01 2.584365576374162907e-02 3.099022632540810118e+00 1.166578482727622479e+01 1.189408848405685976e-01
6.793105220125515764e+00 4.847760929986552614e-02 2.438261283867871221e+00 7.204655227605946344e+00 1.181574248188352466e-01
5.609073954478506208e-01 3.119830041565995263e-02 3.175270412846143309e+00 1.419301843566660892e+01 1.314878814457071110e-01
5.511655410161065971e-01 3.063285213713603031e-02 3.082429752567865222e+00 1.801365626540619758e+01 1.225377848875415787e-01
2.257340356578013685e-01 2.582351898428774176e-02 2.877207291179668225e+00 1.406383020882200796e+01 1.322302501573784927e-01
6.429230744622488203e+01 8.153806347279279887e-01 2.224486366075808963e+00 1.430746999568414424e+01 1.087522719796030629e-01
5.721433443383485695e-01 3.112811831866936843e-02 3.217907664523194100e+00 1.758173816883311957e+01 1.224254572639238287e-01
5.891598071115302648e-01 2.615271154541700532e-02 3.066000166206412025e+00 1.172576645611877844e+01 1.210969772495466695e-01
7.294876961571542751e+00 5.685904196875957856e-02 2.298038534314119197e+00 9.381355456580321217e+00 1.106336033690523135e-01
8.433536039546414287e-01 2.868384424395269659e-03 2.529536431738582003e+00 8.416958166214104864e+00 1.463388303239947785e-01
4.898008359321929239e-01 1.169530395902596692e-02 2.666298079175192903e+00 7.588978696242607569e+00 1.121490580078712135e-01
5.280383795756130594e-01 2.010858108686754825e-02 2.953863478330109871e+00 9.381702826682849050e+00 1.149217917105060660e-01
6.246744793788782113e-01 2.922315001281918997e-02 3.205480960353268127e+00 1.355548751023905751e+01 1.256083081881489150e-01
6.735226395674319688e-01 2.757616357199569809e-02 2.973025854541300195e+00 1.267339062776830616e+01 1.351115304459739042e-01
5.993007923984516871e+00 5.312588165671414120e-02 2.251179687011799491e+00 1.163762340373906490e+01 1.136493386880201573e-01
5.385057935230149750e-01 2.141224599089376276e-02 2.911893892156413699e+00 1.024160182431871213e+01 1.182094769526131767e-01
7.228326681897094375e+01 9.483611593295502296e-01 2.185681943673991601e+00 1.844281953629209170e+01 1.053295328292560562e-01
6.196226495311791815e-01 3.634499962785469468e-02 3.209906692533847750e+00 1.962138133504032922e+01 1.330109784353681601e-01
7.545617965040509745e+00 4.234339068305470466e-02 2.231751808292163020e+00 8.834959194050775011e+00 1.124524811556521509e-01
5.516014360255639959e-01 4.615409122952652404e-04 2.569373857490658608e+00 7.211330361238345255e+00 1.143113957694785604e-01
5.050716121411026327e-01 1.699685846819749130e-02 2.769410257024152333e+00 9.681358883416077532e+00 1.139416783556419233e-01
1.004737241551547422e+00 2.575520779892409573e-02 2.630450017672370855e+00 1.186568501461024638e+01 1.003033198887276906e-01
6.402652767686751734e-01 3.416139986519545896e-02 3.120621684971612186e+00 1.634747137198776556e+01 1.486684147844529458e-01
7.329193836844820620e-01 2.365027413799399708e-02 2.959529920811670323e+00 9.648599294346563937e+00 1.357895049374120422e-01
6.626112807885313760e-01 3.012742783890690404e-02 2.976919867252620922e+00 1.692423236536833997e+01 1.324068942089384193e-01
7.204636077106046699e+00 6.930054315693384703e-02 2.319869373407954072e+00 9.182857354542965922e+00 1.068240617068077353e-01
6.616655371134669839e-01 1.953756039153812726e-02 2.744157918512532213e+00 9.747482089513212600e+00 1.334528745147173512e-01
6.534668570133651544e-01 2.734932667987207203e-02 3.004299422531856667e+00 1.241135049271586333e+01 1.253684886665869247e-01
6.802289587988460395e-01 2.463227473417226032e-02 2.956041953919081422e+00 1.379377708627662713e+01 1.284672737198889747e-01
4.298152305775447268e-01 2.168155341602904379e-02 2.943286457125469546e+00 1.263032902347101327e+01 1.106843707885412503e-01
6.544823205849424141e+01 8.900951868848592241e-01 2.212658180339679870e+00 1.460953404982589632e+01 1.011808513153703015e-01
9.999101069399879416e-01 1.424855170023126352e-02 2.518195920973013813e+00 8.505316311111913663e+00 1.005049706594791092e-01
6.053638012331225005e-01 3.306557409103657447e-02 3.191045458979981930e+00 1.696797176417884145e+01 1.260282646083760727e-01
4.863235372926716926e-01 2.589321973383060943e-02 2.909863357512580961e+00 1.112729182234429359e+01 1.452499293569381456e-01
7.204636077106046699e+00 6.930054315693384703e-02 2.319869373407954072e+00 9.182857354542965922e+00 1.068240617068077353e-01
5.172422388185653475e-01 2.631594937070793824e-02 2.999343559381439484e+00 1.353815791606652219e+01 1.170202362186768263e-01
7.593311421466799604e-01 1.958032782086382290e-02 2.796811513068078625e+00 9.382202417227087921e+00 1.345095372613697160e-01
5.263373703266599479e-02 1.986525052001950412e-02 2.866684388050722898e+00 1.060310232696151367e+01 1.375253969232699824e-01
6.182718309944156054e+00 4.664052068228997233e-02 2.336512629971127186e+00 9.298869394022338142e+00 1.120452398895333823e-01
2.774091208013029330e+01 3.960274492926372236e-01 2.140226549031082115e+00 1.584033501799962629e+01 1.151743444679489969e-01
5.657432476556784051e-01 2.813320284812957303e-02 2.738998786120853790e+00 1.464272397214848631e+01 1.303095428034413139e-01
5.038560627956802929e-01 2.408318636876060487e-02 2.983979655082857008e+00 1.155593544505719805e+01 1.154533203813040698e-01
6.493950196016536891e-01 2.743990387846937523e-02 3.091112812358225437e+00 1.011503331103618386e+01 1.388914886437225271e-01
5.945644624330700401e-01 3.068330053298015669e-02 3.105006070511379335e+00 1.790270460876481806e+01 1.239919743468541335e-01
6.341268366645900212e-01 1.820852896127462053e-02 2.848871446137411834e+00 9.016779605368027362e+00 1.225545076516795506e-01
4.721170860642814326e-01 2.491364180102677295e-02 2.957590843833234118e+00 1.385303218456962604e+01 1.165884940922897739e-01
5.595486183644726719e-01 2.150421531274666551e-02 2.757627658288834827e+00 9.389260335809794356e+00 1.277385774481295255e-01
6.813682412247146214e-01 2.462269327679043537e-02 2.924914885577925006e+00 1.170725445711297219e+01 1.325205873532678824e-01
6.657874119659861201e-01 2.467460114553745795e-02 2.979092580375928279e+00 1.131881907209413640e+01 1.315799319118908239e-01
5.413797206861178379e-01 3.201032431928459848e-02 3.162617494607407487e+00 1.999836659482205192e+01 1.192982997151677410e-01
6.013674315952175498e+00 2.319798579512606825e-03 2.477749184451263353e+00 7.797094099249465060e+00 1.398128578250538434e-01
5.745363988508617181e-01 1.925133469104007428e-02 2.834703476807221900e+00 1.031376198749364193e+01 1.217898100593004518e-01
4.503408719078105804e-01 3.531155563892555971e-02 3.164315578710298560e+00 1.878560500631039076e+01 1.233390014057119816e-01
6.962079620505534638e-01 1.955141672678148770e-02 2.834127392491516240e+00 7.893326660691199592e+00 1.288621848291525707e-01
4.398272989155512652e-02 2.426200914755788710e-02 2.972030394158337252e+00 1.630136239933547060e+01 1.182864881190279632e-01
1.086920284871732534e+00 2.082819315898436913e-02 2.485092472112036877e+00 1.037762099109247416e+01 1.006681193865667512e-01
7.096554240494284960e-01 1.675277334519584618e-02 2.847656733550193664e+00 6.973066874833460105e+00 1.236732165474298262e-01
8.061067567896305908e-02 1.137207911634045658e-02 2.791843204062094852e+00 8.165188235142089468e+00 1.004059177766369326e-01
6.184999723247000425e+00 4.178746629534516727e-02 2.377828977268082955e+00 9.953483021247686580e+00 1.184955280167807601e-01
3.957881809585325761e-01 2.337076097713922801e-02 3.018071519739626840e+00 1.196096199022916018e+01 1.108056935279497779e-01
5.209747153407787712e-01 2.887646090569284327e-02 3.072681847384656884e+00 1.264179807288115498e+01 1.265227107278419361e-01
2.091112883035907144e-01 2.026009245503513495e-02 2.793366832422427226e+00 8.824772882247456707e+00 1.249375508404310803e-01
6.349485585153113121e+00 4.074355746547617119e-03 2.458440722587209581e+00 6.576939032873370117e+00 1.059472205491669705e-01
7.262740091769203099e-01 1.996375014749633692e-03 2.607084219691486737e+00 8.054145086669546316e+00 1.235313941695318080e-01
5.953931102684737908e+00 1.228867749961990970e-03 2.418864787353657064e+00 9.310206628127307482e+00 1.424579044062288524e-01
6.496557942003681196e-01 2.042484009609410456e-02 2.858939521981394449e+00 1.043370671807975114e+01 1.275566208356312958e-01
5.718577413970863388e-01 1.409268303522079845e-04 2.523285740370392993e+00 7.228366309175394022e+00 1.366947735132418851e-01
5.669857513092703138e-01 1.428192581955629349e-02 2.691330045238044200e+00 6.718652894537866516e+00 1.207032414861361341e-01
8.125909366030932557e-02 2.014747522315279982e-02 2.741402570666911398e+00 1.134465843000602270e+01 1.381536937522797326e-01
8.955462057950756005e-01 4.850805168847133891e-03 2.554837173427968011e+00 8.448911884947698070e+00 1.362578017235167582e-01
4.451835069525648947e-02 2.335884469148978224e-02 2.952042604870570131e+00 1.181344371973480456e+01 1.426897759220521200e-01
6.259298641042067013e-01 2.456005005150687162e-02 3.102756345429894758e+00 9.646977068084661155e+00 1.267047344701953127e-01
9.895115597288567377e-01 2.207624077177751734e-02 2.657967844137512969e+00 9.095541562563663973e+00 1.006916656931917120e-01
5.693856081504401478e-01 2.596798557423815601e-02 2.913938171430988433e+00 1.309438489846040099e+01 1.241479880806130032e-01
5.151684598317360919e-01 1.705784433997642804e-02 2.901746293467502902e+00 8.036376807453706306e+00 1.141440089833432869e-01
8.403231011038857501e-01 1.488507344581394519e-02 2.718520779029202750e+00 7.477782167905203892e+00 1.407208292976023789e-01
7.049773784265367382e-01 1.816002203756596559e-02 2.964107657302965659e+00 7.912486930274752694e+00 1.206370277460135365e-01
7.202691067054311169e+00 5.532950851346499221e-02 2.208196667727763352e+00 1.078422246664187512e+01 1.033989788359959694e-01
5.731373618826910432e-01 1.916540900555462057e-02 2.974585238404734877e+00 8.407106692987007079e+00 1.186748726753725086e-01
4.682284035423570079e-01 2.372430013598293350e-02 3.092214456910999054e+00 1.174601828503203649e+01 1.154429132838829253e-01
6.197853199247392864e-01 3.018751308234051550e-02 3.146972182672475693e+00 1.677174754319927175e+01 1.248596778305786359e-01
7.651749057709791302e-01 2.350886162192653006e-02 2.971020049699572674e+00 9.503095625023624038e+00 1.460047180195613858e-01
6.914597632342297295e+00 7.262003996865899758e-02 2.181833113741761920e+00 1.290982414996401495e+01 1.166019045887476124e-01
8.179721815414626729e-01 1.127183410205154565e-04 2.625527215417792881e+00 6.317603520345000057e+00 1.318196923950165911e-01
5.772796767035321963e-01 3.111931309175379468e-02 3.256825056642689731e+00 1.606773228353676330e+01 1.211383229127094424e-01
8.491442933898859513e-01 1.270255793935753420e-02 2.669582538583135101e+00 6.788585495036816297e+00 1.366770994043839949e-01
6.834024245006641074e+00 9.664019339820723031e-03 2.681454129671090314e+00 6.051516677178165438e+00 1.195158638933138673e-01
5.039836343624363169e-01 2.268067258953597801e-02 2.987126217439314502e+00 1.198790058479838727e+01 1.141915226071368583e-01
6.933613104404479088e+00 9.213807236798648992e-02 2.135871717158809524e+00 1.718974714986434904e+01 1.077953309246280217e-01
6.572778420760211127e+00 4.990615064922620386e-02 2.274352342803010352e+00 8.883275503556140151e+00 1.118740688441133141e-01
6.905888270150487562e-01 1.831618042499783341e-02 2.835427874200555642e+00 1.037911302956633719e+01 1.273330781906916176e-01
6.403039693677982092e-01 2.278176902865050937e-02 2.925616529484015071e+00 1.050649683153184988e+01 1.252318793884488746e-01
4.748303161103812342e-01 1.868461275716108358e-02 2.881030658043314041e+00 9.547038956700806267e+00 1.127381325332350304e-01
5.616923255330877218e+00 9.299345637965120495e-03 2.408604740487152895e+00 7.097856052220048007e+00 1.071182521580620745e-01
1.819216962956059225e-01 1.043736509029177632e-02 2.660697867712039422e+00 6.916889305160438539e+00 1.039205937080986131e-01
4.302911620726458941e-01 2.222152388074005724e-02 2.962610845267738213e+00 1.085582468550239632e+01 1.115676599323558449e-01
3.411442695605183123e-02 2.502384595101361797e-02 2.964674298426882793e+00 1.455635588029742244e+01 1.466226016944503774e-01
6.597173834830487582e-01 1.471600499751351751e-02 2.740740347943297017e+00 8.613533601518923888e+00 1.235581347062793822e-01
5.639305575456644570e-01 3.352118942621102465e-02 3.266836235094341845e+00 1.865810007189509534e+01 1.214242104405296174e-01
5.173721959840522217e-02 2.214878389398267089e-02 3.093560772341425569e+00 1.100189837703219631e+01 1.165492605255708664e-01
