weight logl Mphi g si norm
0.000000000000000000e+00 -2.031441934228127366e+03 1.682425707001397797e+01 4.053286715604178771e-05 3.479490715176663862e+00 2.749219991790361206e+01
0.000000000000000000e+00 -1.943392331131338096e+03 4.977871411452778894e+00 1.145732989066701804e-02 3.427834383106297622e+00 2.792040103775057602e+01
0.000000000000000000e+00 -1.897882873868604520e+03 8.983710862337621061e-02 7.777346744444383177e-05 3.448169529410256118e+00 2.550806470725519404e+01
0.000000000000000000e+00 -1.895163751248767312e+03 1.386803700290993646e+01 1.281780069886479195e-04 3.465464225895313888e+00 2.454766187539093636e+01
0.000000000000000000e+00 -1.861554874519428040e+03 3.045896155145219453e+01 1.376995866477044028e-01 3.423648339349024017e+00 2.586034975748179932e+01
0.000000000000000000e+00 -1.797536179733230938e+03 1.524356399922364780e+01 2.828260307563212547e-02 3.499996775349903722e+00 2.068358907714400630e+01
0.000000000000000000e+00 -1.773750619038188233e+03 4.743415408794506405e+00 3.262933312438021788e-02 3.444022218794810186e+00 2.274536342972003666e+01
0.000000000000000000e+00 -1.745270355723093417e+03 3.395209691383384687e+00 4.588083506041631086e-03 3.413097611491806127e+00 2.348291971495724084e+01
0.000000000000000000e+00 -1.724662765043530726e+03 1.448070812086153580e+01 5.139328427035123707e-04 3.408661972918467065e+00 2.326258658583442696e+01
0.000000000000000000e+00 -1.655688437202019486e+03 2.706043440193237171e+00 1.577510779111441987e-04 3.252640602234502243e+00 2.979773756009453578e+01
0.000000000000000000e+00 -1.639705709869844668e+03 5.752408696957977696e+01 2.511349650352963351e-05 3.403944789196693854e+00 2.161378260795675033e+01
0.000000000000000000e+00 -1.628858471560233738e+03 1.028778397334888162e+01 4.864573100042892534e-02 3.305419611585440620e+00 2.620915494150860425e+01
0.000000000000000000e+00 -1.598838446238063852e+03 3.222067793112138312e-01 6.227087205932724722e-04 3.321616872874865845e+00 2.502740496962959327e+01
0.000000000000000000e+00 -1.587856698324201034e+03 3.777336639400318691e-02 8.609695864400049043e-04 3.263385231393310271e+00 2.755632385970051246e+01
0.000000000000000000e+00 -1.544621901042210538e+03 1.125419801276383414e+00 8.077792744932463243e-03 3.491165524392874975e+00 2.229550686620659050e+01
0.000000000000000000e+00 -1.544403868900841417e+03 4.700449403369410817e+01 2.993617790913926865e-02 3.468708163207286699e+00 1.716623774313039519e+01
0.000000000000000000e+00 -1.515469157506752026e+03 6.101917722802548127e-02 7.112100005043306156e-04 3.227972602331894869e+00 2.768727762870436493e+01
0.000000000000000000e+00 -1.479016931507227810e+03 1.003704276144003149e+00 6.455043957929791252e-05 3.271257238700847392e+00 2.925529190819876391e+01
0.000000000000000000e+00 -1.442596229890521499e+03 3.730838670524491002e-02 3.508386459367707097e-05 3.195273501247663628e+00 2.766238901559680841e+01
0.000000000000000000e+00 -1.431750332737547524e+03 1.950842581946323762e-01 1.750713719144258833e-04 3.462268193488559298e+00 1.556795251856841489e+01
0.000000000000000000e+00 -1.430073542673203747e+03 3.224665020295319762e-02 6.816047956117407894e-03 3.382440800319650887e+00 1.944540232205014263e+01
0.000000000000000000e+00 -1.418329537940363480e+03 4.758026606362149025e+00 3.119838529506028645e-03 3.332632622989164517e+00 2.027789409021348632e+01
0.000000000000000000e+00 -1.404229268578844312e+03 1.381966290780599071e-01 1.537779328078967838e-05 3.281532692230809456e+00 2.226935540948500147e+01
0.000000000000000000e+00 -1.388202673273088749e+03 1.749096556710787009e+00 4.901893221560544022e-05 3.359111022951249304e+00 1.893423563969496115e+01
0.000000000000000000e+00 -1.340501085629757654e+03 1.246062238598203420e+00 2.453875474907841244e-03 3.318059013508031896e+00 2.501958312689759723e+01
0.000000000000000000e+00 -1.336843021900389203e+03 1.256279750927010497e+00 5.978626102747179160e-04 3.342355714167600578e+00 2.359743525360060801e+01
0.000000000000000000e+00 -1.300473634269616014e+03 6.556457252517225442e-02 2.804334912018137133e-03 3.348515313072058408e+00 1.748414693493809224e+01
0.000000000000000000e+00 -1.294002425847995937e+03 3.754471263708516915e+01 1.787850195656146557e-01 3.396183646435129599e+00 1.566147118326103183e+01
0.000000000000000000e+00 -1.280995798671483954e+03 2.242053379814470837e+00 7.300144936230993503e-03 3.098722557875136729e+00 2.861375933769517133e+01
0.000000000000000000e+00 -1.250177873523475682e+03 5.419827599528291273e+01 1.481547962494632331e-01 3.320412123543755811e+00 1.765358441800822931e+01
