,nu_e,nu_mu,nu_tau
7943282347242822.0,5.2634732050946125e-05,5.2634439164160845e-05,5.263451807259396e-05
8190932242152985.0,4.9500088928855135e-05,4.94998227235588e-05,4.9499894443595044e-05
8446303185839670.0,4.6552127479881575e-05,4.655188549640374e-05,4.655195069071205e-05
8709635899560796.0,4.377973008532065e-05,4.377951009397315e-05,4.37795693632625e-05
8981178609606941.0,4.11724412147471e-05,4.1172241193929336e-05,4.117229508284738e-05
9261187281287938.0,3.872042799758016e-05,3.8720246114016396e-05,3.8720295116473734e-05
9549925860214368.0,3.641444314258068e-05,3.641427773347591e-05,3.641432229745349e-05
9847666521101558.0,3.424579006545926e-05,3.424563962238229e-05,3.424568015427347e-05
1.0154689924330828e+16,3.220629009312832e-05,3.220615324745055e-05,3.220619011598404e-05
1.0471285480508986e+16,3.028825162092646e-05,3.0288127130662096e-05,3.028816067044737e-05
1.079775162327705e+16,2.8484441106545334e-05,2.848432784445487e-05,2.84843583591872e-05
1.113439609062362e+16,2.678805579126925e-05,2.6787952734101958e-05,2.678798049946064e-05
1.1481536214968794e+16,2.5192698045689734e-05,2.5192604264453475e-05,2.5192629530723234e-05
1.183949922229304e+16,2.3692351243149284e-05,2.369226589430728e-05,2.369228888874997e-05
1.2208622540590694e+16,2.228135706994887e-05,2.2281279387453154e-05,2.2281300316454046e-05
1.2589254117941714e+16,2.0954394186759378e-05,2.0954323474839555e-05,2.095434252585014e-05
1.298175275049849e+16,1.9706458160778465e-05,1.970639378741275e-05,1.9706411130709715e-05
1.3386488420699886e+16,1.8532842592957573e-05,1.8532783983960133e-05,1.853279977423832e-05
1.3803842646028866e+16,1.7429121369135352e-05,1.7429068002800682e-05,1.7429082380615952e-05
1.4234208838643386e+16,1.6391131968153107e-05,1.639108337040387e-05,1.6391096463480344e-05
1.4677992676220736e+16,1.5414959764002704e-05,1.5414915503992723e-05,1.541492742840739e-05
1.5135612484362072e+16,1.449692326281823e-05,1.4496882948947354e-05,1.4496893810203734e-05
1.5607499630921178e+16,1.3633560219038814e-05,1.3633523495340175e-05,1.363353338934163e-05
1.6094098932625362e+16,1.2821614578388456e-05,1.2821581121252845e-05,1.2821590135185078e-05
1.6595869074375562e+16,1.2058024198433148e-05,1.205799371363837e-05,1.2058001926769767e-05
1.7113283041617846e+16,1.133990930041463e-05,1.133988152043117e-05,1.1339889004838689e-05
1.764682856619498e+16,1.066456160880665e-05,1.0664536290353329e-05,1.0664543111581034e-05
1.819700858609975e+16,1.0029434137644377e-05,1.002941105947058e-05,1.0029417277127157e-05
1.8764341719560856e+16,9.432131585107235e-06,9.432110545980356e-06,9.432116214281309e-06
1.9349362753909464e+16,8.870401300133787e-06,8.870382117012568e-06,8.870387285272357e-06
