weight logl norm si1 si2 E_break
0.000000000000000000e+00 -2.126977686605155213e+03 9.916209728048665184e+00 1.813529363957257612e+00 3.455912467543876598e+00 1.361457259641051110e+02
0.000000000000000000e+00 -2.089824687283472031e+03 9.598352655336659822e+00 1.541331102344803083e+00 3.452163938687947464e+00 3.608058323434732415e+02
0.000000000000000000e+00 -2.079939866389284362e+03 8.989662648987030380e+00 2.370586322434923954e+00 3.490611354226209162e+00 4.178615349673765195e+03
0.000000000000000000e+00 -2.076214129760068772e+03 9.284838394078633428e+00 1.552782892937734527e+00 3.461310042314104773e+00 1.011768760751260970e+03
0.000000000000000000e+00 -2.052441858487014997e+03 9.719089238549855736e+00 1.172447282391989809e+00 3.426411284817501901e+00 2.643976413860050343e+02
0.000000000000000000e+00 -2.024337794116142732e+03 9.526075086946997672e+00 1.013034072207452896e+00 3.421740997175727994e+00 5.717342601303024594e+02
0.000000000000000000e+00 -2.003160693891850542e+03 9.942153708360617514e+00 2.385274906409050821e+00 3.398953314488387001e+00 3.908021151986311907e+03
0.000000000000000000e+00 -1.844473388121911285e+03 6.840200817525531995e+00 2.440480766592130646e+00 3.499473518387555604e+00 3.638993072205581484e+03
0.000000000000000000e+00 -1.844402488039980426e+03 7.370581693806420809e+00 1.099832266120091218e+00 3.456403695762484407e+00 9.396260018351724739e+02
0.000000000000000000e+00 -1.807408997291878904e+03 7.532318320999169536e+00 2.263389295570820803e+00 3.428088857143337442e+00 1.585237542349879334e+02
0.000000000000000000e+00 -1.801016063696407628e+03 8.662509708750052440e+00 2.331789160093041602e+00 3.358638105450977740e+00 2.575522134799331070e+03
0.000000000000000000e+00 -1.777254107866877575e+03 7.578498062969327265e+00 1.739617601162836147e+00 3.410722796936808798e+00 2.898163945870581983e+02
0.000000000000000000e+00 -1.759743268841999452e+03 7.867525867767501957e+00 1.613109286942128628e+00 3.391104825995214789e+00 3.148280982455457433e+03
0.000000000000000000e+00 -1.750176167597689982e+03 7.280275288160794389e+00 1.526417600985576772e+00 3.425024398057706865e+00 3.231525699581395202e+03
0.000000000000000000e+00 -1.703717747184942482e+03 6.128219789843362797e+00 1.239736100853977563e+00 3.479253933641336172e+00 2.613152970808891951e+03
0.000000000000000000e+00 -1.696197599401317120e+03 9.538144778636453935e+00 1.822665354913528768e+00 3.292223073187053650e+00 4.930391284209365949e+03
0.000000000000000000e+00 -1.690140726210455341e+03 6.268559980424182498e+00 1.535114852772478056e+00 3.459908317908698905e+00 1.190407330762838001e+03
0.000000000000000000e+00 -1.687846792792994165e+03 9.233105273197136142e+00 1.035390827730638952e+00 3.273680339253227434e+00 3.414968060632005518e+02
0.000000000000000000e+00 -1.653753449747731111e+03 8.000025672631652540e+00 1.071461560837655425e+00 3.343422817427004201e+00 3.642164272449996588e+03
0.000000000000000000e+00 -1.641399005389080912e+03 6.480838030637566582e+00 2.117408677066338285e+00 3.464156990465945274e+00 5.844298354580779232e+03
0.000000000000000000e+00 -1.638627374088134275e+03 7.915876300548609024e+00 1.294526752823987881e+00 3.324940972961234031e+00 8.642534343980848917e+02
0.000000000000000000e+00 -1.626635272921694423e+03 6.461027382015093856e+00 1.066723887192004838e+00 3.415919652387712890e+00 3.497432130601126801e+02
0.000000000000000000e+00 -1.618374202572135346e+03 5.437233235906552942e+00 2.361309414145715380e+00 3.493367415313074709e+00 7.181301510446403427e+02
0.000000000000000000e+00 -1.609933231277653022e+03 8.001744726052523404e+00 2.348946308451085763e+00 3.328265546290002597e+00 5.041497210567294132e+03
0.000000000000000000e+00 -1.570515772624467900e+03 7.652450732209159057e+00 1.564289568213523163e+00 3.309822283672613885e+00 1.063490047986457938e+02
0.000000000000000000e+00 -1.566493248647902874e+03 6.648693101851459453e+00 1.306508748475286641e+00 3.374641313545303056e+00 3.594433049744656614e+02
0.000000000000000000e+00 -1.471693307873317963e+03 6.814355855532186368e+00 1.066506317582688323e+00 3.319794491460797303e+00 2.928795087799426256e+02
0.000000000000000000e+00 -1.470872546080712937e+03 6.241104195116266240e+00 1.909304449789933411e+00 3.360737732479495143e+00 2.506928884413596847e+02
0.000000000000000000e+00 -1.451186023658609884e+03 8.157861252692043763e+00 2.088537323504060517e+00 3.225205482571279259e+00 1.516619141689919843e+02
0.000000000000000000e+00 -1.430918029412114947e+03 5.682712742607573198e+00 1.632665178935666539e+00 3.386376502672402644e+00 4.787658067999634000e+02
0.000000000000000000e+00 -1.426878613644990992e+03 6.818620009010396110e+00 1.132789326369047167e+00 3.321290140288879478e+00 3.906415823477802860e+03
0.000000000000000000e+00 -1.406068120847830187e+03 6.803173821915486918e+00 2.355520689549913005e+00 3.290854890351061712e+00 7.092829089013555404e+02
0.000000000000000000e+00 -1.349677349814862282e+03 9.712516777066491969e+00 2.278410845816364549e+00 3.135526544300597518e+00 6.587287399902281322e+03
0.000000000000000000e+00 -1.347820233232236205e+03 9.478550570127243446e+00 2.315543430352455800e+00 3.106472868810445043e+00 2.410608850739028810e+02
