logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.126977686605155213e+03 -2.132970400891846566e+03 3.499999999999999778e-01
-2.132970400891846566e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -2.089824687283472031e+03 -2.095819901570163438e+03 2.550000000000000044e-01
-2.095819901570163438e+03 1.841014905805933921e+01 -5.000000000000000104e-03 4.000000000000000000e+02 -2.079939866389284362e+03 -2.085937580675975823e+03 1.320000000000000062e+00
-2.085937529607666875e+03 1.303047345345515318e+01 -7.499999999999999722e-03 4.000000000000000000e+02 -2.076214129760068772e+03 -2.082214344046760289e+03 1.705000000000000071e+00
-2.082190474317137614e+03 3.609323306097676376e+00 -1.000000000000000021e-02 4.000000000000000000e+02 -2.052441858487014997e+03 -2.058444572773706113e+03 7.099999999999999645e-01
-2.058444572773657455e+03 1.170864915269691409e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -2.024337794116142732e+03 -2.030343008402834130e+03 1.014999999999999902e+00
-2.030343008402833448e+03 2.241974220257732853e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -2.003160693891850542e+03 -2.009168408178541767e+03 9.300000000000000488e-01
-2.009168408177904894e+03 1.962466851885839603e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -1.844473388121911285e+03 -1.850483602408602565e+03 8.499999999999999778e-01
-1.850483602408602565e+03 7.735194561211147857e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -1.844402488039980426e+03 -1.850415202326671761e+03 1.094999999999999973e+00
-1.849755670479645914e+03 4.967544780217730249e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -1.807408997291878904e+03 -1.813424211578570294e+03 6.500000000000000222e-02
-1.813424211578570294e+03 1.717876886779141188e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -1.801016063696407628e+03 -1.807033777983098844e+03 1.310000000000000053e+00
-1.807032101859903605e+03 1.200314186977996478e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -1.777254107866877575e+03 -1.783274322153568846e+03 1.949999999999999956e+00
-1.783274322153520643e+03 1.186869511502953145e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -1.759743268841999452e+03 -1.765765983128690777e+03 1.314999999999999947e+00
-1.765765983103789267e+03 1.222623714485677660e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -1.750176167597689982e+03 -1.756201381884381362e+03 1.489999999999999991e+00
-1.756201311717652288e+03 1.030614667543955321e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -1.703717747184942482e+03 -1.709745461471633689e+03 5.150000000000000133e-01
-1.709745461471633689e+03 2.713765990386047733e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -1.696197599401317120e+03 -1.702227813688008382e+03 1.044999999999999929e+00
-1.702227270426321866e+03 2.180467098173391349e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -1.690140726210455341e+03 -1.696173440497146657e+03 1.334999999999999964e+00
-1.696171094402547169e+03 1.843973252809854912e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -1.687846792792994165e+03 -1.693882007079685536e+03 2.999999999999999889e-01
-1.693785462273593566e+03 3.147641823967536556e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -1.653753449747731111e+03 -1.659791164034422536e+03 1.225000000000000089e+00
-1.659791164034422536e+03 1.482843982701471575e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -1.641399005389080912e+03 -1.647439219675772165e+03 1.784999999999999920e+00
-1.647439215354438602e+03 1.253504718104094806e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -1.638627374088134275e+03 -1.644670088374825582e+03 3.300000000000000155e-01
-1.644609259789024236e+03 1.932812736310246526e+00 -5.250000000000001193e-02 4.000000000000000000e+02 -1.626635272921694423e+03 -1.632680487208385784e+03 1.820000000000000062e+00
-1.632680480610596305e+03 6.944843055214735550e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -1.618374202572135346e+03 -1.624421916858826762e+03 7.249999999999999778e-01
-1.624421657861612857e+03 7.509777675018666443e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -1.609933231277653022e+03 -1.615983445564344265e+03 1.560000000000000053e+00
-1.615983229151034038e+03 5.146392618722977375e+00 -6.000000000000001860e-02 4.000000000000000000e+02 -1.570515772624467900e+03 -1.576568486911159198e+03 1.284999999999999920e+00
-1.576568486911159198e+03 2.169349066057521469e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -1.566493248647902874e+03 -1.572548462934594227e+03 1.929999999999999938e+00
-1.572530669643786496e+03 2.131591696633651267e+01 -6.500000000000001610e-02 4.000000000000000000e+02 -1.471693307873317963e+03 -1.477751022160009370e+03 1.495000000000000107e+00
-1.477751022160009370e+03 5.966566839104640962e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -1.470872546080712937e+03 -1.476932760367404171e+03 1.379999999999999893e+00
-1.476567285737258999e+03 4.544968073589369340e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -1.451186023658609884e+03 -1.457248737945301173e+03 1.510000000000000009e+00
-1.457248737941226864e+03 3.323243468328027461e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -1.430918029412114947e+03 -1.436983243698806291e+03 1.659999999999999920e+00
-1.436983243697225817e+03 1.267669627037833635e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -1.426878613644990992e+03 -1.432946327931682390e+03 7.550000000000000044e-01
-1.432928830084892297e+03 1.285723164158264886e+01 -7.750000000000002720e-02 4.000000000000000000e+02 -1.406068120847830187e+03 -1.412138335134521412e+03 1.250000000000000000e+00
-1.412138335133586452e+03 1.869806953727772836e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -1.349677349814862282e+03 -1.355750064101553562e+03 1.314999999999999947e+00
-1.355750064101553562e+03 3.753427447162843578e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -1.347820233232236205e+03 -1.353895447518927540e+03 1.485000000000000098e+00
-1.353750038126544723e+03 1.924695793830635715e+00 -8.500000000000003386e-02 4.000000000000000000e+02 -1.326510365162527705e+03 -1.332588079449219094e+03 1.625000000000000000e+00
-1.332588079448574263e+03 1.148779828651336743e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -1.287855889388121568e+03 -1.293936103674812784e+03 5.799999999999999600e-01
-1.293936103674812784e+03 2.438925033437119438e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -1.280086176660750880e+03 -1.286168890947442151e+03 5.649999999999999467e-01
-1.286168467645315332e+03 2.730075366986725527e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -1.269736118971039787e+03 -1.275821333257731112e+03 1.445000000000000062e+00
-1.275821301173645679e+03 6.343881786942501932e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -1.244321298124377336e+03 -1.250409012411068716e+03 1.540000000000000036e+00
-1.250409012411059621e+03 1.529107560146618994e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -1.240606054668633533e+03 -1.246696268955324740e+03 1.560000000000000053e+00
-1.246672151666931768e+03 1.101182830160501780e+01 -1.000000000000000472e-01 4.000000000000000000e+02 -1.206461754855482241e+03 -1.212554469142173502e+03 1.665000000000000036e+00
-1.212554469142173502e+03 2.320122271848940798e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -1.195944565706980484e+03 -1.202039779993671800e+03 5.000000000000000104e-03
-1.202039752859121336e+03 1.281995266668526057e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -1.192936348115036026e+03 -1.199034062401727397e+03 2.899999999999999800e-01
-1.198985744194879089e+03 2.229700834660062636e+00 -1.075000000000000538e-01 4.000000000000000000e+02 -1.192866990342635063e+03 -1.198967204629326488e+03 1.489999999999999991e+00
-1.198283284267721683e+03 1.112849096242191527e+00 -1.100000000000000561e-01 4.000000000000000000e+02 -1.166673770235860047e+03 -1.172776484522551300e+03 1.150000000000000050e-01
-1.172776484522542887e+03 1.295998321401229170e+01 -1.125000000000000583e-01 4.000000000000000000e+02 -1.141219755367245853e+03 -1.147324969653937160e+03 1.550000000000000044e+00
-1.147324969653928292e+03 1.995742382017818883e+01 -1.150000000000000605e-01 4.000000000000000000e+02 -1.130224624564154283e+03 -1.136332338850845645e+03 1.760000000000000009e+00
-1.136332322025753683e+03 1.831231596136727546e+01 -1.175000000000000627e-01 4.000000000000000000e+02 -1.120437099494670292e+03 -1.126547313781361709e+03 1.219999999999999973e+00
-1.126547257493766892e+03 6.418164055878475160e+00 -1.200000000000000649e-01 4.000000000000000000e+02 -1.118029959913360244e+03 -1.124142674200051488e+03 1.060000000000000053e+00
-1.124056218452885560e+03 3.250182413643358359e+00 -1.225000000000000672e-01 4.000000000000000000e+02 -1.115961816849389834e+03 -1.122077031136081132e+03 1.064999999999999947e+00
-1.121947599332014988e+03 1.974734368165145693e+00 -1.250000000000000555e-01 4.000000000000000000e+02 -1.102698664368837854e+03 -1.108816378655529206e+03 5.500000000000000028e-02
-1.108816376673167497e+03 7.954395808042587390e+00 -1.275000000000000577e-01 4.000000000000000000e+02 -1.097210146650209253e+03 -1.103330360936900661e+03 3.549999999999999822e-01
-1.103326225177554534e+03 8.930833793614112892e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -1.096339017177122741e+03 -1.102461731463813976e+03 8.499999999999999778e-01
-1.102110184299041293e+03 6.157010049813420594e+00 -1.325000000000000622e-01 4.000000000000000000e+02 -1.093418631689758740e+03 -1.099543845976450029e+03 3.549999999999999822e-01
-1.099469837152137188e+03 2.828847387750910158e+00 -1.350000000000000644e-01 4.000000000000000000e+02 -1.093393666080313096e+03 -1.099521380367004440e+03 1.399999999999999911e+00
-1.098802129527890202e+03 3.101762249770223523e+00 -1.375000000000000666e-01 4.000000000000000000e+02 -1.092603921622586540e+03 -1.098734135909277938e+03 3.699999999999999956e-01
-1.098074407757787867e+03 1.016457582893659506e+00 -1.400000000000000688e-01 4.000000000000000000e+02 -1.078202796913714110e+03 -1.084335511200405335e+03 1.050000000000000044e+00
-1.084335510120780555e+03 7.360893848712930954e+00 -1.425000000000000711e-01 4.000000000000000000e+02 -1.065576163929263430e+03 -1.071711378215954710e+03 1.715000000000000080e+00
-1.071711374924344000e+03 6.013363429859208686e+00 -1.450000000000000733e-01 4.000000000000000000e+02 -1.060938228073918481e+03 -1.067075942360609815e+03 5.899999999999999689e-01
-1.067066287212490579e+03 4.903692310354251127e+00 -1.475000000000000755e-01 4.000000000000000000e+02 -1.034731269063288664e+03 -1.040871483349980053e+03 1.120000000000000107e+00
-1.040871483349975961e+03 1.472439559324901737e+01 -1.500000000000000777e-01 4.000000000000000000e+02 -1.026743456117391588e+03 -1.032886170404082804e+03 1.199999999999999956e-01
-1.032885830036069819e+03 9.810315837547390672e+00 -1.525000000000000799e-01 4.000000000000000000e+02 -1.010779987576730832e+03 -1.016925201863422103e+03 1.334999999999999964e+00
-1.016925201746367861e+03 9.629239502729561195e+00 -1.550000000000000822e-01 4.000000000000000000e+02 -9.909666034156118712e+02 -9.971143177023031967e+02 6.850000000000000533e-01
-9.971143176998130002e+02 1.341545636873546954e+01 -1.575000000000000844e-01 4.000000000000000000e+02 -9.889377379503421253e+02 -9.950879522370333916e+02 1.854999999999999982e+00
-9.949641308171676428e+02 1.268232450629729557e+00 -1.600000000000000866e-01 4.000000000000000000e+02 -9.865723741730730580e+02 -9.927250884597643790e+02 1.320000000000000062e+00
-9.926238319016640617e+02 2.019120880633935577e+00 -1.625000000000000888e-01 4.000000000000000000e+02 -9.710224893690225372e+02 -9.771777036557137990e+02 1.330000000000000071e+00
-9.771777034599052740e+02 7.742270680959712159e+00 -1.650000000000000910e-01 4.000000000000000000e+02 -9.657196615495442984e+02 -9.718773758362356148e+02 1.844999999999999973e+00
-9.718723982860078650e+02 5.848314799478941062e+00 -1.675000000000000933e-01 4.000000000000000000e+02 -9.641920348011697115e+02 -9.703522490878609688e+02 8.499999999999999778e-01
-9.701544813909515597e+02 6.515145956930421534e+00 -1.700000000000000955e-01 4.000000000000000000e+02 -9.502351580197891963e+02 -9.563978723064805081e+02 1.504999999999999893e+00
