norm si1 si2 E_break
1.817845620679796159e+00 1.546622377129328818e+00 2.583900565274775740e+00 7.433008112828446428e+03
1.861319739373230586e+00 1.402017335118920682e+00 2.584515255947128054e+00 7.114183908738606988e+03
1.873459725414621468e+00 2.018057818284931137e+00 2.542015862097777301e+00 2.367049223465699868e+02
2.164771039472822345e+00 1.421227361149230539e+00 2.531499381036011798e+00 1.923940887499643395e+02
2.003211219859296399e+00 1.199597309738295037e+00 2.583945244977480016e+00 6.886542674999863266e+03
2.148947549223555242e+00 1.276253184928898277e+00 2.563824941453010098e+00 7.914099756293384416e+03
2.156739442239357096e+00 1.004524869359381567e+00 2.637513595442007919e+00 4.862159742809141790e+03
1.950312384987511694e+00 1.404790822727431054e+00 2.605632483126604892e+00 9.794876160238776720e+03
2.147105580713467354e+00 1.729849744390745903e+00 2.518886758930086955e+00 6.608136001644900261e+02
2.321413963527736879e+00 1.794613013658552081e+00 2.428988583369688481e+00 1.922854476184545263e+02
2.527829760086539590e+00 1.641954300765409158e+00 2.489103058157935422e+00 9.730986543763194277e+03
2.073688873796204035e+00 1.802146554597997108e+00 2.690977654443068356e+00 9.649320946581608951e+03
2.177460602354201136e+00 1.261964757873979881e+00 2.434375152250379593e+00 2.035497245912561539e+03
2.092927202100233419e+00 1.089341427172658472e+00 2.430289384552514420e+00 4.199641635403903592e+02
1.985695031949012312e+00 1.760784020908053638e+00 2.551605880559825845e+00 9.998620505621043776e+03
2.309334582687530890e+00 2.426854493199277929e+00 2.521186135280474527e+00 6.240132330669809562e+03
2.235739000522818376e+00 1.567968262315731387e+00 2.518099443159732775e+00 3.594437474878839680e+02
1.913777007378467232e+00 2.392534059897779564e+00 2.406115108797951319e+00 3.298984654760753983e+03
2.210394672927572746e+00 2.331060053251415631e+00 2.498612735444959654e+00 5.519696004424096145e+02
2.254690980913824916e+00 1.879882995231803022e+00 2.464331199516238247e+00 4.479831490675017449e+03
2.313828379693760873e+00 1.491349623356450937e+00 2.537838288141985199e+00 8.548518442928221702e+03
2.036139249383342342e+00 1.808000102900262807e+00 2.570608772127594754e+00 9.230092253000726487e+03
2.519443205838338251e+00 2.015276199582183736e+00 2.480572653367322022e+00 2.727356009569977687e+03
2.185129312129652668e+00 1.454435247081713456e+00 2.505819607860664711e+00 4.558023986556790987e+03
2.409192336699278236e+00 1.396785883668706818e+00 2.544803724120899613e+00 2.197689230041365590e+03
1.804983029985099963e+00 2.127472416521342780e+00 2.529020713333382631e+00 1.332759958905262181e+02
1.773903246226434582e+00 1.122967325490792589e+00 2.547597109169455809e+00 8.537151311218196497e+03
2.353405542336809653e+00 2.234829625902707839e+00 2.442804306981084306e+00 1.189221194416743629e+03
1.795366202987090265e+00 1.515184251742602184e+00 2.537470745257100369e+00 9.296280930075265587e+02
2.142864534516933261e+00 1.384542691694839345e+00 2.569206321844561103e+00 7.351996986459525033e+03
1.782920102720323863e+00 1.862390804891903118e+00 2.536283348524128733e+00 1.991126139470266878e+02
1.881222382195845366e+00 1.992184785179051953e+00 2.679714251222576671e+00 8.310962112941750092e+03
2.232845689261392597e+00 1.016695371466768139e+00 2.540702779166257308e+00 9.706069332903383838e+03
2.003119781338946748e+00 1.559386370020131807e+00 2.531300819469393559e+00 8.328354075478204322e+03
1.905438413590670788e+00 1.016863665690086238e+00 2.544567028639274753e+00 1.052907921468751738e+03
2.062219899549727398e+00 2.051039739375279503e+00 2.515577007552636246e+00 1.967252690637846854e+03
2.592154239970557494e+00 1.050268547007407349e+00 2.559330908969885243e+00 9.669179336167164365e+03
2.336746444508220666e+00 1.340558742442474305e+00 2.485444041718961383e+00 9.258159259559335624e+03
2.156949028698402326e+00 2.281590110841588803e+00 2.467723157084268149e+00 9.631297001420282413e+02
1.847716493530963344e+00 1.563912349923256562e+00 2.527464607940828945e+00 5.322923517425132331e+02
2.358913876233200924e+00 1.622241272264764333e+00 2.521515658966765550e+00 5.336543141357800778e+03
2.061064343396485921e+00 2.054881087509985438e+00 2.386318363350997895e+00 2.264947333493053350e+02
1.965610523650194619e+00 1.326550388284419624e+00 2.495106338968203996e+00 4.000203738068381426e+03
2.365614728290021951e+00 1.832563174569127984e+00 2.517080025675077160e+00 7.680372624905412522e+03
2.062219899549727398e+00 2.051039739375279503e+00 2.515577007552636246e+00 1.967252690637846854e+03
2.366123039071081902e+00 1.240120472643044591e+00 2.518856925184002282e+00 1.069046012499266226e+03
2.266424302349640651e+00 1.233879620327527515e+00 2.516006642951734928e+00 3.062352580120678340e+03
1.793014972459452405e+00 2.118700004336441012e+00 2.530234369468429723e+00 9.542263156009717932e+03
2.054664227235879270e+00 1.273882181797111768e+00 2.588894148981561560e+00 9.208216288905920237e+02
2.295661601985703459e+00 1.063244678602229154e+00 2.467496003647825287e+00 1.703633586962477011e+02
2.237666221611605444e+00 1.606453676599725267e+00 2.484389906008986681e+00 9.469329613851852628e+03
2.414341970062502618e+00 2.358408098848292056e+00 2.413829224990753364e+00 6.598198952353239292e+03
2.256050901929742558e+00 1.081203118420012377e+00 2.561244818358630937e+00 2.916052521946158777e+03
2.226642350679206128e+00 1.961797144145706495e+00 2.456784795385873910e+00 1.672314455767821642e+02
2.287475682649110276e+00 1.088083312963508353e+00 2.442779750887623447e+00 4.020287008255524142e+03
2.253597940154953072e+00 1.332963155111077214e+00 2.527120705900681941e+00 9.661565235571591984e+03
1.956698430413220668e+00 1.580814990415503996e+00 2.557395183905066816e+00 3.912196030199702932e+02
2.476643787438820965e+00 1.407729307776010241e+00 2.402714165010403136e+00 6.823879710654516657e+02
1.857004960143850525e+00 1.155793385575021315e+00 2.649342776592763293e+00 9.855040987885100549e+03
2.219612479701519092e+00 1.183610663708063893e+00 2.424255648787611683e+00 9.124381070903287764e+03
2.094847644398226016e+00 2.018704878542613379e+00 2.436098079724260401e+00 3.680786922266830970e+03
2.148949821827691675e+00 1.682253467486167775e+00 2.541643056343880769e+00 6.976894106238021777e+03
2.308833562157885044e+00 1.495963076013441029e+00 2.494396538779257266e+00 4.030545429806346078e+02
2.356209893780979669e+00 2.154462983268239817e+00 2.395735708766769889e+00 2.878015995571294070e+02
2.147906010563197299e+00 1.333937517514616200e+00 2.538818661367561180e+00 9.756311268681012734e+03
2.277735884176239622e+00 1.095115783672558463e+00 2.592488763332298607e+00 8.796753054205448279e+03
2.216285185945777059e+00 1.938012331764278784e+00 2.400847971751809418e+00 5.986098908320938108e+02
2.145089419394651475e+00 1.538494091737016234e+00 2.402674752605792996e+00 3.405340738735621471e+03
2.155765956868504585e+00 1.062478568635445653e+00 2.538397309453196193e+00 8.408871463053237676e+03
2.216392477398723582e+00 1.679469069720914920e+00 2.481035256579846138e+00 3.074554202852273761e+02
2.369371477922923130e+00 1.216583154019147850e+00 2.474583612790343334e+00 9.125729040480488038e+03
2.228407755118130940e+00 1.685318030186831351e+00 2.512238063013900735e+00 4.866370491999541628e+03
2.178390955850141530e+00 1.978259738468385098e+00 2.505719442588896673e+00 1.317069172532578250e+03
1.917511992746081750e+00 2.403018611401643412e+00 2.546314382653798614e+00 1.760505269184732811e+02
1.981575600483865385e+00 2.218074652860727802e+00 2.531027740705586559e+00 2.559648544227954972e+02
2.130281200105923478e+00 1.509903254651172810e+00 2.540081345844922289e+00 1.698963411393987144e+03
2.155248902668732480e+00 1.717005998707506143e+00 2.461814766992073800e+00 6.072627638574094817e+03
1.798367872576259296e+00 1.886601649934224412e+00 2.594634771283081953e+00 1.628494584186013867e+02
2.275114242789771701e+00 2.051517098790891946e+00 2.451394659502924789e+00 1.727804437145219367e+02
2.184147202438784685e+00 2.494770516667560223e+00 2.450686838990078886e+00 1.442067177006115571e+03
2.242688684971542390e+00 1.056003813792123047e+00 2.576529444588896212e+00 9.184690200391736653e+03
2.012798438785498689e+00 2.149411872613803176e+00 2.587507556659750296e+00 9.815985999670643650e+03
2.253501657732891683e+00 1.827394457197881961e+00 2.393575028165626506e+00 5.254430553381166646e+02
2.250905350398112681e+00 2.158381255519267405e+00 2.479848686411637804e+00 1.384252659012085473e+02
2.189494704906262523e+00 1.119011856029681784e+00 2.498320188681521170e+00 6.476968218346094545e+03
2.070431675697512741e+00 1.075160663771871361e+00 2.445975348511732150e+00 6.494875614207925310e+02
2.031296826639488184e+00 1.475340492084870281e+00 2.609647871328782287e+00 9.519287829515786143e+03
2.143152705654110868e+00 1.397868710415169247e+00 2.542109145270845083e+00 9.689665300105834831e+03
1.658681216349169540e+00 1.208115469789526664e+00 2.580668903300249895e+00 5.913539670182715781e+03
2.071441799159134067e+00 1.901948517299783425e+00 2.567592811405145170e+00 8.798930557328983923e+03
1.677371781735404799e+00 2.476963827132065976e+00 2.572356333640858139e+00 6.158716153509215474e+03
2.196634067446108229e+00 1.716443118393659706e+00 2.530285623976547882e+00 1.262582639212407258e+02
2.478312819879672002e+00 1.424188023432495953e+00 2.417574207558219612e+00 1.182421505814355669e+02
2.097451774658757540e+00 1.286157776843732670e+00 2.487339311354274329e+00 1.708219056433474407e+03
2.223741252392690271e+00 1.963994936190690321e+00 2.550235591476995189e+00 5.690890784920395163e+03
2.650866906726998540e+00 1.098175133081192412e+00 2.477655889526551025e+00 5.754203753463331850e+03
2.261768856075463852e+00 1.313712621988286866e+00 2.609592719900143631e+00 9.561209090690457742e+03
2.261727297038216733e+00 2.161471591347035037e+00 2.608794306253447992e+00 6.743140782955967552e+03
2.384016385722770526e+00 2.206845148127112299e+00 2.432125122833588282e+00 6.226593312633381174e+02
2.726755276598152200e+00 1.310905504412021472e+00 2.483047753829265680e+00 8.384032899598951190e+03
2.536499821932281851e+00 1.010904422346211140e+00 2.425755766832335070e+00 1.583051986860076568e+02
1.878627910735206630e+00 1.143436394343369633e+00 2.555459315995100678e+00 5.625180966915720091e+03
2.414341970062502618e+00 2.358408098848292056e+00 2.413829224990753364e+00 6.598198952353239292e+03
1.946942327414567409e+00 1.464846451672536798e+00 2.417656259455150281e+00 1.757618364734278202e+02
2.624868468534424348e+00 1.563642903712504140e+00 2.428587881676013360e+00 6.649260208260920990e+03
1.950434975215941114e+00 1.044954412152792944e+00 2.632213518298461175e+00 9.085426619100526295e+03
2.122670662645679052e+00 2.141923731850467139e+00 2.559848462013786463e+00 4.114582467522729530e+03
2.305077010463783882e+00 1.739475380818153116e+00 2.412248083937604815e+00 1.002441596587485378e+03
2.162127587189642597e+00 1.205752161733626870e+00 2.479964091275612681e+00 6.921900227563909539e+03
2.202727603333355599e+00 2.184057128735781284e+00 2.485511023534003439e+00 4.993743965068509169e+03
2.067252645184296966e+00 1.944493327032975616e+00 2.457230214891700903e+00 5.960870545636501447e+03
2.468665488401412755e+00 2.236323419869937545e+00 2.493098966125311122e+00 6.713073548798891352e+03
2.041295511610777602e+00 1.261320881195283627e+00 2.617676331743312268e+00 1.978242087224167562e+02
2.001106551005430223e+00 1.031788787648446171e+00 2.506699605529804309e+00 4.901700249594804518e+03
1.843577276772889295e+00 1.604425326236542215e+00 2.580654409834323815e+00 7.404095184837646229e+03
2.037937508710330636e+00 1.259373117296467059e+00 2.556357736566081229e+00 9.721715018001632416e+02
1.907556614873573420e+00 1.795352235262648533e+00 2.604152464834598391e+00 7.404721400253642059e+03
2.256383808716700301e+00 1.599566079638804261e+00 2.377009876262073718e+00 2.806117250451405880e+02
2.016847927193638146e+00 2.022800819424693586e+00 2.602518681834228964e+00 1.496342694508451814e+03
1.861273361842844531e+00 1.743482225518212969e+00 2.461179690806707399e+00 6.035866050303686734e+02
1.978376815228478858e+00 1.138391876145408599e+00 2.579086923186951097e+00 5.909283922182773495e+03
2.304607749636237823e+00 1.079556630496662839e+00 2.544784764751153894e+00 9.201708077932689775e+03
2.060449649395811988e+00 1.861474271003892511e+00 2.538396102350802153e+00 8.498071346596385411e+03
2.092434506837263175e+00 1.683817554819608819e+00 2.482733468678188338e+00 4.755081762785803221e+03
2.338926643249998438e+00 1.376895086229802612e+00 2.432986665831737838e+00 1.978107102045631223e+02
2.173678234020332667e+00 1.173785457401998134e+00 2.495890243144401666e+00 7.623658902878304616e+03
2.202737094650345284e+00 1.665347893222032472e+00 2.488197068692728831e+00 1.840301241656083448e+03
2.297600276315685974e+00 1.077602333416507019e+00 2.464326104675767848e+00 4.339500191671144421e+03
2.226312573894854818e+00 1.348134322341230762e+00 2.437866894711539612e+00 7.223233980726702157e+02
2.216489501144398133e+00 1.543700685215027679e+00 2.458502981202522975e+00 3.294589821825146032e+02
1.973377224160866694e+00 2.454106966635696718e+00 2.513814536749622519e+00 7.345641090019857984e+02
2.269946746631718248e+00 2.447010463835121108e+00 2.380084680426111099e+00 1.950193756624419166e+03
2.428626415604716815e+00 1.172631677624076607e+00 2.512157702742469745e+00 7.870940591332480381e+02
2.259028412775337280e+00 1.270117258542233341e+00 2.437570300130453838e+00 1.658725749576321732e+03
1.842879153045938745e+00 2.030641360270064588e+00 2.594120278079026676e+00 3.204484819178569524e+03
2.489872296824362063e+00 2.318712539001795747e+00 2.455144695759336138e+00 1.075935583042984263e+03
2.083452818330247425e+00 2.107457953930004457e+00 2.531724640208510735e+00 7.478821819193512965e+03
1.960089509475145597e+00 1.402010641966574322e+00 2.526437590491292795e+00 1.823367726589253380e+03
2.238766311741534842e+00 1.650663003142530005e+00 2.538381643446409264e+00 7.614438007958582375e+02
2.286617771194495052e+00 1.415845264869024067e+00 2.426296487268737145e+00 4.203348305483767035e+03
2.425390550210278384e+00 1.587692473465654786e+00 2.504197095299425690e+00 7.758147671574707601e+03
2.048711421045990910e+00 1.188194693911893918e+00 2.480527256520744572e+00 2.714146961326132896e+03
2.235322613082090015e+00 1.689957317778031376e+00 2.516149084868101404e+00 5.082707582812114197e+03
2.168144549100225138e+00 2.325549522942301994e+00 2.552004213764169194e+00 1.126136690715564328e+03
2.251978228816009509e+00 1.394268546775263129e+00 2.545235977248736070e+00 8.460317058117439956e+03
2.124222974404696540e+00 1.079760758047490832e+00 2.515297847200763215e+00 7.236444837723963701e+02
2.329419174893594846e+00 1.890252337654036330e+00 2.466301871036296944e+00 2.785370282018912349e+03
2.010530623401432404e+00 1.567864576562304046e+00 2.601301873128321951e+00 8.388198230407295341e+03
2.106358536038054119e+00 1.820054495151560481e+00 2.629802796936557385e+00 9.797931027341854133e+03
2.000760992361411361e+00 2.271335060485035306e+00 2.514216055977872344e+00 1.006908639330817294e+02
2.240052817135752772e+00 2.029646161444201180e+00 2.485445644198068127e+00 8.216509928477556969e+03
2.117183505752140871e+00 1.315730819240678251e+00 2.476538512033567674e+00 2.602839129628541173e+02
2.345180724953481732e+00 1.343723104126773205e+00 2.459255077735730932e+00 1.742382147186132784e+02
2.231219248856634696e+00 1.576998362162154610e+00 2.485881210134798014e+00 5.015572161604078246e+03
1.904123064858658676e+00 1.272100257447509319e+00 2.541474284480830015e+00 2.733279341793540425e+03
2.408854074053004002e+00 1.941261367868589049e+00 2.493934448209333965e+00 1.183024748510621748e+03
2.137541327660676505e+00 1.169398250292390751e+00 2.519168892917146518e+00 8.243239649336681396e+03
2.058508402247756219e+00 1.887475548085683519e+00 2.529284685026142121e+00 4.585395391623201249e+03
2.435955214885916043e+00 1.116107729551368610e+00 2.526987898309569935e+00 9.986032306608603903e+03
1.806459008721793325e+00 1.015153682950307612e+00 2.580597123444347218e+00 3.936254718399231933e+03
1.760954268648644572e+00 1.335620200454886941e+00 2.576100565068438097e+00 4.044436140959174395e+02
1.879177932315421629e+00 1.072966797164051300e+00 2.633659799068950758e+00 9.876522349947661496e+03
2.152840712858955730e+00 2.341781581567931703e+00 2.534250736892484479e+00 9.307109324752709654e+03
1.938497514677380851e+00 1.210872626910169947e+00 2.652640695462168630e+00 9.306983290443862643e+03
2.257897044073642778e+00 1.922529793750744176e+00 2.546493010229306631e+00 2.339574081649371237e+03
1.888627531483951350e+00 1.202601887056248042e+00 2.500923411178168188e+00 2.804832035234217983e+03
2.116515874645205741e+00 1.498267586668219131e+00 2.596159698800702298e+00 9.618441459665975344e+03
2.254714705929695473e+00 1.040669011992579440e+00 2.489620203671657706e+00 9.531349170420387509e+02
2.211592012566367949e+00 1.080679371287234014e+00 2.501820967081134661e+00 1.665680044344617556e+02
2.356374419004210630e+00 1.570695096684075587e+00 2.469365981888799855e+00 1.143562261318765252e+02
2.328145711834678888e+00 2.122056357099427970e+00 2.455556754237049333e+00 2.403069587338387691e+02
2.034017590904418693e+00 1.247896701022788157e+00 2.506035069918756797e+00 7.425747821138713334e+03
1.970325421026423829e+00 1.606361241738682999e+00 2.550812371791598032e+00 8.108911798936926516e+02
2.178789490883207058e+00 1.598477926073202937e+00 2.531730134212700101e+00 6.229175593796603607e+02
2.205787052574645468e+00 1.222350674442084673e+00 2.502354449452311780e+00 4.563595884097508133e+03
2.102796671663120343e+00 1.089626691666356173e+00 2.391698314200376263e+00 2.213279915624505634e+02
2.155159261838031526e+00 2.288379891169655345e+00 2.555107252851195554e+00 3.415244378600361870e+02
2.198357437557505012e+00 1.961674137979699806e+00 2.548840168160837472e+00 9.483921261890400274e+03
2.254894882512270105e+00 2.450292702050339777e+00 2.555527020746358957e+00 2.149980320309573926e+03
1.907602614134064734e+00 1.060581868733348587e+00 2.579027690445367060e+00 8.790401662518852390e+03
2.440897118783991182e+00 2.260860056252050665e+00 2.445626304911852955e+00 1.408778016382096894e+02
2.295023809176202079e+00 2.413740791674612751e+00 2.488814909674430531e+00 2.358771880808426715e+02
2.461079237292204347e+00 2.171372768210119819e+00 2.499922514491317749e+00 1.261678831316344542e+02
2.266750284900900247e+00 1.360062485719526260e+00 2.490439589836667356e+00 1.150138416673345546e+03
2.199522068685801024e+00 1.123553529919127492e+00 2.577472793416130337e+00 1.862930397426556510e+02
2.322048873977758277e+00 1.663411454469426953e+00 2.421296285792628122e+00 1.350297093776113115e+03
2.199307653882681457e+00 1.188759192170166568e+00 2.543967727370179066e+00 8.160987399897178875e+03
2.098490369817587631e+00 1.807659129695899924e+00 2.476160578071311846e+00 3.082751250497713613e+02
2.189890979052980136e+00 2.022483104674544840e+00 2.519539588181020751e+00 2.149908117792201665e+03
2.116928712292589054e+00 1.170700593058382699e+00 2.494825456739899305e+00 8.478235647539426054e+02
2.134901711573396366e+00 2.276012802591852235e+00 2.527951799681604328e+00 1.106111570527737513e+03
2.370520594614160981e+00 1.956402162474345285e+00 2.531471584746935122e+00 5.456496939082092467e+03
2.215533988962167911e+00 1.104857700542391630e+00 2.506587392672543047e+00 4.881669421739458699e+02
2.025441959016088145e+00 1.670329740729097345e+00 2.474901178190414441e+00 5.156109979003017543e+02
2.445556620150631577e+00 1.312035994750664347e+00 2.490661831687118077e+00 1.073691619801654724e+03
2.214360478619951333e+00 1.552083117178226557e+00 2.547910005730025684e+00 8.317430416933528250e+03
2.342838338467099213e+00 2.341219818898628180e+00 2.412304018762146285e+00 6.463473849269505536e+02
1.860994138261416353e+00 1.768555248327282392e+00 2.646243688397141192e+00 8.940471684079471743e+03
2.393947097194576212e+00 1.081599726685715357e+00 2.397635703987007538e+00 4.537293374529815992e+03
2.257218874708532219e+00 1.540500844982024553e+00 2.534632467020991431e+00 7.481678423828336236e+03
2.206642136424632028e+00 1.177445912439935460e+00 2.517581694109806811e+00 5.123928823084330588e+02
