1.8285714285714283, 2.9492307692307693
1.8714285714285714, 3.023076923076923
1.9142857142857141, 3.1061538461538465
2.0214285714285714, 3.143076923076923
2.2357142857142858, 3.1615384615384614
2.4499999999999997, 3.170769230769231
2.6428571428571423, 3.143076923076923
2.8357142857142854, 3.0784615384615384
2.921428571428571, 3.0230769230769234
2.9, 2.9492307692307693
2.8999999999999995, 2.8569230769230773
2.8357142857142854, 2.7923076923076926
2.75, 2.718461538461539
2.6857142857142855, 2.681538461538462
2.492857142857143, 2.653846153846154
2.342857142857143, 2.635384615384616
2.1714285714285717, 2.653846153846154
1.9785714285714286, 2.6907692307692312
1.8714285714285714, 2.764615384615385
1.8285714285714283, 2.8384615384615386
1.9785714285714286, 2.8753846153846156
2, 2.9492307692307693
2.1071428571428568, 2.9861538461538464
2.2142857142857144, 3.0046153846153847
2.364285714285714, 3.0046153846153847
2.492857142857143, 2.9584615384615383
2.5785714285714283, 2.9030769230769233
2.6, 2.829230769230769
2.5785714285714283, 2.7830769230769232
2.4714285714285715, 2.7553846153846155
2.364285714285714, 2.718461538461539
2.2357142857142858, 2.7369230769230772
2.1071428571428577, 2.764615384615385
2.0214285714285714, 2.801538461538462
