,nu_e,nu_mu,nu_tau
23713737056616.55,2.961261979159866e-17,2.961261978921115e-17,2.9612619789854183e-17
23896446993110.258,2.916152045242294e-17,2.916152045008601e-17,2.916152045071542e-17
24080564675705.367,2.8717292866413166e-17,2.8717292864125716e-17,2.871729286474179e-17
24266100950824.145,2.8279832353762364e-17,2.827983235152335e-17,2.827983235212639e-17
24453066748458.215,2.784903582928663e-17,2.784903582709491e-17,2.7849035827685206e-17
24641473082812.863,2.7424801778139087e-17,2.7424801775993656e-17,2.7424801776571485e-17
24831331052955.68,2.7007030231876966e-17,2.7007030229776846e-17,2.700703023034247e-17
25022651843470.805,2.6595622744916927e-17,2.6595622742861087e-17,2.6595622743414788e-17
25215446725117.223,2.6190482371330503e-17,2.6190482369317958e-17,2.6190482369859998e-17
25409727055493.01,2.5791513641998284e-17,2.5791513640028125e-17,2.579151364055875e-17
25605504279704.754,2.5398622542115e-17,2.5398622540186305e-17,2.5398622540705764e-17
25802789931041.133,2.5011716489038805e-17,2.5011716487150617e-17,2.501171648765916e-17
26001595631652.668,2.4630704310469183e-17,2.4630704308620635e-17,2.4630704309118502e-17
26201933093236.723,2.4255496222965265e-17,2.4255496221155513e-17,2.4255496221642933e-17
26403814117726.78,2.3886003810789464e-17,2.3886003809017652e-17,2.3886003809494854e-17
26607250597988.14,2.3522140005069178e-17,2.352214000333446e-17,2.3522140003801673e-17
26812254518518.31,2.3163819063285147e-17,2.3163819061586714e-17,2.3163819062044155e-17
27018837956153.44,2.281095654906416e-17,2.281095654740121e-17,2.2810956547849092e-17
27227013080779.156,2.2463469312277996e-17,2.2463469310649796e-17,2.2463469311088317e-17
27436792156047.758,2.2121275469456848e-17,2.2121275467862588e-17,2.212127546829197e-17
27648187540101.06,2.178429438448773e-17,2.1784294382926693e-17,2.1784294383347125e-17
27861211686297.723,2.145244664961755e-17,2.1452446648088992e-17,2.1452446648500678e-17
28075877143947.332,2.1125654066740307e-17,2.112565406524357e-17,2.1125654065646684e-17
28292196559049.46,2.0803839628963272e-17,2.0803839627497587e-17,2.0803839627892338e-17
28510182675039.098,2.0486927502473972e-17,2.0486927501038695e-17,2.0486927501425262e-17
28729848333536.688,2.0174843008655986e-17,2.017484300725046e-17,2.017484300762901e-17
28951206475104.965,1.9867512606503918e-17,1.9867512605127503e-17,1.9867512605498212e-17
29174270140011.66,1.9564863875283047e-17,1.9564863873935074e-17,1.9564863874298126e-17
