,nu_e,nu_mu,nu_tau
532925702881200.3,1.1693537948920915e-20,1.1693537948920912e-20,1.1693537948920912e-20
549540873857624.8,1.0997127562529495e-20,1.0997127562529494e-20,1.0997127562529494e-20
566674060581991.9,1.0342191999958755e-20,1.0342191999958751e-20,1.0342191999958751e-20
584341413373516.4,9.726261221926683e-21,9.726261221926683e-21,9.726261221926683e-21
602559586074356.9,9.147012292706656e-21,9.147012292706653e-21,9.147012292706653e-21
621345751748075.2,8.602260619353532e-21,8.602260619353532e-21,8.602260619353532e-21
640717618867553.8,8.08995171267946e-21,8.089951712679461e-21,8.089951712679461e-21
660693448007596.5,7.608153438904113e-21,7.608153438904112e-21,7.608153438904112e-21
681292069057962.2,7.155048732761557e-21,7.155048732761555e-21,7.155048732761555e-21
702532898973053.5,6.728928744576759e-21,6.728928744576759e-21,6.728928744576759e-21
724435960074989.1,6.328186395470674e-21,6.328186395470673e-21,6.328186395470673e-21
747021898927331.1,5.9513103163851075e-21,5.951310316385106e-21,5.951310316385106e-21
770312005797214.6,5.596879148070353e-21,5.5968791480703525e-21,5.5968791480703525e-21
794328234724282.1,5.2635561805373165e-21,5.263556180537316e-21,5.263556180537316e-21
819093224215298.5,4.9500843117587275e-21,4.9500843117587275e-21,4.9500843117587275e-21
844630318583967.0,4.6552813066048724e-21,4.655281306604872e-21,4.655281306604872e-21
870963589956079.6,4.3780353381344414e-21,4.378035338134441e-21,4.378035338134441e-21
898117860960694.1,4.117300794424581e-21,4.117300794424581e-21,4.117300794424581e-21
926118728128793.8,3.872094335125445e-21,3.872094335125445e-21,3.872094335125445e-21
954992586021436.9,3.641491182867509e-21,3.641491182867509e-21,3.6414911828675086e-21
984766652110159.9,3.424621635534625e-21,3.424621635534625e-21,3.424621635534624e-21
1015468992433082.8,3.2206677862492102e-21,3.22066778624921e-21,3.22066778624921e-21
1047128548050898.5,3.0288604386989776e-21,3.0288604386989772e-21,3.0288604386989772e-21
1079775162327709.4,2.848476206172096e-21,2.848476206172096e-21,2.8484762061720956e-21
1113439609062361.9,2.678834783359562e-21,2.678834783359562e-21,2.6788347833595617e-21
