logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.349470642750696243e+03 -1.355463357037387595e+03 5.000000000000000278e-02
-1.355463357037387595e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.594055042033668315e+02 -8.654007184900581251e+02 4.000000000000000083e-02
-8.654007184900581251e+02 2.130081119170274064e+02 -5.000000000000000104e-03 4.000000000000000000e+02 -5.101956164938812321e+02 -5.161933307805725235e+02 1.439999999999999947e+00
-5.161933307805725235e+02 1.641584730703282844e+02 -7.499999999999999722e-03 4.000000000000000000e+02 -4.712691495067805931e+02 -4.772693637934718822e+02 3.900000000000000133e-01
-4.772693637934718822e+02 1.062712326008532102e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -4.539169354268150300e+02 -4.599196497135063169e+02 8.750000000000000000e-01
-4.599196496843243267e+02 5.886950748870270367e+00 -1.250000000000000069e-02 4.000000000000000000e+02 -4.176578360132958778e+02 -4.236630502999871624e+02 1.199999999999999956e-01
-4.236630502999871624e+02 1.743793557125962934e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -3.197253638960120270e+02 -3.257330781827033661e+02 1.020000000000000018e+00
-3.257330781827033661e+02 5.282818541518447830e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -3.100418398613635418e+02 -3.160520541480548786e+02 1.810000000000000053e+00
-3.160519916924928907e+02 3.901696939202034287e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -2.992317383888430982e+02 -3.052444526755344327e+02 1.784999999999999920e+00
-3.052444324294498870e+02 4.139705761700162867e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -2.921327921466082671e+02 -2.981480064332995994e+02 1.639999999999999902e+00
-2.981471787168239302e+02 5.537936096040597889e+00 -2.499999999999999792e-02 4.000000000000000000e+02 -2.877884012258459165e+02 -2.938061155125372466e+02 1.250000000000000000e+00
-2.937931769034378817e+02 6.889616619154698363e+00 -2.749999999999999667e-02 4.000000000000000000e+02 -2.866785322244157328e+02 -2.926987465111070605e+02 1.590000000000000080e+00
-2.924100173239044693e+02 2.056046730217880203e+00 -2.999999999999999542e-02 4.000000000000000000e+02 -2.498068205122838776e+02 -2.558295347989752031e+02 3.699999999999999956e-01
