weight logl norm alpha beta
1.936462747471826101e-44 -1.077345150568576173e+02 8.048274302014466475e-01 1.330586626898456082e+00 3.681991198088537809e-01
2.385962807393415371e-44 -1.075232753038994389e+02 2.730351840212533521e+00 3.301572075447870791e+00 1.105282273550871386e+00
4.463356749997149987e-44 -1.068944769221319859e+02 9.826119337488916639e-01 1.594312882927613417e+00 1.377669910206031245e+00
5.009401344663230691e-44 -1.067765616237312969e+02 1.103887859263960491e+00 1.780372018759108999e+00 1.422307198245611248e+00
7.539771285172521659e-44 -1.063651861915768393e+02 2.241184783482630838e+00 3.216839621573531094e+00 1.073801918794208943e+00
1.074088419438155230e-43 -1.060088206266895128e+02 2.195996975300579912e+00 2.748597034607552558e+00 1.440475952816602012e+00
1.211607711404240863e-43 -1.058858447818151092e+02 4.691327022258499291e+00 1.492640233109765902e+00 7.132584635735406131e-02
1.652227260448027931e-43 -1.055731687141166049e+02 2.733273971503913380e+00 3.213115327174346891e+00 1.211086211311039662e+00
1.968227154144876134e-43 -1.053956597307877416e+02 1.550038188833424257e+00 1.579565160776035482e+00 8.895455827617990141e-02
2.341770981586589214e-43 -1.052193854737548264e+02 3.710677416232273096e+00 3.122645257776479166e+00 1.495379049714378850e+00
2.522405159039932614e-43 -1.051425800720742956e+02 2.210349465440992311e+00 1.025790841318882318e+00 6.397593025760195395e-01
2.862932699842849368e-43 -1.050134464276373336e+02 4.195480852204312328e+00 1.189309957385912941e+00 4.701379228144401123e-01
4.179269100676222676e-43 -1.046326565716611299e+02 1.065008682323744793e+00 3.080204515369412199e+00 5.450607971590550882e-01
8.174344275074357754e-43 -1.039592924440449337e+02 6.824348935723544285e-01 1.596108018402923046e+00 4.860701397997938544e-01
1.375296056583291695e-42 -1.034365388317964545e+02 2.333147960796980946e+00 2.844368937978729583e+00 1.404172652286308276e+00
2.924338051404545975e-42 -1.026796397057566850e+02 4.199996365109708307e+00 1.165110851786234303e+00 5.133879936711985836e-01
3.037110418124202638e-42 -1.026393013105837326e+02 8.434180820952401625e-01 1.431786147373205420e+00 7.470893706634855747e-01
3.115625478390107303e-42 -1.026112779259035221e+02 1.657192058867947182e+00 1.027056740599375129e+00 1.079931412547144198e+00
3.418929622794464025e-42 -1.025158803273207724e+02 4.874788481682829300e+00 3.256452580258523799e+00 9.523770673732637748e-01
3.840540299504322267e-42 -1.023970947939192371e+02 1.300405620580959543e+00 1.113777642232253395e+00 1.108586587025208070e+00
3.951794784681809363e-42 -1.023660380020326528e+02 1.456637032755579542e+00 1.051291005072251705e+00 1.436211100029310961e+00
4.207818213598698929e-42 -1.023007635793052117e+02 1.552602279011831010e+00 3.323261552625225157e+00 4.084756257469232543e-01
7.415606522758683248e-42 -1.017316210846415458e+02 6.771281184763504601e-01 1.784580014669480796e+00 5.847245229462388894e-02
7.448003824166614083e-42 -1.017247618001936189e+02 2.294007607171554497e+00 1.319700760622564584e+00 3.584662196808977574e-01
8.072764426314084152e-42 -1.016417118740691592e+02 4.399994804125574532e+00 1.514933180967211745e+00 1.093159198698581691e-01
8.325257650758769328e-42 -1.016084138691893628e+02 8.042824650781401630e-01 1.470091610329109066e+00 5.116196628750067088e-01
3.542763995666866042e-41 -1.001577155483986417e+02 1.549372123298194959e+00 1.104168107518661568e+00 1.364289604241617049e+00
4.049221377603593290e-41 -1.000215981504309752e+02 1.686309584094570324e+00 3.201465653938520006e+00 8.229865527704427475e-01
4.791125714574386176e-41 -9.985085736333043371e+01 1.158351627940487294e+00 1.457879268568303077e+00 1.362971681179811378e+00
8.522878969407050442e-41 -9.927236856965215850e+01 2.561440845117014753e+00 1.013296319437523740e+00 1.077786255823510952e+00
8.982658459674478602e-41 -9.921732687984075483e+01 1.357677036362192613e+00 1.205537038858249810e+00 8.548107358418616242e-01
1.063967680652078188e-40 -9.904553265249784033e+01 4.261849771119088359e+00 3.138861440611795395e+00 1.491105697194808233e+00
1.380117423227327639e-40 -9.878286908278457190e+01 3.114450423888734498e+00 3.177462503310525932e+00 1.286338330714613232e+00
1.415444963581463613e-40 -9.875509372407150011e+01 7.075570928304627527e-01 1.945412452092562194e+00 5.040456618112738596e-01
1.556860789050227857e-40 -9.865736618850448281e+01 1.365878607216421070e+00 1.261581824785602990e+00 1.398616765649795424e+00
1.695970614209218680e-40 -9.856928245693693214e+01 9.879723089186915885e-01 2.149909422019978145e+00 9.414473156727254377e-01
1.909601244382108077e-40 -9.844814321994125805e+01 2.591377042874822845e+00 3.289971134299569222e+00 1.018540603130275279e+00
2.082071795712373071e-40 -9.835917421401903482e+01 1.527011750940573176e+00 1.179880232392926054e+00 9.665888899133113776e-01
2.961566198480695301e-40 -9.800431941811986292e+01 2.283300249168435769e+00 1.031766990703978149e+00 1.496678714622262873e+00
3.916041673702624215e-40 -9.772245630111163450e+01 2.309560607909179719e+00 2.969081349050485485e+00 1.262623813200855372e+00
6.226240165967355286e-40 -9.725626502167196463e+01 3.131970237268772106e+00 1.050367403616931927e+00 7.244275909488536724e-01
7.456060445531342514e-40 -9.707351048331348409e+01 2.213707664281200138e+00 1.069555863874464663e+00 1.419338707473462691e+00
7.944153004063487470e-40 -9.700760148074131450e+01 4.086315719576965932e+00 1.265441927708224945e+00 4.519466739420773815e-01
8.365672579205010163e-40 -9.695340093245287960e+01 1.304228693792822469e+00 1.314051132879367589e+00 1.117415817136785172e+00
9.225053158450093599e-40 -9.685311471528535776e+01 4.315392533822226540e+00 1.015146885387032905e+00 7.589445527937483948e-01
1.283964975462227631e-39 -9.651999964741656868e+01 1.808342253775447439e+00 1.158632223925011306e+00 1.204234613001132770e+00
1.308792496838821083e-39 -9.649834762064041627e+01 3.378433732468910211e+00 1.018558619344491989e+00 9.811305481020108354e-01
1.533004663082642213e-39 -9.633772293294774158e+01 9.509504899138416789e-01 1.751374183564543774e+00 9.057981903663562262e-01
1.895548584377155251e-39 -9.612294428755829756e+01 2.534348000162078840e+00 1.086836373201392147e+00 9.268877342999579660e-01
1.892687022757754907e-39 -9.612195505006646101e+01 4.169886958537566635e+00 1.015733140806435175e+00 7.801599655431704639e-01
1.893477273463585170e-39 -9.611903760874301383e+01 1.528022998522736264e+00 1.241172800481971539e+00 8.119053941229561477e-01
2.708691857817858902e-39 -9.575848676557723138e+01 3.433640697629809502e+00 1.078926102670268117e+00 6.930562267048685499e-01
2.899043005983531907e-39 -9.568807189004049008e+01 1.483130497339772091e+00 1.296477729177683891e+00 4.989735481381233351e-01
4.361708774880369941e-39 -9.527708867321075559e+01 1.500353446728263984e+00 1.350432023974302176e+00 4.211758439545194577e-01
5.596551562571021484e-39 -9.502530195896984822e+01 4.366709544973902624e+00 3.266385794057538483e+00 9.152600634319553174e-01
5.756787154332445328e-39 -9.499457304125360224e+01 3.495713139628052080e+00 3.321839784118826966e+00 8.844711100630935352e-01
6.453319225089583480e-39 -9.487785796765177793e+01 1.181668405067760608e+00 1.415861686781995310e+00 7.496455155740713305e-01
7.489764896807898067e-39 -9.472641516654263683e+01 4.251635361111025802e+00 2.799901943133966675e+00 2.068940310217935452e-01
1.006302633462280459e-38 -9.442858462671179609e+01 1.004100387958656748e+00 1.728586430370723015e+00 9.100629280821037614e-01
1.339751201464864532e-38 -9.413988355546555908e+01 2.021004278450852176e+00 3.065487606436905654e+00 1.388892240768996311e-01
1.954542567659463053e-38 -9.375971129631814449e+01 4.462319496479360659e+00 1.026837429708853389e+00 9.877079243803178477e-01
1.962662386161110855e-38 -9.375306556984888573e+01 2.395503805683828258e+00 2.712124977268239867e+00 1.456697052409095638e+00
2.667196689142675680e-38 -9.344383948995047717e+01 1.238223758394560559e+00 1.634394018986626396e+00 1.539340349107401473e-01
2.980563195898654255e-38 -9.333025520706797806e+01 2.329889735785510840e+00 1.163999961222216273e+00 7.591708881613679072e-01
3.332384334972944804e-38 -9.321617941735763679e+01 4.408254911762911732e+00 3.271112441495286127e+00 1.099486937928693120e+00
3.493437306963455671e-38 -9.316648132841525864e+01 4.236075896714960543e+00 1.045039541062280586e+00 1.399494783926768182e+00
3.848385512409892862e-38 -9.306721376871789175e+01 3.198984771669736382e+00 3.309337552168554630e+00 7.392520676430870408e-01
5.713047271844292363e-38 -9.266961492749827300e+01 4.703762704341570178e+00 1.051166823281680651e+00 1.314040445955199532e+00
7.032204487616232857e-38 -9.245936724209941815e+01 1.001705738701432979e+00 1.646822068564774089e+00 6.702745728490042687e-01
7.390845529917415878e-38 -9.240712533781062632e+01 2.921099117350557162e+00 3.140595632036105478e+00 1.243833069705297056e+00
7.660214344135910077e-38 -9.236882751601667962e+01 4.309594490672399303e+00 3.261540529540303712e+00 9.109717394329732709e-01
7.898185783754567618e-38 -9.233573439616694145e+01 2.611039198444975007e+00 1.239733353927540360e+00 5.367422534794142885e-01
8.341331497780267858e-38 -9.227864462600120987e+01 2.998396451255758599e+00 1.126245734943450927e+00 1.157647941872996356e+00
8.482532384570845092e-38 -9.225935844616219583e+01 1.464421751849940723e+00 1.404965200056851771e+00 1.146436037375642591e+00
9.935660918459009356e-38 -9.209873708359617694e+01 1.463155832148425040e+00 1.367128904286469826e+00 7.662758663688932215e-01
1.212227611665242339e-37 -9.189732272022794746e+01 6.922247203337451582e-01 2.033840727937983761e+00 2.509456286119783330e-01
1.214510793294523621e-37 -9.189294103219901899e+01 1.448954129795846146e+00 1.406134873100896687e+00 4.179675462428231736e-01
1.442599825233563032e-37 -9.171833546870622911e+01 4.560840366559205883e+00 1.060703010506342414e+00 9.531044170792295489e-01
1.493321929006929586e-37 -9.168127926774290870e+01 1.565359468946548205e+00 2.878117488787827138e+00 9.500663463411339604e-01
1.827757914602061410e-37 -9.147669235622167605e+01 1.152825863368880155e+00 1.914295018594800446e+00 1.067499342430596521e+00
1.930559544476815012e-37 -9.141947250833050020e+01 3.581036298703054843e+00 1.107196066048387717e+00 9.538631416708259758e-01
2.052531007819728878e-37 -9.135570871907435730e+01 2.352906921509766658e+00 1.207487393570541467e+00 1.059313388808153178e+00
2.238579387443635268e-37 -9.126644092600513147e+01 1.338858324528690247e+00 1.426380040913610703e+00 4.491036188863705703e-01
2.377120615912700499e-37 -9.120389245863955807e+01 2.038457355924159664e+00 1.248617048934850260e+00 7.479870430863809760e-01
2.474195990314200626e-37 -9.116136689780043412e+01 9.527707427977682997e-01 1.787887934365183007e+00 6.692165850619151701e-01
4.283162916947112076e-37 -9.061009065269192320e+01 4.814197538773813179e+00 2.783607207810712580e+00 2.777640153038098414e-01
4.307026366180584289e-37 -9.060203466088924529e+01 2.322046295009143169e+00 1.264221593652198328e+00 5.499405091920271937e-01
4.507197559728674819e-37 -9.055410681192324773e+01 4.142587154201683219e+00 3.219725377865506832e+00 1.268593978890125484e+00
7.906593780918299611e-37 -8.998958532149286782e+01 3.245217627675227146e+00 1.152248565399380364e+00 1.283971398757877136e+00
8.996542689988639054e-37 -8.985794203067021613e+01 1.972426151141704942e+00 1.314540469943992651e+00 5.241663721982813273e-01
9.068822616238423779e-37 -8.984743994372448128e+01 8.402681254801611654e-01 1.784254867063253203e+00 2.042606298255313368e-01
1.131930691105265339e-36 -8.962327254468503668e+01 4.510044612667885033e+00 1.111031610770245148e+00 1.380089464312753256e+00
1.617528544441709610e-36 -8.926379790115639423e+01 1.382470335411380535e+00 1.460683177074991734e+00 6.456812153853523917e-01
1.689369958443713004e-36 -8.921784164188170507e+01 1.240535475602915882e+00 2.212178268526678426e+00 1.042769323177359819e+00
2.305213761657892209e-36 -8.890452388525771710e+01 1.726260744565507155e+00 1.538499153017215848e+00 2.551565608326841761e-01
2.618907167158817566e-36 -8.877444017666651632e+01 1.388574858911141741e+00 2.043798963032585014e+00 1.229263362845641083e+00
3.310322184637955573e-36 -8.853765177425208321e+01 1.427871826792990406e+00 1.463806064035470200e+00 6.686792489505410941e-01
3.314958571662711451e-36 -8.853375216932901992e+01 3.283814974697552458e+00 1.177271553831851225e+00 1.412716661723326883e+00
3.521396354622241974e-36 -8.847083969305005269e+01 3.624432784064004043e+00 1.162065003353091486e+00 9.618823345098769240e-01
3.753800446116227184e-36 -8.840442851656887058e+01 2.304535306546722673e+00 1.536901358205028600e+00 2.358816354460404052e-01
5.242611672757459496e-36 -8.806787751065367331e+01 1.926195709070503970e+00 1.331040588551767767e+00 6.604111084901672646e-01
6.990555791819695654e-36 -8.777763723014743391e+01 3.756164028057232596e+00 3.067898855128876612e+00 1.436963536815578202e+00
9.942605396877448554e-36 -8.742286819696781208e+01 2.286046017210019876e+00 1.311294818782204885e+00 1.299537656098415539e+00
1.316877614192277177e-35 -8.713934871193599463e+01 2.367967253399945626e+00 1.306615468206922204e+00 1.336247480522794406e+00
1.456182769420668087e-35 -8.703629373231400734e+01 1.343906609280061781e+00 1.555661485265476207e+00 7.265622517726664231e-01
1.624735699671822727e-35 -8.692426704646118196e+01 4.821783864259322705e+00 1.159332803078291230e+00 1.153430500890342270e+00
2.079758478011320445e-35 -8.667486043202823964e+01 2.160592329411288315e+00 1.329930740472842210e+00 8.113545904592318614e-01
2.897796961372203481e-35 -8.634066142285297474e+01 2.427886864210008433e+00 1.305334629913626365e+00 1.000894702429841132e+00
3.522014702194360505e-35 -8.614307901820546931e+01 3.424562897356767444e+00 1.219829117810906194e+00 1.280206528481995676e+00
3.632106272891907709e-35 -8.610979948219028302e+01 1.465782053477734381e+00 1.544755393356220141e+00 8.651362081727399511e-01
5.480816832473618983e-35 -8.569585805578596194e+01 8.641174527778445746e-01 1.906304755128101824e+00 3.035807880978892981e-01
7.845227746816134549e-35 -8.533470678607088189e+01 8.891734274155979056e-01 2.117473953391194819e+00 5.184991567510794930e-01
8.047181903016609459e-35 -8.530679024667794863e+01 3.307815085826848023e+00 1.226841870580991811e+00 7.269697763648107491e-01
8.805488327491855020e-35 -8.521423700199949280e+01 1.611147539788914340e+00 1.801093020660640587e+00 1.364972191815232883e+00
1.019955410900000349e-34 -8.506476819812793622e+01 1.212803159440066114e+00 1.638696253038891770e+00 5.092081598828139821e-01
1.079576902364301912e-34 -8.500545790235548793e+01 1.376923561969385812e+00 1.703400028867075200e+00 1.013208555962379354e+00
1.146035443559787621e-34 -8.494321856378775237e+01 7.402069633249255265e-01 2.177473813395850222e+00 2.331849729727912268e-01
1.191043757178683899e-34 -8.490219708010185684e+01 1.270391647841028648e+00 2.151175120300699461e+00 1.018106181642980168e+00
1.882297423935134448e-34 -8.444203404489057618e+01 3.220524113047933845e+00 1.269890511092569785e+00 1.373050342220386577e+00
2.214871618523049433e-34 -8.427683266788207561e+01 1.550394812596117999e+00 2.526947835556499378e+00 1.085203866463677391e+00
2.613497217743539650e-34 -8.410883785506545962e+01 1.118572644322929799e+00 1.729168824566528428e+00 4.778469965119586105e-01
2.821295216495964865e-34 -8.402983103352929106e+01 1.544892192373764850e+00 1.829183669412557611e+00 1.269511227424236388e+00
3.553547073998365647e-34 -8.379658082924702001e+01 4.251751366014924649e+00 3.124452494719077489e+00 1.381335426658421683e+00
3.870090643954713690e-34 -8.370874918068676607e+01 4.889418180538537939e+00 1.203604723341505922e+00 9.541470071848534573e-01
5.076366812696998305e-34 -8.343493129829876409e+01 9.735198900364858687e-01 2.898249473553908384e+00 4.284935778208893709e-01
5.164826594783988639e-34 -8.341515558078658898e+01 2.715588236757436214e+00 1.328213007201233697e+00 9.518310444337642062e-01
7.542567654706133492e-34 -8.303396444785521169e+01 3.189824375352932950e+00 3.027894579489015747e+00 3.167840723930422930e-01
7.860117790136528657e-34 -8.299022551731339092e+01 1.034974546907321269e+00 2.060917561233838402e+00 6.778914147014192260e-01
