weight logl norm alpha beta
2.522405159039932614e-43 -1.051425800720742956e+02 3.800776589868871680e-01 1.031633652755292729e-02 4.067305535007030848e-01
2.862932699842849368e-43 -1.050134464276373336e+02 8.212179671565139616e-01 7.572398295436522098e-02 2.897502915961656100e-01
4.179269100676222676e-43 -1.046326565716611299e+02 1.255574849608321886e-01 8.320818061477648353e-01 3.414212394200379919e-01
8.174344275074357754e-43 -1.039592924440449337e+02 4.054108746052320633e-02 2.384432073611691960e-01 3.007380274481337157e-01
1.375296056583291695e-42 -1.034365388317964545e+02 4.073662135104402227e-01 7.377475751914918112e-01 9.339121739905574815e-01
2.924338051404545975e-42 -1.026796397057566850e+02 8.222214144688241300e-01 6.604434071449372112e-02 3.195779266697921228e-01
3.037110418124202638e-42 -1.026393013105837326e+02 7.631512935449780155e-02 1.727144589492821680e-01 4.807512901127486415e-01
3.115625478390107303e-42 -1.026112779259035221e+02 2.571537908595438182e-01 1.082269623975007367e-02 7.102975258945821713e-01
3.418929622794464025e-42 -1.025158803273207724e+02 9.721752181517399061e-01 9.025810321034095640e-01 6.223290119815612087e-01
3.840540299504322267e-42 -1.023970947939192371e+02 1.778679156846576515e-01 4.551105689290135814e-02 7.300597151897987303e-01
3.951794784681809363e-42 -1.023660380020326528e+02 2.125860072790176636e-01 2.051640202890070430e-02 9.560076551926283139e-01
4.207818213598698929e-42 -1.023007635793052117e+02 2.339116175581846813e-01 9.293046210500901516e-01 2.472245694806367577e-01
7.415606522758683248e-42 -1.017316210846415458e+02 3.936180410585565781e-02 3.138320058677923630e-01 5.843070548016471299e-03
7.448003824166614083e-42 -1.017247618001936189e+02 3.986683571492343203e-01 1.278803042490258557e-01 2.127353239178605415e-01
8.072764426314084152e-42 -1.016417118740691592e+02 8.666655120279053159e-01 2.059732723868846760e-01 4.090753094472976414e-02
8.325257650758769328e-42 -1.016084138691893628e+02 6.761832557292002388e-02 1.880366441316436710e-01 3.183583881896597800e-01
3.542763995666866042e-41 -1.001577155483986417e+02 2.331938051773766452e-01 4.166724300746460496e-02 9.064066236149083133e-01
4.049221377603593290e-41 -1.000215981504309752e+02 2.636243520210156399e-01 8.805862615754080913e-01 5.330941743244432818e-01
4.791125714574386176e-41 -9.985085736333043371e+01 1.463003617645527443e-01 1.831517074273212309e-01 9.054977111584905369e-01
8.522878969407050442e-41 -9.927236856965215850e+01 4.580979655815587970e-01 5.318527775009518344e-03 7.088181074644902546e-01
8.982658459674478602e-41 -9.921732687984075483e+01 1.905948969693761486e-01 8.221481554329990171e-02 5.550418867874907791e-01
1.063967680652078188e-40 -9.904553265249784033e+01 8.359666158042419193e-01 8.555445762447182467e-01 9.938659980653850035e-01
1.380117423227327639e-40 -9.878286908278457190e+01 5.809889830863854687e-01 8.709850013242103062e-01 8.526471246307677498e-01
1.415444963581463613e-40 -9.875509372407150011e+01 4.612379840676950060e-02 3.781649808370248778e-01 3.131349391801888649e-01
1.556860789050227857e-40 -9.865736618850448281e+01 1.924174682703158057e-01 1.046327299142412182e-01 9.300805280343417136e-01
1.695970614209218680e-40 -9.856928245693693214e+01 1.084382908708203530e-01 4.599637688079911690e-01 6.147912521880865011e-01
1.909601244382108077e-40 -9.844814321994125805e+01 4.647504539721828420e-01 9.159884537198276222e-01 6.679590366415691927e-01
2.082071795712373071e-40 -9.835917421401903482e+01 2.282248335423495700e-01 7.195209295717042153e-02 6.321302689057319846e-01
2.961566198480695301e-40 -9.800431941811986292e+01 3.962889442596524425e-01 1.270679628159121499e-02 9.977094583601813227e-01
3.916041673702624215e-40 -9.772245630111163450e+01 4.021245795353732833e-01 7.876325396201943052e-01 8.362922849661071911e-01
6.226240165967355286e-40 -9.725626502167196463e+01 5.848822749486159989e-01 2.014696144677274869e-02 4.651224765164507780e-01
7.456060445531342514e-40 -9.707351048331348409e+01 3.808239253958222159e-01 2.782234554978590957e-02 9.443715223954914917e-01
7.944153004063487470e-40 -9.700760148074131450e+01 7.969590487948813307e-01 1.061767710832899336e-01 2.772046027186740869e-01
8.365672579205010163e-40 -9.695340093245287960e+01 1.787174875095161042e-01 1.256204531517470802e-01 7.361488394046794559e-01
9.225053158450093599e-40 -9.685311471528535776e+01 8.478650075160504285e-01 6.058754154813161819e-03 4.889272777887919696e-01
1.283964975462227631e-39 -9.651999964741656868e+01 2.907427230612105173e-01 6.345288957000450036e-02 7.960238710352639524e-01
1.308792496838821083e-39 -9.649834762064041627e+01 6.396519405486467136e-01 7.423447737796795565e-03 6.421589986910419823e-01
1.533004663082642213e-39 -9.633772293294774158e+01 1.002112199808536941e-01 3.005496734258175096e-01 5.902056485285215315e-01
1.895548584377155251e-39 -9.612294428755829756e+01 4.520773333693508533e-01 3.473454928055685897e-02 6.047501615861778923e-01
1.892687022757754907e-39 -9.612195505006646101e+01 8.155304352305703386e-01 6.293256322574047879e-03 5.035585969263244310e-01
1.893477273463585170e-39 -9.611903760874301383e+01 2.284495552272747254e-01 9.646912019278863770e-02 5.254519959468663126e-01
2.708691857817858902e-39 -9.575848676557723138e+01 6.519201550288465929e-01 3.157044106810724671e-02 4.434870528999093064e-01
2.899043005983531907e-39 -9.568807189004049008e+01 2.184734438532827117e-01 1.185910916710735119e-01 3.096369297504298901e-01
4.361708774880369941e-39 -9.527708867321075559e+01 2.223007659396142310e-01 1.401728095897208926e-01 2.559833406582893156e-01
5.596551562571021484e-39 -9.502530195896984822e+01 8.592687877719783485e-01 9.065543176230153044e-01 5.967310782289346749e-01
5.756787154332445328e-39 -9.499457304125360224e+01 6.657140310284560547e-01 9.287359136475308308e-01 5.754973172848920626e-01
6.453319225089583480e-39 -9.487785796765177793e+01 1.514818677928356783e-01 1.663446747127981240e-01 4.825141486717733352e-01
7.489764896807898067e-39 -9.472641516654263683e+01 8.336967469135612152e-01 7.199607772535867589e-01 1.082027800150300312e-01
1.006302633462280459e-38 -9.442858462671179609e+01 1.120223084352570675e-01 2.914345721482891616e-01 5.931468469531749887e-01
1.339751201464864532e-38 -9.413988355546555908e+01 3.380009507668561008e-01 8.261950425747622839e-01 6.130291315648250805e-02
1.954542567659463053e-38 -9.375971129631814449e+01 8.805154436620801217e-01 1.073497188354133325e-02 6.466951202622881478e-01
1.962662386161110855e-38 -9.375306556984888573e+01 4.212230679297396252e-01 6.848499909072960357e-01 9.701358982131693676e-01
2.667196689142675680e-38 -9.344383948995047717e+01 1.640497240876801488e-01 2.537576075946506027e-01 7.167864476602769930e-02
2.980563195898654255e-38 -9.333025520706797806e+01 4.066421635078912855e-01 6.559998448888648692e-02 4.890833711457709398e-01
3.332384334972944804e-38 -9.321617941735763679e+01 8.685010915028691381e-01 9.084449765981145175e-01 7.237840951232366038e-01
3.493437306963455671e-38 -9.316648132841525864e+01 8.302390881588801452e-01 1.801581642491223434e-02 9.306860578805297157e-01
3.848385512409892862e-38 -9.306721376871789175e+01 5.997743937043858997e-01 9.237350208674217633e-01 4.753462535469565875e-01
5.713047271844292363e-38 -9.266961492749827300e+01 9.341694898536823111e-01 2.046672931267223827e-02 8.717520316932411140e-01
7.032204487616232857e-38 -9.245936724209941815e+01 1.114901641558739831e-01 2.587288274259096355e-01 4.277755674820719056e-01
7.390845529917415878e-38 -9.240712533781062632e+01 5.380220260779016161e-01 8.562382528144422134e-01 8.233331515208945905e-01
7.660214344135910077e-38 -9.236882751601667962e+01 8.465765534827554006e-01 9.046162118161215071e-01 5.937736134020504819e-01
7.898185783754567618e-38 -9.233573439616694145e+01 4.691198218766611250e-01 9.589334157101614409e-02 3.356843127444236741e-01
8.341331497780267858e-38 -9.227864462600120987e+01 5.551992113901685899e-01 5.049829397738037073e-02 7.638951323262044291e-01
8.482532384570845092e-38 -9.225935844616219583e+01 2.143159448555423952e-01 1.619860800227407305e-01 7.561627843969949136e-01
9.935660918459009356e-38 -9.209873708359617694e+01 2.140346293663166755e-01 1.468515617145879082e-01 4.939833561164780340e-01
1.212227611665242339e-37 -9.189732272022794746e+01 4.271660451861003516e-02 4.135362911751935266e-01 1.385831921461919691e-01
1.214510793294523621e-37 -9.189294103219901899e+01 2.108786955101880078e-01 1.624539492403587193e-01 2.537707215467746025e-01
1.442599825233563032e-37 -9.171833546870622911e+01 9.024089703464902579e-01 2.428120420253698786e-02 6.228306324684341755e-01
1.493321929006929586e-37 -9.168127926774290870e+01 2.367465486547885023e-01 7.512469955151308554e-01 6.207354112697475168e-01
1.827757914602061410e-37 -9.147669235622167605e+01 1.450724140819733554e-01 3.657180074379201562e-01 7.017236844348941904e-01
1.930559544476815012e-37 -9.141947250833050020e+01 6.846747330451232738e-01 4.287842641935513122e-02 6.233538908074661711e-01
2.052531007819728878e-37 -9.135570871907435730e+01 4.117570936688370598e-01 8.299495742821660915e-02 6.960781991780365940e-01
2.238579387443635268e-37 -9.126644092600513147e+01 1.864129610063756104e-01 1.705520163654442589e-01 2.752438750940486845e-01
2.377120615912700499e-37 -9.120389245863955807e+01 3.418794124275910118e-01 9.944681957394008176e-02 4.813703745423316693e-01
2.474195990314200626e-37 -9.116136689780043412e+01 1.006157206217263012e-01 3.151551737460731584e-01 4.270459207323552553e-01
4.283162916947112076e-37 -9.061009065269192320e+01 9.587105641719585458e-01 7.134428831242850544e-01 1.570786312440067833e-01
4.307026366180584289e-37 -9.060203466088924529e+01 4.048991766686984572e-01 1.056886374608793089e-01 3.447865580634670302e-01
4.507197559728674819e-37 -9.055410681192324773e+01 8.094638120448184315e-01 8.878901511462027329e-01 8.404096406138796826e-01
7.906593780918299611e-37 -8.998958532149286782e+01 6.100483617056060570e-01 6.089942615975219020e-02 8.510147577640532202e-01
8.996542689988639054e-37 -8.985794203067021613e+01 3.272058113648232958e-01 1.258161879775970826e-01 3.270112911712285131e-01
9.068822616238423779e-37 -8.984743994372448128e+01 7.561513899559135776e-02 3.137019468253012811e-01 1.063866412589871135e-01
1.131930691105265339e-36 -8.962327254468503668e+01 8.911210250373077235e-01 4.441264430809810371e-02 9.173030788363815136e-01
1.617528544441709610e-36 -8.926379790115639423e+01 1.961045189803067856e-01 1.842732708299966715e-01 4.108146313002429828e-01
1.689369958443713004e-36 -8.921784164188170507e+01 1.645634390228701838e-01 4.848713074106714149e-01 6.846684987430068370e-01
2.305213761657892209e-36 -8.890452388525771710e+01 2.725023876812238122e-01 2.153996612068863614e-01 1.414872833328856272e-01
2.618907167158817566e-36 -8.877444017666651632e+01 1.974610797580315102e-01 4.175195852130338947e-01 8.132850778245800383e-01
3.310322184637955573e-36 -8.853765177425208321e+01 2.061937392873312014e-01 1.855224256141880801e-01 4.266753441038214634e-01
3.314958571662711451e-36 -8.853375216932901992e+01 6.186255499327893981e-01 7.090862153274046786e-02 9.398045942919496243e-01
3.521396354622241974e-36 -8.847083969305005269e+01 6.943183964586675527e-01 6.482600134123661650e-02 6.288843686275013001e-01
3.753800446116227184e-36 -8.840442851656887058e+01 4.010078458992717421e-01 2.147605432820114402e-01 1.281942313420968427e-01
5.242611672757459496e-36 -8.806787751065367331e+01 3.169323797934453513e-01 1.324162354207071290e-01 4.209731782690808721e-01
6.990555791819695654e-36 -8.777763723014743391e+01 7.235920062349405768e-01 8.271595420515506225e-01 9.565265771141918671e-01
9.942605396877448554e-36 -8.742286819696781208e+01 3.968991149355599601e-01 1.245179275128819318e-01 8.617501076540796667e-01
1.316877614192277177e-35 -8.713934871193599463e+01 4.151038340888767442e-01 1.226461872827688815e-01 8.870672279467547439e-01
1.456182769420668087e-35 -8.703629373231400734e+01 1.875348020622359391e-01 2.222645941061904828e-01 4.665946563949423531e-01
1.624735699671822727e-35 -8.692426704646118196e+01 9.603964142798494530e-01 6.373312123131646967e-02 7.609865523381670327e-01
2.079758478011320445e-35 -8.667486043202823964e+01 3.690205176469529835e-01 1.319722961891368618e-01 5.250721313511943489e-01
2.897796961372203481e-35 -8.634066142285297474e+01 4.284193031577796518e-01 1.221338519654505683e-01 6.557894499516145892e-01
3.522014702194360505e-35 -8.614307901820546931e+01 6.499028660792816048e-01 8.793164712436252195e-02 8.484182955048246155e-01
3.632106272891907709e-35 -8.610979948219028302e+01 2.146182341061632082e-01 2.179021573424880787e-01 5.621629021880965027e-01
5.480816832473618983e-35 -8.569585805578596194e+01 8.091498950618769559e-02 3.625219020512406853e-01 1.748833021364754048e-01
7.845227746816134549e-35 -8.533470678607088189e+01 8.648298387013286792e-02 4.469895813564779274e-01 3.231028667248824204e-01
8.047181903016609459e-35 -8.530679024667794863e+01 6.239589079615217582e-01 9.073674823239674669e-02 4.668757078378005243e-01
8.805488327491855020e-35 -8.521423700199949280e+01 2.469216755086476311e-01 3.204372082642562569e-01 9.068773736656778883e-01
1.019955410900000349e-34 -8.506476819812793622e+01 1.584007020977924451e-01 2.554785012155567081e-01 3.166952826778027807e-01
1.079576902364301912e-34 -8.500545790235548793e+01 1.948719026598635384e-01 2.813600115468301022e-01 6.642817627326754737e-01
1.146035443559787621e-34 -8.494321856378775237e+01 5.337932518331678367e-02 4.709895253583400443e-01 1.263344641191663786e-01
1.191043757178683899e-34 -8.490219708010185684e+01 1.711981439646730330e-01 4.604700481202796958e-01 6.676594356158483956e-01
1.882297423935134448e-34 -8.444203404489057618e+01 6.045609140106519286e-01 1.079562044370279139e-01 9.124485118761286317e-01
2.214871618523049433e-34 -8.427683266788207561e+01 2.334210694658039875e-01 6.107791342225997733e-01 7.139337010094326530e-01
2.613497217743539650e-34 -8.410883785506545962e+01 1.374605876273177207e-01 2.916675298266113714e-01 2.950668941461783712e-01
2.821295216495964865e-34 -8.402983103352929106e+01 2.321982649719477321e-01 3.316734677650230445e-01 8.410422258098181336e-01
3.553547073998365647e-34 -8.379658082924702001e+01 8.337225257810944035e-01 8.497809978876309511e-01 9.181623632127046131e-01
3.870090643954713690e-34 -8.370874918068676607e+01 9.754262623418973321e-01 8.144188933660234664e-02 6.235496601274851391e-01
5.076366812696998305e-34 -8.343493129829876409e+01 1.052266422303301807e-01 7.592997894215633981e-01 2.610300536695788765e-01
5.164826594783988639e-34 -8.341515558078658898e+01 4.923529415016525412e-01 1.312852028804935012e-01 6.219524444370787553e-01
7.542567654706133492e-34 -8.303396444785521169e+01 5.977387500784295815e-01 8.111578317956062989e-01 1.839890154434774550e-01
7.860117790136528657e-34 -8.299022551731339092e+01 1.188832326460713684e-01 4.243670244935353608e-01 4.330285618630477229e-01
