Mphi g si norm mntot
4.973583057113017403e-01 2.363121628665067198e-02 2.983903006487905074e+00 1.194480643044363966e+01 1.147742628191898706e-01
3.023596916411458935e+01 6.073280981362981779e-01 2.047177364730269566e+00 7.064621840048446622e+00 1.032309898553762650e-01
1.802535086629308836e-01 2.401758397118166494e-02 2.695649896963919545e+00 1.756886979268569249e+01 1.191017501568179676e-01
1.684758095264321653e+01 3.540429059849545812e-01 2.067861282053734318e+00 7.100745338550058072e+00 1.120516387284278270e-01
3.099944370184718068e+01 6.178143323204147164e-01 2.266109843028930371e+00 9.557004715396875127e+00 1.071869580727199539e-01
5.730713262234007344e-01 2.756797866074487888e-02 2.778648233088546249e+00 1.230436106369675109e+01 1.422027061190961339e-01
2.676139242416392250e+01 5.216329374597465929e-01 2.327592417103989231e+00 9.581214392283902370e+00 1.318328449205211084e-01
6.264737788445298605e+00 8.538131817277251623e-02 2.199280508606732187e+00 7.033163251939217986e+00 1.045064994866457125e-01
6.373429726381069749e+00 8.372654326829208349e-02 2.258207773872997759e+00 7.624202266280795115e+00 1.098319131011968042e-01
1.179840156546363011e-01 1.939817089521371149e-02 2.728635329422631539e+00 1.070581514569759918e+01 1.233984852373950503e-01
4.010735051428550024e-01 2.599270351783295255e-02 2.989670114055065664e+00 1.379693241457896491e+01 1.122461585561092962e-01
5.183428923141907951e+00 6.642803813710389249e-02 2.222766725190693737e+00 7.646200862843264723e+00 1.113745373029104424e-01
3.500078916671765938e+01 7.179072432945740045e-01 2.016261926744190358e+00 8.509887956816534427e+00 1.416714423328784000e-01
4.973583057113017403e-01 2.363121628665067198e-02 2.983903006487905074e+00 1.194480643044363966e+01 1.147742628191898706e-01
1.155147639333655718e+01 1.896280493371215459e-01 2.242966305623347090e+00 7.840055993833829895e+00 1.092817609390197009e-01
6.552492562480922267e+00 5.792381536540116421e-02 2.303714399031604909e+00 7.173355220782603681e+00 1.249670387363343571e-01
5.762645503196242025e+00 4.477773941233477439e-02 2.459097701542177994e+00 6.877576663451931083e+00 1.159876612760182418e-01
5.755145182122553216e+00 7.107058622839776407e-02 2.304005480809981243e+00 7.266169051908452303e+00 1.090107997745439067e-01
6.857042422764348721e+00 1.043091427775222485e-01 2.276351317501775551e+00 7.532530900280107744e+00 1.017501292539922525e-01
5.579826755940379135e-01 3.568645744864901853e-02 3.195064388540342470e+00 1.835831106584945616e+01 1.295300986694286338e-01
5.480503089597365651e+00 5.945502337338311877e-02 2.377799888175310183e+00 6.893092981643910377e+00 1.095600305106547573e-01
5.986747430934629577e+00 9.562994810208264029e-02 2.053263555542702790e+00 6.716051977410764096e+00 1.079806399118671545e-01
5.623578137677831545e-01 1.880737342314149282e-02 2.750147249733620569e+00 8.206329301269203569e+00 1.206955270998743002e-01
4.267262893221003828e-01 1.948244385596512376e-02 2.803504617425745860e+00 8.637982989764060093e+00 1.183003745622903252e-01
