weight logl Mphi g si norm mntot
0.000000000000000000e+00 -7.565267487534904376e+02 3.974500629283696895e+01 1.200139755984459648e-02 3.290935920842347873e+00 1.114233484620851300e+01 1.042643190843481754e-01
2.470328229206232721e-322 -7.497731261118896100e+02 3.889943067446862024e+00 1.576676080206287217e-02 3.294563717072860776e+00 1.085359589009830295e+01 1.472522670819520485e-01
1.971321926906573711e-320 -7.453862139331313301e+02 5.302437151623663247e+00 6.179456812906560653e-02 3.249070843649271900e+00 1.202743767290459687e+01 1.235187557306136191e-01
2.667746979971478015e-318 -7.404758991355470243e+02 6.458957154401913092e-01 3.293200035521439990e-03 3.490654076880222334e+00 8.250102925183334435e+00 1.290367982642883216e-01
1.205515383415876908e-316 -7.366625569415493828e+02 5.898014707694529513e+00 4.929837901140215247e-04 3.200467954383252156e+00 1.332168466457371636e+01 1.388216413949297789e-01
1.071220623570838057e-315 -7.344755802744169841e+02 3.353180091499397442e+00 1.599279853377541874e-02 3.269452228855366460e+00 1.128164107470783151e+01 1.270453456710013973e-01
3.569916331375653238e-312 -7.263615816052290484e+02 1.191559381980151322e+00 1.231131192388592146e-03 3.342488921605905716e+00 1.158649107637460141e+01 1.058081709879878513e-01
7.554711679657325169e-311 -7.233068672390177198e+02 5.236452912340422428e-02 9.977561831420002966e-04 3.040195076947959762e+00 1.857943289048668944e+01 1.223927092169337927e-01
3.410640479787267809e-310 -7.217970534805253919e+02 3.000042233633460481e-02 1.798471955988979602e-04 3.254944365367682835e+00 1.159089596772086317e+01 1.197838151644674554e-01
7.460080118409097777e-310 -7.210118874242775746e+02 1.386245241702717401e-01 1.283343793796421167e-04 3.491127959423567351e+00 6.695077280327729419e+00 1.428931604146538858e-01
2.130782295394586615e-299 -6.969340283681085566e+02 3.320065341729023373e-02 2.085006073275994247e-04 3.399024441095517268e+00 8.068415629562153413e+00 1.058883946300551993e-01
1.590200271034859458e-297 -6.926189874043201371e+02 6.858165370675659012e-02 6.098182765143445733e-03 3.061147233685243663e+00 1.755693095735614051e+01 1.397435598581097671e-01
2.939020737475298966e-295 -6.873971007398830579e+02 9.460139230472186966e+01 3.971618507851342253e-03 3.087082665696621486e+00 1.611064780741278923e+01 1.122709800334374119e-01
2.798395591608088399e-289 -6.736281203753386535e+02 8.187266663412465784e-01 2.020231269317003260e-04 3.347078989479435940e+00 1.111737598005962191e+01 1.449785235847149412e-01
1.493152886635905734e-277 -6.466227555937495026e+02 5.517623041617838453e+00 9.039568051961349715e-03 3.043251325159426646e+00 1.688362915185780011e+01 1.426891319050872520e-01
4.861365853308065323e-276 -6.431372409781677106e+02 7.873627256550977904e+01 9.419219562240983556e-01 3.336031014392367045e+00 8.655499347727397819e+00 1.064001810858087316e-01
5.211794413583050182e-276 -6.430651362027093683e+02 1.611165291319585080e+01 4.333696119991004491e-04 2.990588774459407961e+00 1.875210978421538144e+01 1.007788058790497210e-01
2.530962235409866511e-274 -6.391797906697493090e+02 8.999043545028195012e+01 1.727448756402333030e-01 3.295196752355123326e+00 9.529008714976859196e+00 1.231434199659698359e-01
8.677111389224620997e-274 -6.379452015463572252e+02 2.295855306858243239e+00 1.080711965403572533e-02 3.075720874199928900e+00 1.528423171739047604e+01 1.226910977775796247e-01
3.541345047635518128e-273 -6.365362985254495243e+02 3.763172749229673486e-02 1.094169261726597384e-02 3.181948177466085603e+00 1.607150370366239756e+01 1.327614935117625850e-01
2.039515079092665326e-268 -6.255726675991463708e+02 1.183293568742380231e+00 1.439983556685669986e-04 3.194905279095193507e+00 1.422519412603520550e+01 1.358831544683723469e-01
1.045511680161661876e-265 -6.193306179817697057e+02 8.783755092009613019e-01 7.186757749768312971e-04 3.201105572782595665e+00 1.369423063676415531e+01 1.179951911307420831e-01
3.762256085141807995e-259 -6.042320950353680473e+02 3.955305158676880151e+00 9.213160920523434660e-02 3.168231862712152846e+00 1.318250778519995059e+01 1.047131948489275349e-01
7.914423534689761105e-252 -5.873678313258373009e+02 2.063676233955106909e+00 6.153378470016627327e-03 2.994968484661121089e+00 1.724073246443039764e+01 1.119268965263798404e-01
1.730841496305723766e-245 -5.727673148292574297e+02 2.873129288613377463e-01 4.957296528241706378e-03 3.256727675088001650e+00 9.930873039350705866e+00 1.213080984260264394e-01
