weight logl Mphi g si norm mntot
1.730841496305723766e-245 -5.727673148292574297e+02 2.785318444312128161e-01 4.238112244169989218e-01 8.378184500586678407e-01 4.700459494395108351e-01 4.261619685205287889e-01
2.283957131348904827e-245 -5.724875130110498276e+02 1.392605235020012433e-01 1.511980367975218620e-01 7.620867318715502936e-01 5.958093857430210027e-01 4.502410498036421016e-01
6.791785418773223256e-240 -5.598822832133067777e+02 6.252599404748993006e-01 3.829043300041858888e-01 8.152439202188451750e-01 4.785964590734966828e-01 5.981667429492409926e-02
9.105079335351208658e-237 -5.526789093630787875e+02 7.641146376756937642e-01 6.952383515487836618e-01 6.735722275494930855e-01 7.890273178102620300e-01 5.666076845514458338e-01
2.331114460020209146e-229 -5.356182145834051198e+02 8.794199104066782180e-01 3.370261935103073814e-01 8.177104213713388692e-01 4.572320235758449147e-01 3.800483613446981046e-01
8.217063837917754248e-229 -5.343558480977266072e+02 7.924334223104658737e-01 2.483082778687306647e-02 8.202887325367802518e-01 4.517860552695797116e-01 2.258994048531781651e-01
1.902474665975758118e-221 -5.173957248072092625e+02 8.903377557364323680e-01 4.476018820562013278e-01 8.262337831954186251e-01 4.294079902672833793e-01 4.415176889665863857e-01
8.936535874403382851e-221 -5.158462322736899068e+02 7.538387696819633943e-01 2.700904202146380273e-01 5.902558531394750396e-01 9.864775491506321270e-01 9.444840640070184534e-01
6.639312382336829762e-217 -5.069305315284734661e+02 2.903535884875432238e-01 2.603294923931283034e-01 9.334799084488146770e-01 2.785030055603053833e-01 5.663520783365573186e-01
4.722004109270940575e-216 -5.049662215278259509e+02 8.350565151663750241e-01 8.849432318087718796e-01 6.828141917537672301e-01 7.292833057932277541e-01 8.287840442682602449e-01
4.099665540905595797e-211 -4.935921239767642419e+02 7.681545688993117738e-01 8.887606234787749360e-01 7.149132388269519023e-01 7.913768006201750138e-01 8.784007682397452221e-01
1.743851357006710099e-209 -4.898392630949898034e+02 5.914471861734460489e-01 4.491030142785283896e-01 6.490297032222456242e-01 7.806713474445891032e-01 4.067213236630276008e-01
3.176686175259402160e-207 -4.846318504295879279e+02 6.878558091880019321e-01 5.272588510152830255e-01 9.149022357013322226e-01 2.795114698551262045e-01 6.098434021753235124e-01
4.528152014043517704e-205 -4.796697049014504728e+02 3.282225640327117722e-01 9.583179440034772512e-02 5.906528468221807771e-01 9.790602748166399305e-01 8.612253970605038278e-01
1.756948180385973053e-199 -4.667984299402946249e+02 1.527720513777633959e-01 4.886383991194797050e-01 8.170239914821915139e-01 4.588108280088858404e-01 7.051918576462756771e-01
7.883105601695684093e-192 -4.491766906667528474e+02 9.226289128056979205e-01 9.483525989869385775e-01 6.303144386092808249e-01 7.901478938394217444e-01 3.253949081710859614e-01
5.567681000661816793e-191 -4.472193488820341258e+02 8.618325673923186159e-01 3.265493630771076905e-01 6.020239073267484864e-01 8.577088127754952662e-01 8.971426287848298653e-01
2.405062280098656402e-187 -4.388459113405876906e+02 4.260282886843773653e-01 5.816087386053425679e-02 8.803503758263454548e-01 3.431683409664457729e-01 2.035957974019431127e-01
7.909592147493502437e-186 -4.353503258280884438e+02 1.828260272221634564e-01 3.342326626841268800e-01 5.852377527735109775e-01 8.893378617216289861e-01 3.501143858993674973e-01
6.498875997945071587e-184 -4.309391026223633503e+02 5.141936670793578745e-01 2.109176228241318451e-01 6.165364484489140873e-01 7.886870584019278763e-01 4.498556018213689667e-01
4.388467932629283292e-182 -4.267240814990444733e+02 7.917250380826645895e-01 5.288949197529044799e-01 5.680445610939323098e-01 9.255966382926610336e-01 7.103605819788694209e-02
2.728751978250067911e-181 -4.248941322280893473e+02 7.476061256483147455e-01 4.040606575714162929e-01 7.166917421371814534e-01 5.555765052061069076e-01 6.505013070038817569e-01
1.336381402478894539e-180 -4.233029259736728136e+02 1.877763643330153664e-01 2.438450618374286005e-01 7.284574089480050363e-01 5.312008210402209274e-01 7.720642333083800324e-01
3.641923717741193272e-175 -4.107849539880426164e+02 9.844683095314631371e-01 7.216974825440294339e-01 7.822128101403796885e-01 4.228696789328361128e-01 3.761448409758263445e-01
3.804307725799891367e-164 -3.854103959643060193e+02 8.978181489642423907e-01 6.275449719189701847e-01 8.426724652850714481e-01 3.134149533568254542e-01 4.029946921156679629e-02
