weight logl Mphi g si norm
0.000000000000000000e+00 -1.557557813332493424e+03 2.802746195035736854e-01 8.100610099132299347e-02 9.364607979081644995e-01 9.954838846074779424e-01
0.000000000000000000e+00 -1.460235056822522438e+03 2.522377409770302226e-01 3.753504857896174940e-01 9.376546968596696230e-01 8.975417974801699339e-01
0.000000000000000000e+00 -1.371661581837395261e+03 8.828782362902464209e-01 7.860933019268884214e-01 9.081910896543997636e-01 9.049562051230681803e-01
0.000000000000000000e+00 -1.283606810297292668e+03 7.780765723036748849e-01 4.577724816851523881e-01 9.471994576900740759e-01 7.203029693194116234e-01
0.000000000000000000e+00 -1.275533304828680230e+03 8.540964948965508174e-01 2.614187188944018247e-01 8.628023008071773470e-01 9.548400152058544865e-01
0.000000000000000000e+00 -1.265734417348635134e+03 8.112324859710910996e-01 8.668569313254135267e-01 9.105117368095374530e-01 9.381738360772334806e-01
0.000000000000000000e+00 -1.262703733163911693e+03 7.199578128462643667e-01 4.950812695496900062e-01 9.480844242102294261e-01 7.000815438706081695e-01
0.000000000000000000e+00 -1.205491553620664490e+03 6.111248761147382025e-01 4.238066837528032815e-01 9.178121837630331958e-01 7.358381089513282847e-01
0.000000000000000000e+00 -1.188663206815150943e+03 3.699537809565291990e-01 4.599172590216320522e-01 9.831002533047755731e-01 7.228542817933713005e-01
0.000000000000000000e+00 -1.178034043936067064e+03 6.933171646664234578e-01 1.798751709020131040e-01 9.439400929067377488e-01 6.494833347862035700e-01
0.000000000000000000e+00 -1.166649155023240155e+03 5.795113384940816514e-01 4.737528170079202683e-01 8.365659124839645022e-01 9.436086784962582907e-01
0.000000000000000000e+00 -1.132568473928525918e+03 9.750088561731897752e-01 5.153937880982089048e-01 8.880730326547177089e-01 7.528671764580611159e-01
0.000000000000000000e+00 -1.117139100107933245e+03 8.552628725192359394e-01 7.322729515785608712e-01 8.336742312827882806e-01 8.938148101706254733e-01
0.000000000000000000e+00 -1.113105050670111041e+03 8.067230706698069742e-02 4.975966716782285193e-01 9.554649627814308932e-01 6.610457032608982875e-01
0.000000000000000000e+00 -1.112948794153152221e+03 6.811950439801385260e-01 7.584002392881294963e-02 8.963264237837061943e-01 7.160510771313097766e-01
0.000000000000000000e+00 -1.072642941521409057e+03 9.415009932466017473e-01 1.557270905012132500e-01 9.363149766907309379e-01 5.933810135540152908e-01
0.000000000000000000e+00 -1.040247691821612307e+03 5.241762360130809428e-01 1.807191868233272158e-01 8.404570753766661406e-01 8.705957505849812872e-01
0.000000000000000000e+00 -1.026763461492899978e+03 5.973168450584893652e-01 8.720629620772246682e-02 9.721028818792986081e-01 4.936686244115776612e-01
0.000000000000000000e+00 -1.007926159890553777e+03 9.972863212775715525e-01 9.410258402786843002e-01 9.290399998425880046e-01 5.692998811237890422e-01
0.000000000000000000e+00 -9.848955102766602749e+02 9.902930559841885971e-01 6.504537562413374996e-01 8.352290071246534220e-01 7.698944244214771526e-01
0.000000000000000000e+00 -9.617990399057382547e+02 4.738521865875408023e-01 4.532570989429469677e-01 9.015754886316512673e-01 9.520571952426917228e-01
0.000000000000000000e+00 -9.609615301590349645e+02 2.821726520890874834e-01 5.347143245884373730e-01 8.353465573637623987e-01 9.644954435776006418e-01
0.000000000000000000e+00 -9.570735006205570699e+02 1.473340611241746867e-01 3.487471970541389243e-02 8.899572424848365415e-01 6.139369441758468771e-01
0.000000000000000000e+00 -9.482529115864749656e+02 6.359593950115627337e-02 9.190774899493470151e-02 7.525325074295640126e-01 9.821395546723767911e-01
0.000000000000000000e+00 -9.202366328741845791e+02 7.739961966948218919e-01 2.637442395384496097e-01 8.258565110407168897e-01 7.391884067330095620e-01
0.000000000000000000e+00 -9.042954316973020923e+02 6.026309671946976643e-01 5.425634951469647804e-01 8.620458588676638279e-01 6.392101593405620230e-01
0.000000000000000000e+00 -8.973877174008352995e+02 5.202847614244553442e-01 3.189136467150510690e-02 8.487196672091863459e-01 7.039238866722538068e-01
0.000000000000000000e+00 -8.663014252561555395e+02 3.482084956098345785e-01 4.472120771198740963e-01 7.754567903563067688e-01 9.308759448367659450e-01
0.000000000000000000e+00 -8.582334835673864291e+02 5.720687445068004529e-01 4.675373005535504722e-01 8.361809376427300489e-01 6.677903468201853432e-01
0.000000000000000000e+00 -7.698485793404468041e+02 9.310608785404181909e-01 8.858493518369757735e-01 9.372776421483186571e-01 4.079357191312692477e-01
0.000000000000000000e+00 -7.686269168210070575e+02 6.917973249514745016e-01 5.730695393147459127e-01 7.972331149563842700e-01 6.813883403965161900e-01
2.062019635306724925e-313 -7.295988671815430280e+02 9.271841830420950448e-01 4.004108339321108545e-01 9.788090183755022711e-01 3.236903386934097959e-01
3.809518938305960356e-313 -7.289825501712824689e+02 2.879318658953549104e-01 1.848507261251552958e-01 8.486754538987753005e-01 5.381626637149490300e-01
1.068682358015958270e-311 -7.256459564550318646e+02 1.691108365625354493e-01 8.833981417401026714e-02 6.853598183677972466e-01 9.533933461949365418e-01
6.127802030036703054e-303 -7.054763660334868973e+02 1.690775769227096381e-01 2.632337167184651827e-01 7.324486857920310401e-01 7.923145965933505730e-01
1.193016802831076678e-297 -6.932947063741000875e+02 8.342226623602831959e-01 4.538789862484013948e-01 8.205126881218155477e-01 5.693938150448626390e-01
1.192512774288293512e-289 -6.748719482017688733e+02 7.143681582314931333e-01 4.188483984062030263e-01 7.399822305241003928e-01 7.401905375635443596e-01
3.833089350515247812e-285 -6.644914993887232413e+02 1.542241906742285451e-01 5.071010603365539993e-01 8.260923499243112422e-01 6.331394259964044924e-01
6.142796548597940944e-284 -6.617148052903052076e+02 7.199353757754525240e-01 1.783467302734850213e-01 6.975444024956272138e-01 8.449199966210588775e-01
5.458496249279640233e-282 -6.572252418671208716e+02 7.499447222293482707e-01 5.948081813866135104e-02 9.066355427930292699e-01 3.891380836058829784e-01
1.033001601482652653e-278 -6.496771060942904796e+02 1.719623624518592520e-01 3.698196970195832822e-01 6.601622780744520469e-01 9.441481447186200748e-01
5.733159249752072373e-272 -6.341452975455094929e+02 4.653722725691331608e-01 6.083009064102518071e-02 7.979214875845405119e-01 7.716165274099349158e-01
9.332882315597770476e-272 -6.336555203797738614e+02 9.864320421344773271e-01 5.025347692124485510e-01 7.619816973306369201e-01 6.498369479772670987e-01
1.610122260946288013e-270 -6.308050839762072428e+02 5.115331288868777415e-01 2.724920836687327874e-01 6.807379494306778911e-01 9.812757198799628711e-01
1.313375426129639740e-247 -5.780468364674526356e+02 3.457477895685490132e-02 4.694982431584773241e-01 8.963384564271644761e-01 3.825133865091602248e-01
2.564342609577133476e-242 -5.658623093337514547e+02 9.636627605010292807e-01 3.834415188257777052e-01 7.917250380826645895e-01 5.288949197529044799e-01
