weight logl Mphi g si norm
0.000000000000000000e+00 -1.474457867868919720e+03 6.437858623491388155e-01 5.228038166719528590e-01 9.195075055739302394e-01 9.695032192029222617e-01
0.000000000000000000e+00 -1.350163034029744722e+03 1.108780716768333896e-01 2.883418681895287827e-01 9.068992009323836312e-01 8.882496314934104076e-01
0.000000000000000000e+00 -1.267488496594031176e+03 6.479971492147000856e-01 1.411534290791254254e-01 9.184296794370833128e-01 7.832279929833751986e-01
0.000000000000000000e+00 -1.219496541224615385e+03 6.854298213470393364e-01 3.060325147697634529e-01 8.341474003388650305e-01 9.944312529738617012e-01
0.000000000000000000e+00 -1.119264878885100416e+03 8.822420334842187017e-01 2.351843053025252095e-01 8.926919459046283034e-01 7.301332464424880042e-01
0.000000000000000000e+00 -1.101154326781901318e+03 7.383080937090278351e-01 4.718638258481921977e-01 7.996977842045469576e-01 9.854891951865288879e-01
0.000000000000000000e+00 -1.088469129299514861e+03 8.971120990841447984e-01 5.384171565680859750e-01 9.643788247405312708e-01 5.456827996208122311e-01
0.000000000000000000e+00 -1.056115796331883303e+03 1.262809527838154589e-01 2.499809790229469142e-01 8.178105810904368056e-01 8.841488329986872952e-01
0.000000000000000000e+00 -1.051953180195964023e+03 8.128138651644836177e-01 8.457009956692062014e-01 8.329045313798021377e-01 8.753091670216830433e-01
0.000000000000000000e+00 -1.031142191781721976e+03 6.898523496598130134e-02 3.734667810704374036e-01 8.034408252132539952e-01 9.083717757285847405e-01
0.000000000000000000e+00 -1.013493265926927165e+03 3.804223632834735636e-02 3.213575325776648617e-01 8.175544069093776400e-01 8.455823887262507998e-01
0.000000000000000000e+00 -1.010850397731443081e+03 9.090022233365276927e-01 5.211979995054812909e-01 8.786262775098270250e-01 6.802303227996938650e-01
0.000000000000000000e+00 -9.935331220191570765e+02 1.221834153255973998e-02 1.721844139390017459e-01 8.022390934223041503e-01 8.714149194349166683e-01
0.000000000000000000e+00 -9.735613385194023977e+02 8.312286385129961097e-01 6.866164491548787385e-02 9.101054753685564602e-01 5.817964702453900516e-01
0.000000000000000000e+00 -9.621315017816256159e+02 8.664206783333491257e-01 9.014055044815664219e-01 8.142805338382322899e-01 8.593024490849442421e-01
0.000000000000000000e+00 -9.159772460883590384e+02 3.254222066350856979e-01 2.697878468882819458e-01 9.260819444645244092e-01 8.788555923918652812e-01
0.000000000000000000e+00 -8.931005879912867158e+02 8.306231288217313935e-01 3.914069984798513868e-01 8.484678064516842921e-01 6.611122578041885856e-01
0.000000000000000000e+00 -8.849932656468425876e+02 5.219259350396281416e-01 3.023345472244642895e-02 8.177505543309064873e-01 7.510870659395080251e-01
0.000000000000000000e+00 -8.754858895374087524e+02 9.763103062142294286e-01 6.636027260097520086e-01 8.294055355084920533e-01 6.931205609006140245e-01
0.000000000000000000e+00 -8.715435530471492029e+02 5.731407764205245225e-01 2.696448221882591367e-01 7.885412348453684217e-01 8.029042699765256419e-01
0.000000000000000000e+00 -8.591965357514036441e+02 6.781912669314664743e-01 5.479488791967813688e-01 9.667561711728331897e-01 4.072865854235815375e-01
0.000000000000000000e+00 -8.240340395196243435e+02 8.941663514605026064e-01 7.923052555289203935e-01 9.287596174033790897e-01 4.509600647877909374e-01
0.000000000000000000e+00 -8.054465469183564892e+02 5.121800881673945760e-01 5.393701172711061753e-01 8.482600323650520968e-01 6.683876557054307943e-01
0.000000000000000000e+00 -8.041749650207593731e+02 4.554691716485498310e-01 5.154196397214849679e-02 7.795183853291219878e-01 9.086263809678808423e-01
0.000000000000000000e+00 -7.911827131900946597e+02 8.955790038349368265e-01 1.509069562968000655e-01 7.354877503994503574e-01 8.706195091074881987e-01
0.000000000000000000e+00 -7.841028818249925507e+02 8.430142685906526490e-01 4.831973512712713914e-01 8.901260036447071755e-01 4.954627665367175027e-01
0.000000000000000000e+00 -7.600657779795454871e+02 4.700051188222014176e-01 3.833186830530430633e-01 7.998642026080844403e-01 9.241462855325068837e-01
0.000000000000000000e+00 -7.565444966524993333e+02 6.393023700650686258e-01 7.982265248688791281e-02 8.997635565957796677e-01 4.603647323408079917e-01
6.276254280752301784e-310 -7.206536879340110318e+02 1.286001482316633249e-01 9.609280174743772829e-02 8.099227199350660378e-01 6.138077244267741150e-01
6.450266675149015833e-303 -7.045057441585375955e+02 2.126459700554186316e-01 4.751080250401784610e-01 7.568962856268065531e-01 8.944773141454174237e-01
7.189328882237378473e-294 -6.836715019695919864e+02 9.823389732857878975e-01 2.625405328816882156e-01 6.909734543246968119e-01 8.882375784412357422e-01
7.841150009346677424e-288 -6.697667037300934680e+02 9.748867600478099416e-01 3.884846275846058905e-01 8.527468614045934370e-01 4.887534852500992066e-01
1.883897376745790777e-282 -6.573747359768711931e+02 5.490628002851336564e-01 5.153946542857257285e-01 7.544233528199604244e-01 7.048458074168845178e-01
1.054453262154248779e-278 -6.487422159109507902e+02 5.985325210499498061e-01 1.072598580794091871e-01 8.326159570267982479e-01 5.119310859589136786e-01
6.228380749425971824e-274 -6.377532815494408851e+02 5.595521064916153531e-02 1.265006105116728286e-02 9.399380155953696026e-01 3.297852055985354136e-01
1.186117087065158781e-271 -6.325014576376246396e+02 3.715540946398774302e-01 2.610497172933465837e-01 9.982663464387293573e-01 4.159387856338683243e-01
2.017234921350476615e-267 -6.227575745628249706e+02 6.539753341809617648e-01 7.565873617799899753e-01 7.889894521461869870e-01 7.105139903423175474e-01
3.403393258195217192e-266 -6.199294442416448874e+02 5.970019215089946707e-01 4.158711958832757016e-01 8.813228613473683692e-01 4.033712834274867376e-01
7.753435819784279683e-261 -6.075906556510171868e+02 4.067892918283244619e-01 3.963237013278674281e-01 8.837322579379908172e-01 5.231150329456498715e-01
9.955385829196476971e-259 -6.027330078476442168e+02 9.611735230057543156e-01 4.632750295464114210e-01 7.794012453815361008e-01 5.842960843886462197e-01
8.539430823479785721e-258 -6.005813420914680592e+02 6.735788728488598665e-01 6.630951462635101823e-01 6.700585924130254556e-01 8.677170965381103551e-01
1.019540351616507811e-242 -5.658628230707788589e+02 9.636627605010292807e-01 3.834415188257777052e-01 7.917250380826645895e-01 5.288949197529044799e-01
4.884821430415893444e-240 -5.596883720446978714e+02 7.914058252523756831e-01 4.862124853003703118e-01 8.918511640354059855e-01 3.540412845950932086e-01
1.855256778667424943e-237 -5.537462263842307948e+02 6.705804874734256904e-01 7.850741154578428915e-01 7.484461250483328554e-01 8.249601539985776943e-01
9.234596922496054139e-237 -5.521387925298940900e+02 3.169730129805931051e-01 4.338387922894004767e-01 8.814928782510351724e-01 6.493807341101328623e-01
4.070281156947354872e-236 -5.506529523254743026e+02 6.561579462178039890e-01 2.650660770910860942e-01 6.754365318721855527e-01 7.877376006610472547e-01
1.067041462845594987e-235 -5.496866894790409788e+02 9.028989114883313460e-01 4.532987745804155644e-01 6.293584840354283783e-01 9.134711996495828989e-01
2.070890947033800064e-235 -5.490211003860069923e+02 9.211827636062538405e-01 3.799333864150679085e-01 8.404362145433010856e-01 4.276194676323381572e-01
4.388841650314824401e-235 -5.482675139785862939e+02 3.372855043673442799e-01 5.060875614492639230e-01 9.201856348318837586e-01 7.233023864891128252e-01
6.695184910693636487e-204 -4.764625528290803800e+02 9.936720044006749353e-01 1.660191557652399563e-01 8.329896174357465100e-01 3.897031921171002500e-01
3.243327658286342692e-202 -4.725796713833056515e+02 9.226159433620290118e-01 4.098746314237260435e-01 7.413558934921582466e-01 5.507785520901085086e-01
5.760715726362846882e-202 -4.720027095160388626e+02 7.508215364244227308e-01 7.596077339307957255e-01 6.519609290422144765e-01 7.684481879831317475e-01
1.211638733415972006e-190 -4.459282763566731091e+02 5.372415910829101415e-01 2.864473294602901676e-01 6.650417804743044004e-01 7.170934348551288862e-01
2.915939733923922490e-188 -4.404423877926055297e+02 7.874476846239790717e-01 2.293267863190453504e-01 6.145239891949243471e-01 8.145942640362432430e-01
