"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
5.477178338834043814e+00,1.073296719091541895e+01,6.708944838213503070e-01,5.673370643930080170e-01,5.781425675302118705e+00,9.301404407371485772e-02,2.021155867252991400e-01,2.575427058576026593e-02,1.415172937964569860e-02,5.334015255392593469e-02,2.662435197967161216e+00,3.259162043775737372e-01,2.726363970939948089e+00,2.305582115806541488e+00,3.012105309138765730e+00,1.023880155112566825e+01,3.507786914718878268e+00,8.770097450715987009e+00,7.252321653573900129e+00,1.416941272999231671e+01
