"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
2.732003141496242016e+00,9.252677821385082879e+00,6.700508406976692921e-01,5.090618373106080563e-01,8.102050076384297306e-01,3.905470596580976061e-02,1.098406518633170681e-01,2.061923288646662009e-02,7.493321158727833664e-03,2.963323280286589076e-02,2.807056878483859208e+00,2.611034760128475019e-01,2.827357356698114721e+00,2.580706925329260049e+00,3.068700351910121249e+00,1.071424168152535472e+01,3.581653628651935151e+00,9.473476369564698629e+00,7.411257617018146782e+00,1.496903616537036541e+01
