logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.028628473001961993e+03 -2.034621187288653346e+03 1.834999999999999964e+00
-2.034621187288653346e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -1.891119375497150713e+03 -1.897114589783842121e+03 1.860000000000000098e+00
-1.897114589783842121e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.822421606012561597e+03 -1.828419320299252831e+03 1.530000000000000027e+00
-1.828419320299252831e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -1.732876961348053101e+03 -1.738877175634744390e+03 1.989999999999999991e+00
-1.738877175634744390e+03 3.808519762493572358e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -1.616073815333532366e+03 -1.622076529620223710e+03 1.014999999999999902e+00
-1.622076529620223710e+03 5.538695730609475021e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -1.506610224690657560e+03 -1.512615438977348958e+03 1.965000000000000080e+00
-1.512615438977348958e+03 7.142732175655186211e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -1.504986672428180555e+03 -1.510994386714871780e+03 1.864999999999999991e+00
-1.510813991539666404e+03 4.120692909206868393e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -1.495311826315526787e+03 -1.501322040602218067e+03 9.150000000000000355e-01
-1.501321965148316622e+03 3.220644305397935625e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -1.461271664297484904e+03 -1.467284378584176238e+03 2.999999999999999889e-02
-1.467284378584176238e+03 2.030264649978728642e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -1.419836243596936356e+03 -1.425851457883627745e+03 5.649999999999999467e-01
-1.425851457883627745e+03 2.672039528136713571e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -1.383827774839181984e+03 -1.389845489125873200e+03 1.754999999999999893e+00
-1.389845489125873200e+03 2.415701660043581356e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -1.342040138469378462e+03 -1.348060352756069733e+03 2.800000000000000266e-01
-1.348060352756069733e+03 1.530401886313875970e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -1.272009793835568416e+03 -1.278032508122259742e+03 1.165000000000000036e+00
-1.278032508122259742e+03 4.417068386020638115e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -1.177846394714691542e+03 -1.183871609001382922e+03 1.169999999999999929e+00
-1.183871609001382922e+03 4.426969986670565049e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -1.149494592173171895e+03 -1.155522306459863103e+03 1.495000000000000107e+00
-1.155522306459862648e+03 3.409896224156449307e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -1.082086155025333937e+03 -1.088116369312025199e+03 1.419999999999999929e+00
-1.088116369312025199e+03 3.693261648558305410e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -1.072988540428817032e+03 -1.079021254715508348e+03 1.465000000000000080e+00
-1.079021142509127912e+03 3.593322218083198294e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -1.069981534478363528e+03 -1.076016748765054899e+03 1.469999999999999973e+00
-1.075968369355140567e+03 2.198140481644933786e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -1.018660137454923756e+03 -1.024697851741615068e+03 1.695000000000000062e+00
-1.024697851741615068e+03 2.207674521267208689e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -9.660393667724538318e+02 -9.720795810591451982e+02 1.739999999999999991e+00
