weight logl norm si1 si2 E_break
0.000000000000000000e+00 -9.161163875747256498e+02 9.167509084639673844e+00 1.579406293082597834e+00 3.213598709280022891e+00 1.541713873429553678e+04
0.000000000000000000e+00 -9.132508093902325754e+02 5.380994262798183492e+00 1.055127667316714479e+00 3.365637717137831331e+00 9.843596068983142686e+03
0.000000000000000000e+00 -8.785686186556697521e+02 6.167906693771088911e+00 1.364793390933272565e+00 3.128382127105037824e+00 4.806721622137331906e+03
0.000000000000000000e+00 -8.762495019606217284e+02 8.865603957370263188e+00 1.995927727638597604e+00 3.391739875663627224e+00 2.334010657174919106e+04
0.000000000000000000e+00 -8.696262862839892023e+02 5.259798334606005987e+00 1.228961716083476263e+00 3.173777087443113487e+00 3.358798909792143604e+03
0.000000000000000000e+00 -8.670113901926765720e+02 3.377034310461245692e+00 2.344493712342452518e+00 3.361449998962906971e+00 2.791790431530345813e+03
0.000000000000000000e+00 -8.513894079345591308e+02 8.638358184325539924e+00 1.252529822959223216e+00 2.915883317596290603e+00 1.547506395573857162e+03
0.000000000000000000e+00 -8.071882273532655745e+02 5.019598609368318698e+00 2.276325950863410164e+00 3.192572859505562022e+00 6.301782597509351945e+03
0.000000000000000000e+00 -7.944463686676598400e+02 5.790028992830931642e+00 1.886389679852673584e+00 3.080685550448980958e+00 2.706529022594499111e+03
0.000000000000000000e+00 -7.603257580418228372e+02 6.760921233870046620e+00 1.574658722652036769e+00 3.075048196337552664e+00 7.733062726930385907e+03
0.000000000000000000e+00 -7.600720672248597793e+02 9.310840288292300926e+00 2.114640071134897603e+00 2.828672266228014820e+00 1.631876700405771771e+03
0.000000000000000000e+00 -7.550247615743645611e+02 6.747859924904274997e+00 2.065572529793779921e+00 2.985245569958535405e+00 2.007503492603809036e+03
1.976262583364986177e-323 -7.489869408339451411e+02 6.013112513711735829e+00 2.140109716700823839e+00 3.428628988963648982e+00 2.122792621439136565e+04
3.170750809849454235e-307 -7.116033663114728824e+02 4.517005697766499850e+00 2.118117924198980262e+00 3.162198901319362765e+00 3.875555739777649706e+03
2.568723862322118653e-305 -7.072062553099038951e+02 6.674526082457179932e+00 2.054192887979534810e+00 2.964326879375253299e+00 1.236951235566762080e+03
3.977257289629189658e-305 -7.067665720753296910e+02 2.592795336697586883e+00 2.264359495880317041e+00 3.389737896279281237e+00 1.861918371603301466e+03
