weight logl norm si1 si2 E_break
0.000000000000000000e+00 -1.069981534478363528e+03 5.226568279333033695e-01 8.871634265995551605e-01 8.394717054000438994e-01 1.576453708870730885e-01
0.000000000000000000e+00 -1.018660137454923756e+03 9.929750390780841540e-01 7.727343700371165358e-01 6.207562668859052391e-01 1.289444108686302881e-01
0.000000000000000000e+00 -9.660393667724538318e+02 7.185294811197249221e-01 6.410529390955631568e-01 7.426733396868653303e-01 2.725886088211594283e-01
0.000000000000000000e+00 -9.161163875747256498e+02 9.159100085494619181e-01 3.862708620550652228e-01 8.090658061866818906e-01 3.960012601702288526e-01
0.000000000000000000e+00 -9.132508093902325754e+02 5.334337639190084301e-01 3.675177821114294918e-02 9.104251447585541834e-01 3.310512613880514099e-01
0.000000000000000000e+00 -8.785686186556697521e+02 6.129198680576857239e-01 2.431955939555150437e-01 7.522547514033585125e-01 2.272829903336781587e-01
0.000000000000000000e+00 -8.762495019606217284e+02 8.854145411485114803e-01 6.639518184257316991e-01 9.278265837757515566e-01 4.560342782392630134e-01
0.000000000000000000e+00 -8.696262862839892023e+02 5.211917509703036799e-01 1.526411440556508792e-01 7.825180582954089914e-01 1.753946678497851908e-01
0.000000000000000000e+00 -8.670113901926765720e+02 3.310135667132571013e-01 8.963291415616349012e-01 9.076333326419380176e-01 1.486276048120376281e-01
0.000000000000000000e+00 -8.513894079345591308e+02 8.624604226591454648e-01 1.683532153061487735e-01 6.105888783975269574e-01 6.321081751972124074e-02
0.000000000000000000e+00 -8.071882273532655745e+02 4.969291524614463107e-01 8.508839672422735534e-01 7.950485730037079035e-01 2.664878055192168027e-01
0.000000000000000000e+00 -7.944463686676598400e+02 5.747504033162557091e-01 5.909264532351157229e-01 7.204570336326540092e-01 1.441375628231361672e-01
0.000000000000000000e+00 -7.603257580418228372e+02 6.728203266535400795e-01 3.831058151013577717e-01 7.166987975583684056e-01 2.961171776609379247e-01
0.000000000000000000e+00 -7.600720672248597793e+02 9.303879079083131609e-01 7.430933807565983651e-01 5.524481774853432503e-01 7.089578056650358562e-02
0.000000000000000000e+00 -7.550247615743645611e+02 6.715010025155833118e-01 7.103816865291865401e-01 6.568303799723569369e-01 1.008854365086442328e-01
1.976262583364986177e-323 -7.489869408339451411e+02 5.972840922941147213e-01 7.600731444672160775e-01 9.524193259757660623e-01 4.423025231356104703e-01
3.170750809849454235e-307 -7.116033663114728824e+02 4.461621916935858412e-01 7.454119494659868783e-01 7.747992675462418433e-01 1.961113291550397042e-01
2.568723862322118653e-305 -7.072062553099038951e+02 6.640935436825434746e-01 7.027952586530230583e-01 6.428845862501689767e-01 3.078419291282830095e-02
3.977257289629189658e-305 -7.067665720753296910e+02 2.517975087573319781e-01 8.429063305868780276e-01 9.264919308528541952e-01 8.998687905017055400e-02
4.394879453831865083e-302 -6.997564691521442910e+02 4.099315523733449984e-01 6.199358283784022206e-01 7.864320453466477900e-01 4.258752667136922465e-02
9.219610801285323503e-301 -6.967104913376509785e+02 4.493892716706832102e-01 6.013204398849423260e-01 7.682846704119211667e-01 1.938500636787415798e-01
3.284936180935867870e-286 -6.632012005426448695e+02 9.743884333901376982e-01 1.036804788165934799e-02 5.150101565868900888e-01 2.189409389236653958e-01
2.436108237684322255e-285 -6.611950608925743609e+02 7.541729288171409307e-01 6.204824378026075893e-01 5.860397584737204735e-01 1.511517269855934265e-01
1.690795936892755639e-277 -6.431370825433898517e+02 9.617569179540620405e-01 7.535776299138199352e-01 5.296057725576309716e-01 3.192509659856921367e-01
2.058360175613551242e-266 -6.176094362725501696e+02 2.338523058151630307e-01 9.611370361296767140e-02 9.130995532220608224e-01 3.976865645901739299e-02
3.618987299643239949e-265 -6.147400665788808283e+02 9.184116543028119084e-01 2.242455364785471694e-01 5.039865940734817862e-01 1.779551537577485076e-01
1.955107685054583528e-264 -6.130507304473171644e+02 8.469100215254770081e-01 6.003787723580422675e-01 5.265665694852866840e-01 1.413432418100224464e-01
1.253000194009886248e-262 -6.088879647043685281e+02 7.097605597080359763e-01 6.982573674516590057e-01 5.938459651060080668e-01 2.206286594543632740e-01
2.665121080794320786e-260 -6.035255858588510591e+02 9.801670824343750033e-01 8.811312136756239699e-01 6.756967386405546838e-01 4.882026843473996625e-01
7.533951438425908217e-257 -5.955761604065556867e+02 7.789376005818978710e-01 4.338636281333043687e-01 5.468728912204389170e-01 1.213683718398976819e-01
1.343802839621495628e-256 -5.949949914425247925e+02 5.280648781681868131e-01 5.037367153591081337e-01 7.122170592498341390e-01 2.761024885767540127e-01
5.049733788215625162e-254 -5.890634892644734464e+02 8.383377183085687356e-01 2.196012267299621845e-01 5.831600591895961250e-01 3.144945472394524710e-01
2.724601663023799080e-250 -5.804676621804670731e+02 5.090488039971056144e-01 5.202488611964215526e-01 7.771839697050381135e-01 3.474906734087989113e-01
4.260469300019680564e-230 -5.339664032407717968e+02 6.880937743822349573e-01 1.406471369124910886e-01 5.676986010618004785e-01 1.748506069589907952e-01
9.962925442939401427e-228 -5.285092416256811703e+02 4.029740191484821876e-01 8.575247122720495163e-01 7.251586709777346762e-01 1.021953307664402733e-01
1.305002496863307513e-227 -5.282368223262491256e+02 4.650424434387518957e-01 9.810920249717051123e-01 7.591652678968602297e-01 3.772247500445001789e-01
1.164301836924599364e-226 -5.260458205615663019e+02 3.071010362704315044e-01 5.305134024309461349e-01 8.019761675611483120e-01 1.267275176336568610e-02
7.214400296358130477e-225 -5.219167780245757058e+02 9.576785143225859942e-01 5.520350306436806465e-01 4.413587809479178059e-01 1.668794789892703578e-01
5.846217808278184524e-224 -5.198219770776904625e+02 7.392899295763751821e-01 7.417735398378051404e-01 5.306520084854111641e-01 8.272628836863060720e-02
5.350388759380918697e-219 -5.083951773128020477e+02 5.533771056727262438e-01 8.324556799860097778e-01 6.475626398272088524e-01 2.851659139809560317e-01
4.676563068456371135e-216 -5.016195278043393841e+02 8.107458692866468253e-01 7.823569793565663399e-01 6.161303120592331872e-01 4.253175705110964211e-01
1.178493870069435174e-214 -4.983901838294925142e+02 9.112771619998428774e-01 1.005643501001732831e-01 4.559792434725176147e-01 2.041647485988018484e-01
2.370315855848125180e-210 -4.884785574806516024e+02 9.648343147673715814e-01 3.171235112609716023e-01 4.806841267368902049e-01 3.344374839686774514e-01
8.757486778548983297e-201 -4.664459058961225537e+02 5.072820361560457236e-01 6.469732462746182744e-01 6.697115245208109524e-01 2.933331510480712279e-01
5.865022139849939527e-200 -4.645417235124791659e+02 8.885856567929759642e-01 7.181584805093591539e-01 5.119305581639974623e-01 3.867390931870804405e-01
4.104315784621766706e-194 -4.510806801610447678e+02 7.298267116123372533e-01 7.716007981162212870e-01 5.012230454710416838e-01 6.301167562983245318e-02
7.993083902241548388e-184 -4.273857916260294019e+02 2.893393715810548272e-01 8.130996407391789527e-01 7.953087149168537318e-01 2.367241118407917844e-01
6.459538913343044783e-178 -4.137807997840153007e+02 7.827252659223359332e-01 9.253931525147737203e-01 5.454624890601386111e-01 4.445292261403751555e-01
8.944449833578574386e-174 -4.042424841420427697e+02 6.387971361153355065e-01 9.200403454857579710e-01 7.444026164711349258e-01 4.930542483177022817e-01
1.280935723543747749e-171 -3.992756712277857787e+02 9.771161519013448205e-01 7.878696170622666584e-01 3.578818776407384217e-01 8.472923805764165373e-02
4.752066004066748165e-171 -3.979621826009520760e+02 8.380236515396779495e-01 5.936904417897137520e-01 4.231125464871760000e-01 1.813176277867195596e-01
2.867905551157986743e-168 -3.915569248034366865e+02 4.419495418627817918e-01 9.413209512753009101e-01 8.751527966122756297e-01 4.748417789198116079e-01
8.524678318880445667e-164 -3.812547011331003546e+02 5.744665624787945735e-01 3.408675823515042724e-01 9.811405492076527013e-01 4.678940751460426428e-01
1.981867976621587518e-162 -3.781059564132149831e+02 9.289003685042606095e-01 9.219036546913637054e-01 3.645409001753946443e-01 5.852238760137429274e-02
1.719794565454706336e-156 -3.644297808327470989e+02 7.284353035749113747e-01 1.034212511936858370e-01 6.070777108550694523e-01 3.914198288700726502e-01
6.724359725845732311e-150 -3.492482384068830470e+02 8.081402225430291963e-01 9.891662566505730059e-01 4.447453901361251294e-01 4.545814174051225898e-01
4.407526912481498809e-149 -3.473655762854554041e+02 3.367283850193727446e-01 4.589919321165593091e-01 8.352551011588084107e-01 3.711237629792790704e-01
1.160714768342772409e-148 -3.463947689388342042e+02 9.370912578535791626e-01 8.612653551880420366e-01 3.363130529022748672e-01 3.213344689343078375e-02
5.944789513655014527e-148 -3.447587898098905725e+02 8.042459894978843948e-01 4.062714128426611060e-01 4.005181944770086488e-01 9.858419046717348255e-02
5.914783465637154419e-145 -3.378535947657243241e+02 7.028656429175829112e-01 8.990524709559335470e-01 4.482050853233445764e-01 9.231955608076281017e-02
3.236267216688262935e-144 -3.361515439898019508e+02 5.400148525940556832e-01 2.602832822715319683e-01 6.242873271274502756e-01 3.400156628792143643e-01
1.079362041636729777e-143 -3.349445093044127475e+02 9.955874637948468608e-01 6.311180210775088062e-01 2.977120942138576920e-01 1.167444650889249980e-01
3.310841796035480602e-135 -3.154004962487757098e+02 6.592243832333478659e-01 6.867471607233494035e-01 4.639005421804414109e-01 2.197698215133913058e-01
5.440622083293506180e-135 -3.149013053169983891e+02 9.398599374690850272e-01 5.488935163203314538e-01 3.085148536454341839e-01 1.655244425969941702e-01
1.639725986608995756e-134 -3.137955844853404415e+02 9.948208070382521528e-01 1.435053393099507968e-01 2.364136725040903997e-01 9.372085079556538023e-01
9.722569176776519830e-132 -3.074079935437480913e+02 7.075507928967722515e-01 2.060101313061424300e-02 3.116989602505126911e-02 8.942604861848312270e-01
1.161940557843170696e-131 -3.072272668508178413e+02 7.676614609643792608e-01 6.220110060883848879e-01 4.326748481138322777e-01 3.401017219415289894e-01
4.145420901415513234e-131 -3.059528540250963715e+02 6.002458934655220402e-01 2.699247787608272109e-02 4.843655884697075642e-01 8.594535851731210929e-02
2.357405880771174877e-129 -3.019096263555030077e+02 6.125423788192230212e-01 9.884235245305084128e-02 4.742981174304624625e-01 2.247484282183209725e-02
1.137370339840184440e-128 -3.003333841955243884e+02 5.462672466029936391e-01 4.977298780549304080e-01 9.738171392908848700e-01 4.900559420283675527e-01
5.485288520086981714e-128 -2.987575333799161967e+02 8.564975770531764176e-01 8.400946789981644791e-02 7.158374885282670075e-02 8.467990970115616411e-01
2.265727355144777768e-127 -2.973366221454389802e+02 9.693049409209945066e-01 3.795889021513776385e-01 2.735753035088692720e-01 8.912595877095652597e-02
3.964348698133197169e-126 -2.944720913091002785e+02 9.835026071364140199e-01 3.746596984734592573e-01 2.626886637243759370e-01 1.302281265785281139e-01
1.721100197911179262e-125 -2.930013840586496485e+02 4.320916926450788509e-01 9.527392223415778183e-01 6.821616482120962388e-01 4.157713707016533755e-01
1.114822661415311484e-124 -2.911305673577359130e+02 8.875673563724724158e-01 4.743040112346185166e-01 3.258059414288423383e-01 2.664033169690963598e-01
6.007870252060996813e-124 -2.894436923835738753e+02 7.838085436481497803e-01 7.349801787389054208e-02 7.599731262321505199e-01 8.749322710222050548e-01
1.438929624481360306e-123 -2.885677780880874934e+02 8.027839261934629489e-01 4.880334581009508899e-01 3.619497660878698841e-01 2.087894502895307758e-01
4.036174975560272202e-123 -2.875338801536881306e+02 8.900452649039736208e-01 1.367290162901680928e-01 3.120245433503887611e-01 1.918929547132212088e-01
