weight logl Mphi g si norm
0.000000000000000000e+00 -2.100597901848623223e+03 6.087797360416872294e+01 1.284672836030483802e-02 3.491946057456899677e+00 2.887292684930617881e+01
0.000000000000000000e+00 -2.065176391341038652e+03 2.127060930784747672e-01 1.259256030212932470e-05 3.461406486717241826e+00 2.991474387446391958e+01
0.000000000000000000e+00 -2.033765051644526920e+03 2.455592459696163132e+01 9.825453249088449137e-03 3.494495529062491279e+00 2.673046119749868765e+01
0.000000000000000000e+00 -2.015268528246231654e+03 1.906110351509536116e+01 7.437327442691116924e-03 3.441955781323912333e+00 2.917035144754729714e+01
0.000000000000000000e+00 -1.936670158971865931e+03 3.063930692808419209e+01 1.861100947893886970e-01 3.411990552969155210e+00 2.860050740771913524e+01
0.000000000000000000e+00 -1.798550838596759149e+03 1.367031744216725464e+01 7.612669607182098730e-05 3.334759837440913088e+00 2.914767402330389956e+01
0.000000000000000000e+00 -1.798081866946211449e+03 7.065785294210157019e+01 5.335218678275910342e-02 3.471572158956591991e+00 2.196383753691197072e+01
0.000000000000000000e+00 -1.713987796714484148e+03 5.908235528653664748e-01 5.389834830307651224e-03 3.455383672836420228e+00 2.998585199089403375e+01
0.000000000000000000e+00 -1.707107665088637759e+03 4.319949139540275179e-02 1.542517995298437394e-03 3.306546103653554169e+00 2.826491935567269564e+01
0.000000000000000000e+00 -1.670759522141531079e+03 4.176070696589029990e-02 6.701495757934338576e-03 3.432824319626523568e+00 2.313625249910751691e+01
0.000000000000000000e+00 -1.649774489719679650e+03 5.776970116690659296e+00 2.989935770401275748e-03 3.300198802143467169e+00 2.718668659096215379e+01
0.000000000000000000e+00 -1.608405772653406984e+03 2.199876704283124340e+01 3.519942084271398541e-01 3.362441785948991679e+00 2.385105391014124265e+01
0.000000000000000000e+00 -1.589550934673898155e+03 2.493476826531446378e+01 2.515960834778263686e-03 3.416034300223217635e+00 2.006135613640968174e+01
0.000000000000000000e+00 -1.567745021538926494e+03 1.771642925109050970e-01 1.972851141733938246e-03 3.402319289635090893e+00 2.113365655900498297e+01
0.000000000000000000e+00 -1.522817544663814260e+03 4.323348874438420530e+00 4.411848363723899205e-04 3.472892062317266326e+00 1.662056173751818733e+01
0.000000000000000000e+00 -1.515227167443620374e+03 4.909947775008663307e+00 1.744153333382904639e-03 3.396654497722269905e+00 1.942163628600001246e+01
0.000000000000000000e+00 -1.489949139253045587e+03 9.585294098005110186e+01 4.049711027020638093e-02 3.185227194169982123e+00 2.952593375395881381e+01
0.000000000000000000e+00 -1.482677157830215720e+03 1.886608791236907168e+00 7.619648384906266064e-04 3.257312484099166294e+00 2.569728570226885367e+01
0.000000000000000000e+00 -1.482299961380828790e+03 1.966353135276783792e-01 1.247743489088566627e-04 3.227630035182529333e+00 2.821096847031243016e+01
0.000000000000000000e+00 -1.479586490174690425e+03 1.779072525880707545e+01 3.834891289255768258e-05 3.413877532855611463e+00 1.809653907837518361e+01
0.000000000000000000e+00 -1.466902024827449623e+03 3.244957707531572311e+01 1.751997997601561523e-05 3.417188150100868960e+00 1.774745346887644004e+01
0.000000000000000000e+00 -1.459741527692157433e+03 6.469646717082326859e+01 9.597098156213502941e-05 3.355195637632050421e+00 2.010506701771253901e+01
0.000000000000000000e+00 -1.451414907692171482e+03 4.035323000795455073e+01 4.418882759398411186e-02 3.304416757615295186e+00 2.220350874850482370e+01
0.000000000000000000e+00 -1.445839308995410192e+03 7.218277167787686688e-01 2.315820144887250048e-05 3.259684283087477041e+00 2.505171765447329690e+01
0.000000000000000000e+00 -1.426718408705095271e+03 8.345151308303831728e-02 1.449194609167564756e-04 3.370168738666260211e+00 1.886100745803327072e+01
0.000000000000000000e+00 -1.423035894063152909e+03 2.959247526407658979e-01 4.715976398249261889e-03 3.253019836045643487e+00 2.897036786375041828e+01
0.000000000000000000e+00 -1.388827631964656803e+03 1.159661195074648532e+01 2.151662844440700972e-05 3.456403695762484407e+00 1.510784788137777568e+01
0.000000000000000000e+00 -1.375729216878989519e+03 1.491166065638051919e+01 8.642253488617459558e-04 3.175999013029621398e+00 2.702718157545696798e+01
0.000000000000000000e+00 -1.368291614820567929e+03 2.687745877161135155e+01 7.605759528525060653e-03 3.144896658170316606e+00 2.862688182488545152e+01
0.000000000000000000e+00 -1.363318826604083824e+03 7.959219439447904332e-01 2.540126913184485250e-04 3.452883968071341680e+00 1.657966361993155147e+01
0.000000000000000000e+00 -1.325032922801783570e+03 9.575270056478517311e-02 7.595275058903016435e-03 3.182843170231252294e+00 2.834908867233512098e+01
0.000000000000000000e+00 -1.323675934690407757e+03 2.611435840432535738e+00 5.078662022685734301e-02 3.323637073471054748e+00 2.104275453291519327e+01
0.000000000000000000e+00 -1.317405992207824283e+03 5.745764260988182492e+00 3.116781641470339412e-02 3.270589116630524984e+00 2.100210246856850560e+01
0.000000000000000000e+00 -1.304953698419826196e+03 1.065016675998213147e+00 9.631974276262203830e-03 3.266058603112808711e+00 2.471868288662027879e+01
0.000000000000000000e+00 -1.292023373664984774e+03 9.225371355166998910e+00 1.741432681528248122e-03 3.338306950012859264e+00 1.767580408210401188e+01
0.000000000000000000e+00 -1.283403947701044899e+03 4.222748454895550868e-02 2.060224239328522290e-05 3.175754859628174387e+00 2.478443684922264012e+01
0.000000000000000000e+00 -1.258483764394506807e+03 1.106046805420039802e-01 3.426222666017080768e-05 3.465655475740977209e+00 1.299281857268928242e+01
