weight logl Mphi g si norm
0.000000000000000000e+00 -2.100597901848623223e+03 9.388171357601934330e-01 6.217585082420450382e-01 9.946307049712663773e-01 9.611354085967648286e-01
0.000000000000000000e+00 -2.065176391341038652e+03 2.414669188077797068e-01 2.002280784907950473e-02 9.742709911448277360e-01 9.970601336022041350e-01
0.000000000000000000e+00 -2.033765051644526920e+03 8.268905196694796844e-01 5.984705187110249680e-01 9.963303527083274824e-01 8.872572826723685857e-01
0.000000000000000000e+00 -2.015268528246231654e+03 7.956637136371412788e-01 5.742833805121905222e-01 9.613038542159415556e-01 9.713914292257688210e-01
0.000000000000000000e+00 -1.936670158971865931e+03 8.541757749934671962e-01 8.539539860634732804e-01 9.413270353127702883e-01 9.517416347489356943e-01
0.000000000000000000e+00 -1.798550838596759149e+03 7.546831830069761216e-01 1.763073963306223124e-01 8.898398916272753922e-01 9.706094490794447971e-01
0.000000000000000000e+00 -1.798081866946211449e+03 9.571828682232557117e-01 7.454304449703619273e-01 9.810481059710615126e-01 7.228909495486885994e-01
0.000000000000000000e+00 -1.713987796714484148e+03 3.674087695799767017e-01 5.463150913161952671e-01 9.702557818909467446e-01 9.995121376170356120e-01
0.000000000000000000e+00 -1.707107665088637759e+03 4.495112958906488654e-02 4.376460478588158898e-01 8.710307357690360019e-01 9.401696329542308384e-01
0.000000000000000000e+00 -1.670759522141531079e+03 4.077534252034087370e-02 5.652343494033661431e-01 9.552162130843490084e-01 7.633190516933626713e-01
0.000000000000000000e+00 -1.649774489719679650e+03 6.484977291241845743e-01 4.951323717879686503e-01 8.667992014289781499e-01 9.029891927917983452e-01
0.000000000000000000e+00 -1.608405772653406984e+03 8.133340069887503576e-01 9.093071035656108414e-01 9.082945239659943049e-01 7.879673762117670455e-01
0.000000000000000000e+00 -1.589550934673898155e+03 8.287779094269850377e-01 4.801407752582972366e-01 9.440228668154783120e-01 6.572881426348166078e-01
0.000000000000000000e+00 -1.567745021538926494e+03 2.189274724734960875e-01 4.590188635012804053e-01 9.348795264233938918e-01 6.942640192760338724e-01
0.000000000000000000e+00 -1.522817544663814260e+03 6.127656339844946842e-01 3.289241154440351034e-01 9.819280415448442545e-01 5.386400599144203216e-01
0.000000000000000000e+00 -1.515227167443620374e+03 6.284507012883542298e-01 4.483169324627573893e-01 9.311029984815133442e-01 6.352288374482762956e-01
0.000000000000000000e+00 -1.489949139253045587e+03 9.947785436862679465e-01 7.214848069220525240e-01 7.901514627799881563e-01 9.836528880675452502e-01
0.000000000000000000e+00 -1.482677157830215720e+03 5.105371853989353337e-01 3.763869861834516772e-01 8.382083227327775665e-01 8.516305414575466859e-01
0.000000000000000000e+00 -1.482299961380828790e+03 2.317821075620885019e-01 2.192250624661516989e-01 8.184200234550195185e-01 9.383092575969803617e-01
0.000000000000000000e+00 -1.479586490174690425e+03 7.871608984386475605e-01 1.167506114329831535e-01 9.425850219037409383e-01 5.895358302887994117e-01
0.000000000000000000e+00 -1.466902024827449623e+03 8.612524033741899565e-01 4.870672109345697276e-02 9.447921000672457881e-01 5.774983954784979057e-01
0.000000000000000000e+00 -1.459741527692157433e+03 9.463167915969534771e-01 1.964279873317842373e-01 9.034637584213669470e-01 6.587954144038806747e-01
0.000000000000000000e+00 -1.451414907692171482e+03 8.881251028889985966e-01 7.290624958262954536e-01 8.696111717435301980e-01 7.311554740863732693e-01
0.000000000000000000e+00 -1.445839308995410192e+03 3.920975995092098598e-01 7.294096549155559828e-02 8.397895220583180276e-01 8.293695742921826097e-01
0.000000000000000000e+00 -1.426718408705095271e+03 1.261221270469774502e-01 2.322253419682859255e-01 9.134458257775067702e-01 6.158968088976990440e-01
0.000000000000000000e+00 -1.423035894063152909e+03 2.821726520890874834e-01 5.347143245884373730e-01 8.353465573637623987e-01 9.644954435776006418e-01
0.000000000000000000e+00 -1.388827631964656803e+03 7.344021912935778662e-01 6.655484408006084873e-02 9.709357971749896787e-01 4.864775131509577744e-01
0.000000000000000000e+00 -1.375729216878989519e+03 7.653981167549248621e-01 3.873254001176353878e-01 7.839993420197475249e-01 8.974890198433437272e-01
0.000000000000000000e+00 -1.368291614820567929e+03 8.380268419928237345e-01 5.762285180387894945e-01 7.632644387802109964e-01 9.526510974098431062e-01
0.000000000000000000e+00 -1.363318826604083824e+03 4.041436923593464403e-01 2.809710831916055751e-01 9.685893120475611573e-01 5.372297799976397670e-01
0.000000000000000000e+00 -1.325032922801783570e+03 1.430732685333713228e-01 5.761087012461000301e-01 7.885621134875016036e-01 9.430720231839696543e-01
0.000000000000000000e+00 -1.323675934690407757e+03 5.506173347961573761e-01 7.411498624292148785e-01 8.824247156473696840e-01 6.911294666522480590e-01
0.000000000000000000e+00 -1.317405992207824283e+03 6.478300032294869171e-01 6.987412754231996370e-01 8.470594110870166560e-01 6.897276713299484996e-01
0.000000000000000000e+00 -1.304953698419826196e+03 4.400478317213705193e-01 5.967430628123948644e-01 8.440390687418722893e-01 8.178856167800095944e-01
0.000000000000000000e+00 -1.292023373664984774e+03 7.062015988340228922e-01 4.481813381239508898e-01 8.922046333419062503e-01 5.750277269691038695e-01
0.000000000000000000e+00 -1.283403947701044899e+03 4.214563364292001069e-02 6.278289850130280847e-02 7.838365730854497393e-01 8.201529948007807436e-01
