weight logl Mphi g si norm
0.000000000000000000e+00 -1.557158020783343318e+03 6.680163453104852600e-01 1.282840046688215052e-01 9.696129354453079108e-01 8.905600995045933610e-01
0.000000000000000000e+00 -1.465580279329561336e+03 2.591265624850324079e-01 3.384685860952670877e-01 9.679636400843921740e-01 8.137385008530038100e-01
0.000000000000000000e+00 -1.447821909596081923e+03 7.121431269278168941e-01 5.771521757816084897e-01 9.632677665192579397e-01 8.087988740222920026e-01
0.000000000000000000e+00 -1.410943802722586270e+03 2.985089105580263080e-03 8.352094297300127757e-02 9.902856120076423130e-01 7.109787233225431935e-01
0.000000000000000000e+00 -1.294305848807106713e+03 5.820591092467187755e-01 3.884625149717140236e-01 9.186971412872374509e-01 7.988573167368124839e-01
0.000000000000000000e+00 -1.292854354603132151e+03 9.046251196353727320e-02 3.735555042244321777e-01 9.224839858579068075e-01 7.941998238992545867e-01
0.000000000000000000e+00 -1.268764815007563129e+03 6.290156032527084440e-01 3.223969079189269449e-01 9.115341860623740189e-01 8.026326587339812635e-01
0.000000000000000000e+00 -1.249576971908823680e+03 8.121189516933037256e-01 8.759510925537773440e-01 8.632445379255442308e-01 9.772654170917627336e-01
0.000000000000000000e+00 -1.233567316950251097e+03 2.762303207705157915e-01 3.255965648345600094e-01 9.064837036777961821e-01 7.871028796483209300e-01
0.000000000000000000e+00 -1.227743413741170798e+03 7.582578578014458337e-01 5.455548392522224788e-02 9.235871681282039614e-01 7.369398818583143829e-01
0.000000000000000000e+00 -1.182533129143419728e+03 6.352965330302381419e-01 5.824039389406854283e-01 8.793059973410163321e-01 8.188077743484319937e-01
0.000000000000000000e+00 -1.156867658370963454e+03 1.015183536115605856e-01 4.092179995524254377e-01 8.469571650787307560e-01 8.958855876806756102e-01
0.000000000000000000e+00 -1.138105275615203936e+03 6.346160155277195125e-01 3.758568779748990840e-01 8.321178037881185041e-01 9.198260987950416245e-01
0.000000000000000000e+00 -1.116524273233581425e+03 9.615476698585239124e-01 1.049351006151378884e-01 9.599268211310435506e-01 5.727598496451955512e-01
0.000000000000000000e+00 -1.073788167098608710e+03 9.979519961941207828e-02 4.876264195664158363e-01 9.685011365813759321e-01 5.855534616512380053e-01
0.000000000000000000e+00 -1.033811881838647196e+03 9.599161651234164871e-01 6.978892107733356553e-01 8.663819490265782797e-01 7.288936496388146447e-01
0.000000000000000000e+00 -1.017544441466356602e+03 9.839656325997485631e-01 1.816532150667444778e-01 7.712574293370004774e-01 9.937354688447876949e-01
0.000000000000000000e+00 -1.013720940138616015e+03 8.687752664584861284e-01 5.152066333646792007e-01 8.409776275700724391e-01 7.791238025152897873e-01
0.000000000000000000e+00 -9.967095299053130475e+02 4.892372349884265281e-01 4.534882702600545601e-01 9.375677762294915008e-01 6.711128030893448448e-01
0.000000000000000000e+00 -9.966263666870905809e+02 8.081811336490357656e-01 6.571074864652820535e-01 8.693951260027352745e-01 6.916746104621042113e-01
0.000000000000000000e+00 -9.590452805093312918e+02 8.618893126897499979e-01 6.787708881757967827e-01 7.989995808150942569e-01 8.481325591193611402e-01
0.000000000000000000e+00 -9.404773846577488712e+02 2.608409829229864085e-01 1.410126249741396887e-01 8.994831025164732319e-01 5.815557687362560291e-01
0.000000000000000000e+00 -9.237604657494658795e+02 4.584452452085887586e-01 5.695229253642197786e-02 8.788922449377830626e-01 8.011048651707149970e-01
0.000000000000000000e+00 -9.189630706015703936e+02 4.269875721697988791e-01 2.904372927099893031e-01 9.745905856799124134e-01 6.172652519119919967e-01
0.000000000000000000e+00 -9.095998241964059616e+02 3.083420007557509113e-01 5.340166892526199138e-01 9.787016023363839246e-01 5.435340192974443818e-01
0.000000000000000000e+00 -8.797019644076235636e+02 7.426474227645083470e-01 3.158235140255258866e-01 8.548575601175857352e-01 6.351929250501583413e-01
0.000000000000000000e+00 -8.705315650670706873e+02 7.854236315761543574e-01 6.515384122816391121e-01 7.560125482095073624e-01 8.896004527897090064e-01
0.000000000000000000e+00 -8.698320454636829027e+02 5.824718296765569736e-01 5.620607852163280738e-01 8.588592683504243652e-01 6.105408877162756820e-01
0.000000000000000000e+00 -8.435696562319403711e+02 9.560483147319879249e-01 9.894968120628855335e-02 8.586295894683978469e-01 6.004337655809709462e-01
0.000000000000000000e+00 -8.334407967105006492e+02 4.469116191859583420e-01 4.481711716694519732e-01 8.517074440327602192e-01 9.170274685063016795e-01
0.000000000000000000e+00 -8.096753080266389588e+02 9.754694298896543492e-01 3.746405729342874302e-01 9.619039335473503760e-01 3.887723975199836035e-01
0.000000000000000000e+00 -8.028409059837435962e+02 1.581854453400116656e-01 2.751946037806969336e-01 8.669733812066666712e-01 5.534903218035553962e-01
0.000000000000000000e+00 -7.861522274250605733e+02 3.931858159535676078e-01 3.521687897198203521e-01 9.573251021529175508e-01 4.703621003785536381e-01
0.000000000000000000e+00 -7.845278025852811652e+02 8.936751541530462140e-01 7.404697284145406178e-01 7.970655428677223542e-01 6.969019114647224677e-01
0.000000000000000000e+00 -7.693306549069667426e+02 3.202027223391583632e-01 1.933651012539833181e-01 7.475832696918183196e-01 8.391116026509605197e-01
0.000000000000000000e+00 -7.691510230684475573e+02 5.111634711644218454e-01 3.094556432319532924e-01 8.609072039614473759e-01 5.542005960796262398e-01
1.174929607324734947e-317 -7.392123884330424062e+02 7.234005051830237898e-01 6.999643840759350866e-02 7.758128872581852020e-01 7.101415683319373118e-01
6.824350090622779549e-314 -7.305428443876891151e+02 2.676544926207361508e-01 4.873264039434989092e-01 9.572972131820899344e-01 3.760905441725055365e-01
5.362782880480155377e-302 -7.031503373489911155e+02 8.836257901695465655e-01 1.510139445174318862e-02 9.531938269084210269e-01 3.455640515320848039e-01
1.138191910290038391e-300 -7.000927092377679628e+02 6.572504165788427555e-01 2.920991162448846046e-01 7.112019272945172554e-01 8.487065407909157866e-01
9.964679622798457314e-299 -6.956180183015745797e+02 1.792154031702275496e-02 3.212309580991712377e-02 6.743861224091944884e-01 9.531658897398699315e-01
4.292096092498406773e-294 -6.849448644262422476e+02 9.837446602941757323e-02 4.200773385850055108e-01 6.682754198494887943e-01 9.684306644806384146e-01
6.052583876063568834e-291 -6.776908990927043988e+02 1.232248165307214816e-02 2.044834049147864485e-01 8.632964334132084971e-01 4.747823901859725693e-01
8.897172477214072643e-291 -6.773031508334524915e+02 7.381703623382995794e-01 4.972429654404350030e-01 6.919624054204672747e-01 8.759490353036299970e-01
2.103461431689883441e-281 -6.557169491420063423e+02 8.195102999243824016e-01 6.455593003863462354e-01 9.018466918303882363e-01 3.958133381006053719e-01
1.824345112308634170e-276 -6.443438868855489545e+02 2.894491904468172727e-01 3.964532257590579478e-01 8.944492906498465734e-01 4.014925076050041008e-01
6.812240524338561517e-274 -6.384187167085317469e+02 7.366174954723581081e-01 3.315107077705836680e-02 6.999155101242878763e-01 8.127926550108123260e-01
5.075643318232038988e-257 -5.995665379196191225e+02 8.309177577702594464e-01 3.535374783335062387e-01 8.954330061113289219e-01 3.723895645580433955e-01
4.689937587659082660e-255 -5.950379017379041215e+02 8.590373366211653261e-01 3.647475566374762668e-01 7.782921681477045217e-01 5.801591184216896568e-01
5.343935206163888518e-252 -5.879971034221905484e+02 9.781829969727834362e-01 1.709065595635816948e-02 8.141919701476203475e-01 5.024590265435586733e-01
8.010715961898913276e-249 -5.806820303141803379e+02 3.747296439746689023e-01 2.297430334450802913e-01 9.183474734822455465e-01 4.078752938097679470e-01
2.791839362114709765e-248 -5.794310247135944110e+02 8.101768850037807113e-01 3.820060232173927428e-01 6.569636528832693001e-01 8.681347029440384944e-01
2.180370040901388353e-242 -5.658602201978868607e+02 9.636627605010292807e-01 3.834415188257777052e-01 7.917250380826645895e-01 5.288949197529044799e-01
4.453729774256685799e-239 -5.582357176281900593e+02 5.896054733783805402e-01 2.744218339015368491e-01 7.086130725870823932e-01 6.983101880080511137e-01
2.917124552071797840e-224 -5.241175847412613393e+02 1.524586856565790516e-02 4.796571930991624377e-01 8.442826518276491665e-01 4.498620885825278526e-01
1.223507117837720350e-220 -5.157736213364598825e+02 6.229576142073962597e-01 7.022248708874909706e-01 6.546701044635617750e-01 7.951387465579240477e-01
