weight logl Mphi g si norm
0.000000000000000000e+00 -1.557158020783343318e+03 6.768023205751985572e+00 3.259387672712660625e-04 3.454419403167961811e+00 1.792064189058727308e+01
0.000000000000000000e+00 -1.465580279329561336e+03 2.454667734477002650e-01 2.258782136008281004e-03 3.451945460126588205e+00 1.646103151620707195e+01
0.000000000000000000e+00 -1.447821909596081923e+03 9.680886761785341577e+00 2.035207540884808805e-02 3.444901649778886910e+00 1.636717860642355049e+01
0.000000000000000000e+00 -1.410943802722586270e+03 3.073529328804977881e-02 2.158160660736975879e-04 3.485428418011463414e+00 1.450859574312832123e+01
0.000000000000000000e+00 -1.294305848807106713e+03 3.370116539774857145e+00 3.579728256941447188e-03 3.378045711930856232e+00 1.617828901799943964e+01
0.000000000000000000e+00 -1.292854354603132151e+03 6.248988355014240687e-02 3.120484407980773922e-03 3.383725978786860100e+00 1.608979665408583770e+01
0.000000000000000000e+00 -1.268764815007563129e+03 4.932498409315120291e+00 1.947994075345430617e-03 3.367301279093561028e+00 1.625002051594564279e+01
0.000000000000000000e+00 -1.249576971908823680e+03 2.178300786477716500e+01 3.190100537132385394e-01 3.294866806888316457e+00 1.956804292474349083e+01
0.000000000000000000e+00 -1.233567316950251097e+03 2.819987482553779623e-01 2.006255587779718751e-03 3.359725555516694051e+00 1.595495471331809689e+01
0.000000000000000000e+00 -1.227743413741170798e+03 1.407251581526109696e+01 1.652806209128288462e-04 3.385380752192305831e+00 1.500185775530797372e+01
0.000000000000000000e+00 -1.182533129143419728e+03 5.190317293663117226e+00 2.136071353283442581e-02 3.318958996011524221e+00 1.655734771262020644e+01
0.000000000000000000e+00 -1.156867658370963454e+03 6.835308254885945345e-02 4.333831263800437018e-03 3.270435747618096300e+00 1.802182616593283626e+01
0.000000000000000000e+00 -1.138105275615203936e+03 5.161744779772289959e+00 3.187333533393619297e-03 3.248176705682177534e+00 1.847669587710579009e+01
0.000000000000000000e+00 -1.116524273233581425e+03 7.320438618343607118e+01 2.628696231041214616e-04 3.439890231696565159e+00 1.188243714325871636e+01
0.000000000000000000e+00 -1.073788167098608710e+03 6.740430612647480002e-02 8.922892859172481400e-03 3.452751704872063954e+00 1.212551577137352155e+01
0.000000000000000000e+00 -1.033811881838647196e+03 7.224195829576953543e+01 6.188093157658471760e-02 3.299572923539867197e+00 1.484897934313747747e+01
0.000000000000000000e+00 -1.017544441466356602e+03 8.780371024372196587e+01 5.328596807733316978e-04 3.156886144005500938e+00 1.988097390805096509e+01
0.000000000000000000e+00 -1.013720940138616015e+03 3.449142801027196725e+01 1.150340826344694450e-02 3.261466441355108437e+00 1.580335224779050662e+01
0.000000000000000000e+00 -9.967095299053130475e+02 1.587247717642814582e+00 6.515579992567816642e-03 3.406351664344237307e+00 1.375114325869755127e+01
0.000000000000000000e+00 -9.966263666870905809e+02 2.109819941166503909e+01 4.250401399131144980e-02 3.304092689004102912e+00 1.414181759877997990e+01
0.000000000000000000e+00 -9.590452805093312918e+02 3.261765953162989007e+01 5.188998590221424734e-02 3.198499371222641496e+00 1.711451862326786255e+01
0.000000000000000000e+00 -9.404773846577488712e+02 2.489043056942943366e-01 3.664801865996651100e-04 3.349224653774709903e+00 1.204955960598886477e+01
0.000000000000000000e+00 -9.237604657494658795e+02 1.236426387062713683e+00 1.689698311720763029e-04 3.318338367406674649e+00 1.622099243824358439e+01
0.000000000000000000e+00 -9.189630706015703936e+02 9.579585042517521076e-01 1.451273184702520742e-03 3.461885878519868509e+00 1.272803978632784805e+01
0.000000000000000000e+00 -9.095998241964059616e+02 3.659086998994621753e-01 1.367939080409484066e-02 3.468052403504575665e+00 1.132714636665144248e+01
0.000000000000000000e+00 -8.797019644076235636e+02 1.239875492028592951e+01 1.833555482779370902e-03 3.282286340176378658e+00 1.306866557595300904e+01
0.000000000000000000e+00 -8.705315650670706873e+02 1.754177242386397850e+01 4.037882240118349786e-02 3.134018822314261321e+00 1.790240860300447068e+01
0.000000000000000000e+00 -8.698320454636829027e+02 3.381418179410355940e+00 1.771100235758291466e-02 3.288288902525636548e+00 1.260027686660923862e+01
0.000000000000000000e+00 -8.435696562319403711e+02 7.001055849312201929e+01 2.487704116599262993e-04 3.287944384202596826e+00 1.240824154603844853e+01
0.000000000000000000e+00 -8.334407967105006492e+02 1.125995614317294669e+00 6.204184247109580802e-03 3.277561166049140162e+00 1.842352190161973269e+01
0.000000000000000000e+00 -8.096753080266389588e+02 8.195619289510507599e+01 3.151826420632344861e-03 3.442855900321025509e+00 8.386675552879687245e+00
0.000000000000000000e+00 -8.028409059837435962e+02 1.082404023434173912e-01 1.261183891638418620e-03 3.300460071809999896e+00 1.151631611426755342e+01
0.000000000000000000e+00 -7.861522274250605733e+02 7.282277239390047008e-01 2.562566585500275929e-03 3.435987653229376271e+00 9.936879907192519568e+00
0.000000000000000000e+00 -7.845278025852811652e+02 4.221146843476947197e+01 9.159650728242997586e-02 3.195598314301583365e+00 1.424113631782972611e+01
0.000000000000000000e+00 -7.693306549069667426e+02 4.028622921840908644e-01 5.935542308984621774e-04 3.121374904537727701e+00 1.694312045036824799e+01
0.000000000000000000e+00 -7.691510230684475573e+02 1.896217641158752132e+00 1.729109802766807180e-03 3.291360805942170842e+00 1.152981132551289889e+01
1.174929607324734947e-317 -7.392123884330424062e+02 1.060653473976107897e+01 1.905398213249068348e-04 3.163719330887277970e+00 1.449268979830680948e+01
6.824350090622779549e-314 -7.305428443876891151e+02 2.630483474989270820e-01 8.898270745281284394e-03 3.435945819773134957e+00 8.145720339277605859e+00
5.362782880480155377e-302 -7.031503373489911155e+02 3.890700221427142225e+01 1.149226357053736042e-04 3.429790740362631318e+00 7.565716979109611273e+00
1.138191910290038391e-300 -7.000927092377679628e+02 6.202043066405182437e+00 1.473657181881995537e-03 3.066802890941775939e+00 1.712542427502739883e+01
9.964679622798457314e-299 -6.956180183015745797e+02 3.469418326143158815e-02 1.344288190017272440e-04 3.011579183613791955e+00 1.911015190505752770e+01
4.292096092498406773e-294 -6.849448644262422476e+02 6.663195720896855634e-02 4.789711490247605848e-03 3.002413129774232914e+00 1.940018262513212832e+01
6.052583876063568834e-291 -6.776908990927043988e+02 3.315368931998825819e-02 6.575573244152349301e-04 3.294944650119812746e+00 1.002086541353347826e+01
8.897172477214072643e-291 -6.773031508334524915e+02 1.195655138402224082e+01 9.749264695143826723e-03 3.037943608130700746e+00 1.764303167076896983e+01
2.103461431689883441e-281 -6.557169491420063423e+02 2.312899018691070196e+01 3.821529368967733348e-02 3.352770037745582243e+00 8.520453423911501289e+00
1.824345112308634170e-276 -6.443438868855489545e+02 3.139175929094037421e-01 3.853123267805780554e-03 3.341673935974769805e+00 8.628357644495078915e+00
6.812240524338561517e-274 -6.384187167085317469e+02 1.180688607993353934e+01 1.357076353345130473e-04 3.049873265186431759e+00 1.644306044520543253e+01
5.075643318232038988e-257 -5.995665379196191225e+02 2.537136087551504104e+01 2.595074996816862725e-03 3.343149509166993383e+00 8.075401726602823516e+00
4.689937587659082660e-255 -5.950379017379041215e+02 3.187172938740407702e+01 2.877333661913446076e-03 3.167438252221556727e+00 1.202302325001210370e+01
5.343935206163888518e-252 -5.879971034221905484e+02 8.378019054272220956e+01 1.170476298305068058e-04 3.221287955221430632e+00 1.054672150432761413e+01
