"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
9.276558622058121983e+00,1.297230107406014454e+01,5.996303868783572355e+00,1.833220060256868233e-01,1.825682735601147044e+01,1.356331038527719135e-01,2.337907364877869765e-01,4.244520724706155046e-02,1.748142438819033986e-02,2.982425601562982420e-01,2.468739120186222546e+00,2.928288354845121066e-01,2.400087463779981611e+00,2.182768377219474143e+00,2.842879676942482448e+00,9.244023220372712402e+00,3.622901094582278603e+00,8.085133276244814482e+00,7.049869130282655938e+00,1.099494473416956453e+01
