"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
6.257247959391350811e+00,6.173187870417548240e+00,5.884195765395817901e+00,5.075815572547319299e+00,6.503355971200587504e+00,1.016334667254572277e-01,1.219952784348417169e-01,8.751537070043534372e-02,4.960791630010407544e-02,1.109603171357674695e-01,2.282752175048435639e+00,2.697164493029179377e-01,2.206471597350645020e+00,2.072229811751634010e+00,2.428815989146483556e+00,8.301894091309863555e+00,2.995181281778633409e+00,7.596804176551009924e+00,6.864165947903410725e+00,8.635154184862276594e+00
