"Mphi_mean","Mphi_stdev","Mphi_median","Mphi_errlo","Mphi_errup","g_mean","g_stdev","g_median","g_errlo","g_errup","si_mean","si_stdev","si_median","si_errlo","si_errup","norm_mean","norm_stdev","norm_median","norm_errlo","norm_errup"
1.802364571308233021e+00,4.251178330381389259e+00,7.421658873230854159e-01,6.864473115162634809e-01,8.460645516553543244e-01,4.152641126936668786e-02,6.976073032936959406e-02,2.926909751355010608e-02,2.120845991793101140e-02,3.673914011544571895e-02,2.510047384047391805e+00,1.280899311961087583e-01,2.525495714416495119e+00,2.416338773163639875e+00,2.619435509649713723e+00,1.159123395913083243e+01,3.585134389812223432e+00,1.080418720675520561e+01,7.910444484858095926e+00,1.584653436602651411e+01
